"Filing ID","5K(3)(a)","5K(3)(b)","5K(3)(c) City","5K(3)(c) State","5K(3)(c) Country","5K(3)(d)","5K(3)(e)","5K(3)(f)","5K(3)(g)"
1979987,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","BOSTON","MA","USA","N","8-26740","",213935868
1980058,"U.S. BANK INSTITUTIONAL TRUST AND CUSTODY","U.S. BANK","PHILADELPHIA","PA","USA","N","","",4706715359
1980058,"THE NORTHERN TRUST COMPANY","NORTHERN TRUST","CHICAGO","IL","USA","N","","",1707639733
1980058,"WILMINGTON TRUST, N.A.","WILMINGTON TRUST, N.A.","BUFFALO","NY","USA","N","","",1303832680
1974553,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","BOSTON","MA","USA","N","8-26740","",1231064067
1979565,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",16642808302
1979565,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","SMITHFIELD","RI","USA","N","8-26740","",7029015446
1978897,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",1559316039
1978897,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","WESTLAKE","TX","USA","N","8-26740","",308482417
1980092,"PERSHING LLC","PERSHING LLC","JERSEY CITY","NJ","USA","N","8-17574","",52046777
1980087,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",31515210
1976993,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",125317842
1980135,"LPL FINANCIAL LLC","LPL FINANCIAL LLC","BOSTON","MA","USA","N","8-17668","",170134787
1980135,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",324826843
1980135,"ALTRUIST FINANCIAL LLC","ALTRUIST FINANCIAL LLC","CULVER CITY","CA","USA","N","","",114437420
1980126,"FIDELITY","FIDELITY","BOSTON","MA","USA","N","","",161942000
1980126,"RAYMOND JAMES & ASSOCIATES","RAYMOND JAMES & ASSOCIATES","ST. PETERSBURG","FL","USA","N","","",142639528
1980171,"LPL FINANCIAL LLC","LPL FINANCIAL LLC","FORT MILL","SC","USA","N","8-17668","",252157705
1980227,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",607812058
1978570,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",527190509
1980267,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",120875735
1951747,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",173619144
1951747,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",24476910
1974736,"PERSHING ADVISOR SOLUTIONS LLC","PERSHING ADVISOR SOLUTIONS LLC","JERSEY CITY","NJ","USA","N","8-47425","",20000000
1974736,"EXETER TRUST COMPANY","EXETER TRUST COMPANY","FAIRPORT","NY","USA","N","","",10000000
1974832,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",11027708894
1974832,"PERSHING ADVISOR SOLUTIONS LLC","PERSHING ADVISOR SOLUTIONS LLC","JERSEY CITY","NJ","USA","N","8-47425","",1667623661
1975053,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",285973416
1975259,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","NEW YORK","NY","USA","N","8-16514","",331000000
1975134,"BANK OF NY MELLON","BANK OF NY MELLON","NEW YORK","NY","USA","N","","",557515799
1975134,"CITIBANK NA","CITIBANK NA","NEW YORK","NY","USA","N","","",406678019
1975268,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",5656981509
1975268,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","BOSTON","MA","USA","N","8-26740","",6810644040
1975071,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",311280083
1975071,"FIDELITY DISTRIBUTORS COMPANY LLC","FIDELITY DISTRIBUTORS COMPANY LLC","SMITHFIELD","RI","USA","N","8-35097","",73016316
1975308,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",4828346765
1975322,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",193200000
1975328,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",730970729
1975328,"SEI INVESTMENTS DISTRIBUTION CO.","SEI INVESTMENTS DISTRIBUTION CO.","OAKS","PA","USA","N","8-27897","",136595290
1975333,"LPL FINANCIAL LLC","LPL FINANCIAL LLC","BOSTON","MA","USA","N","8-17668","",1036457349
1975333,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",32443876
1975272,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",243101116
1975272,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",212332205
1961199,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",101500000
1975359,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",2995352707
1975386,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",81590873
1973787,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",1566163089
1979613,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",419910000
1976534,"MTG, LLC","BETTERMENT SECURITIES","NEW YORK","NY","USA","N","8-51906","",199816386
1979536,"FIDELITY DISTRIBUTORS COMPANY LLC","FIDELITY DISTRIBUTORS COMPANY LLC","SMITHFIELD","RI","USA","N","8-35097","",1509641981
1979141,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",1419996202
1978898,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",286617712
1979609,"AXOS CLEARING LLC","AXOS CLEARING LLC","OMAHA","NE","USA","N","8-53595","",123163600
1957807,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",323237773
1979675,"J.P. MORGAN SECURITIES LLC","J.P. MORGAN SECURITIES LLC","NEW YORK","NY","USA","N","8-35008","",385870000
1979684,"PERSHING LLC","PERSHING LLC","JERSEY CITY","NJ","USA","N","8-17574","",133802972
1976839,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",215096913
1976839,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","BOSTON","MA","USA","N","8-26740","",45746384
1979715,"THE BANK OF NEW YORK MELLON","THE BANK OF NEW YORK MELLON","NEW YORK","NY","USA","N","","HPFHU0OQ28E4N0NFVK49",3013131800
1979715,"U.S. BANK NATIONAL ASSOCIATION","U.S. BANK","CINCINNATI","OH","USA","N","","6BYL5QZYBDK8S7L73M02",7029335712
1979715,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","COLUMBUS","OH","USA","N","","7H6GLXDRUGQFU57RNE97",6858881413
1979715,"STATE STREET BANK AND TRUST","STATE STREET BANK AND TRUST","BOSTON","MA","USA","N","","571474TGEMMWANRLN572",3514860552
1978519,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",845116942
1978519,"EMPOWER FINANCIAL SERVICES, INC.","EMPOWER FINANCIAL SERVICES, INC.","GREENWOOD VILLAGE","CO","USA","N","8-33854","",137255880
1979153,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",78808767
1979153,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","BOSTON","MA","USA","N","8-26740","",21212476
1979548,"BOFA SECURITIES, INC.","BOFA SECURITIES, INC.","NEW YORK","NY","USA","N","8-69787","549300HN4UKV1E2R3U73",70771000
1979786,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","BOSTON","MA","USA","N","8-26740","",162610189
1974262,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",289910705
1979811,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",289910705
1979241,"BETA CAPITAL SECURITIES LLC","CREAND SECURITIES","MIAMI","FL","USA","N","8-48481","",480732426
1978864,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",445274222
1979855,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",288728007
1979855,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","BOSTON","MA","USA","N","8-26740","",155962136
1974003,"BANK OF AMERICA","BANK OF AMERICA","CHARLOTTE","NC","USA","N","","",24000000
1974003,"MORGAN STANLEY","MORGAN STANLEY","NEW YORK","NY","USA","N","","",84700000
1975515,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",9373800000
1975515,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","BOSTON","MA","USA","N","8-26740","",3355900000
1975515,"PERSHING ADVISOR SOLUTIONS LLC","PERSHING ADVISOR SOLUTIONS LLC","JERSEY CITY","NJ","USA","N","8-47425","",2214200000
1975515,"PERSHING LLC","PERSHING LLC","JERSEY CITY","NJ","USA","N","8-17574","",12078900000
1975480,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",1687193
1975548,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",373210168
1975331,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",2811608023
1974851,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","LAURIUM","MI","USA","N","8-16514","",874625242
1975589,"LPL FINANCIAL LLC","LPL FINANCIAL LLC","BOSTON","MA","USA","N","8-17668","",366742612
1975596,"PERSHING LLC","PERSHING LLC","JERSEY CITY","NJ","USA","N","8-17574","",478523345
1975643,"LPL FINANCIAL LLC","LPL FINANCIAL LLC","FORT MILL","SC","USA","N","8-17668","",4004366834
1973023,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",267802947
1975623,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",505866011
1975623,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","BOSTON","MA","USA","N","8-23292","",62291487
1975176,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",115750896
1975475,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",531977871
1930368,"LPL FINANCIAL LLC","LPL FINANCIAL LLC","BOSTON","MA","USA","N","8-17668","",78628000
1930368,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",224397000
1974245,"LPL FINANCIAL LLC","LPL FINANCIAL LLC","FORT MILL","SC","USA","N","8-17668","",182812046
1975419,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","OMAHA","NE","USA","N","8-16514","",99235618
1975047,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",10743022
1979300,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",230091781
1979300,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","BOSTON","MA","USA","N","8-26740","",213935868
1980061,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",3365292003
1980326,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",168459398
1980326,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",189988638
1979317,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",278627951
1979317,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","WESTLAKE","TX","USA","N","8-23292","",94718213
1980328,"PERSHING LLC","PERSHING LLC","JERSEY CITY","NJ","USA","N","8-17574","",37811918585
1980328,"CITIBANK, N.A.","CITIBANK, N.A.","NEW YORK","NY","USA","Y","","E57ODZWZ7FF32TWEFA76",8698493113
1980110,"INTERACTIVE BROKERS LLC","INTERACTIVE BROKERS LLC","GREENWICH","CT","USA","N","8-47257","",1750000
1980110,"THE CAPITAL GROUP","MUTUAL FUNDS","SAN ANTONIO","TX","USA","N","","",600000
1979758,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","29222",6939289571
1979758,"FIDELITY CLEARING & CUSTODY SOLUTIONS","FIDELITY","BOSTON","MA","USA","N","","",2306734950
1980386,"RBC CAPITAL MARKETS, LLC","RBC CAPITAL MARKETS, LLC","NEW YORK","NY","USA","N","8-45411","",151528802
1978631,"LPL FINANCIAL LLC","LPL FINANCIAL LLC","BOSTON","MA","USA","N","8-17668","",10076305964
1973992,"TD AMERITRADE CLEARING, INC.","TD AMERITRADE CLEARING, INC.","OMAHA","NE","USA","N","","",85905218
1973992,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",96676340
1978329,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",3385658744
1977450,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",171693320
1978619,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","BOSTON","MA","USA","Y","8-26740","",6468261663
1978631,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",5638997930
1978631,"RAYMOND JAMES & ASSOCIATES, INC.","RAYMOND JAMES & ASSOCIATES, INC.","ST. PETERSBURG","FL","USA","N","8-10999","",3890663341
1978631,"MID ATLANTIC TRUST COMPANY","MID ATLANTIC TRUST COMPANY","PIERRE","SD","USA","Y","","",102789992
1978637,"LPL FINANCIAL LLC","LPL FINANCIAL LLC","BOSTON","MA","USA","N","8-17668","",10076305964
1978631,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",5246634728
1978631,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","BOSTON","MA","USA","N","8-26740","",1458322471
1978631,"FOLIO INVESTMENTS, INC.","GOLDMAN SACHS CUSTODY SOLUTIONS","MCLEAN","VA","USA","N","8-52009","",445560614
1978637,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",5638997930
1978637,"RAYMOND JAMES & ASSOCIATES, INC.","RAYMOND JAMES & ASSOCIATES, INC.","ST. PETERSBURG","FL","USA","N","8-10999","",3890663341
1978637,"MID ATLANTIC TRUST COMPANY","MID ATLANTIC TRUST COMPANY","PIERRE","SD","USA","Y","","",102789992
1978637,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",5246634728
1978637,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","BOSTON","MA","USA","N","8-26740","",1458322471
1978637,"FOLIO INVESTMENTS, INC.","GOLDMAN SACHS CUSTODY SOLUTIONS","MCLEAN","VA","USA","N","8-52009","",445560614
1978644,"THE VANGUARD GROUP INC","THE VANGUARD GROUP INC","MALVERN","PA","USA","Y","","5493002789CX3L0CJP65",1201492390
1978644,"VANGUARD MARKETING CORPORATION","VANGUARD MARKETING CORPORATION","MALVERN","PA","USA","Y","8-21570","",214750212229
1978644,"VANGUARD FIDUCIARY TRUST COMPANY","VANGUARD FIDUCIARY TRUST COMPANY","MALVERN","PA","USA","Y","","5493002IC8N66XNR2841",70751331001
1978657,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",2317495320
1978656,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",4774893987
1978656,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",2317495320
1978657,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",4774893987
1978423,"COMPUTERSHARE TRUST CO NA","COMPUTERSHARE TRUST CO NA","HOUSTON","TX","USA","N","","2549001YYB62BVMSAO13",1075848995
1978423,"JP MORGAN CHASE BANK","JP MORGAN CHASE BANK","MONROE","LA","USA","N","","7H6GLXDRUGQFU57RNE97",1418878466
1978668,"LPL FINANCIAL LLC","LPL FINANCIAL LLC","FORT MILL","SC","USA","N","8-17668","",108394018
1975716,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",24796223804
1975716,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",8409965110
1975716,"PNC BANK, N.A.","PNC BANK, N.A.","PHILADELPHIA","PA","USA","N","","AD6GFRVSDT01YPT1CS68",8592138842
1974135,"PERSHING LLC","PERSHING LLC","JERSEY CITY","NJ","USA","N","8-17574","",6192887
1974135,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",114485035
1975753,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",1339755096
1964288,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",202666684
1975759,"CHARLES SCHWAB & CO","CHARLES SCHWAB & CO","SAN FRANCISCO","CA","USA","N","","",91570000
1975819,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","","",339262172
1972050,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",892892590
1975889,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","BOSTON","MA","USA","N","8-23292","",2980719751
1975889,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",1925108395
1975902,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN DIEGO","CA","USA","N","8-16514","",162052013
1974887,"STONEX FINANCIAL INC.","STONEX FINANCIAL INC.","WINTER PARK","FL","USA","N","8-51269","",64626469
1974887,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",12158080
1975935,"SEI PRIVATE TRUST COMPANY","SEI PRIVATE TRUST COMPANY","OAKS","PA","USA","N","","",79669764
1975317,"RAYMOND JAMES & ASSOCIATES, INC.","RAYMOND JAMES & ASSOCIATES, INC.","ST. PETERSBURG","FL","USA","N","8-10999","",104447980
1975938,"PRINCIPAL BANK","PRINCIPAL BANK","DES MOINES","IA","USA","N","","549300GJUS3RD4RG4D56",1068166945
1975938,"THE NORTHERN TRUST COMPANY","NORTHERN TRUST","CHICAGO","IL","USA","N","","6PTKHDJ8HDUF78PFWH30",394396588
1976348,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",213301876
1979524,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",684000000
1980009,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","JERSEY CITY","NJ","USA","N","8-16514","",97659533
1979745,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",76932242
1979745,"CHARLES SCHWAB","CHARLES SCHWAB","WESTLAKE","TX","USA","N","8-0129938","",132003002
1959330,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",40000000
1959330,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","","",351995705
1980182,"RAYMOND JAMES INVESTMENT SERVICES LIMITED","RAYMOND JAMES INVESTMENT SERVICES LIMITED","LONDON","","GBR","N","","213800YR9S9QWX3WF904",517783669
1980182,"PERSHING ADVISOR SOLUTIONS LLC","PERSHING ADVISOR SOLUTIONS LLC","JERSEY CITY","NJ","USA","N","8-47425","",436700000
1980200,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",125438259
1980211,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",222327489
1979894,"PERSHING LLC","PERSHING LLC","JERSEY CITY","NJ","USA","N","8-17574","",799940592
1979894,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","BOSTON","MA","USA","N","8-26740","",371719880
1978485,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",249828950
1978027,"RAYMOND JAMES & ASSOCIATES, INC.","RAYMOND JAMES & ASSOCIATES, INC.","ST. PETERSBURG","FL","USA","N","8-10999","",218651822
1980278,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",527190509
1980283,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",443492223
1979868,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",104479729
1980348,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",1216756998
1980352,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",649847179
1980263,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",176686659
1980007,"JPMORGAN CHASE & CO.","JPMORGAN CHASE & CO.","NEW YORK","NY","USA","N","","8I5DZWZKVSZI1NUHU748",2308337318
1980007,"NORTHERN TRUST CORPORATION","NORTHERN TRUST CORPORATION","CHICAGO","IL","USA","N","","549300GLF98S992BC502",3043232231
1980007,"STATE STREET BANK AND TRUST COMPANY","STATE STREET BANK AND TRUST COMPANY","BOSTON","MA","USA","N","","571474TGEMMWANRLN572",2811331094
1977899,"CIBC MELLON TRUST COMPANY","CIBC MELLON","TORONTO","","CAN","N","","549300IYUUH221WBZ505",33854204
1977899,"U.S. BANK NATIONAL ASSOCIATION","U.S. BANK NATIONAL ASSOCIATION","MILWAUKEE","WI","USA","N","","6BYL5QZYBDK8S7L73M02",23130552
1970296,"EMPOWER","EMPOWER","GREENWOOD VILLAGE","CO","USA","N","","",153846703
1982570,"LPL FINANCIAL LLC","LPL FINANCIAL LLC","BOSTON","MA","USA","N","8-17668","",320254146
1978516,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",177440316
1978516,"FIDELITY","FIDELITY INSTITUTIONAL","BOSTON","MA","USA","N","","",171610525
1982635,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",174882565
1970296,"VOYA","VOYA","WINDSOR","CT","USA","N","","",93088922
1982641,"SEI INVESTMENTS DISTRIBUTION CO.","SEI INVESTMENTS DISTRIBUTION CO.","OAKS","PA","USA","N","8-27897","",181147162
1982641,"LPL FINANCIAL LLC","LPL FINANCIAL LLC","FORT MILL","SC","USA","N","8-17668","",32669228
1981817,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",222252154
1982686,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",1437459641
1982697,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","CA","USA","N","8-16514","",260000000
1982719,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",156138534
1982822,"RAYMOND JAMES & ASSOCIATES, INC.","RAYMOND JAMES & ASSOCIATES, INC.","ST. PETERSBURG","FL","USA","N","8-10999","",632647268
1973256,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",877269239
1973256,"FIDELITY","FIDELITY INVESTMENTS","CINCINNATI","OH","USA","N","","",26733549
