"FilingID","Other Products and Services","Business Name"
1998938,"ECONOMIC, MARKET AND ASSET CLASS PERFORMANCE UPDATES TO CLIENTS AND MEMBERS OF THE PUBLIC, VIA IN-PERSON PRESENTATIONS, A PODCAST AND WEBINARS",""
1995744,"TAX PREPARATION AND MANAGEMENT FINANCIAL STATEMENTS",""
1995874,"BUSINESS VALUATION; TAX PLANNING; ESTATE PLANNING; FINANCIAL PLANNING AND CONSULTING SERVICES, INCLUDING COMPENSATION, LEGACY PLANNING, FAMILY DYNAMICS, AND DISPUTE RESOLUTION.",""
2000976,"WE HOLD OUR INSURANCE LICENSES AS WELL. DURING THE FINANCIAL PLANNING PROCESS A CLIENT MAY HAVE THE NEED FOR INSURANCE.",""
2000838,"AS A BROKER-DEALER, THE FIRM ACTIVELY MARKETS MUTUAL FUND SHARES, VARIABLE PRODUCTS & GENERAL SECURITIES TO ITS CLIENTS THROUGH ITS REGISTERED REPRESENTATIVES. THE FIRM ALSO SERVES AS THE PRINCIPAL UNDERWRITER FOR THRIVENT VARIABLE PRODUCTS.",""
1998771,"BLACKROCK REALTY ADVISORS, INC. ACTS AS REAL ESTATE INVESTMENT MANAGER FOR INSTITUTIONAL CLIENTS. ITS PRIMARY ACTIVITIES RELATE TO THE ACQUISITION, MANAGEMENT, DISPOSITION OF REAL ESTATE AND REAL ESTATE DEBT INSTRUMENTS FOR ITS CLIENTS.",""
1998809,"FUND ADMINISTRATION",""
1998815,"THE ADVISER PROVIDES A BROAD RANGE OF RISK MANAGEMENT, INVESTMENT ACCOUNTING, AND TRADE PROCESSING TOOLS TO A VARIETY OF CLIENTS.","BLACKROCK SOLUTIONS"
1998252,"TERM & IUL LIFE INSURANCE.",""
1998869,"RECOMMENDATIONS OF COMMISSIONABLE INSURANCE AND BROKERAGE PRODUCTS","INDIVIDUAL CAPACITY"
2000467,"CERTAIN REPRESENTATIVES WILL SELL FIXED INSURANCE OR FIXED ANNUITY PRODUCTS AS LICENSED INSURANCE AGENTS.",""
1995954,"FIRM SELLS SECURITIES AND INSURANCE PRODUCTS TO OUR CLIENTS IN OUR ROLE AS BROKER DEALER AND/OR INSURANCE AGENCY",""
1995973,"DURING 2024, GREENWOOD CAPITAL ASSOCIATES, LLC FILED AS AN INSURANCE AGENCY IN THE STATE OF SC AS BEST PRACTICE IN REFLECTING ITS EXISTING REVENUE SHARING ARRANGEMENT WITH COUNTYBANC INSURANCE SERVICES, INC. AN AFFILIATED INSURANCE AGENCY.",""
1995560,"BILL-PAY SERVICES TAX COMPLIANCE SERVICES RETIREMENT SERVICES INSURANCE SOLUTIONS BUSINESS CONSULTING SERVICES PAYROLL SERVICES PROPERTY MANAGEMENT SERVICES",""
1994148,"INSURANCE PRODUCTS",""
1996167,"RECOMMENDATIONS OF COMMISSIONABLE INVESTMENTS AND INSURANCE","INDIVIDUAL NAME / CAPACITY"
1993342,"CONSULTATION/ADVISEMENT ON TRANSACTIONS/STRUCTURING PORTFOLIOS/RISK ANALYTICS UNDER GUGGENHEIM PARTNERS INVESTMENT MANAGEMENT, LLC.","NO OTHER BUSINESS NAME."
2001072,"PALISADES HUDSON HAS SOLICITED MEMBERSHIP INTERESTS IN PRIVATE EQUITY FUNDS TO QUALIFIED PURCHASERS AS DEFINED BY THE INVESTMENT COMPANY ACT, SECTION 3(C)(7).",""
2001093,"EDUCATION AND NETWORKING SERVICES VIA LIDO CONSULTING GROUP, LLC. TAX PREPARATION AND SERVICES VIA LIDO TAX, LLC","LIDO CONSULTING GROUP, LLC LIDO TAX, LLC LIDO ADMINISTRATIIVE SERVICES, LLC LIDO PAY, LLC"
2000492,"WACAP PROVIDES MTG LOAN SERVICING TO A SMALL # OF INSTIT'L CLIENTS; WE ALSO OFFER SOME CONSULTING & QPAM SVCS, PRIMARILY REAL ESTATE & ECONOMIC. FEES FOR THESE SVCS MAY BE HRLY/FIXED/BASED ON VALUE OF ASSETS/OR ON LEASE SQ FT.",""
2000580,"WE OFFER TAX PLANNING SERVICES TO OUR CLIENTS.",""
1996744,"IMPLEMENTATION OF INSURANCE SALES AND COMMISSIONABLE SECURITIES.","INSURANCE SALES ARE IMPLEMENTED THROUGH THE INDIVIDUAL AND COMMISSIONABLE SECURITIES THROUGH CETERA ADVISORS, LLC."
1994458,"TAX AND ACCOUNTING SERVICES",""
1997784,"THE FIRM PROVIDES CERTAIN ADMINISTRATIVE FAMILY OFFICE SERVICES TO CERTAIN CLIENTS.  REFER TO THE FIRM'S FORM ADV DISCLOSURE BROCHURE FOR A DESCRIPTION OF SUCH SERVICES.",""
1984213,"MUTUAL FUND SHARES, FACE-AMOUNT CERTIFICATES, FIXED AND VARIABLE ANNUITIES, FIXED AND VARIABLE LIFE INSURANCE, 529 PLANS, CLOSED-END FUNDS, PREFERRED SECURITIES. SEE SCHEDULE D-MISCELLANEOUS FOR ADDITIONAL PRODUCTS AND SERVICES.",""
2000738,"FOR A COMPLETE DESCRIPTION OF OTHER PRODUCTS AND SERVICES, SEE SCHEDULE D, MISCELLANEOUS.",""
2000802,"ADVISORY CLIENTS COULD ALSO HAVE INSURANCE AND/OR COMMISSION BASED PRODUCTS.",""
2000777,"SERVICES RELATING TO ITS CAPACITY AS A BROKER-DEALER, FUTURES COMMISSION MERCHANT, REGISTERED SECURITY-BASED SWAP DEALER, AND CFTC SWAP DEALER.",""
1997551,"SOME IARS ARE REGISTERED REPRESENTATIVES OF A BROKER/DEALER AND LICENSED INSURANCE AGENTS AND OFFER CLIENTS THESE PRODUCTS.",""
1997876,"PLEASE SEE THE ""TYPES OF BUSINESS"" ITEMIZED IN BOFA SECURITIES, INC.'S DETAILED REPORT (FROM THE FIRM'S FORM BD) AVAILABLE ON FINRA'S BROKERCHECK WEBSITE AT HTTPS://BROKERCHECK.FINRA.ORG.",""
1998314,"ADVISORY AFFILIATES MAY SELL SECURITIES AND INSURANCE PRODUCTS AS AN OUTSIDE BUSINESS THROUGH A REGISTERED BROKER DEALER.",""
1998321,"NON-ADVISORY CONSULTING SERVICES. TAX AND ACCOUNTING SERVICES. IMPLEMENTATION OF COMMISSIONABLE INSURANCE AND SECURITIES PRODUCTS. FILINGS FOR CORPORATE TRANSPARENCY ACT","ARCHFORD CONSULTING, LLC. ARCHFORD ACCOUNTING LLC. ARCHFORD FILING SERVICES, LLC. INSURANCE AND SECURITIES IN INDIV. CAPACITY."
1953602,"REAL ESTATE CONSULTING AND PLANNING",""
2000848,"IMPLEMENTATION OF INSURANCE SALES AND COMMISSIONABLE SECURITIES","INSURANCE SALES IMPLEMENTED THRU INDIVIDUAL, COMMISSIONABLE SECURITIES THRU INDIVIDUAL/PURSHE KAPLAN STERLING INVESTMENTS, INC."
2000882,"CERTAIN REPRESENTATIVES WILL SELL FIXED INSURANCE OR FIXED ANNUITY PRODUCTS AS LICENSED INSURANCE AGENTS.",""
2000952,"ADMINISTRATIVE AND CONSULTING SERVICES",""
2000969,"CERTAIN REPRESENTATIVES WILL SELL FIXED INSURANCE OR FIXED ANNUITY PRODUCTS AS LICENSED INSURANCE AGENTS.",""
2000768,"ADMINISTRATIVE, CLERICAL, EDUCATIONAL AND TECHNOLOGICAL SERVICES ASSOCIATED WITH AND INCIDENTAL TO ADVISORY AND NON-ADVISORY SERVICES PROVIDED.",""
2000972,"APOGEM CAPITAL LLC SERVES AS ADMINISTRATIVE AGENT ON BEHALF OF LOAN SYNDICATES IN WHICH THE ADVISORY CLIENTS PARTICIPATE. APOGEM CAPITAL LLC ALSO PROVIDES SERVICES AS MANAGER TO CERTAIN PRIVATE INVESTMENT FUNDS.",""
1999935,"BOOKS SALES: AUTHORED BY YFP OR CONTENT CREATORS ON FINANCIAL TOPICS. PAID SPONSORSHIPS: STRATEGIC PARTNERS FEATURED ON PODCASTS, SOCIAL MEDIA, ETC. COMMUNITY MEMBERSHIP: PAID ONLINE MEMBERSHIP THAT FACILITATES COLLABORATIVE LEARNING ON FINANCIAL TOPICS.",""
2000062,"UPTIQ FACILITATES CREDIT SOLUTIONS FOR OUR CLIENTS. OUR AFFILIATE, FOCUS RISK SOLUTIONS, ASSISTS OUR CLIENTS WITH REGULATED INSURANCE SALES ACTIVITY - DUE TO SPACE CONSTRAINTS HERE PLEASE REFER TO SCHEDULE D - MISCELLANEOUS FOR MORE INFORMATION.",""
1987930,"EMERGE PROVIDES CONSULTING ON THE DEVELOPMENT OF MATERIALS AND STRATEGIES BEST SUITED TO THE INVESTMENT MANAGER AND THEN IN SOME CASES, PROVIDES MORE DEDICATED SUPPORT TO THIS MANAGER. EMERGE PROVIDES DUE DILIGENCE ON INVESTMENT MANAGERS.",""
1998459,"CERTAIN INVESTMENT ADVISOR REPRESENTATIVES OFFER INSURANCE PRODUCTS, BUSINESS SUCCESSION PLANNING, TAX PREPARATION, TAX PLANNING, DIVORCE PLANNING, OR ESTATE PLANNING.",""
1997093,"TAX PREPARATION SERVICES.",""
1996339,"WE OFFER FAMILY OFFICE SERVICES OVERSEEING CLIENT'S ASSETS, BUSINESSES, DEVELOP TAX STRATEGIES, PHILANTHROPY GOALS, ESTATE PLANNING ETC. WE SERVE AS GP/MANAGER OF SPVS. AS OF 2024, WE HAVE A REG INSURANCE AGENT. AS OF 2025, ADVISOR TO ETF.",""
1995215,"IMPLEMENTATION OF INSURANCE SALES AND COMMISSIONABLE SECURITIES.","INSURANCE SALES ARE IMPLEMENTED THROUGH THE INDIVIDUAL AND COMMISSIONABLE SECURITIES THROUGH CADARET, GRANT, & CO., INC."
2000727,"TAX PREPARATION",""
2000436,"INSURANCE PRODUCTS. ACCOUNTING AND TAX PREPARATION.","WHALEN & ASSOCIATES INSURANCE. THE WHALEN GROUP, INC."
2000905,"IN ADDITION TO INVESTMENT ADVISORY SERVICES, THE FIRM PROVIDES FINANCIAL PLANNING, TAX PLANNING AND FACILITATION, BOOKKEEPING, BILL PAY, CASH MANAGEMENT, ESTATE PLANNING, PHILANTHROPY, FAMILY ENGAGEMENT AND OTHER SERVICES TO OUR HIGH NET WORTH CLIENTS.",""
2000890,"BROKER DEALER BUSINESS INCLUDING BUT NOT LIMITED TO STOCKS, BONDS, MUTUAL FUNDS, EXCHANGE TRADES FUNDS/NOTES, VARIABLE ANNUITIES, REITS, BDC, OPTIONS.",""
2000404,"STRUCTURED ASSESSMENT METHOD REPORTS; DISCOUNTED INVESTMENT MANAGEMENT INSURANCE PREMIUMS THROUGH WTW'S FINEX TEAM; MIX CONFERENCES FOR ASSET MANAGERS. SEE TWIS' BROCHURE FOR DETAILS.",""
2000920,"IMPLEMENTATION OF INSURANCE SALES AND COMMISSIONABLE SECURITIES.","INSURANCE SALES ARE IMPLEMENTED THROUGH THE INDIVIDUAL AND COMMISSIONABLE SECURITIES THROUGH PURSHE KAPLAN STERLING INVESTMENTS"
2000931,"AS A REGISTERED BROKER AND INSURANCE AGENCY, WE AND OUR REPRESENTATIVES MAY SELL BROKERAGE PRODUCTS AND INSURANCE PRODUCTS TO OUR ADVISORY CLIENTS.",""
1995002,"IN ADDITION TO ADVISORY SERVICES ACG ALSO PROVIDES PARTICIPANT EDUCATION, PLAN PRICING AND MARKETING SERVICES, GENERAL FINANCIAL WELLNESS PROGRAMS, PLAN DESIGN AND GENERAL PLAN CONSULTING SERVICES.",""
2001057,"INSURANCE PRODUCTS",""
1995000,"IMPLEMENTATIONS OF COMMISSIONABLE SECURITIES AND INSURANCE RECOMMENDATIONS","INDIVIDUAL CAPACITY OF ADVISORY PERSONS / ALERA GROUP"
1995432,"FLOURISH FINANCIAL LLC (""FLOURISH"") FACILITATES CASH MANAGEMENT SOLUTIONS FOR OUR CLIENTS. DUE TO SPACE CONSTRAINTS HERE, PLEASE REFER TO SCHEDULE D - MISCELLANEOUS FOR MORE INFORMATION.",""
1995966,"INVESTMENT SECURITIES, LIFE, HEALTH, ANNUITY INSURANCE PRODUCTS MAY BE SOLD TO ADVISOR RELATED CLIENTS WHERE APPROPRIATE.",""
1995492,"FIXED ANNUITIES, NON-VARIABLE LIFE INSURANCE (TERM, WHOLE, OR UNIVERSAL WITHOUT-ACCOUNTS, AND LONG-TERM CARE INSURANCE)",""
1995945,"ECONOMIC, MARKET AND ASSET CLASS PERFORMANCE UPDATES TO CLIENTS AND MEMBERS OF THE PUBLIC, VIA IN-PERSON PRESENTATIONS, A PODCAST AND WEBINARS",""
1992361,"ADMINISTRATIVE SUPPORT SERVICES TO CLIENTS",""
1993947,"ANNUITIES, LIFE INSURANCE, LONG-TERM CARE INSURANCE",""
1996098,"ANNUITIES, LIFE INSURANCE, LONG-TERM CARE INSURANCE",""
1996079,"CERTAIN REPRESENTATIVES WILL SELL FIXED INSURANCE OR FIXED ANNUITY PRODUCTS AS LICENSED INSURANCE AGENTS.",""
1996145,"TAX PREPARATION - PROVIDE 1040 FILING SERVICES FOR CERTAIN FINANCIAL PLANNING CLIENTS.",""
1995703,"BRAD ROSLEY IS A LICENSED LIFE AND HEALTH INSURANCE AGENT AND RECEIVES COMMISSIONS FROM INSURANCE CARRIERS.",""
1996183,"TAX PLANNING AND PREPARATION AND FAMILY OFFICE SERVICES",""
1996206,"TAX PLANNING AND PREPARATION AND FAMILY OFFICE SERVICES",""
1997403,"INSURANCE PRODUCTS SOLD BY INVESTMENT ADVISOR REPRESENTATIVES.",""
1997253,"TAX PREPARATION SERVICES",""
1997264,"SCURITIES SOLD FOR COMMISSIONS THROUGH BROKER/DEALER AND INSURANCE PRODUCTS","LIBERTY WEALTH MANAGEMENT, INC."
1997271,"INSURANCE",""
1997326,"BUSINESS CONSULTING SERVICES.",""
1997336,"ADVISER AND GENERAL PARTNER OF PRIVATE FUNDS. ADMINISTRATIVE SERVICES AND INVESTMENT ADVICE FOR CLIENT'S: DIRECT INVESTMENTS, ASSETS MANAGED BY THIRD PARTIES AND OTHER FINANCIAL NEEDS. DATA BASE (THROUGH VENDOR)OF ALL CLIENT ASSETS.",""
1997408,"ADVISER AND GENERAL PARTNER OF PRIVATE FUNDS. ADMINISTRATIVE SERVICES AND INVESTMENT ADVICE FOR CLIENT'S: DIRECT INVESTMENTS, ASSETS MANAGED BY THIRD PARTIES AND OTHER FINANCIAL NEEDS. DATA BASE (THROUGH VENDOR)OF ALL CLIENT ASSETS.",""
1996134,"WE ARE LICENSED TO SELL INSURANCE PRODUCTS AND SERVICES TO CLIENTS.","THIS ACTIVITY IS CONDUCTED UNDER THE SAME NAME."
1997622,"INSURANCE PRODUCTS","INDIVIDUAL CAPACITY"
1997652,"SOME IARS OF LEGACY WEALTH MANAGEMENT GROUP, INC. ARE ALSO LICENSED INSURANCE AGENTS AND MAY OFFER INSURANCE PRODUCTS TO THEIR CLIENTS. IARS ARE ALSO LICENSED TAX PREPARERS AND MAY ALSO SELL TAX PREPARATION SERVICES TO CLIENTS UNDER LEGACY TAX.","LEGACY INSURANCE LLC"
1997079,"MUTUAL FUND RESEARCH",""
2000293,"PLEASE SEE SCHEDULE D MISCELLANEOUS FOR DETAILS WITH REGARD TO OUR FUND ADMINISTRATION SERVICES FEE.",""
1995449,"I MAY OFFER AND/OR SELL LIFE, DISABILITY, OR LONG-TERM CARE INSURANCE TO CLIENTS WHO ARE ALSO FINANCIAL PLANNING OR INVESTMENT ADVISORY CLIENTS OF DDO ADVISORY SERVICES, LLC.","DANIEL D'ORDINE, CFP"
1995715,"ST. CLAIR ADVISORS PROVIDES A VARIETY OF FAMILY OFFICE SERVICES TO ITS CLIENTS, INCLUDING FINANCIAL COUNSELING, TAX COMPLIANCE SERVICES AND BILL PAY SERVICES, IN ADDITION TO INVESTMENT ADVISORY SERVICES.",""
1988396,"ANNUITIES AND LIFE INSURANCE",""
1995514,"DEBT ADVISORS GROUP IS A DIVISION OF CAPITAL ADVISORS GROUP, INC. WHICH PROVIDES DEBT FINANCING CONSULTING SERVICES.","DEBT ADVISORS GROUP"
1995549,"INSURANCE PRODUCTS (LIFE, DISABILITY, ETC.)",""
1995550,"INCOME TAX AND ACCOUNTING SERVICES","LUCK & COMPANY CPA PLLC"
1994129,"INSURANCE PRODUCTS",""
1996078,"TAX PLANNING SERVICES BY ACORN TAX PLANNING, INC","ACORN TAX PLANNING, INC"
1998034,"BEFINE FINANCIAL WELLNESS APP TAKES BEHAVIORAL FINANCE APPROACH TO HELP ADDRESS AREAS INCL EMERGENCY FUNDS, DEBT MGMT, PROTECTION (INSURANCE COVRG), RETIREMENT READINESS; NO INVESTMENT OR SECURITIES ADVICE IS PROVIDED. SEE ADV2A FOR MORE INFO.",""
1996946,"REGISTRANT IS AN ILLINOIS BANKING CORPORATION AND MAY EXERCISE TRUST POWERS IN CONNECTION WITH CERTAIN CLIENT ACCOUNTS.  REGISTRANT ALSO PROVIDES INDEX SERVICES.",""
1997364,"THE EMPLOYEES OF THE FIRM PROVIDE SECURITIES RELATED PRODUCTS AND SERVICES TO AND EXECUTE SECURITIES TRANSACTIONS FOR ADVISORY CLIENTS THROUGH PURSHE KAPLAN STERLING INVESTMENTS AND PROVIDE INUSRANCE PRODUCTS TO ADVISORY CLIENT THROUGH INSURANCE COMPANIES.",""
1997587,"THE EMPLOYEES OF THE FIRM PROVIDE SECURITIES RELATED PRODUCTS AND SERVICES TO AND EXECUTE SECURITIES TRANSACTIONS FOR ADVISORY CLIENTS THROUGH PURSHE KAPLAN STERLING INVESTMENTS AND PROVIDE INUSRANCE PRODUCTS TO ADVISORY CLIENT THROUGH INSURANCE COMPANIES.",""
1997573,"WE HAVE A DIGITAL APPLICATION THAT LETS USERS CONNECT WITH A REGULATED US BANK",""
1997316,"INSURANCE PRODUCTS",""
1997721,"BROKER DEALER BUSINESS INCLUDING BUT NOT LIMITED TO STOCKS, BONDS, MUTUAL FUNDS, EXCHANGE TRADES FUNDS/NOTES, VARIABLE ANNUITIES, REITS, BDC, OPTIONS.",""
1996346,"CERTAIN REPRESENTATIVES WILL SELL FIXED INSURANCE OR FIXED ANNUITY PRODUCTS AS LICENSED INSURANCE AGENTS.",""
1996347,"IMPLEMENTATION OF INSURANCE SALES AND COMMISSIONABLE SECURITIES.","INSURANCE SALES ARE IMPLEMENTED THROUGH THE INDIVIDUAL AND COMMISSIONABLE SECURITIES THROUGH PKS."
1996039,"PROPERTY MANAGEMENT SERVICES, RREEF MANAGES REAL PROPERTY CLIENT ASSETS.",""
1996430,"PROVIDE ADMINISTRATION SERVICES TO INVESTMENT COMPANIES WHOSE ADVISERS ARE UNDER COMMON CONTROL.",""
1996410,"INSURANCE PRODUCTS; GROUP BENEFITS, TAX PREPARATION SERVICES","ADVISORNET INSURANCE; ADVISORNET BENEFITS"
1996447,"IMPLEMENTATION OF INSURANCE SALES AN COMMISSIONABLE SECURITIES.","INSURANCE SALES ARE IMPLEMENTED THROUGH THE INDIVIDUAL AND COMMISSIONABLE SECURITIES THROUGH PURSHE KAPLAN (PKS)"
1996408,"TAX PREPARATION AND ESTATE PLANNING.",""
1998735,"PROVIDE INSURANCE PRODUCTS AND SERVICES","O'CONNELL INVESTMENT & INSURANCE SERVICES"
1998683,"FULL SERVICE BROKER DEALER INSURANCE BROKER",""
1998697,"THROUGH AN INDEPENDENT CONTRACTOR, HEIKE LAW OFFICES LLC, GVA CLIENTS MAY ENTER INTO CERTAIN LEGAL SERVICES AGREEMENTS. CLIENTS MAY ENTER INTO AN AGREEMENT WITH INDEPENDANT CONTRACTOR NORTHPOINT ACCOUNTING & TAX TO RECEIVE ACCOUNTING AND TAX SERVICES.",""
1998807,"FUND ADMINISTRATION",""
1998847,"TAX PREPARATION, TAX RETURN SERVICES, BUSINESS ADVISORY, AND PAYROLL SERVICES.",""
1991689,"IMPLEMENTATION OF INSURANCE RECOMMENDATIONS","INDIVIDUAL NAME/CAPACITY"
1997090,"IMPLEMENTATION OF INSURANCE SALES AN COMMISSIONABLE SECURITIES.","INSURANCE SALES ARE IMPLEMENTED THROUGH THE INDIVIDUAL AND COMMISSIONABLE SECURITIES THROUGH PURSHE KAPLAN (PKS)"
1998872,"INSURANCE PRODUCTS AND SERVICES  TAX PREPARATION SERVICES",""
1999016,"INSURANCE / PURE PROTECTION",""
1997809,"INSURANCE AND BROKERAGE PRODUCTS.",""
1997837,"SECURITIES TRANSACTIONS IN OUR BROKER-DEALER CAPACITY, INSURANCE PRODUCTS OFFERED BY AGENTS OF OUR AGENCY, AND/OR BANKING OR TRUST PRODUCTS/SERVICES PROVIDED RESPECTIVELY BY OUR AFFILIATED NATIONAL BANK AND AFFILIATED TRUST COMPANY.",""
1997883,"TAX PREPARATION SERVICES",""
1997924,"THE FIRM IS ALSO A REGISTERED BROKER DEALER AND IN SUCH CAPACITY WILL SELL PRODUCTS AND MAY EARN A COMMISSION OR MARKUP. IN ITS CAPACITY AS AN INSURANCE AGENCY THE FIRM WILL ALSO OFFER FIXED INSURANCE PRODUCTS.",""
1997096,"IMPLEMENTATION OF COMMISSIONABLE PRODUCTS AND INSURANCE SALES.","INSURANCE IMPLEMENTED THROUGH THE INDIVIDUAL, COMMISSIONABLE SECURITIES THROUGH CALTON & ASSOCIATES, INC."
1998766,"COMMISSIONABLE INSURANCE PRODUCTS","CONDUCTED UNDER INDIVIDUAL CAPACITIES"
1998842,"IMPLEMENTATION OF INSURANCE SALES AND COMMISSIONABLE SECURITIES","INSURANCE SALES IMPLEMENTED THRU INDIVIDUAL, COMMISSIONABLE SECURITIES THRU INDIVIDUAL/PURSHE KAPLAN STERLING INVESTMENTS, INC."
1998855,"INSURANCE PRODUCTS, BOOKKEEPING SERVICES, TRUSTEE SERVICES",""
1998690,"QUALIFIED PLAN CONSULTING SERVICES FINANCIAL PLANNING AND CONSULTING SERVICES",""
1999237,"FAMILY OFFICE SERVICES",""
1996231,"FOR A COMPLETE DESCRIPTION OF OTHER PRODUCTS AND SERVICES, SEE SCHEDULE D, MISCELLANEOUS.",""
1998997,"-PORTFOLIO ADVISORY: TOBAM ADVISES SOME CLIENTS FOR THEIR PORTFOLIO BY SENDING THEM MODEL PORTFOLIOS ON A REGULAR BASIS. -INDICES LICENSING: TOBAM CREATES AND SELLS INDICES BASED O -INDICES LICENSING: TOBAM CREATES AND SELLS INDICES BASED ON ITS RESEARC",""
1999027,"LIFE INSURANCE AND FIXED ANNUITIES",""
1994723,"WE PROVIDE ADDITIONAL DUE DILIGENCE AND RISK REPORTING SERVICES.",""
1999056,"BROKERAGE AND INSURANCE PRODUCTS AND SERVICES",""
1999078,"TAX PREPARATION, TAX RETURN SERVICES, BUSINESS ADVISORY, AND PAYROLL SERVICES.",""
1999085,"RECOMMENDATIONS OF COMMISSIONABLE INVESTMENT AND INSURANCE PRODUCTS.","INDIVIDUALS MAY BE REGISTERED REPRESENTATIVES AND INSURANCE AGENTS IN THEIR INDIVIDUAL CAPACITY."
1983827,"INSTINET, LLC MAY PROVIDE BROKERAGE SERVICES TO ADVISORY CLIENTS.",""
1999087,"CONSULTING SERVICES;PROVIDE ADVICE THAT IS NOT SPECIFIC TO ANY PARTICULAR INVESTMENT;PROP LENDING & BDSP; INSURANCE PRODUCTS SALES TO ADVISORY CLIENTS;C MUNI ADVISORY SVC; PROMOTOR/HARD DOLLAR; FINANCIAL PLANNING; ESTATE/TRUST ADMIN",""
1997833,"INSURANCE PRODUCTS","OAK HARVEST INSURANCE SERVICES LLC"
1995342,"NONE",""
1996814,"OUR NON-INVESTMENT SERVICES INCLUDE BILL PAY SERVICES, INSURANCE COORDINATION, TAX & ESTATE PLANNING COORDINATION, PHILANTHROPIC ADMINISTRATION, AND ENTITY OVERSIGHT & MANAGEMENT.",""
1997972,"INSURANCE, BROKER-DEALER COMMISSION SALES",""
1997974,"IN ADDITION TO INVESTMENT MANAGEMENT SERVICES, EIP ALSO OFFERS CONSULTING SERVICES, SUCH AS, TREASURY MANAGEMENT CONSULTING. EIP ALSO PROVIDES BIDDING AGENT SERVICES FOR MUNICIPAL ISSUERS.",""
1999754,"FINANCIAL PRODUCTS DISTRIBUTION",""
2000042,"FAMILY OFFICE SERVICES",""
1999691,"CERTAIN REPRESENTATIVES WILL SELL FIXED INSURANCE OR FIXED ANNUITY PRODUCTS AS LICENSED INSURANCE AGENTS.",""
1999870,"LIFE AND LONG TERM CARE INSURANCE",""
1994103,"FIXED LIFE INSURANCE PRODUCTS, FIXED ANNUITIES, HEALTH INSURANCE, LTC","N/A"
1999929,"INSURANCE PRODUCTS AND INSURANCE TRAILS",""
1999981,"INSURANCE PRODUCTS",""
1999727,"WE OFFER FINANCIAL PLANNING CONSULTING SERVICES AS OUTLINED IN OUR DISCLOSURE BROCHURE.",""
1999690,"BROKER-DEALER",""
1995066,"PETER ZEULI IS A LICENSED INSURANCE BROKER.  HE ENGAGES IN THE SALE OF LIFE INSURANCE AND ANNUITIES FOR WHICH HE RECEIVES A COMMISSION AFTER THE SUCCESSFUL PLACEMENT OF SUCH POLICES AND/OR PRODUCTS.",""
1996307,"AARON LINDBERG IS ALSO A LICENSED INDEPENDENT INSURANCE AGENT AND MAY OFFER INSURANCE PRODUCTS TO CLIENTS.",""
1996333,"IMPLEMENTATION OF COMMISSIONABLE SECURITIES AND INSURANCE PRODUCTS","INDIVIDUAL CAPACITY/PURSHE KAPLAN STERLING INVESTMENTS"
1992428,"ILLIQUID SECURITIES PRICING & IMPAIRMENT ANALYSIS, 3RD PARTY PRICING VALIDATIONS, ALM CONSULTING, MUNCIPAL BOND CREDIT EVALUATION/ANALYSIS, MONITOR EXTERNAL ADVISORY PERFORMANCE, FINANCIAL PLANNING. CONSULTING FEES ARE FIXED & NEGOTIABLE.",""
1996045,"FIXED INSURANCE PRODUCTS",""
1996336,"INSURANCE SALES","IMPLEMENTATION OF INSURANCE SALES THROUGH MDRN INSURANCE, LLC"
1996351,"JANNEY IS A FULL SERVICE, DUALLY REGISTERED BROKER-DEALER AND INVESTMENT ADVISER.",""
1996367,"FINANCIAL PLANNING AND CONSULTING SERVICES.  INSURANCE SERVICES AND IMPLEMENTATION THROUGH AFFILIATES.",""
1993828,"SELECT IAR'S ARE REGISTERED REPRESENTATIVES AND EARN COMMISSIONS ON SECURITIES PRODUCTS THEY SELL. RMR IS ALSO A BUSINESS CONSULTANT OFFERING NON-SECURITIES PRODUCTS AND AN INSURANCE AGENCY SELLING INSURANCE PRODUCTS.",""
1998036,"CERTAIN REPRESENTATIVES WILL SELL FIXED INSURANCE OR FIXED ANNUITY PRODUCTS AS LICENSED INSURANCE AGENTS.",""
1996401,"TAX RETURN PREPARATION SERVICES",""
1999033,"RECOMMENDATIONS OF COMMISSIONABLE INSURANCE PRODUCTS","INDIVIDUAL NAME/CAPACITY"
1978426,"PROVIDE PLAN ADMINISTRATION CONSULTING SERVICES INCLUDING RECORDKEEPER MONITORING AND SEARCH, RECORDKEEPER STRUCTURE REVIEW, COMPLIANCE AUDIT, FEE AND SERVICE BENCHMARKING, AND CONTRACT REVIEWS.",""
1998743,"SOME REPRESENTATIVES OF THE FIRM ARE ALSO INDEPENDENT LICENSED INSURANCE AGENTS AND MAY OFFER INSURANCE PRODUCTS TO CLIENTS.",""
1998491,"BOSTON MANAGEMENT AND RESEARCH (""BMR"") PROVIDES ADMINISTRATIVE SERVICES TO CERTAIN INVESTMENT COMPANY CLIENTS.",""
2000460,"IN ITS CAPACITIES AS BROKER-DEALER, FCM, AND INSURANCE AGENCY, THE ADVISER MAY PROVIDE ADVISORY CLIENTS WITH SECURITIES BROKERAGE SERVICES, INVESTMENT BANKING SERVICES, SBL, FUTURES/COMMODITIES TRADING SERVICES AND VARIABLE/FIXED & LIFE INSURANCE PRODUCTS.",""
2000495,"RECOMMENDATIONS OF COMMISSIONABLE INSURANCE PRODUCTS","INDIVIDUAL NAME/CAPACITY"
1996414,"INSURANCE PRODUCTS (LIFE, DISABILITY, ETC.)",""
