"FilingID","Wrap Fee Program","Sponsor","Sponsor SEC File Number","Sponsor CRD Number"
1980701,"MASTERS - TRUST","WELLS FARGO ADVISORS","801-57434",11025
1980701,"ENVESTNET PNC - 1ST GLOBAL","ENVESTNET PMC","801-57260",111694
1980701,"ENVESTNET RBC","ENVESTNET PMC","801-57260",111694
1980701,"MANAGED ACCOUNT (HSBC)","ENVESTNET PMC","801-57260",111694
1980701,"GLOBAL MANAGER STRATEGIES","GOLDMAN SACHS & CO. LLC","801-16048",361
1980701,"SUMMIT","SCOTIA CAPITAL (USA) INC.","8-3716",2739
1980701,"RAY CONSULTING SERVICES","RAYMOND JAMES & ASSOCIATES, INC.","801-10418",705
1980701,"UBS MDA","UBS FINANCIAL SERVICES INC.","801-7163",8174
1980701,"CITIPB-MSP (LOC APL)","CITIGROUP GLOBAL MARKETS INC.","801-3387",7059
1980701,"3.0 ML1 CONSULTS UMA","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","801-14235",7691
1980701,"DIRECT CLIENT","PERSHING ADVISOR SOLUTIONS LLC","8-47425",36671
1980701,"MODEL PLATFORM","ADHESION WEALTH ADVISOR SOLUTIONS","801-67829",143593
1980701,"FIDUCIARY SERVICES","CITIGROUP GLOBAL MARKETS INC.","801-3387",7059
1980701,"PERSONAL WEALTH PORTFOLIOS","LPL FINANCIAL LLC","801-10970",6413
1980701,"SWP","UBS FINANCIAL SERVICES INC.","801-7163",8174
1980701,"SELECT SEPARATE ACCOUNTS PROGRAM","AMERIPRISE FINANCIAL SERVICES, LLC","801-28543",6363
1980701,"CALLAN UMA","CALLAN CAPITAL, LLC","801-67379",142527
1980701,"CES/IMS","MORGAN STANLEY","801-70103",149777
1980701,"MAC","UBS FINANCIAL SERVICES INC.","801-7163",8174
1980701,"BAIRD PREFERRED MANAGER","ROBERT W. BAIRD & CO. INCORPORATED","801-7571",8158
1980701,"PNC ADVISORS (UMA & MAP)","PNC INVESTMENTS","801-66195",129052
1980701,"PNC WEALTH MANAGEMENT (ADVISORS - MAS)","PNC INVESTMENTS","801-66195",129052
1980701,"STRATIS","J.P. MORGAN SECURITIES LLC","801-3702",79
1980701,"LPL BRANCH DIRECTED","LPL FINANCIAL LLC","801-10970",6413
1980701,"RBC MAP","ENVESTNET","",
1980701,"BRINKER UMA","BRINKER CAPITAL INC","801-30504",111743
1980701,"PRIVATE BANK","J.P. MORGAN SECURITIES LLC","801-3702",79
1980701,"3.0 - CDP NATIXIS","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","801-14235",7691
1980701,"WEALTH MANAGEMENT SOLUTIONS (WMS)","ENVESTNET PMC","801-57260",111694
1980701,"MANAGER ACCESS NETWORK","LPL FINANCIAL LLC","801-10970",6413
1980701,"MANAGER SELECT","LPL FINANCIAL LLC","801-10970",6413
1980701,"NAM PORTFOLIO ADVISOR","B. RILEY WEALTH ADVISORS, INC.","801-64837",115927
1980701,"HNW","THE NORTHERN TRUST COMPANY OF CONNECTICUT","",
1980701,"NETWORK","WELLS FARGO ADVISORS","801-57434",11025
1980701,"ENVESTNET SEPARATE ACCOUNTS","ENVESTNET PMC","801-57260",111694
1980701,"DUAL-CONTRACT","BNY ADVISORS","801-52378",106108
1980701,"DMA","WELLS FARGO ADVISORS","801-57434",11025
1980701,"ACCESS","UBS FINANCIAL SERVICES INC.","801-7163",8174
1980701,"SWB MARKETPLACE","CHARLES SCHWAB INVESTMENT ADVISORY, INC","801-70737",151739
1980701,"FIDUCIARY SERVICES","MORGAN STANLEY","801-70103",149777
1980701,"STAR","OPPENHEIMER ASSET MANAGEMENT","801-31427",105559
1980701,"MANAGED ACCOUNT COMMAND - UTILITY","BNY ADVISORS","801-52378",106108
1980701,"MANAGED ACCOUNT LINK","BNY ADVISORS","801-52378",106108
1980701,"NSP - UMA","THE NORTHERN TRUST COMPANY OF CONNECTICUT","",
1980701,"ADVISOR SELECT","DAIN RAUSCHER INCORPORATED","8-3259",7600
1980701,"NON-DISCRETIONARY TRADE","GOLDMAN SACHS & CO. LLC","801-16048",361
1980701,"LOCKWOOD UMA FROM ADVISORPORT UMA","BNY ADVISORS","801-52378",106108
1980701,"SELECT UMA","MORGAN STANLEY","801-70103",149777
1980701,"FOLIO DYNAMIX (LINCOLN FINANCIAL ADVISORS/LINC SOLUTIONS)","ENVESTNET PMC","801-57260",111694
1980701,"MASTERS","WELLS FARGO ADVISORS","801-57434",11025
1980701,"FT - PRIVATE BANK","J.P. MORGAN SECURITIES LLC","801-3702",79
1980701,"SPA","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","801-14235",7691
1980701,"ENV FP","ENVESTNET PMC","801-57260",111694
1980701,"IAS","OPPENHEIMER ASSET MANAGEMENT","801-31427",105559
1980701,"RUSSELL","RUSSELL INVESTMENTS","",
1980701,"SMARTX PLATFORM","SMARTX","",
1980701,"TELEMUS","TELEMUS","",
1980701,"WILLIAM BLAIR SYSTM","WILLIAM BLAIR","",
1980701,"COMMUNITIES","ORION PORTFOLIO SOLUTIONS, LLC","",
1996719,"THE COUNSEL ACCOUNT","OSAIC ADVISORY SERVICES, LLC","801-80075",171070
1996719,"THE PARTNER ACCOUNT","OSAIC ADVISORY SERVICES, LLC","801-80075",171070
1996036,"STRATEGIC PORTFOLIO ADVISOR SERVICE (SPA)","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","801-14235",7691
1999526,"THE SALVETTI GROUP WRAP FEE PROGRAM","THE SALVETTI GROUP","801-128204",324974
1995824,"VERMILLION WEALTH MANAGEMENT INC. WRAP PROGRAM","VERMILLION WEALTH MANAGEMENT INC.","",
1996036,"MANAGED ACCOUNT SERVICE (MAS)","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","801-14235",7691
1996036,"OUTSIDE MANAGER (OSM) PLATFORM","RAYMOND JAMES & ASSOCIATES, INC.","801-10418",705
1996036,"PRIVATE ADVISOR NETWORK (PAN)","WELLS FARGO ADVISORS","801-37967",19616
1996036,"MANAGED ACCOUNTS CONSULTING (MAC)","UBS FINANCIAL SERVICES INC.","801-7163",8174
1996036,"MANAGED ACCOUNT PROGRAM","ENVESTNET PMC","801-57260",111694
1996036,"MANAGER SELECT PROGRAM","LPL FINANCIAL LLC","801-10970",6413
1996036,"MANAGED ACCOUNT COMMAND","BNY ADVISORS","801-52378",106108
1996036,"SELECT UMA PROGRAM","MORGAN STANLEY","801-70103",149777
1996036,"DUAL CONTRACT PROGRAM","ROBERT W. BAIRD & CO. INCORPORATED","801-7571",8158
1996036,"CONSULTING AND EVALUATION SERVICES (CES) PROGRAM","MORGAN STANLEY","801-70103",149777
1996036,"INVESTMENT MANAGEMENT SERVICES (IMS) PROGRAM","MORGAN STANLEY","801-70103",149777
1996036,"MANAGED ACCOUNT MARKETPLACE","CHARLES SCHWAB & CO., INC.","801-29938",5393
1996036,"BNYMA SPONSORED PROGRAM","BNY ADVISORS","801-52378",106108
1996036,"MANAGED ACCOUNT ACCESS","CHARLES SCHWAB & CO., INC.","801-29938",5393
1996036,"MANAGED ACCOUNT PROGRAM (MAP)","RBC CAPITAL MARKETS, LLC","801-13059",31194
1996036,"MODEL DELIVERY PROGRAM","BNY ADVISORS","801-52378",106108
1995887,"CX MULTI-STRATEGY PLATFORM PROGRAM","CX INSTITUTIONAL, LLC","801-112742",292627
1995545,"DISCRETIONARY ADVISORY ACCOUNT PROGRAM","WEDBUSH SECURITIES INC.","801-6358",877
1995290,"CAERUS WRAP PROGRAM","CAERUS INVESTMENT ADVISORS, LLC","801-110401",171716
1990149,"Z3 CAPITAL PARTNERS WRAP FEE PROGRAM","Z3 CAPITAL PARTNERS","",336791
1995545,"MANAGED ACCOUNT PROGRAM","WEDBUSH SECURITIES INC.","801-6358",877
1995545,"NON-DISCRETIONARY ADVISORY ACCOUNT PROGRAM","WEDBUSH SECURITIES INC.","801-6358",877
1995545,"STRATEGIST ADVISORY ACCOUNT PROGRAM","WEDBUSH SECURITIES INC.","801-6358",877
1995764,"SCHWAB ACCESS PROGRAM","CHARLES SCHWAB & CO., INC.","801-29938",5393
1995669,"CORECAP ADVISORS WRAP FEE PROGRAM","CORECAP ADVISORS","801-72687",158819
1995764,"GLOBAL MANAGER STRATEGIES SEPARATE ACCOUNT PROGRAM","GOLDMAN SACHS & CO. LLC","801-16048",361
1995764,"LOCKWOOD FINANCIAL SERVICES","LOCKWOOD CAPITAL MANAGEMENT, INC","801-51863",40655
1995764,"UBS ACCESS AND STRATEGIC WEALTH PORTFOLIO PROGRAMS","UBS FINANCIAL SERVICES INC.","801-7163",8174
1995815,"STRATEGIC BLUEPRINT ADVISOR DIRECTED  PROGRAM","STRATEGIC BLUEPRINT, LLC","801-108531",284840
1995827,"ARIMATHEA","ARIMATHEA","",330140
1995866,"SOUTHBRIDGE ADVISORS' WRAP PROGRAM","SOUTHBRIDGE ADVISORS, LLC","801-117769",306075
1995885,"WEALTHSUITE","PRIVATE ADVISOR GROUP, LLC","801-72060",155216
1995885,"PRIVATE ADVISOR GROUP WRAP PROGRAM","PRIVATE ADVISOR GROUP, LLC","801-72060",155216
1996595,"BEACON HARBOR WEALTH ADVISORS WRAP PROGRAM","BEACON HARBOR WEALTH ADVISORS","801-114773",300243
1996612,"IPW WRAP FREE PROGRAM","IMPACT PARTNERSHIP WEALTH, LLC","801-121239",313928
1987189,"EVERY SECURITIES LLC WRAP FEE PROGRAM","EVERY SECURITIES LLC","",
1996764,"SELECT","CETERA INVESTMENT ADVISERS LLC","",
1996764,"MUTUAL FUND/EXCHANGE TRADED FUND ADVISORY PROGRAM","CETERA INVESTMENT ADVISERS LLC","",
1996764,"ADVISOR AS PORTFOLIO MANAGER PROGRAM (APM)","CETERA INVESTMENT ADVISERS LLC","",
1996764,"FREEDOM","CETERA INVESTMENT ADVISERS LLC","",
1996764,"SPECTRUM ADVISOR","CETERA INVESTMENT ADVISERS LLC","",
1996764,"CWMG ONE","CETERA INVESTMENT ADVISERS LLC","",
1996764,"PRIVATE CLIENT SERVICES","CETERA INVESTMENT ADVISERS LLC","",
1996764,"NEXT GENERATION MANAGED ACCOUNT (XMA) PROGRAM","CETERA INVESTMENT ADVISERS LLC","",
1996764,"PORTFOLIO ADVISORY SERVICES (PAS)","CETERA INVESTMENT ADVISERS LLC","",
1996764,"MANAGED ACCOUNT PROGRAM (MAP)","CETERA INVESTMENT ADVISERS LLC","",
1996764,"MY ADVICE ARCHITECT PROGRAM - ADVISOR, UNIFIED, GUIDED AND MANAGER","CETERA INVESTMENT ADVISERS LLC","",
1996764,"PRIME PORTFOLIO SERVICES","CETERA INVESTMENT ADVISERS LLC","",
1996764,"MANAGED WEALTH ADVANTAGE (MWA) PROGRAM","CETERA INVESTMENT ADVISERS LLC","",
1996764,"PREMIER PORTFOLIO MANAGEMENT","CETERA INVESTMENT ADVISERS LLC","",
1996764,"INVESTPATH","CETERA INVESTMENT ADVISERS LLC","",
1996764,"PORTFOLIO ONE","CETERA INVESTMENT ADVISERS LLC","",
1996764,"PORTFOLIO SOLUTIONS II","CETERA INVESTMENT ADVISERS LLC","",
1996781,"MUTUAL ADVISORS, LLC WRAP PROGRAM","MUTUAL ADVISORS, LLC","801-78089",167658
1995010,"CONCURRENT INVESTMENT ADVISORS, LLC","CONCURRENT INVESTMENT ADVISORS, LLC","",
1995095,"INVESTMENT MANAGEMENT SERVICES PROGRAM","MORGAN STANLEY SMITH BARNEY LLC","",
1995083,"GOLDMAN SACH ADVISOR SOLUTIONS VADIS PROGRAM","FIRST AFFIRMATIVE FINANCIAL NETWORK LLC","801-56587",109036
1995083,"ORION PORTFOLIO SOLUTIONS, LLC","FIRST AFFIRMATIVE FINANCIAL NETWORK LLC","801-56587",109036
1995083,"APEX CLEARING MANAGED MUTUAL FUNDS PROGRAM","FIRST AFFIRMATIVE FINANCIAL NETWORK LLC","801-56587",109036
1995083,"GOLDMAN SACHS ADVISOR SOLUTIONS UNIFIED MANAGEMENT ACCOUNT PROGRAM","FIRST AFFIRMATIVE FINANCIAL NETWORK LLC","801-56587",109036
1995083,"GOLDMAN SACHS ADVISOR SOLUTIONS MANAGED MUTUAL FUND ACCOUNT PROGRAM","FIRST AFFIRMATIVE FINANCIAL NETWORK LLC","801-56587",109036
1995083,"APEX CLEARING VADIS PROGRAM","FIRST AFFIRMATIVE FINANCIAL NETWORK LLC","801-56587",109036
1995065,"LOCKWOOD MANAGED ACCOUNT COMMAND PLATFORM","BNY ADVISORS","801-52378",106108
1995065,"LOCKWOOD MANAGED ACCOUNT COMMAND PLATFORM","LINCOLN INVESTMENT","801-14059",519
1995065,"LTAM INVESTMENT CONSULTING SERVICES  (ICS)","LADENBURG THALMANN ASSET MANAGEMENT INC","801-54909",108604
1996886,"MANAGED ACCOUNT CONSULTING","UBS FINANCIAL SERVICES INC.","801-7163",8174
1996886,"OUTSIDE MANAGER PROGRAM (OMS)","RAYMOND JAMES & ASSOCIATES, INC.","801-10418",705
1996886,"MANAGED PROGRAM - PRIVATE ADVISOR NETWORK","WELLS FARGO ADVISORS","801-57434",11025
1996886,"ROCKEFELLER PRIVATE WEALTH ADVISORY PLATFORM","ROCKEFELLER CAPITAL MANAGEMENT","801-114033",291361
1997592,"IHT WRAP FEE PROGRAM","IHT WEALTH MANAGEMENT","",
1997121,"PREVAIL INNOVATIVE WEALTH ADVISORS ASSET MANAGEMENT AND ALLOCATION PROGRAM","PREVAIL INNOVATIVE WEALTH ADVISORS, LLC","801-123758",288641
1994267,"ARC ADVISORY WRAP FEE PROGRAM","ARC ADVISORY LLC","",
1997998,"CAPITAL A WEALTH MANAGEMENT, LLC","CAPITAL A WEALTH MANAGEMENT","801-129086",328863
1995134,"INVESTMENT MANAGEMENT SERVICES PROGRAM","MORGAN STANLEY SMITH BARNEY LLC","",
1994018,"INLIGHT WEALTH WRAP FEE PROGRAM","INLIGHT WEALTH","801-111767",289908
1995389,"OPEN FRAMEWORK","ADHESION WEALTH ADVISOR SOLUTIONS","801-67829",143593
1995389,"MAN","LPL FINANCIAL LLC","801-10970",6413
1995389,"ADVISERS","JANNEY MONTGOMERY SCOTT LLC","801-7258",463
1995389,"ENVESTNET SEPARATE ACCOUNTS","ENVESTNET PMC","801-57260",111694
1995389,"MANAGED ACCOUNT COMMAND","BNY ADVISORS","801-52378",106108
1998055,"WINTHROP WEALTH WRAP FEE PROGRAM","WINTHROP WEALTH","801-110461",288178
1998133,"PROXY WEALTH ADVISORS WRAP PROGRAM","PROXY WEALTH ADVISORS LLC","",298080
1997633,"MERRILL LYNCH SPA PROGRAM","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","801-14235",7691
1997633,"MORGAN STANLEY - VISION","MORGAN STANLEY","801-70103",149777
1997633,"GOLDMAN SACHS GLOBAL MANAGER STRATEGIES SEPARATE ACCOUNT PROGRAM","GOLDMAN SACHS ASSET MANAGEMENT, L.P.","801-37591",107738
1997633,"JP MORGAN STRATEGIC INVESTMENT SERVICES (""STRATIS"")","J.P. MORGAN SECURITIES LLC","801-3702",79
1997633,"RBC DAIN RAUSCHER","RBC CAPITAL MARKETS, LLC","801-13059",31194
1997633,"WELLS FARGO NETWORK","WELLS FARGO ADVISORS","801-57434",11025
1997633,"UBS - MAC","UBS FINANCIAL SERVICES INC.","801-7163",8174
1997633,"MERRILL LYNCH PREMIUM ACCESS STRATEGY (PAS)","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","801-14235",7691
1997415,"WEALTH PORTFOLIOS PROGRAM","BOK FINANCIAL ADVISORS","801-53600",17530
1997415,"ADVISOR SELECT FLEX PROGRAM","BOK FINANCIAL ADVISORS","801-53600",17530
1997415,"CUSTOMIZED PORTFOLIO SOLUTIONS PROGRAM","BOK FINANCIAL ADVISORS","801-53600",17530
1997415,"INVESTON DIGITAL ADVICE PROGRAM","BOK FINANCIAL ADVISORS","801-53600",17530
1997415,"OUTSIDE INVESTMENT STRATEGIES","BOK FINANCIAL ADVISORS","801-53600",17530
1997415,"UNIFIED MANAGED ACCOUNT PROGRAM","BOK FINANCIAL ADVISORS","801-53600",17530
1997415,"SEPARATELY MANAGED ACCOUNT PROGRAM","BOK FINANCIAL ADVISORS","801-53600",17530
1997415,"PORTFOLIO MANAGER DIRECTED PROGRAM","BOK FINANCIAL ADVISORS","801-53600",17530
1997415,"ADVISOR DIRECTED PROGRAM","BOK FINANCIAL ADVISORS","801-53600",17530
1998224,"CONTOUR","WESTERN INTERNATIONAL SECURITIES","801-68953",39262
1988397,"VISION2020 WEALTH MANAGEMENT PLATFORM SMA AND UMA ACCOUNT PROGRAM","VISION2020 WEALTH MANAGEMENT CORP.","801-71541",154149
1988397,"VISION2020 WEALTH MANAGEMENT PLATFORM ADVISOR MANAGED PORTFOLIOS","VISION2020 WEALTH MANAGEMENT CORP.","801-71541",154149
1988397,"VISION2020 WEALTH MANAGEMENT PLATFORM GENESIS MODEL PORTFOLIOS","VISION2020 WEALTH MANAGEMENT CORP.","801-71541",154149
1995613,"FIDELITY","GLOBAL RETIREMENT PARTNERS LLC","801-80074",172011
1995613,"SCHWAB WRAP PROGRAM","GLOBAL RETIREMENT PARTNERS LLC","801-80074",172011
1996939,"RPATA LLC WRAP FEE PROGRAM","RPATA, LLC","801-125001",285598
1996951,"REVOLUTION PARTNERS WRAP FEE PROGRAM","REVOLUTION PARTNERS, LLC","",170310
1996961,"MODEL PORTFOLIO SOLUTIONS","AE WEALTH MANAGEMENT, LLC","801-107319",282580
1996961,"DIRECT ASSET MANAGEMENT SERVICES","AE WEALTH MANAGEMENT, LLC","801-107319",282580
1996987,"PASSAGEWAY - ADVISOR DIRECTED","FIFTH THIRD SECURITIES, INC.","801-63623",628
1992875,"ENVESTNET PREMIER ASSET MANAGEMENT PROGRAM","ENVESTNET PMC","801-57260",111694
1992875,"RW BAIRD ASSET MANAGEMENT","ROBERT W. BAIRD & CO. INCORPORATED","801-7571",8158
1996885,"BRIGHTER FINANCIAL CAPITAL MANAGEMENT WRAP PROGRAM","BRIGHTER FINANCIAL CAPITAL MANAGEMENT, LLC","",300619
1997919,"SYNERGY WRAP FEE PROGRAM","SYNERGY INVESTMENT MANAGEMENT LLC","801-119594",305961
1996114,"JSF WRAP FEE PROGRAM","JSF FINANCIAL, LLC","801-71250",114025
1999281,"UNIFORM OVERLAY MANAGER PROGRAM","DYNASTY WEALTH MANAGEMENT, LLC","801-71301",153377
1999281,"STIFEL NICOLAUS OPPORTUNITY PROGRAM","STIFEL, NICOLAUS & COMPANY, INCORPORATED","801-10746",793
1999281,"MANAGED ACCOUNT ACCESS PROGRAM","CHARLES SCHWAB & CO., INC.","801-29938",5393
1999281,"MANAGED ACCOUNT SELECT","CHARLES SCHWAB & CO., INC.","801-29938",5393
1999281,"PLATFORM OFFERED BY ASSETMARK","ASSETMARK, INC.","801-56323",109018
1999281,"INVESTMENT MANAGEMENT SERVICES PLATFORM","MORGAN STANLEY","801-70103",149777
1998222,"GRATUS WEALTH ADVISORS WRAP FEE PROGRAM","GRATUS WEALTH ADVISORS LLC","",
1969897,"UBS","UBS","",
1969897,"MORGAN STANLEY","MORGAN STANLEY","",
1969897,"NONE","NONE","",
1982790,"ORG PARTNERS WRAP PROGRAM","ORG PARTNERS","801-120444",312728
1964940,"PRIVATE PORTFOLIO MANAGEMENT PROGRAM","BAZIS PRIVATE WEALTH, LLC","801-107200",148605
1999458,"RIVER'S EDGE WRAP FEE PROGRAM","RIVER'S EDGE","801-120840",313711
1992008,"PCG WEALTH ADVISORS WRAP FEE PROGRAM","PCG WEALTH ADVISORS","",
1998695,"DE GROOTE FINANCIAL GROUP, LLC","DE GROOTE FINANCIAL GROUP, LLC","801-78358",168178
1999493,"PORTFOLIO ADVISOR PROGRAM","BTG PACTUAL ASSET MANAGEMENT US , LLC","801-71004",152538
1995938,"MERRILL GUIDED INVESTING","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","801-14235",7691
1995938,"MERRILL LYNCH INVESTMENT ADVISORY PROGRAM","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","801-14235",7691
1995938,"MERRILL GUIDED INVESTING","MANAGED ACCOUNT ADVISORS LLC","801-67569",142558
1995938,"MERRILL LYNCH INVESTMENT ADVISORY PROGRAM","MANAGED ACCOUNT ADVISORS LLC","801-67569",142558
1995938,"MERRILL EDGE ADVISORY ACCOUNT","MANAGED ACCOUNT ADVISORS LLC","801-67569",142558
1995938,"MERRILL EDGE ADVISORY ACCOUNT","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","801-14235",7691
1995938,"MERRILL GUIDED INVESTING WITH ADVISOR","MANAGED ACCOUNT ADVISORS LLC","801-67569",142558
1995938,"MERRILL GUIDED INVESTING WITH ADVISOR","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","801-14235",7691
1975319,"MANAGED ACCOUNT PROGRAM","RBC","",
1975319,"VISION DUAL CONTRACT PROGRAMS","MORGAN STANLEY","",
1975319,"PRIVATE ADVISOR NETWORK","WELLS FARGO","",
1975319,"MASTERS","WELLS FARGO","",
1975319,"DMA","WELLS FARGO","",
1975319,"MACPER","PERSHING","",
1975319,"N/A","INTERACTIVE BROKERS","",
1975319,"MANAGED ACCOUNT PROGRAM","CHARLES SCHWAB & CO., INC.","801-29938",5393
1995968,"WINCAP WRAP FEE PROGRAM","WINCAP FINANCIAL LLC","801-122249",315798
1995978,"PERSHING ADVISER MANAGED ACCOUNTS","MWA FINANCIAL SERVICES, INC.","801-107091",112630
1998454,"WCAP WRAP FEE PROGRAM","WEALTHCARE ADVISORY PARTNERS LLC","801-80067",171976
1999240,"FIDELITY STRATEGIC DISCIPLINES","STRATEGIC ADVISERS LLC","801-13243",104555
1999507,"B.A. SCHROCK WRAP PROGRAM","B.A. SCHROCK WEALTH MANAGEMENT","801-127681",304694
1999507,"CHARLES SCHWAB WRAP FEE PROGRAM","CHARLES SCHWAB & CO., INC.","801-29938",5393
2000740,"CORE LEADERS","DAVENPORT & COMPANY LLC","",
1997838,"AE WEALTH MANAGEMENT WRAP FEE PROGRAM","AE WEALTH MANAGEMENT, LLC","801-107319",282580
1999228,"ARIMATHEA","ARIMATHEA","",330140
2000740,"EQUITY OPPORTUNITIES","DAVENPORT & COMPANY LLC","",
2000740,"FIXED INCOME","DAVENPORT & COMPANY LLC","",
2000740,"FLEXIBLE MANAGED ACCOUNT","DAVENPORT & COMPANY LLC","",
2000740,"PORTFOLIO MANAGEMENT ACCOUNT","DAVENPORT & COMPANY LLC","",
2000740,"BLENDED ALLOCATION PORTFOLIOS","DAVENPORT & COMPANY LLC","",
2000740,"FUNDADVISOR","DAVENPORT & COMPANY LLC","",
2000740,"VALUE & INCOME","DAVENPORT & COMPANY LLC","",
2000740,"MANAGERSELECT","DAVENPORT & COMPANY LLC","",
2000740,"DAVENPORT ONE (UMA)","DAVENPORT & COMPANY LLC","",
2000740,"ETFADVISOR","DAVENPORT & COMPANY LLC","",
2000740,"DONOR ADVISED PROGRAM","DAVENPORT & COMPANY LLC","",
2000743,"AMBASSADOR","RAYMOND JAMES FINANCIAL SERVICES ADVISORS, INC","801-69815",149018
2000754,"BETTERMENT","BETTERMENT","801-70171",149117
2000753,"MANAGED ACCOUNT SOLUTIONS","ENVESTNET ASSET MANAGEMENT, INC.","",
2000753,"ASSET BASED ADVISORY ACCOUNT","J.W. COLE ADVISORS, INC.","",
2000753,"FIDELITY MANAGED ACCOUNT XCHANGE®","FIDELITY INSTITUTIONAL WEALTH ADVISORS","",
2000723,"PORTFOLIO ADVISOR","ADVICE AND PLANNING SERVICES","801-63550",20472
2000723,"TIAA PERSONAL PORTFOLIO","ADVICE AND PLANNING SERVICES","801-63550",20472
2000781,"ACCESS","UBS FINANCIAL SERVICES INC.","801-7163",8174
2000781,"J.P. MORGAN SECURITIES PORTFOLIO MANAGER PROGRAM","J.P. MORGAN SECURITIES LLC","801-3702",79
2000781,"J.P. MORGAN SECURITIES STRATEGIC INVESTMENT SERVICES PROGRAM (""STRATIS"")","J.P. MORGAN SECURITIES LLC","801-3702",79
2000781,"SELECT UMA PROGRAM","MORGAN STANLEY","801-70103",149777
2000781,"UBS STRATEGIC WEALTH PORTFOLIO","UBS FINANCIAL SERVICES INC.","801-7163",8174
2000781,"PERSONALIZED UNIFIED MANAGED ACCOUNT","WELLS FARGO ADVISORS","801-37967",19616
1998409,"MANAGED ACCOUNT LINK","BNY ADVISORS","801-52378",106108
1998409,"MANAGED ACCOUNT SELECT/ACCESS","CHARLES SCHWAB & CO., INC.","801-29938",5393
1998409,"MANAGER SELECT","LPL FINANCIAL LLC","801-10970",6413
1998409,"CONSULTING SERVICES","RAYMOND JAMES & ASSOCIATES, INC.","801-10418",705
1998409,"PERSONALIZED UMA (PUMA)","WELLS FARGO ADVISORS","801-37967",19616
1998409,"STRATIS PROGRAM","J.P. MORGAN SECURITIES LLC","801-3702",79
1998409,"INVESTMENT MANAGEMENT SERVICES PROGRAM","MORGAN STANLEY","801-70103",149777
1998409,"UBS STRATEGIC WEALTH PORTFOLIOS","UBS FINANCIAL SERVICES INC.","801-7163",8174
1998409,"MANAGED DIVERSIFIED PORTFOLIOS","WELLS FARGO ADVISORS","801-37967",19616
1998409,"ACCESS ADVISORY","UBS FINANCIAL SERVICES INC.","801-7163",8174
1998409,"SELECT UMA","MORGAN STANLEY","801-70103",149777
1998659,"PALLAS WRAP FEE PROGRAM","PALLAS CAPITAL ADVISORS, LLC","801-119646",310327
1998419,"UNIFIED MANAGED ACCOUNT","MORGAN STANLEY","",
1998419,"MANAGED360 PROGRAM","BNY ADVISORS","801-52378",106108
1998419,"MANAGED ACCOUNT SELECT/ACCESS","CHARLES SCHWAB & CO., INC.","801-29938",5393
1998419,"ACCESS ADVISORY PROGRAM","UBS FINANCIAL SERVICES INC.","801-7163",8174
1998419,"SWP PROGRAM","UBS FINANCIAL SERVICES INC.","801-7163",8174
1998419,"PERSONALIZED UNIFIED MANAGED ACCOUNT PROGRAM","WELLS FARGO ADVISORS","801-37967",19616
1998419,"DIVERSIFIED MANAGED ALLOCATIONS","WELLS FARGO ADVISORS","801-37967",19616
1998419,"MANAGED ACCOUNT","PRUDENTIAL PNC","",
1998914,"PERSHING ADVISOR SOLUTIONS","PERSHING ADVISOR SOLUTIONS LLC","8-47425",36671
1998578,"PAULSON WEALTH MANAGEMENT INC. WRAP FEE PROGRAM","PAULSON WEALTH MANAGEMENT INC.","801-109996",150374
1998914,"OPPENHEIMER STAR PROGRAM","OPPENHEIMER & CO. INC.","801-887",249
1998914,"RBC MANAGED ACCOUNTS PROGRAM","RBC CAPITAL MARKETS, LLC","801-13059",31194
1998914,"ARVEST WEALTH MANAGEMENT","ARVEST WEALTH MANAGEMENT","801-63738",42057
1998914,"CHARLES SCHWAB MANAGED ACCOUNTS MARKETPLACE","CHARLES SCHWAB & CO., INC.","801-29938",5393
1998914,"RBC ADVISORY SERVICES","RBC CAPITAL MARKETS, LLC","801-13059",31194
1998914,"BOKCO3 - CUSTOMIZED PORTFOLIO SOLUTIONS - SMA","BANK OF OKLAHOMA/BOSC","",
1998914,"MANAGED ACCOUNT COMMAND PLATFORM","BENJAMIN F. EDWARDS & COMPANY, INCORPORATED","801-71421",146936
1998914,"LPL MANAGER ACCESS","LPL FINANCIAL LLC","801-10970",6413
1998914,"MORGAN STANLEY CONSULTING GROUP INVESTMENT MANAGEMENT SVCS","MORGAN STANLEY","801-70103",149777
1998914,"UBS FINANCIAL MANAGED ACCOUNTS CONSULTING PROGRAM","UBS FINANCIAL SERVICES INC.","801-7163",8174
1998914,"WELLS FARGO PRIVATE ADVISOR NETWORK","WELLS FARGO ADVISORS","801-57434",11025
