"FilingID","Street 1","Street 2","City","State","Country","Postal Code","Private Residence","Telephone Number","Facsimile Number","Branch Number","Employees","BD","Bank","Insurance","Commodity","Municipal","Accounting","Law","Other"
1963988,"ZURICH SPACES BAHNHOFPLATZ","BAHNHOFPLATZ 1","ZURICH","","Switzerland","8001","N","00971508785065","",,0,"N","N","N","N","N","N","N",""
1952554,"ROOM 910, LINK SQUARE 1, NO. 222 HUBIN ROAD","","SHANGHAI","","China","200021","N","86-21-6162-060","",,22,"N","N","N","N","N","N","N",""
1954702,"BLDG 2, 669 HAIKE ROAD","","SHANGHAI","","China","201210","N","86-21-50106188","86-21-50106186",,15,"N","N","N","Y","N","N","N",""
1954702,"399 BOYLSTON STREET","SUITE 1325","BOSTON","MA","United States","02116","N","1-617-861-9041","1-617-861-9043",,2,"N","N","N","N","N","N","N",""
1954886,"JAN VAN RIJWIJCKLAAN 162/4","","ANTWERP","","Belgium","2020","N","+3232929660","+3232929661",,22,"N","N","N","N","N","N","N",""
1954886,"AN DER ALSTER 9","","HAMBURG","","Germany","20099","N","+494023462600","+494023462660",,15,"N","N","N","N","N","N","N",""
1954886,"SEITZSTRASSE 8E","","MUNICH","","Germany","80538","N","+498924443040","+4989244430420",,13,"N","N","N","N","N","N","N",""
1954886,"PL. MALACHOWSKIEGO 2, IVP.","","WARSAW","","Poland","00-066","N","+48224178530","+48224681077",,4,"N","N","N","N","N","N","N",""
1954886,"LADYFIELD HOUSE, STATION ROAD","","WILMSLOW","","United Kingdom","SK9 1BU","N","+441625830742","",,4,"N","N","N","N","N","N","N",""
1954886,"KAY FISKERS PLADS 11","","COPENHAGEN","","Denmark","2300","N","+4588441666","",,13,"N","N","N","N","N","N","N",""
1954886,"BRANDSCHENKESTRASSE 96","","ZURICH","","Switzerland","8002","N","+41446685400","",,4,"N","N","N","N","N","N","N",""
1954886,"46 ST STEPHEN'S GREEN","","DUBLIN","","Ireland","D02 WK60 2","N","+3530861643697","",,6,"N","N","N","N","N","N","N",""
1954886,"37 AVENUE DE FRIEDLAND","","PARIS","","France","75008","N","+33176216556","",,10,"N","N","N","N","N","N","N",""
1954886,"1 NEWMAN STREET","","LONDON","","United Kingdom","W1T 1PB","N","+442038460390","",,7,"N","N","N","N","N","N","N",""
1954886,"AV. DIAGONAL 433 - 3 2","","BARCELONA","","Spain","08017","N","34938503060","",,4,"N","N","N","N","N","N","N",""
1954886,"ST. OLAVS GATE 25","","OSLO","","Norway","0166","N","004748278605","",,1,"N","N","N","N","N","N","N",""
1959190,"UNTERLINDAU 29","2ND FLOOR +49 (0)69 66 81 22 0","FRANKFURT","","Germany","60323","N","49(0)699981220","",,9,"N","N","N","N","N","N","N","SALES AND MARKETING OF INVESTMENT FUNDS AND INVESTMENT SERVICES"
1959190,"10 BIRGER JARLSGATAN","NO. 3 THE PIECE JUNKER 11","STOCKHOLM","","Sweden","11143","N","460851819150","",,4,"N","N","N","N","N","N","N","SALES AND MARKETING OF INVESTMENT FUNDS AND INVESTMENT SERVICES"
1959190,"10, RUE DES PYRAMIDES","","PARIS","","France","75001","N","330153936000","",,5,"N","N","N","N","N","N","N","SALES AND MARKETING OF INVESTMENT FUNDS AND INVESTMENT SERVICES"
1958607,"809 BROADWAY","3RD FLOOR","NEW YORK","NY","United States","10003","N","424-363-3066","",,5,"N","N","N","N","N","N","N",""
1956189,"305 12TH STREET","","CARRIZOZO","NM","United States","88301","N","(646) 504-6550","",,1,"N","N","N","Y","N","N","N",""
1956189,"226 S. WATER STREET","","LAS CRUCES","NM","United States","88001","N","(646) 504-6550","",,1,"N","N","N","Y","N","N","N",""
1922379,"650 S. COLLEGE STREET","9TH FLOOR","CHARLOTTE","NC","United States","28202","N","508-561-9936","",,1,"N","N","N","N","N","N","N",""
1940523,"","","","","","","Y","937-902-1728","",,1,"N","N","N","N","N","N","N",""
1940523,"","","","","","","Y","513-532-4418","",,1,"N","N","N","N","N","N","N",""
1940523,"","","","","","","Y","513-762-2210","",,1,"N","N","N","N","N","N","N",""
1940523,"","","","","","","Y","513-762-2210","",,1,"N","N","N","N","N","N","N",""
1953221,"1 FAWCETT PLACE","SUITE 110","GREENWICH","CT","United States","06830","N","203-930-2472","",,5,"N","N","N","N","N","N","N",""
1965191,"241 EL CAMINO REAL","","MENLO PARK","CA","United States","94025","N","650-283-5469","",,10,"N","N","N","N","N","N","N",""
1969258,"221 MAIN STREET","SUITE 1325","SAN FRANCISCO","CA","United States","94105","N","650-275-740","",,4,"N","N","N","N","N","N","N","VENTURE CAPITAL INVESTING"
1969258,"1701 RHODE ISLAND AVE NW","","WASHINGTON","DC","United States","20036","N","650-275-7420","",,1,"N","N","N","N","N","N","N","VENTURE CAPITAL INVESTING"
1966973,"11 STRAND","","LONDON","","United Kingdom","WC2N 5HR","N","00442079682750","",,7,"N","N","N","N","N","N","N",""
1966973,"SOMERSET HOUSE","37 TEMPLE STREET","BIRMINGHAM","","United Kingdom","B2 5DP","N","00441213120659","",,3,"N","N","N","N","N","N","N",""
1961424,"5 RUDOLF-DIESEL STRABE","","HEIDELBERG","","Germany","69126","N","49 6221 893760","",,1,"N","N","N","N","N","N","N",""
1954994,"5355 TOWN CENTER RD","STE. 900","BOCA RATON","FL","United States","33486","N","561-990-5560","",,2,"N","N","N","N","N","N","N",""
1947908,"","","","","","","Y","720-280-2571","",,1,"N","N","N","N","N","N","N",""
1954739,"JOZSEF ATTILA UTCA 1 H-1051","","BUDAPEST","","Hungary","","N","+36302306172","+3614290194",,4,"N","N","N","N","N","N","N",""
1954739,"HVEZDOVA 1716/2B, NUSLE, 140 00 PRAHA 4","","PRAGUE","","Czech Republic","","N","+36302306172","",,4,"N","N","N","N","N","N","N",""
1970959,"","","","","","","Y","917-693-2665","",,1,"N","N","N","N","N","N","N",""
1966460,"","","","","","","Y","646-884-0600","",,1,"N","N","N","N","N","N","N",""
1971405,"880 THIRD AVENUE","5TH FLOOR","NEW YORK","NY","United States","10022","N","212-634-6485","",,1,"N","N","N","N","N","N","N",""
1954422,"1001 LIBERTY AVENUE","5TH FLOOR, OFFICE #40","PITTSBURGH","PA","United States","15222","N","650-283-9988","",,2,"N","N","N","N","N","N","N",""
1954422,"810 7TH STREET, NE","#229","WASHINGTON","DC","United States","20002","N","650-283-9988","",,1,"N","N","N","N","N","N","N",""
1958661,"500 BOYLSTON STREET","SUITE 1380","BOSTON","MA","United States","02116","N","6179333770","",,4,"N","N","N","N","N","N","N",""
1971947,"201 SOUTH MAIN STREET, SUITE 900","","ANN ARBOR","MI","United States","48104-2113","N","734-274-2904","734-214-3006",,1,"N","N","N","N","N","N","N",""
1971947,"1433 N WATER STREET SUITE 400","","MILWAUKEE","WI","United States","53202","N","4144881328","",,1,"N","N","N","N","N","N","N",""
1944584,"1 LETTERMAN DRIVE","SUITE C3500","SAN FRANCISCO","CA","United States","94129","N","4156121900","",,0,"N","N","N","N","N","N","N",""
1952236,"","","","","","","Y","650-619-9939","",,1,"N","N","N","N","N","N","N",""
1952236,"","","","","","","Y","917-825-9441","",,1,"N","N","N","N","N","N","N",""
1954734,"7TH FLOOR WORKERS HOUSE","PLOT 1 PILKINGTON ROAD","KAMPALA","","Uganda","","N","+256 414 34070","+256 414 34075",,2,"N","N","N","N","N","N","N",""
1954734,"5TH  FLOOR AMANI PLACE,","OHIO STREET","DAR ES SALAAM","","Tanzania","","N","+255 760 800 0","",,1,"N","N","N","Y","N","N","N",""
1952253,"250 BLOOR STREET","","TORONTO, ONTARIO","","Canada","M4W1E5","N","4169263000","",,0,"N","N","N","N","N","N","N","200 BLOOR AND 250 BLOOR ARE INTERCONNECTED OFFICE BUILDINGS.EVEN THOUGH MIMPMCC DOES NOT HAVE EMPLOYEES PERFORM INVESTMENT ADVISORY FUNCTIONS FROM THIS OFFICE LOCATION, THERE ARE EMPLOYEES IN THIS OFFICE THAT PROVIDE NON INVESTMENT ADVISORY SERVICES."
1958820,"","","","","","","Y","917-744-2627","",,1,"N","N","N","N","N","N","N",""
1942601,"953 INDIANA STREET","","SAN FRANCISCO","CA","United States","94107","N","415-205-4825","",,2,"N","N","N","N","N","N","N",""
1942601,"930 BRITTAN AVENUE","","SAN CARLOS","CA","United States","94070","N","415-205-4825","",,2,"N","N","N","N","N","N","N",""
1942601,"501 HARBOR GATE WAY","","LONGBOAT KEY","FL","United States","34228","N","617-460-7205","",,1,"N","N","N","N","N","N","N",""
1942601,"700 MAIN STREET","","CAMBRIDGE","MA","United States","02139","N","617-863-3650","",,4,"N","N","N","N","N","N","N",""
1942632,"953 INDIANA STREET","","SAN FRANCISCO","CA","United States","94107","N","415-205-4825","",,3,"N","N","N","N","N","N","N",""
1942632,"701 W. MAIN STREET","SUITE 200","DURHAM","NC","United States","27701","N","919-260-1456","",,1,"N","N","N","N","N","N","N",""
1942632,"930 BRITTAN AVENUE","","SAN CARLOS","CA","United States","94070","N","415-205-4825","",,2,"N","N","N","N","N","N","N",""
1942632,"","","","","","","Y","617-460-7205","",,1,"N","N","N","N","N","N","N",""
1942632,"700 MAIN STREET, NORTH","","CAMBRIDGE","MA","United States","02139","N","617-863-3650","",,2,"N","N","N","N","N","N","N",""
1959063,"STAUDE CAPITAL LIMITED","51 MOORGATE","LONDON","","United Kingdom","EC2R 6BH","N","4402070420500","",,4,"N","N","N","Y","N","N","N",""
1959063,"PAG ADVISERS LLP","6TH FLOOR 130, JERMYN STREET","LONDON","","United Kingdom","SW1Y 4UR","N","4402070420500","",,3,"N","N","N","N","N","N","N",""
1959063,"SPF INVESTMENT MANAGEMENT (UK) LIMITED","C/O OAKFORD ADVISORS LTD THE BEE HOUSE, 140 EASTER","OXFORD","","United Kingdom","OX14 4SB","N","4402070420500","",,3,"N","N","N","Y","N","N","N",""
1959063,"AFBI PARTNERS UK LLP","DUO, LEVEL 6, 280 BISHOPSGATE","LONDON","","United Kingdom","EC2M 4RB","N","4402070420500","",,1,"N","N","N","Y","N","N","N",""
1959063,"BLACK ARK CAPITAL LTD","MONOMARK HOUSE, 27 OLD GLOUCESTER STREET","LONDON","","United Kingdom","WC1N 3AX","N","4402070420500","",,3,"N","N","N","N","N","N","N",""
1959063,"TSD ADVISORY SERVICES LIMITED","GLOBAL HOUSE ECLIPSE PARK, SITTINGBOURNE ROAD","MAIDSTONE, KENT","","United Kingdom","ME14 3EN","N","4402070420500","",,1,"N","N","N","Y","N","N","N",""
1959063,"SVELLAND CAPITAL (UK) LTD","N2 9 BRESSENDEN PLACE","LONDON","","United Kingdom","SW1E 5BY","N","4402070420500","",,4,"N","N","N","Y","N","N","N",""
1959063,"GLOBAL PARAMETRICS LIMITED","1 LIME STREET, LIME STREET","LONDON","","United Kingdom","EC3M 7HA","N","4402070420500","",,6,"N","N","N","N","N","N","N",""
1959063,"VALPRE CAPITAL UK LIMITED","13 MONTPELIER AVENUE","BEXLEY","","United Kingdom","DA5 3AP","N","4402070420500","",,2,"N","N","N","N","N","N","N",""
1959063,"AITO CAPITAL LTD","130 JERMYN STREET","LONDON","","United Kingdom","SW1Y 4UR","N","4402070420500","",,5,"N","N","N","Y","N","N","N",""
1959063,"AYRES INVESTMENT MANAGEMENT LLP","33 ST. JAMES'S SQUARE","LONDON","","United Kingdom","SW1Y 4JS","N","4402070420500","",,3,"N","N","N","Y","N","N","N",""
1959063,"SULTANA ASSET MANAGEMENT LLP","48 PALL MALL, 2ND FLOOR","LONDON","","United Kingdom","SW1Y 5JG","N","4402070420500","",,3,"N","N","N","Y","N","N","N",""
1959063,"SOROS CAPITAL MANAGEMENT UK LLP","5-10 BOLTON STREET","LONDON","","United Kingdom","W1J 8BA","N","4502070420500","",,1,"N","N","N","N","N","N","N",""
1959063,"CENTIVA CAPITAL UK LTD","SUITE 2 FIRST FLOOR, 10 TEMPLE BACK","BRISTOL","","United Kingdom","BS1 6FL","N","4402070420500","",,22,"N","N","N","Y","N","N","N",""
1959063,"DIAMETER CAPITAL PARTNERS (UK) LLP","4TH FLOOR PHOENIX HOUSE, 1 STATION HILL, READING","BERKSHIRE","","United Kingdom","RG1 1NB","N","4402070420500","",,2,"N","N","N","Y","N","N","N",""
1959063,"ARKAIM ADVISORS LTD","6TH FLOOR 2 LONDON WALL PLACE","LONDON","","United Kingdom","EC2Y 5AU","N","4402070420500","",,3,"N","N","N","N","N","N","N",""
1959063,"THINK INVESTMENTS EUROPE LLP","7TH FLOOR 50 BROADWAY","LONDON","","United Kingdom","SW1H 0BL","N","4402070420500","",,1,"N","N","N","N","N","N","N",""
1959063,"GNRI MANCO LIMITED","14 CURZON STREET","LONDON","","United Kingdom","W1J 5HN","N","4502070420500","",,1,"N","N","N","N","N","N","N",""
1959063,"GREENLAND CAPITAL MANAGEMENT UK LIMITED","C/O BUZZACOTT LLP, 130 WOOD STREET","LONDON","","United Kingdom","EC2V 6DL","N","4402070420500","",,2,"N","N","N","Y","N","N","N",""
1959063,"POLAR ASSET MANAGEMENT PARTNERS INC","3RD FLOOR 1 ASHLEY ROAD","CHESIRE","","United Kingdom","WA14 2DT","N","4402070420500","",,5,"N","N","N","Y","N","N","N",""
1959063,"NURSERY ROAD CAPITAL MANAGEMENT LIMITED","7 BELL YARD","LONDON","","United Kingdom","WC2A 2JR","N","4402070420500","",,2,"N","N","N","N","N","N","N",""
1959063,"STERNLIGHT CAPITAL PARTNERS LLP","25 GREEN STREET","LONDON","","United Kingdom","W1K 7AX","N","4402070420500","",,1,"N","N","N","N","N","N","N",""
1959063,"S14 CAPITAL LLP","130 JERMYN STREET","LONDON","","United Kingdom","SW1Y 4UR","N","44 (0)20 7042","",,2,"N","N","N","N","N","N","N",""
1959063,"DELTROIT ASSET MANAGEMENT UK LLP","1ST FLOOR 50 PALL MALL","LONDON","","United Kingdom","SW1Y 5JH","N","4702070420500","",,12,"N","N","N","Y","N","N","N",""
1959063,"ADF ASSET MANAGEMENT LLP","C/O WINDSOR HOUSE, STATION COURT STATION ROAD, GRE","CAMBRIDGE","","United Kingdom","CB22 5NE","N","4702070420500","",,2,"N","N","N","Y","N","N","N",""
1959063,"CISU CAPITAL PARTNERS LLP","1 KNIGHTSBRIDGE GREEN","LONDON","","United Kingdom","SW1X 7QA","N","4702070420500","",,2,"N","N","N","Y","N","N","N",""
1959063,"AQUATIC CAPITAL UK LLP","1 ANGEL COURT","LONDON","","United Kingdom","EC2R 7HJ","N","4702070420500","",,1,"N","N","N","N","N","N","N",""
1959063,"SELECT EQUITY GROUP UK LIMITED","22 PERCY STREET, 7TH AND 8TH FLOOR","LONDON","","United Kingdom","W1T 2BU","N","4702070420500","",,4,"N","N","N","N","N","N","N",""
1959063,"NOVUM INVESTMENT MANAGEMENT LIMITED","20TH FLOOR, 125 OLD BROAD STREET","LONDON","","United Kingdom","EC2N 1AR","N","4702070420500","",,3,"N","N","N","N","N","N","N",""
1959063,"EBIT LTD","STERLING HOUSE, FULBOURNE ROAD","LONDON","","United Kingdom","E17 4EE","N","4702070420500","",,2,"N","N","N","N","N","N","N",""
1959063,"DHARMA ASSET MANAGEMENT LLP","71-75 SHELTON STREET, COVENT GARDEN","LONDON","","United Kingdom","WC2H 9JQ","N","4702070420500","",,2,"N","N","N","N","N","N","N",""
1959063,"BLUE RIBAND GROUP LLC","27 GLOUCESTER STREET","LONDON","","United Kingdom","WC1N 3AX","N","4702070420500","",,1,"N","N","N","N","N","N","N",""
1959063,"ASVA INVESTMENT PARTNERS LLP","NEWTON HOUSE, 118 PICCADILLY","LONDON","","United Kingdom","W1J 7NW","N","4702070420500","",,3,"N","N","N","Y","N","N","N",""
1959063,"LIFE CYCLE INVESTMENT PARTNERS LIMITED","FLOOR 8 125 OLD BROAD ST","LONDON","","United Kingdom","EC2N 1AR","N","4702070420500","",,7,"N","N","N","Y","N","N","N",""
1959063,"OC INVESTMENT MANAGEMENT LIMITED","21 COURTENAY GARDENS","UPMINSTER","","United Kingdom","RM14 1DH","N","4702070420500","",,1,"N","N","N","N","N","N","N",""
1959063,"LYNOTT PARTNERS LIMITED","78-79 PALL MALL","LONDON","","United Kingdom","SW1Y 5ES","N","4402070420500","",,3,"N","N","N","Y","N","N","N",""
1966695,"801, TOWER D1, DRC LIANGMAQIAO DIPLOMATIC OFFICE","OFFICE BUILDING NO. 19 DONGFANG EAST STREET","BEIJING","","China","100600","N","00861085315100","",,6,"N","N","N","N","N","N","N",""
1966695,"SUITE 3208, 32/F., TOWER 5 , THE GATEWAY,","HARBOUR CITY, TSIM SHA TSUI,  KOWLOON,","HONG KONG","","Hong Kong","","N","0085224050088","0085224050003",,8,"N","N","N","N","N","N","N",""
1962960,"THE GRAND PAVILION COMMERCIAL CENTRE, SUITE 15","WEST BAY ROAD, PO BOX 31311","GRAND CAYMAN","","Cayman Islands","KY1-1206","N","1-345-945-7676","",,2,"N","N","N","N","N","N","N",""
1962960,"AVDA. DIAGONAL 640","6ª PLANTA","BARCELONA","","Spain","08017","N","+346544810","",,1,"N","N","N","N","N","N","N",""
1962960,"RM 616, TOWER A, COFCO PLAZA","8 JIANGUOMENNEI AVENUE","BEIJING","","China","100005","N","8610- 85901800","8610-65260700",,7,"N","N","N","N","N","N","N",""
1962960,"34TH FLOOR, SOUTH TOWER, POLY INTERNATIONAL PLAZA","NO. 1 EAST PAZHOUDADAO","GUANGZHOU","","China","510308","N","8620-84120331","8620-84120490",,2,"N","N","N","N","N","N","N",""
1962960,"41TH FLOOR, TOWER 2, JINGAN KERRY CENTRE","1228 YANAN ROAD MIDDLE","SHANGHAI","","China","200040","N","8621-80336533","8621-62375899",,1,"N","N","N","N","N","N","N",""
1962960,"43F, 63 GAO XIN NAN SHI DAO","(HIGH-TECH ZONE UNION TOWER) FL","SHENZHEN","","China","","N","86755-66698886","86755-82805475",,1,"N","N","N","N","N","N","N",""
1962960,"83 AMOY STREET, #01-01","SINGAPORE 069902","SINGAPORE","","Singapore","","N","65 6974 1320","",,1,"N","N","N","N","N","N","N",""
1966640,"88 CENTURY BOULEVARD, ROOM 3906, JINMAO TOWER","","SHANGHAI","","China","200121","N","8621-6101-6522","8621-6101-6512",,2,"N","N","N","N","N","N","N",""
1966640,"NO. 1 JIANGUOMENWAI STREET, UNIT 2413 CWTC TOWER 1","","BEIJING","","China","100004","N","86-10-59611188","86-10-59611288",,2,"N","N","N","N","N","N","N",""
1966640,"50 RAFFLES PLACE, #45-01","SINGAPORE LAND TOWER","SINGAPORE","","Singapore","048623","N","N/A","",,1,"N","N","N","N","N","N","N",""
1936084,"","","","","","","Y","216-262-0478","",,1,"N","N","N","N","N","N","N",""
1968307,"","","","","","","Y","6508042492","",,1,"N","N","N","N","N","N","N",""
1967954,"RUE MONTTESSUY 5-7","","PARIS","","France","75007","N","0033189534053","",,3,"N","N","N","N","N","N","N",""
1965573,"111 HUNTINGTON AVENUE","FLOOR 29","BOSTON","MA","United States","02199","N","650-376-8500","",,3,"N","N","N","N","N","N","N",""
1965573,"230 NW 24TH STREET","SUITE 800","MIAMI","FL","United States","33127","N","305-357-3838","",,3,"N","N","N","N","N","N","N",""
1963636,"7711 BONHOMME AVENUE","SUITE 875","ST LOUIS","MO","United States","63105","N","973-994-0606","",,1,"N","N","N","N","N","N","N","INVESTMENT SOURCING, DILIGENCE AND MONITORING"
1944951,"1100 PARK PLACE","SUITE 150","SAN MATEO","CA","United States","94403","N","650-504-3882","",,5,"N","N","N","N","N","N","N",""
1967191,"30 MONUMENT SQUARE","SUITE 302","CONCORD","MA","United States","01742","N","617 899 8946","",,1,"N","N","N","N","N","N","N",""
1971044,"SUITE 3205,","NO. 9 QUEENS ROAD CENTRAL","HONG KONG","","Hong Kong","999077","N","85237134800","85258019801",,9,"N","N","N","Y","N","N","N",""
1969236,"TORSTRASSE 42","","BERLIN","","Germany","10119","N","+460852463630","",,4,"N","N","N","N","N","N","N","IDENTIFYING INTERESTING INVESTMENT OPPORTUNITIES AND ASSISTING PORTFOLIO COMPANIES AS SUB-ADVISORS TO THE SWEDISH CREANDUM ADVISOR ENTITY/ENTITIES THAT ACTS AS AN ADVISOR TO THE CREANDUM FUNDS."
1969236,"36 CARNABY STREET","","LONDON","","United Kingdom","W1F 7DS","N","+460852463630","",,5,"N","N","N","N","N","N","N","IDENTIFYING INTERESTING INVESTMENT OPPORTUNITIES AND ASSISTING PORTFOLIO COMPANIES AS SUB-ADVISORS TO THE SWEDISH CREANDUM ADVISOR ENTITY/ENTITIES THAT ACTS AS AN ADVISOR TO THE CREANDUM FUNDS."
1969236,"1 FERRY BUILDING","","SAN FRANCISCO","CA","United States","94111","N","+460852463630","",,1,"N","N","N","N","N","N","N","IDENTIFYING INTERESTING INVESTMENT OPPORTUNITIES AND ASSISTING PORTFOLIO COMPANIES AS SUB-ADVISORS TO THE SWEDISH CREANDUM ADVISOR ENTITY/ENTITIES THAT ACTS AS AN ADVISOR TO THE CREANDUM FUNDS."
1969929,"ONE TEMASEK AVENUE","#11-01 MILLENIA TOWER","SINGAPORE","","Singapore","039192","N","65 67051666","",,62,"N","N","N","Y","N","N","N",""
1964766,"502 WAVERLEY STREET","","PALO ALTO","CA","United States","94301","N","2066743000","",,2,"N","N","N","N","N","N","N",""
1962984,"3 ORCHARD PLACE","","LONDON","","United Kingdom","SW1H 0BF","N","44203 819 8599","",,9,"N","N","N","N","N","N","N","INVESTOR RELATIONS TEAM"
1962984,"VIGEO HOUSE, 6 OSBORNE ROAD","","IKOYI, LAGOS","","Nigeria","","N","234 1 440 7345","",,2,"N","N","N","N","N","N","N",""
1962984,"20 THE PIAZZA, WHITELEY ROAD,","4TH FLOOR, MELROSE ARCH","JOHANNESBURG","","South Africa","2076","N","27 11 0650800","",,7,"N","N","N","N","N","N","N",""
1962984,"SUITE 601-603, LEVEL 6","35 GRAFTON STREET, BONDI JUNCTION","SYDNEY","","Australia","NSW, 2022","N","612 8305 4300","",,1,"N","N","N","N","N","N","N",""
1962984,"250 NORTH BRIDGE ROAD #16-03","RAFFLES CITY TOWER","SINGAPORE","","Singapore","179101","N","65 6805 2170","",,9,"N","N","N","N","N","N","N",""
1962984,"WORKSTYLE SERVICED OFFICES","7TH FLOOR; THE ADDRESS BUILDING, MATHANGARI DRIVE","NAIROBI","","Kenya","","N","254 7029 61916","",,4,"N","N","N","N","N","N","N",""
1962984,"NO. F8E LOBBY LEVEL (FIRST FLOOR) AT GRAND HYATT H","VAKOLA,SANTACRUZ (E), MUMBAI","MUMBAI","","India","","N","0","",,5,"N","N","N","N","N","N","N",""
1933566,"47 PRACA DOS RESTAURANDORES","3 ANOAR","LISBON","","Portugal","1250-188","N","351939910494","",,5,"N","N","N","N","N","N","N",""
1931471,"79 WELLINGTON STREET WEST","","TORONTO","","Canada","ON M5K 1E7","N","+1 437-538-387","",,3,"N","N","N","N","N","N","N",""
1951415,"","","","","","","Y","617-877-0960","",,1,"N","N","N","N","N","N","N",""
1951415,"","","","","","","Y","617-699-8584","",,1,"N","N","N","N","N","N","N",""
1951415,"","","","","","","Y","781-572-9350","",,1,"N","N","N","N","N","N","N",""
1956861,"747 FRONT STREET","SUITE 100","SAN FRANCISCO","CA","United States","94111","N","4154324660","",,14,"N","N","N","N","N","N","N",""
1956861,"3 MORE LONDON RIVERSIDE","4TH FLOOR","LONDON","","United Kingdom","SE1 2AQ","N","(415)432-4660","",,4,"N","N","N","N","N","N","N",""
1935862,"10100 SANTA MONICA BLVD","FL 15","LOS ANGELES","CA","United States","90067","N","818-800-5840","",,5,"N","N","N","N","N","N","N",""
1948708,"39 MONTEFIORE STREET, FIRST FLOOR","","TEL AVIV","","Israel","6520108","N","972-3-7573107","",,3,"N","N","N","N","N","N","N",""
1948708,"432 BRYANT STREET","","SAN FRANCISCO","CA","United States","94107","N","415-209-5150","",,3,"N","N","N","N","N","N","N",""
1948708,"575 LEXINGTON AVE, #12-102","","NEW YORK","NY","United States","10022","N","415-209-5150","",,4,"N","N","N","N","N","N","N",""
1961983,"RIA-THIELE-STRAßE 2A","","DÜSSELDORF","","Germany","40549","N","49 02115988908","",,10,"N","N","N","N","N","N","N",""
1962123,"1380 WEST PACES FERRY ROAD","SUITE 2275","ATLANTA","GA","United States","30327","N","404-220-9053","",,1,"N","N","N","N","N","N","N",""
1951249,"","","","","","","Y","(415) 225-0942","",,1,"N","N","N","N","N","N","N",""
1951249,"","","","","","","Y","646-595-1663","",,1,"N","N","N","N","N","N","N",""
1951249,"","","","","","","Y","203-918-9724","",,1,"N","N","N","N","N","N","N",""
1951249,"","","","","","","Y","469-993-8828","",,1,"N","N","N","N","N","N","N",""
1963065,"OFFICE 703, 7TH FLOOR, NEXSKY BUILDING","CYBERCITY","EBENE","","Mauritius","72201","N","230-403-4331","230-403-4469",,1,"N","N","N","N","N","N","N",""
1963681,"535 MADISON AVENUE","FLOOR 33","NEW YORK","NY","United States","10022-4214","N","212-682-4800","212-682-4480",,31,"N","N","N","N","N","N","N",""
1963681,"10 TITUS ROAD, UNIT #5B","","WASHINGTON DEPOT","CT","United States","06794-1515","N","212-682-4800","",,2,"N","N","N","N","N","N","N",""
1963681,"15 STRATTON STREET","","LONDON","","United Kingdom","W1J 8LQ","N","+44 7767935083","",,8,"N","N","N","N","N","N","N",""
1962029,"12 N CHEYENNE OFFICE 106","","TULSA","OK","United States","74103","N","281-513-5569","",,1,"N","N","N","N","N","N","N",""
1962029,"514 VIA DE LA VALLE","SUITE 302","SOLANA BEACH","CA","United States","92075","N","310-339-7128","",,1,"N","N","N","N","N","N","N",""
1958131,"109 WEST 27TH STREET, SUITE 3S","","NEW YORK","NY","United States","10001","N","2128470146","",,1,"N","N","N","N","N","N","N",""
1958131,"595 PACIFIC AVENUE, 4TH FLOOR","","SAN FRANCISCO","CA","United States","94133","N","212-847-0146","",,1,"N","N","N","N","N","N","N",""
1940071,"VIA SAN DAMIANO 7","","MILAN","","Italy","20122","N","+39 02 76415 8","",,2,"N","N","N","N","N","N","N",""
1940071,"82 AVENUE MARCEAU","","PARIS","","France","75008","N","+33178418653","",,4,"N","N","N","Y","N","N","N",""
1940071,"ANNA VAN BUERENPLEIN 50","NEW BABYLON, CENTER OFFICES 1","THE HAGUE","","Netherlands","2595","N","+31 70 777 955","",,13,"N","N","N","Y","N","N","N",""
1967471,"767 THIRD AVENUE","11TH FLOOR","NEW YORK","NY","United States","10017-9020","N","212-974-3070","",,1,"N","N","N","N","N","N","N",""
1957962,"132 W 31ST ST. 9TH FLOOR","","NEW YORK","NY","United States","10001","N","443-948-5830","",,4,"N","N","N","N","N","N","N",""
1959521,"51 YONGE STREET","2ND FLOOR","TORONTO, ON","","Canada","M5E 1J1","N","416-867-9080","",,1,"N","N","N","N","N","N","N","PORTFOLIO MANAGEMENT"
1969741,"1660 WYNKOOP ST","STE. 800","DENVER","CO","United States","80202","N","303-834-3895","",,1,"N","N","N","N","N","N","N",""
1963284,"1 WORLD TRADE CENTER 85TH FLOOR","","NEW YORK","NY","United States","10007","N","(212) 220-7218","",,1,"N","N","N","N","N","N","N",""
1972305,"AVENIDA BRIGADEIRO FARIA LIMA, 3477,","14º ANDAR","SÃO PAULO","","Brazil","04538-133","N","1133833311","",,64,"Y","Y","N","N","N","N","N","THIS OFFICE PERFORMS THE SAME ACTIVITES AS THE MAIN OFFICE, ACTIVELY ENGAGED IN COMMODITY POOL OPERATOR OR COMMODITY TRADING ADVISOR."
1946672,"CUBO ITAÚ - ALAMEDA VICENTE PINZON, 54","","SÃO PAULO","","Brazil","04547-130","N","+5585999221260","",,1,"N","N","N","N","N","N","N",""
1942650,"930 BRITTAN AVENUE","","SAN CARLOS","CA","United States","94070","N","4152054825","",,1,"N","N","N","N","N","N","N",""
1942650,"733 INDUSTRIAL ROAD","","SAN CARLOS","CA","United States","94070","N","4152054825","",,1,"N","N","N","N","N","N","N",""
