"FilingID","Wrap Fee Program","Sponsor","Sponsor SEC File Number","Sponsor CRD Number"
1987420,"EWM MODEL PORTFOLIOS","BENJAMIN F. EDWARDS WEALTH MANAGEMENT, LLC","801-113797",297750
1987420,"LOCKWOOD SPONSORED PROGRAM - MANAGED 360","BNY ADVISORS","801-52378",106108
1990182,"CAPTRUST WRAP PROGRAM","CAPTRUST FINANCIAL ADVISORS","801-53502",41727
1990182,"MUTUAL ADVISORS, LLC","MUTUAL ADVISORS, LLC","801-78089",167658
1991667,"PRIVATE WEALTH MANAGEMENT PROGRAM","ENVESTNET PMC","801-57260",111694
1990266,"PERSHING, LLC CMA","PERSHING LLC","8-17574",7560
1988126,"FAMILY LEGACY FINANCIAL SOLUTIONS WRAP FEE PROGRAM","FAMILY LEGACY FINANCIAL SOLUTIONS, LLC","",314351
1988146,"THEPARTNERS WEALTH MANAGEMENT WRAP FEE PROGRAM BROCHURE","THEPARTNERS WEALTH MANAGEMENT","801-122637",314816
1988094,"CONSULTING SOLUTIONS","RBC CAPITAL MARKETS, LLC","801-13059",31194
1987858,"HAMILTON WEALTH WRAP PROGRAM","HAMILTON WEALTH, LLC","801-111079",289462
1989584,"PRIMERICA ADVISORS LIFETIME INVESTMENT PROGRAM","PRIMERICA ADVISORS","801-72263",10111
1988714,"GRANITE WRAP PROGRAM","GRANITE HARBOR ADVISORS, INC.","",
1990046,"CLARION WRAP FEE PROGRAM","CLARION WEALTH MANAGEMENT PARTNERS","801-131858",334243
1990164,"ASSET MANAGEMENT PROGRAM","CSENGE ADVISORY GROUP, LLC","",
1990266,"SELECT UMA","MORGAN STANLEY","801-70103",149777
1988337,"BRIGHT FUTURES WEALTH MANAGEMENT, LLC WRAP FEE PROGRAM","BRIGHT FUTURES WEALTH MANAGEMENT, LLC","801-108869",284920
1938326,"BEACON ADVISORS HOLDINGS, LLC WRAP FEE PROGRAM","BEACON ADVISORS HOLDINGS, LLC","",
1990044,"J.P. MORGAN MANAGED INVESTMENT SERVICES","J.P. MORGAN SECURITIES LLC","801-3702",79
1993982,"FIXED INCOME","DAVENPORT & COMPANY LLC","",
1993984,"ADVISOR WEALTH MANAGEMENT II (AWM II)","STRATOS WEALTH PARTNERS, LTD","801-71457",153184
1993984,"STRATOS WEALTH PARTNERS LTD WRAP FEE PROGRAM","STRATOS WEALTH PARTNERS, LTD","801-71457",153184
1993984,"STRATOS WEALTH MANAGEMENT II (SWM II)","STRATOS WEALTH PARTNERS, LTD","801-71457",153184
1993982,"FLEXIBLE MANAGED ACCOUNT","DAVENPORT & COMPANY LLC","",
1993982,"PORTFOLIO MANAGEMENT ACCOUNT","DAVENPORT & COMPANY LLC","",
1993982,"EQUITY OPPORTUNITIES","DAVENPORT & COMPANY LLC","",
1993982,"CORE LEADERS","DAVENPORT & COMPANY LLC","",
1993982,"BLENDED ALLOCATION PORTFOLIOS","DAVENPORT & COMPANY LLC","",
1993982,"FUNDADVISOR","DAVENPORT & COMPANY LLC","",
1993982,"VALUE & INCOME","DAVENPORT & COMPANY LLC","",
1993982,"MANAGERSELECT","DAVENPORT & COMPANY LLC","",
1993982,"DAVENPORT ONE (UMA)","DAVENPORT & COMPANY LLC","",
1993982,"ETFADVISOR","DAVENPORT & COMPANY LLC","",
1993982,"DONOR ADVISED PROGRAM","DAVENPORT & COMPANY LLC","",
1993990,"TEXAS CAPITAL BANK PRIVATE WEALTH ADVISORS WRAP PROGRAM","TEXAS CAPITAL BANK PRIVATE WEALTH ADVISORS","",298422
1988317,"BRINKER CORE ASSET MANAGER PROGRAM","ORION PORTFOLIO SOLUTIONS, LLC","801-57265",107975
1988317,"WEAS ASSET MANAGEMENT WRAP PROGRAM","WEALTH ENHANCEMENT ADVISORY SERVICES, LLC","801-60749",116407
1988317,"BRINKER UMA PROGRAM","ORION PORTFOLIO SOLUTIONS, LLC","801-57265",107975
1988317,"PNC MANAGED ACCOUNT PROGRAM","PNC BANK, NATIONAL ASSOCIATION","",
1988317,"NATIXIS MANAGED PORTFOLIO ADVISORS (MPA)","NATIXIS ADVISORS, LLC","801-48408",106800
1988317,"LPL MANAGER SELECT MODEL PORTFOLIO MANAGER SELECT & MANAGER ACCESS SELECT","LPL FINANCIAL LLC","801-10970",6413
1988317,"WELLS FARGO STRATEGIC PORTFOLIO","WELLS FARGO BANK, N.A.","",
1988317,"UBS MANAGED ACCOUNTS CONSULTING (MAC)","UBS FINANCIAL SERVICES INC.","801-7163",8174
1988317,"RAYMOND JAMES OUTSIDE MANAGER PLATFORM [OSM]","RAYMOND JAMES & ASSOCIATES, INC.","801-10418",705
1988317,"MERRILL LYNCH INVESTMENT ADVISORY PROGRAM (ML IAP)","MANAGED ACCOUNT ADVISORS LLC","801-67569",142558
1988317,"MORGAN STANLEY CONSULTING GROUP SELECT UMA","MORGAN STANLEY","801-70103",149777
1988317,"SIMPLICITY SOLUTIONS MANAGED ACCOUNT PROGRAM","SIMPLICITY SOLUTIONS, LLC","801-81008",175009
1988317,"DYNASTY UNIFORM OVERLAY MANAGER PROGRAM","DYNASTY WEALTH MANAGEMENT, LLC","801-71301",153377
1988317,"CGMI DYNAMIC ALLOCATIONS PORTFOLIOS - UMA - CITI PRIVATE","CITIGROUP GLOBAL MARKETS INC.","801-3387",7059
1988317,"ENVESTNET PLATFORM","ENVESTNET PMC","801-57260",111694
1988317,"EDWARD JONES ADVISORY SOLUTIONS UNIFIED MANAGED ACCOUNT MODEL","EDWARD JONES","801-3297",250
1988317,"VESTMARK ADVISORY SOLUTIONS PROGRAM","VESTMARK ADVISORY SOLUTIONS, INC.","801-114077",221518
1988317,"BAIRD RECOMMENDED MANAGER PROGRAM","ROBERT W. BAIRD & CO. INCORPORATED","801-7571",8158
1988317,"MULTI-MANAGER ACCOUNT PROGRAM","ENVESTNET PMC","801-57260",111694
1988317,"CHARLES SCHWAB MANAGED ACCOUNT SELECT","CHARLES SCHWAB & CO., INC.","801-29938",5393
1988317,"LPL MANAGER SELECT","LPL FINANCIAL LLC","801-10970",6413
1988317,"ENVESTNET PRIVATE WEALTH MANAGEMENT","ENVESTNET PMC","801-57260",111694
1988317,"FIDUCIARY SERVICES PROGRAM","CITIGROUP GLOBAL MARKETS INC.","801-3387",7059
1988317,"GOLDMAN SACHS MANAGED ACCOUNT STRATEGIES","GOLDMAN SACHS & CO. LLC","801-16048",361
1988317,"STIFEL OPPORTUNITY PROGRAM","STIFEL, NICOLAUS & COMPANY, INCORPORATED","801-10746",793
1988317,"TRUIST MANAGER MODEL SLEEVE (MM SLEEVE)","TRUIST ADVISORY SERVICES, INC.","801-107729",283390
1988317,"FIRST REPUBLIC INVESTMENT MANAGEMENT - WRAP FEE PROGRAM","J.P. MORGAN PRIVATE WEALTH ADVISORS LLC","801-56293",108559
1988317,"MERRILL LYNCH MANAGED ACCOUNT SERVICES (MAS)","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","801-14235",7691
1988317,"BEACON POINTE ADVISORS WRAP FEE PROGRAM","BEACON POINTE ADVISORS, LLC","801-60943",119290
1988317,"BNY MELLON MANAGED ACCOUNT COMMAND","BNY ADVISORS","801-52378",106108
1988317,"BNY MELLON MANAGED ACCOUNT CONNECT","BNY ADVISORS","801-52378",106108
1988317,"WELLS FARGO PERSONALIZED UNIFIED MANAGED ACCOUNT PROGRAM (PUMA)","WELLS FARGO ADVISORS","801-37967",19616
1988317,"CHARLES SCHWAB MANAGED ACCOUNT CONNECTION","CHARLES SCHWAB & CO., INC.","801-29938",5393
1988317,"CGMI INVESTMENT ADVISORY PROGRAMS","CITIGROUP GLOBAL MARKETS INC.","801-3387",7059
1988317,"DYNASTY UNIFORM OVERLAY MANAGER  PROGRAM","DYNASTY WEALTH MANAGEMENT, LLC","801-71301",153377
1988317,"ENVESTNET FIXED INCOME UMA PLATFORM","ENVESTNET PMC","801-57260",111694
1988317,"FREEDOM WRAP FEE PROGRAM","FREEDOM INVESTMENT MANAGEMENT, INC.","801-68642",126052
1988317,"FIDELITY MANAGED ACCOUNT XCHANGESM [FMAX]","FIDELITY INSTITUTIONAL WEALTH ADVISER LLC","801-116860",301896
1988317,"IH2 ADVISORS WRAP FEE PROGRAM","IH2 ADVISORS & COMPANY","801-127970",325788
1988317,"ORION COMMUNITIES","ORION PORTFOLIO SOLUTIONS, LLC","801-57265",107975
1988317,"JANNEY MONTGOMERY SCOTT MANAGED ACCOUNT (WRAP FEE) PROGRAM","JANNEY MONTGOMERY SCOTT LLC","801-7258",463
1988317,"BNY MELLON MANAGED360","BNY ADVISORS","801-52378",106108
1988317,"LPL MODEL WEALTH PORTFOLIO (MWP)","LPL FINANCIAL LLC","801-10970",6413
1988317,"MERRILL LYNCH STRATEGIC PORTFOLIO ADVISOR (SPA)","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","801-14235",7691
1988317,"PERSHING MANAGED ACCOUNT CONNECT","PERSHING LLC","8-17574",7560
1988317,"TRUIST AMC PREMIER PROGRAM","TRUIST ADVISORY SERVICES, INC.","801-107729",283390
1988317,"PERSHING MANAGED ACCOUNT COMMAND","PERSHING LLC","8-17574",7560
1988317,"PERSHING MANAGED 360","PERSHING LLC","8-17574",7560
1988317,"AMERIPRISE SELECT SEPARATE ACCOUNT","AMERIPRISE FINANCIAL SERVICES, LLC","801-28543",6363
1988317,"NORTHERN TRUST PROGRAM","NORTHERN TRUST INVESTMENTS, INCORPORATED","801-33358",105780
1988317,"CHARLES SCHWAB MANAGED ACCOUNT ACCESS","CHARLES SCHWAB & CO., INC.","801-29938",5393
1988317,"ASSETMARK SEPARATELY MANAGED ACCOUNTS","ASSETMARK, INC.","801-56323",109018
1988317,"HSBC MANAGED PORTFOLIO ACCOUNT (MPA) PROGRAM","HSBC GLOBAL ASSET MANAGEMENT (USA) INC.","801-25999",105686
1988317,"JPMORGAN PRIVATE BANK PROGRAM","J.P. MORGAN CHASE BANK, NA","",
1988317,"LPL MANAGER ACCESS SELECT","LPL FINANCIAL LLC","801-10970",6413
1988317,"SEI INTEGRATED MANAGED ACCOUNT PROGRAM (SMAP)","SEI INVESTMENTS MANAGEMENT CORP","801-24593",105146
1988317,"VICUS CAPITAL PROGRAM","VICUS CAPITAL, INC.","801-60628",116021
1988317,"RAYMOND JAMES CONSULTING SERVICES PROGRAM (RJCS)","RAYMOND JAMES & ASSOCIATES, INC.","801-10418",705
1988317,"ADHESION WEALTH ADVISOR SOLUTIONS PROGRAM","ADHESION WEALTH ADVISOR SOLUTIONS","801-67829",143593
1988317,"UBS UNIFIED MANAGED ACCOUNTS PROGRAM - UBS STRATEGIC WEALTH PORTFOLIO (SWP)","UBS FINANCIAL SERVICES INC.","801-7163",8174
1988317,"UBS ACCESS","UBS FINANCIAL SERVICES INC.","801-7163",8174
1988317,"FIDUCIARY SERVICES PROGRAM","CITIGROUP GLOBAL MARKETS INC. - CITI PRIVATE BANK","",
1988317,"MORGAN STANLEY FIDUCIARY SERVICES PROGRAM","MORGAN STANLEY","801-70103",149777
1988317,"LPL PERSONAL WEALTH PORTFOLIOS (PWP)","LPL FINANCIAL LLC","801-10970",6413
1988317,"STIFEL OPPORTUNITY PROGRAM - CUSTOM ADVISORY PORTFOLIOS (CAP)","STIFEL, NICOLAUS & COMPANY, INCORPORATED","801-10746",793
1988317,"KOVACK CHOICE UMA","KOVACK ADVISORS, INC.","801-63048",140808
1988317,"ROCKEFELLER PRIVATE WEALTH ADVISOR PLATFORM","ROCKEFELLER CAPITAL MANAGEMENT","801-113009",294197
1988317,"BANK OF AMERICA PRIVATE BANK SPS PROGRAM","MANAGED ACCOUNT ADVISORS LLC","801-67569",142558
1988317,"NEW EDGE WEALTH SEPARATELY MANAGED ACCOUNTS","NEW EDGE WEALTH","801-118291",307771
1988317,"LPL BANK WEALTH PROGRAM (BWP)","LPL FINANCIAL LLC","801-10970",6413
1988317,"RAYMOND JAMES FREEDOM UNIFIED MANAGED ACCOUNT PROGRAM","RAYMOND JAMES & ASSOCIATES, INC.","801-10418",705
1988317,"ASSETMARK PORTFOLIO STRATEGIST PROGRAM","ASSETMARK, INC.","801-56323",109018
1988317,"ORION OPS","ORION PORTFOLIO SOLUTIONS, LLC","801-57265",107975
1988317,"RBC MANAGED ACCOUNT PROGRAM (MAP)","RBC CAPITAL MARKETS, LLC","801-13059",31194
1988317,"UBS ADVISOR ALLOCATION PROGRAM (AAP)","UBS FINANCIAL SERVICES INC.","801-7163",8174
1988317,"RBC CONSULTING SOLUTIONS","RBC CAPITAL MARKETS, LLC","801-13059",31194
1988317,"RBC UNIFIED PORTFOLIO","RBC CAPITAL MARKETS, LLC","801-13059",31194
1988317,"SEI INTEGRATED MANAGED ACCOUNT PROGRAM (IMAP)","SEI INVESTMENTS MANAGEMENT CORP","801-24593",105146
1988317,"TRANQUILITY PARTNERS PROGRAM","TRANQUILITY PARTNERS, LLC","801-113232",283478
1988317,"SNOWDEN CAPITAL ADVISORS WRAP FEE PROGRAM","SNOWDEN CAPITAL ADVISORS LLC","801-72332",157299
1988317,"JPMORGAN STRATEGIC INVESTMENT SERVICES PROGRAM [STRATIS]","J.P. MORGAN SECURITIES LLC","801-3702",79
1988317,"BANK OF OKLAHOMA PROGRAM (BOKF)","BANK OF OKLAHOMA","",
1988317,"ENVESTNET THIRD PARTY MODELS PROGRAM","ENVESTNET PMC","801-57260",111694
1988317,"SMARTX ADVISORY SOLUTIONS","SMARTX ADVISORY SOLUTIONS","801-113795",297680
1988317,"BNY MELLON MANAGED ACCOUNT COMMAND","BNY ADVISORS","801-52378",106108
1988317,"BNY MELLON MANAGED ACCOUNT CONNECT","BNY ADVISORS","801-52378",106108
1988317,"BNY MELLON MANAGED360","BNY ADVISORS","801-52378",106108
1988317,"JPMORGAN INVESTMENT COUNSELING SERVICES PROGRAM [ICS]","J.P. MORGAN SECURITIES LLC","801-3702",79
1988317,"MERRILL LYNCH STRATEGIC PORTFOLIO ADVISOR (PAS)","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","801-14235",7691
1988317,"STIFEL CONNECT PROGRAM","STIFEL, NICOLAUS & COMPANY, INCORPORATED","801-10746",793
1988317,"WELLS FARGO PRIVATE ADVISORS NETWORK (PAN)","WELLS FARGO ADVISORS","801-37967",19616
1988317,"L.M. KOHN WRAP FEE PROGAM","L.M. KOHN","",
1988317,"MERIT FINANCIAL GROUP WRAP FEE PROGRAM","MERIT FINANCIAL","",
1994000,"BASEPOINT WEALTH","BASEPOINT WEALTH","",
1993706,"ROEHL & YI WRAP FEE PROGRAM","ROEHL & YI INVESTMENT ADVISORS, LLC","801-56145",109258
1981166,"LIBERTAS WEALTH WRAP FEE PROGRAM","LIBERTAS WEALTH MANAGEMENT GROUP, INC.","",157769
1993454,"UBS STRATEGIC WEALTH PORTFOLIO PROGRAM","UBS FINANCIAL SERVICES INC.","801-7163",8174
1993454,"WELLS FARGO MASTERS PROGRAM","WELLS FARGO ADVISORS","801-57434",11025
1993454,"JP MORGAN PORTFOLIO MANAGER PROGRAM (PMP)","J.P. MORGAN SECURITIES LLC","801-3702",79
1993454,"SCHWAB MARKETPLACE","CHARLES SCHWAB & CO., INC.","801-29938",5393
1993454,"CHARLES SCHWAB MANAGED ACCOUNT SELECT","CHARLES SCHWAB & CO., INC.","801-29938",5393
1993454,"CITIGROUP GLOBAL MARKETS FIDUCIARY SERVICES PROGRAM","CITIGROUP GLOBAL MARKETS INC.","801-3387",7059
1993454,"UBS ADVISOR ALLOCATION PROGRAM","UBS FINANCIAL SERVICES INC.","801-7163",8174
1993454,"GOLDMAN SACHS AND CO. GLOBAL MANAGER STRATEGIES SEPARATE ACCOUNT PROGRAM","GOLDMAN SACHS & CO. LLC","801-16048",361
1993454,"BAIRD RECOMMENDED MANAGERS PROGRAM","ROBERT W. BAIRD & CO. INCORPORATED","801-7571",8158
1993454,"WELLS FARGO PRIVATE ADVISOR NETWORK","WELLS FARGO ADVISORS","801-57434",11025
1993454,"UBS MANAGED ACCOUNTS CONSULTING (MAC)","UBS FINANCIAL SERVICES INC.","801-7163",8174
1993454,"UBS ACCESS PROGRAM","UBS FINANCIAL SERVICES INC.","801-7163",8174
1993454,"UBS INSTITUTIONAL CONSULTING PROGRAM","UBS FINANCIAL SERVICES INC.","801-7163",8174
1993454,"RBC MANAGED ACCOUNT PLATFORM (MAP)","RBC CAPITAL MARKETS, LLC","801-13059",31194
1993454,"WELLS FARGO BANK, NATIONAL ASSOCIATION","WELLS FARGO BANK","",
1992353,"THE PROGRAM","APEX STRATEGIC WEALTH, LLC","801-118732",308569
1993454,"JP MORGAN SECURITIES STRATEGIC INVESTMENT SERVICES (STRATIS)","J.P. MORGAN SECURITIES LLC","801-3702",79
1993454,"MERRILL LYNCH MANAGED ACCOUNT SERVICE","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","801-14235",7691
1993454,"MORGAN STANLEY SELECT UMA PROGRAM","MORGAN STANLEY","801-70103",149777
1994132,"CAPITAL MANAGEMENT SERVICES WRAP FEE PROGRAM","CAPITAL MANAGEMENT SERVICES INC","",
1994112,"ASSET ALLOCATION MANAGED PORTFOLIOS","COPPER FINANCIAL","801-89168",168203
1994112,"GUIDED INVESTING","COPPER FINANCIAL","801-89168",168203
1994108,"RAYMOND JAMES & ASSOCIATES WRAP FEE PROGRAM","RAYMOND JAMES & ASSOCIATES, INC.","801-10418",705
1994108,"STEWARD PARTNERS INVESTMENT ADVISORY PROGRAM","STEWARD PARTNERS INVESTMENT ADVISORY, LLC","801-107426",283004
1994230,"PENSIONMARK PORTFOLIO","PENSIONMARK FINANCIAL GROUP, LLC","",
1994157,"EVERSOURCE WRAP FEE PROGRAM","EVERSOURCE WEALTH ADVISORS, LLC","801-119192",286340
1986181,"GRANITE FINANCIAL WRAP FEE PROGRAM","KEEL POINT, LLC","801-62249",127902
1992243,"SELECT UMA","MORGAN STANLEY","801-70103",149777
1992243,"MANAGER SELECT","LPL FINANCIAL LLC","801-10970",6413
1992243,"PARTNERS ADVISORY","JANNEY MONTGOMERY SCOTT LLC","801-7258",463
1992243,"SEPARATE ACCOUNT NETWORK","FIDELITY BROKERAGE SERVICES LLC","8-23292",7784
1992243,"VISION","MORGAN STANLEY","801-70103",149777
1992243,"UMA","BNY ADVISORS","801-52378",106108
1992243,"UMA","ENVESTNET PMC","801-57260",111694
1992243,"MERRILL ONE","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","801-14235",7691
1992243,"MANAGED ACCOUNTS CONSULTING","UBS FINANCIAL SERVICES INC.","801-7163",8174
1992243,"PUMA","WELLS FARGO ADVISORS","801-57434",11025
1992243,"OUTSIDE MONEY MANAGER PROGRAM","RAYMOND JAMES & ASSOCIATES, INC.","801-10418",705
1992243,"MANAGED ACCOUNT MARKETPLACE","CHARLES SCHWAB & CO., INC.","801-29938",5393
1992243,"MANAGED ACCOUNT ACCESS","CHARLES SCHWAB & CO., INC.","801-29938",5393
1992243,"PRIVATE ADVISER NETWORK","WELLS FARGO ADVISORS","801-57434",11025
1992243,"ZACKS ADVANTAGE","CHARLES SCHWAB INVESTMENT ADVISORY, INC","801-70737",151739
1992243,"ACCESS","UBS FINANCIAL SERVICES INC.","801-7163",8174
1992243,"THE MASTERS PROGRAM","WELLS FARGO ADVISORS","801-57434",11025
1992243,"MANAGED ACCOUNT SELECT","CHARLES SCHWAB & CO., INC.","801-29938",5393
1988055,"POLARIS FINANCIAL PARTNERS, LLC WRAP FEE PROGRAM","POLARIS FINANCIAL PARTNERS, LLC","",299258
1984560,"POLARIS FINANCIAL PARTNERS, LLC WRAP FEE PROGRAM","POLARIS FINANCIAL PARTNERS, LLC","",299258
1987122,"JOHN HANCOCK MANAGED IRA","JOHN HANCOCK PERSONAL FINANCIAL SERVICES, LLC","",
1987122,"MYPORTFOLIO","JOHN HANCOCK PERSONAL FINANCIAL SERVICES, LLC","801-80927",174433
1987122,"MANULIFE JOHN HANCOCK PRIVATE WEALTH","JOHN HANCOCK PERSONAL FINANCIAL SERVICES, LLC","801-80927",174433
1987538,"ASSET MANAGEMENT SERVICES","INVESTMENT PLANNING ADVISORS","",
1987065,"CONTOUR WRAP FEE PROGRAM","CADARET GRANT & CO INC","801-42709",10641
1987082,"PORTFOLIO BUILDER","GROVE POINT ADVISORS, LLC","801-56879",313171
1987050,"BCI SECURITIES","BCI SECURITIES, INC.","",168047
1990190,"BNY MANAGED ACCOUNT PROGRAM","BNY MELLON INVESTMENT ADVISER, INC.","801-8147",105642
1993199,"CONTOUR WRAP FEE PROGRAM","SORRENTO PACIFIC FINANCIAL, LLC","801-70354",127787
1989988,"THE PATRIOT FINANCIAL GROUP WRAP FEE PROGRAM","THE PATRIOT FINANCIAL GROUP LLC","",
1987297,"HUDOCK CAPITAL GROUP WRAP FEE PROGRAM","HUDOCK CAPITAL GROUP","801-70772",149255
1986821,"ASSET MANAGEMENT SERVICES","INVESTMENT PLANNING ADVISORS","",
1987456,"GOLDEN STATE WRAP FEE PROGRAM","GOLDEN STATE WEALTH MANAGEMENT, LLC","",
1974654,"FIDELITY MANAGED ACCOUNT XCHANGE","FIDELITY INSTITUTIONAL WEALTH ADVISER LLC","801-116860",301896
1974654,"LADENBURG THALMANN ASSET MANAGEMENT (LTAM)","LADENBURG THALMANN ASSET MANAGEMENT INC","801-54909",108604
1982240,"BKM WEALTH MANAGEMENT WRAP FEE PROGRAM","BKM WEALTH MANAGEMENT","801-127026",323928
1988424,"OMEGA","OPPENHEIMER & CO. INC.","801-887",249
1988424,"FAM FEE ONLY","OPPENHEIMER & CO. INC.","801-887",249
1988424,"ALPHA FEE ONLY","OPPENHEIMER & CO. INC.","801-887",249
1988424,"PREFERENCE","OPPENHEIMER & CO. INC.","801-887",249
1988424,"PAS DIRECTED","OPPENHEIMER & CO. INC.","801-887",249
1988424,"ADVANTAGE ADVISORY","OPPENHEIMER & CO. INC.","801-887",249
1988424,"UMA DIRECTED","OPPENHEIMER & CO. INC.","801-887",249
1988665,"LONGVIEW WEALTH MANAGEMENT PROGRAM","LONGVIEW WEALTH MANAGEMENT","801-64708",136214
1988665,"UNIFIED MANAGED ACCOUNT, SEPARATELY MANAGED ACCOUNTS, PORTFOLIO MANAGER SOLUTION","ENVESTNET PMC","801-57260",111694
1988619,"BNY MELLON ADVISORS","SANCTUARY ADVISORS, LLC","801-99364",226606
1988088,"CREWS INVESTMENT ADVISORY","CREWS & ASSOCIATES, INC.","",8052
1988088,"CREWS MODEL PORTFOLIOS ADVISORY","CREWS & ASSOCIATES, INC.","",8052
1988047,"VALIANCE INVESTMENT PROGRAMS","MML INVESTORS SERVICES, LLC","",
1988047,"ADVISOR SELECT","MML INVESTORS SERVICES, LLC","",
1988047,"SMA SELECT","MML INVESTORS SERVICES, LLC","801-44264",10409
1988047,"PORTFOLIO SOLUTIONS PROGRAM","MML INVESTORS SERVICES, LLC","801-44264",10409
1988047,"UMA SELECT PREMIER","MML INVESTORS SERVICES, LLC","",
1988047,"STRATEGIST SELECT","MML INVESTORS SERVICES, LLC","801-44264",10409
1988010,"PORTFOLIO BUILDER","GROVE POINT ADVISORS, LLC","801-56879",313171
1987668,"HARRIS CONSULTING WRAP FEE PROGRAM","HARRIS CONSULTING","",286379
1987164,"CREEKMUR ASSET MANAGEMENT WRAP PROGRAM","CREEKMUR ASSET MANAGEMENT, LLC","",
1980585,"CLOVER LEAF WRAP PROGRAM","CLOVER LEAF FINANCIAL LLC","801-132741",335751
1987283,"B.A. SCHROCK WRAP PROGRAM","B.A. SCHROCK WEALTH MANAGEMENT","801-127681",304694
1987283,"CHARLES SCHWAB WRAP FEE PROGRAM","CHARLES SCHWAB & CO., INC.","801-29938",5393
1987344,"J.P. MORGAN SECURITIES PORTFOLIO MANAGER PROGRAM","J.P. MORGAN SECURITIES LLC","801-3702",79
1987344,"FIDUCIARY SERVICES PROGRAM","CITIGROUP GLOBAL MARKETS INC.","801-3387",7059
1987344,"CONSULTING SERVICES PROGRAM","STIFEL, NICOLAUS & COMPANY, INCORPORATED","801-10746",793
1987344,"PERSIST MANAGED ACCOUNT PROGRAMME","PERSIST GLOBAL WEALTH MANAGEMENT BV","",
1987344,"SELECT UMA","MORGAN STANLEY","801-70103",149777
1987344,"J.P. MORGAN SECURITIES STRATEGIC INVESTMENT SERVICES PROGRAM","J.P. MORGAN SECURITIES LLC","801-3702",79
1987344,"MANAGER SELECT ACCOUNT","LPL FINANCIAL LLC","801-10970",6413
1987344,"BAIRD WRAP-FEE PROGRAM","ROBERT W. BAIRD & CO. INCORPORATED","801-7571",8158
1987344,"ACCESS","UBS FINANCIAL SERVICES INC.","801-7163",8174
1987344,"MANAGED ACCOUNT ACCESS","CHARLES SCHWAB & CO., INC.","801-29938",5393
1987344,"UBS STRATEGIC WEALTH PORTFOLIO","UBS FINANCIAL SERVICES INC.","801-7163",8174
1987344,"SEPARATELY MANAGED ACCOUNTS","ENVESTNET PMC","801-57260",111694
1988272,"CWM ASSET MANAGEMENT PROGRAM","CWM, LLC","801-72037",155344
1988285,"AMBASSADOR","RAYMOND JAMES FINANCIAL SERVICES ADVISORS, INC","801-69815",149018
1983904,"STEADTRUST WRAP FEE PROGRAM","STEADTRUST","",
1986984,"CONNECT PROGRAM","STIFEL, NICOLAUS & COMPANY, INCORPORATED","801-10746",793
1983843,"AMC (ASSET MANAGEMENT CONSULTING) PREMIER PROGRAM","TRUIST INVESTMENT SERVICES, INC.","8-35355",17499
1983843,"SMA MANAGER SELECT PROGRAM","LPL FINANCIAL LLC","801-10970",6413
1983843,"ROCKEFELLER CAPITAL MANAGEMENT -  SMA PROGRAM","ROCKEFELLER CAPITAL MANAGEMENT","801-113009",294197
1983843,"CONNECT","STIFEL, NICOLAUS & COMPANY, INCORPORATED","801-10746",793
1983843,"OUTSIDE MANAGER (OSM)","RAYMOND JAMES & ASSOCIATES, INC.","801-10418",705
1983843,"SYNOVUS INVESTMENT STRATEGIES","SYNOVUS SECURITIES, INC.","801-19690",14023
1983843,"UBS MAC","UBS FINANCIAL SERVICES INC.","801-7163",8174
1983843,"UNIFIED ACCOUNT","ENVESTNET PMC","801-57260",111694
1988299,"RAYMOND JAMES & ASSOCIATES WRAP FEE PROGRAM","RAYMOND JAMES & ASSOCIATES, INC.","801-10418",705
1988299,"STEWARD PARTNERS INVESTMENT ADVISORY PROGRAM","STEWARD PARTNERS INVESTMENT ADVISORY, LLC","801-107426",283004
1988328,"CONSULTING SOLUTIONS","RBC CAPITAL MARKETS, LLC","801-13059",31194
1988329,"PERSHING ADVISOR SOLUTIONS","PERSHING LLC","8-17574",7560
1988329,"ENVESTNET PMC","ENVESTNET.COM INC.","8-52603",104145
1988352,"VERDE CAPITAL MANAGEMENT, INC.'S WRAP FEE PROGRAM","VERDE CAPITAL MANAGEMENT, INC.","801-69167",147179
1989507,"SELECT UMA PROGRAM","MORGAN STANLEY","801-70103",149777
1989636,"FIDELITY","GLOBAL RETIREMENT PARTNERS LLC","801-80074",172011
1989636,"SCHWAB WRAP PROGRAM","GLOBAL RETIREMENT PARTNERS LLC","801-80074",172011
1988400,"FUNDSOURCE","WELLS FARGO ADVISORS FINANCIAL NETWORK, LLC","",
1988400,"FUNDAMENTAL CHOICE","WELLS FARGO ADVISORS FINANCIAL NETWORK, LLC","",
1988400,"PRIVATE INVESTMENT MANAGEMENT","WELLS FARGO ADVISORS FINANCIAL NETWORK, LLC","",
1988400,"PERSONALIZED UNIFIED MANAGED ACCOUNT","WELLS FARGO ADVISORS FINANCIAL NETWORK, LLC","",
1988445,"FAMILY LEGACY FINANCIAL SOLUTIONS WRAP FEE PROGRAM","FAMILY LEGACY FINANCIAL SOLUTIONS, LLC","",314351
1988449,"FARTHER WRAP PROGRAM","FARTHER","801-116721",302050
