"FilingID","Wrap Fee Program","Sponsor","Sponsor SEC File Number","Sponsor CRD Number"
1929890,"MERRILL GUIDED INVESTING WITH ADVISOR","MANAGED ACCOUNT ADVISORS LLC","801-67569",142558
1942832,"AGH WEALTH WRAP FEE PROGRAM","AGH WEALTH ADVISORS, LLC","801-69091",146796
1937708,"WALKER ASSET MANAGEMENT WRAP FEE PROGRAM","WALKER ASSET MANAGEMENT, LLC","801-108310",284951
1958299,"EARTHFOLIO WRAP FEE PROGRAM","BLUE MARBLE INVESTMENTS","801-120447",141354
1962134,"BNY MELLON ADVISORS MANAGED 360 PROGRAM","BNY ADVISORS","801-52378",106108
1929890,"MERRILL EDGE ADVISORY ACCOUNT","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","801-14235",7691
1929890,"MERRILL GUIDED INVESTING","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","801-14235",7691
1929890,"MERRILL GUIDED INVESTING","MANAGED ACCOUNT ADVISORS LLC","801-67569",142558
1929890,"MERRILL LYNCH INVESTMENT ADVISORY PROGRAM","MANAGED ACCOUNT ADVISORS LLC","801-67569",142558
1957076,"LPL FINANCIAL","LPL FINANCIAL","",
1957076,"CROSS FINANCIAL ADVISORS WRAP FEE PROGRAM","CROSS FINANCIAL ADVISORS","801-110589",287686
1951103,"FUNDSOURCE","WELLS FARGO ADVISORS","801-37967",19616
1951103,"ASSET ADVISOR","WELLS FARGO ADVISORS","801-37967",19616
1951103,"PRIVATE INVESTMENT MANAGEMENT","WELLS FARGO ADVISORS","801-37967",19616
1951103,"DIVERSIFIED MANAGED ALLOCATIONS","WELLS FARGO ADVISORS","801-37967",19616
1951103,"MASTERS PROGRAM","WELLS FARGO ADVISORS","801-37967",19616
1951103,"PRIVATE ADVISOR NETWORK","WELLS FARGO ADVISORS","801-37967",19616
1951103,"WELLS FARGO COMPASS ADVISORY PROGRAM","WELLS FARGO ADVISORS","801-37967",19616
1951103,"SUMMIT ADVISORY PROGRAM","PROSPERA FINANCIAL SERVICES, INC.","801-65845",10740
1953176,"JN PRIVATE WEALTH MANAGEMENT WRAP FEE PROGRAM","JN PRIVATE WEALTH MANAGEMENT LLC","801-128771",327975
1947030,"THIRD-PARTY SMA MODELS PROGRAM","ENVESTNET PMC","801-57260",111694
1954199,"CLIENT FOCUSED","CREATIVEONE SECURITIES, LLC","",
1947030,"MANAGER SELECT PROGRAM","LPL FINANCIAL LLC","801-10970",6413
1931917,"IMS","MORGAN STANLEY","",
1954412,"GUILBAULT CAPITAL WRAP FEE PROGRAM","GUILBAULT CAPITAL","801-130286",331160
1954199,"CLIENT CENTERED","CREATIVEONE SECURITIES, LLC","",
1954199,"CASH BALANCE PLAN","CREATIVEONE SECURITIES, LLC","",
1964047,"MERRILL EDGE ADVISORY ACCOUNT","MANAGED ACCOUNT ADVISORS LLC","801-67569",142558
1964047,"MERRILL GUIDED INVESTING WITH ADVISOR","MANAGED ACCOUNT ADVISORS LLC","801-67569",142558
1964047,"MERRILL LYNCH INVESTMENT ADVISORY PROGRAM","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","801-14235",7691
1964047,"MERRILL EDGE ADVISORY ACCOUNT","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","801-14235",7691
1964047,"MERRILL GUIDED INVESTING","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","801-14235",7691
1964047,"MERRILL GUIDED INVESTING","MANAGED ACCOUNT ADVISORS LLC","801-67569",142558
1964047,"MERRILL LYNCH INVESTMENT ADVISORY PROGRAM","MANAGED ACCOUNT ADVISORS LLC","801-67569",142558
1964047,"MERRILL GUIDED INVESTING WITH ADVISOR","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","801-14235",7691
1926905,"TRANSCE3ND WRAP FEE PROGRAM","TRANSCE3ND LLC","801-126674",317745
1960259,"MORGAN STANLEY CES","MORGAN STANLEY & CO. LLC","8-15869",8209
1960259,"JP MORGAN - ICS","J. P. MORGAN SECURITIES INC.","801-46056",18718
1943436,"BNY MELLON ADVISORS","SANCTUARY ADVISORS, LLC","801-99364",226606
1952718,"MANAGED ACCOUNT SERVICES","MERRILL LYNCH & CO.","",
1952718,"MANAGED ACCOUNT CONSULTING","D.A. DAVIDSON & CO.","801-45761",199
1952718,"MANAGED ACCOUNT PROGRAM","RBC CAPITAL MARKETS, LLC","801-13059",31194
1952718,"GUIDED PORTFOLIO SOLUTIONS (GPS)","MONEY CONCEPTS ADVISORY SERVICE","801-39736",12963
1952718,"UBS MANAGED PORTFOLIO PROGRAM","UBS FINANCIAL SERVICES INC.","801-7163",8174
1952718,"MANAGED ACCOUNT COMMAND","CANTELLA & CO., INC.","801-60841",13905
1952718,"MANAGER SELECT","LPL FINANCIAL LLC","801-10970",6413
1952718,"PRIVATE ADVISOR NETWORK","WELLS FARGO ADVISORS","801-57434",11025
1952718,"CONSULTING AND EVALUATION SERVICES (CES) AND INVESTMENT MANAGEMENT SERVICES (IMS)","MORGAN STANLEY","801-70103",149777
1952718,"OUTSIDE MANAGERS PROGRAM (OSM)","RAYMOND JAMES FINANCIAL SERVICES ADVISORS, INC","801-69815",149018
1952718,"ACCESS","CHARLES SCHWAB & CO., INC.","801-29938",5393
1952718,"UBS STRATEGIC WEALTH PORTFOLIO","UBS FINANCIAL SERVICES INC.","801-7163",8174
1952939,"WRAP FEE INVESTMENT PROGRAM","BCU WEALTH ADVISORS, LLC","",
1958009,"BLOM & HOWELL FINANCIAL PLANNING, INC. WRAP FEE PROGRAM","BLOM & HOWELL FINANCIAL PLANNING, INC.","",311830
1956963,"TORREY WEALTH, LLC WRAP PROGRAM","TORREY WEALTH, LLC","801-119739",310688
1945458,"PRIVATE ADVISOR NETWORK PROGRAM","WELLS FARGO ADVISORS","801-57434",11025
1960259,"CITI PRIVATE BANK CES & FIDUCIARY SERVICES","CITIGROUP GLOBAL MARKETS INC.","801-3387",7059
1945458,"UBS ADVISORY PROGRAMS","UBS FINANCIAL SERVICES INC.","801-7163",8174
1945458,"MANAGED ACCOUNT PROGRAM","RBC CAPITAL MARKETS, LLC","801-13059",31194
1945458,"INVESTMENT MANAGEMENT SERVICES PROGRAM","MORGAN STANLEY","801-70103",149777
1945458,"STIFEL CONNECT PROGRAM","STIFEL, NICOLAUS & COMPANY, INCORPORATED","801-10746",793
1945458,"MANAGED ACCOUNTS CONSULTING","UBS FINANCIAL SERVICES INC.","801-7163",8174
1944880,"EASLEY INVESTMENT CONSULTANTS INC. PORTFOLIO MANAGEMENT SERVICES PROGRAM","EASLEY INVESTMENT CONSULTANTS, INC.","",307258
1935710,"MATERETSKY FINANCIAL GROUP WRAP FEE PROGRAM","MATERETSKY FINANCIAL GROUP","801-112829",292353
1961391,"JMS ADVISER'S ACCOUNT PROGRAM","JANNEY MONTGOMERY SCOTT","",
1930971,"ZHANG FINANCIAL WRAP FEE PROGRAM","ZHANG FINANCIAL","801-72987",159257
1927470,"BETTERMENT","BETTERMENT","",
1959583,"MID CAP MANAGED ACCOUNT","STATETRUST CAPITAL, LLC","",
1950039,"TVAMP ASSET MANAGEMENT PROGRAM","TENNESSE VALLEY ASSET MANAGEMENT PARTNERS","",
1955059,"THE MODEL PORTFOLIO PROGRAM","OSAIC WEALTH, INC.","801-54859",23131
1952341,"MANAGED ACCOUNT CONSULTING (MAC) PROGRAM","D.A. DAVIDSON & CO.","801-45761",199
1959583,"LARGE CAP MANAGED ACCOUNT","STATETRUST CAPITAL, LLC","",
1959583,"ASIA EQUITY MANAGED ACCOUNT","STATETRUST CAPITAL LLC","",
1959583,"INTERNATIONAL EQUITY MANAGED ACCOUNT","STATETRUST CAPITAL","",
1959583,"EQUITY CORE","STATETRUST CAPITAL LLC","",
1959583,"EQUITY VALUE","STATETRUST CAPITAL LLC","",
1959583,"ASIA PACIFIC","STATETRUST CAPITAL LLC","",
1959583,"EUROPE","STATETRUST CAPITAL LLC","",
1959583,"EQUITY - FIXED INCOME - HYBRID","STATETRUST CAPITAL LLC","",
1959583,"PURPLE","STATETRUST CAPITAL, LLC","",
1959216,"PWMG PLATINUM PROGRAM","PINNACLE WEALTH MANAGEMENT GROUP, INC.","",
1959216,"PWMG INVESTMENT MANAGEMENT PROGRAM","PINNACLE WEALTH MANAGEMENT GROUP, INC.","",
1963112,"REVOLUT WEALTH INC. WRAP FEE PROGRAM","REVOLUT WEALTH INC.","",322894
1942526,"CONSULTING AND EVALUATION SERVICES (CES)","MORGAN STANLEY","",
1942526,"INVESTMENT MANAGEMENT SERVICES (IMS)","MORGANSTANLEY","",
1942526,"WELLS FARGO SECURITIES PRIVATE ADVISOR NETWORK","WELLS FARGO SECURITIES","",
1942526,"STIFEL HORIZON PROGRAM","STIFEL NICOLAUS","",
1942526,"CLIENT SELECTED MANAGERS (CSM)","ROBERT W. BAIRD & CO","",
1942526,"STEPHENS MANAGED ASSETS PROGRAM","STEPHENS INC.","",
1942526,"MAC ELIGIBLE","UBS","",
1942526,"SELECT UMA","MORGAN STANLEY","",
1942526,"AMERIPRISE","ENVESTNET","",
1942526,"CLASSIC","JANNEY MONTGOMERY SCOTT LLC","801-7258",463
1942526,"BAIRD","ENVESTNET","",
1942526,"GROVE POINT","ENVESTNET","",
1942526,"SEPARATE ACCOUNT NETWORK","FIDELITY","",
1942526,"MANAGED ACCOUNT MARKETPLACE","CHARLES SCHWAB","",
1942526,"MANAGED ACCOUNT COMMAND","LOCKWOOD","",
1942526,"D. A. DAVIDSON & CO.","ENVESTNET","",
1942526,"MAP PROGRAM","RBC WEALTH MANAGEMENT","",
1942526,"OUTSIDE MANAGED PROGRAM (OSM)","RAYMOND JAMES","",
1942526,"MASSMUTUAL","ENVESTNET","",
1942526,"OSAIC WEALTH","ENVESTNET","",
1942526,"RAYMOND JAMES CS","RAYMOND JAMES","",
1942526,"MANAGER SELECT","LPL","",
1942526,"MANAGER ACCESS SELECT","LPL","",
1942526,"TRUIST","ENVESTNET","",
1942526,"ADVISOR PROGRAM","JANNEY MONTGOMERY SCOTT","",
1942526,"MANAGED ACCOUNT NETWORK","ROBERT W. BAIRD, INC.","",
1942526,"THRIVENT","ENVESTNET","",
1952283,"WALLED LAKE PLANNING & WEALTH MANAGEMENT, LLC","WALLED LAKE PLANNING & WEALTH MANAGEMENT, LLC","801-114386",299595
1924310,"SEI MANAGED ACCOUNT SOLUTION","SEI INVESTMENTS MANAGEMENT CORP","801-24593",105146
1924310,"BETTERMENT","BETTERMENT","801-70171",149117
1963123,"MANAGER-DIRECTED ADVISORY PROGRAMS","STIFEL, NICOLAUS & COMPANY, INCORPORATED","801-10746",793
1963123,"MERRILL LYNCH UNIFIED MANAGED ACCOUNT PROGRAM","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","801-14235",7691
1963123,"MORGAN STANLEY SELECT UMA PROGRAM","MORGAN STANLEY INVESTMENT MANAGEMENT INC.","801-15757",110353
1963123,"UBS ACCESS AND STRATEGIC WEALTH PORTFOLIO PROGRAMS","UBS ASSET MANAGEMENT (AMERICAS) LLC","801-34910",106838
1963123,"AMERIPRISE ACTIVE PORTFOLIOS INVESTMENTS PROGRAM","AMERIPRISE FINANCIAL SERVICES, LLC","801-28543",6363
1963123,"ENVESTNET PMC","ENVESTNET PMC","801-57260",111694
1963123,"ADHESION RIA","VESTMARK ADVISORY SOLUTIONS, INC.","801-114077",221518
1963123,"LOCKWOOD PROGRAM","PERSHING LLC","8-17574",7560
1963123,"JANNEY MONTGOMERY SCOTT LLC","JANNEY MONTGOMERY SCOTT LLC","801-7258",463
1963123,"CAMBRIDGE WEALTHPORT WRAP PROGRAM","CAMBRIDGE INVESTMENT RESEARCH ADVISORS, INC.","801-63930",134139
1963123,"AMW SLEEVE STRATEGY PROGRAM","AXXCESS WEALTH MANAGEMENT, LLC","801-76763",164081
1963123,"MANAGER SELECT ACCESS","LPL FINANCIAL LLC","801-10970",6413
1961916,"BIRCHWOOD FINANCIAL PARTNERS, INC.","BIRCHWOOD FINANCIAL PARTNERS, INC.","",
1937956,"TRUE FINANCIAL GROUP WRAP PROGRAM","TRUE FINANCIAL GROUP","",
1938793,"WELLS FARGO ADVISORS MASTERS","WELLS FARGO ADVISORS","",
1938793,"MORGAN STANLEY & COMPANY","MORGAN STANLEY & CO. LLC","8-15869",8209
1938793,"RAYMOND JAMES OUTSIDE MANAGER (OSM)","RAYMOND JAMES FINANCIAL, INC.","",
1938793,"RBC WEALTH MANAGEMENT MAP PLATFORM","RBC WEALTH MANAGEMENT","",
1938793,"MERRILL LYNCH","BANK OF AMERICA, MERRILL LYNCH","",
1938793,"HILLIARD LYONS","WELLS FARGO ADVISORS","",
1938793,"KOVACK ADVISORS CHOICE","KOVACK ADVISORS, INC.","801-63048",140808
1938793,"PERSHING ADVISORS SOLUTIONS","PERSHING ADVISOR SOLUTIONS LLC","8-47425",36671
1938793,"UBS FINANCIAL SERVICES INC","UBS FINANCIAL SERVICES INC.","801-7163",8174
1959833,"BRAINS WRAP FEE PROGRAM","BRAINS INVESTMENTS, LLC","801-117193",304148
1948583,"ACCURATE WEALTH MANAGEMENT, LLC","ACCURATE WEALTH MANAGEMENT, LLC","801-117600",298137
1944067,"PALLAS WRAP FEE PROGRAM","PALLAS CAPITAL ADVISORS, LLC","801-119646",310327
1955519,"AFFINITY WEALTH WRAP","AFFINITY WEALTH MANAGEMENT LLC","",290735
1946978,"SHEPHERD WRAP PROGRAM","SHEPHERD FINANCIAL INVESTMENT ADVISORY LLC","801-112009",288623
1926485,"CONSULTS MANAGED ACCOUNT ADVISOR (MAA), MERRILL ONE","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","801-14235",7691
1926485,"PRIVATE ACCOUNT NETWORK (PAN), PERSONALIZED UMA (PROGRAM MANAGER)","WELLS FARGO ADVISORS","801-37967",19616
1926485,"INVESTMENT CONSULTING SERVICES","CIBC WOOD GUNDY SECURITIES CORP.","8-3328",3801
1926485,"UNIFIED MANAGED ACCOUNT PROGRAM","FDX ADVISORS, INC.","801-29775",104601
1926485,"REFERRED MANAGERS PROGRAM","ROBERT W. BAIRD & CO. INCORPORATED","801-7571",8158
1926485,"JANNEY INVESTMENT ADVISORY ACCOUNT, UNIFIED MANAGED ACCOUNT (UMA)","JANNEY MONTGOMERY SCOTT LLC","801-7258",463
1926485,"MANAGED ACCOUNT ACCESS PROGRAM, MARKETPLACE","CHARLES SCHWAB & CO., INC.","801-29938",5393
1926485,"INVESTMENT CONSULTING SERVICES (ICS)","J.P. MORGAN SECURITIES LLC","801-3702",79
1926485,"ACCESS, STRATEGIC WEALTH PORTFOLIOS (SWP), MANAGED ACCOUNTS CONSULTING (MAC)","UBS FINANCIAL SERVICES INC.","801-7163",8174
1926485,"STIFEL OPPORTUNITY PROGRAM, UNIFIED MANAGED ACCOUNT (UMA)","STIFEL, NICOLAUS & COMPANY, INCORPORATED","801-10746",793
1926485,"MANAGED ACCOUNT LINK (MAL), MANAGED ACCOUNT ADVISOR (MAA), MANAGED ACCOUNT COMMAND (MAC), LOCKWOOD SPONSORED PROGRAM (LSP), (PAS","BNY MELLON INVESTMENT ADVISER, INC.","801-8147",105642
1926485,"UNIFIED MANAGED ACCOUNT (UMA)","RAYMOND JAMES & ASSOCIATES, INC.","801-10418",705
1926485,"UNIFIED MANAGED ACCOUNT (UMA)","OPPENHEIMER & CO. INC.","801-887",249
1926485,"CONSULTING EVALUATION SERVICES(CES), SELECT UMA","MORGAN STANLEY","801-70103",149777
1926485,"UNIFIED MANAGED ACCOUNT (UMA)","ENVESTNET PMC","801-57260",111694
1926485,"SEPARATE ACCOUNT NETWORK (SAN), FIDELITY INSTITUTIONAL WEALTH SERVICES","FIDELITY","",
1926485,"MANAGER SELECT","LPL FINANCIAL LLC","801-10970",6413
1926485,"UNIFIED MANAGED ACCOUNT (UMA)","ADHESION WEALTH ADVISOR SOLUTIONS","801-67829",143593
1926485,"UNIFIED MANAGED ACCOUNT (UMA)","SMARTX ADVISORY SOLUTIONS","801-113795",297680
1926485,"UNIFIED MANAGED ACCOUNT (UMA)","VESTMARK ADVISORY SOLUTIONS, INC.","801-114077",221518
1926485,"UNIFIED MANAGED ACCOUNT (UMA)","ADVYZON INVESTMENT MANAGEMENT, LLC","801-123361",318816
1959570,"MANAGER SELECT","LPL FINANCIAL LLC","801-10970",6413
1959570,"MANAGER ACCESS SELECT","LPL FINANCIAL LLC","801-10970",6413
1961993,"SILVER GROVE WRAP FEE PROGRAM","SILVER GROVE ADVISORY SERVICES","801-110045",287512
1938331,"WINTHROP WEALTH WRAP FEE PROGRAM","WINTHROP WEALTH","801-110461",288178
1938572,"HOLISTIC FINANCIAL PARTNERS PROGRAM","HOLISTIC FINANCIAL PARTNERS, LLC","801-79580",170913
1950379,"FREEDOM WRAP PROGRAM","FREEDOM INVESTMENT MANAGEMENT, INC.","801-68642",126052
1950379,"UNITED CAPITAL WRAP FEE PROGRAM","UNITED CAPITAL FINANCIAL ADVISORS","801-64376",134600
1950379,"FARTHER MODEL MARKETPLACE","FARTHER","801-116721",302050
1944214,"MORGAN STANLEY SMITH BARNEY","MORGAN STANLEY SMITH BARNEY","",
1944214,"RBC MANAGED ACCOUNT PROGRAM","RBC CAPITAL MARKETS, LLC","801-13059",31194
1944214,"WELLS FARGO WRAP WELLS FARGO PRIVATE ADVISOR NETWORK","WELLS FARGO INVESTMENTS, LLC","801-58211",10582
1948874,"STRATEGIC ASSET MANAGEMENT GROUP, INC.","STRATEGIC ASSET MANAGEMENT GROUP, INC.","8-135832",
1949972,"TAGLICH BROTHERS INC INVESTMENT ADVISORY WRAP PROGRAM","TAGLICH BROTHERS, INC.","801-68376",29102
1931865,"SIGNATURE FINANCIAL SERVICES, LTD","SIGNATURE FINANCIAL SERVICES, LTD","",
1946798,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","801-29938",5393
1946798,"ASSETMARK, INC.","ASSETMARK, INC.","801-56323",109018
1946798,"SEI INVESTMENTS MANAGEMENT CORP","SEI INVESTMENTS MANAGEMENT CORP","801-24593",105146
1947625,"RAYMOND JAMES OUTSIDE MANAGER","RAYMOND JAMES FINANCIAL SERVICES ADVISORS, INC","801-69815",149018
1960265,"LTAM INVESTMENT CONSULTING SERVICES  (ICS)","LADENBURG THALMANN ASSET MANAGEMENT INC","801-54909",108604
1960265,"LOCKWOOD MANAGED ACCOUNT COMMAND PLATFORM","BNY ADVISORS","801-52378",106108
1960265,"LOCKWOOD MANAGED ACCOUNT COMMAND PLATFORM","LINCOLN INVESTMENT","801-14059",519
1946805,"CIFG WRAP FEE PROGRAM","CAPSTONE INVESTMENT FINANCIAL GROUP, LLC","801-67699",122575
1949034,"GUIDED CAPITAL WEALTH MANAGEMENT, LLC","GUIDED CAPITAL WEALTH MANAGEMENT, LLC","",310056
1948670,"TSFG, LLC WRAP PROGRAM","TSFG, LLC","801-99339",172555
1943308,"SELF-SPONSORED WRAP FEE PROGRAM","HALCYON GLOBAL ADVISORS, LLC","",
1929475,"FPTW MANAGED ACCOUNT PROGRAM","FRANKLIN, PARLAPIANO, TURNER & WELCH LLC","",
1942604,"STONEBRIDGE FINANCIAL GROUP, LLC WRAP FEE PROGRAM","STONEBRIDGE FINANCIAL GROUP, LLC","801-129034",327529
1962196,"DELEGADO AM DISCRETIONARY WRAP UP","BANCOLOMBIA CAPITAL ADVISERS LLC","801-123719",317663
1962196,"NON-DISCRETIONARY WRAP UP","BANCOLOMBIA CAPITAL ADVISERS LLC","801-123719",317663
1962196,"SMA","BANCOLOMBIA CAPITAL ADVISERS LLC","801-123719",317663
1962196,"MODEL PORTFOLIOS","BANCOLOMBIA CAPITAL ADVISERS LLC","801-123719",317663
1962620,"AMBASSADOR","RAYMOND JAMES & ASSOCIATES, INC.","801-10418",705
1951808,"BRIGHT FUTURES WEALTH MANAGEMENT, LLC WRAP FEE PROGRAM","BRIGHT FUTURES WEALTH MANAGEMENT, LLC","801-108869",284920
1963377,"INVESTMARK ASSET MANAGEMENT - DIMMENSIONAL FUND MODELS","INVESTMARK ADVISORY GROUP LLC","801-76505",121060
1963377,"INVESTMARK ASSET MANAGEMENT (IAM) - ADVISOR DIRECTED","INVESTMARK ADVISORY GROUP LLC","801-76505",121060
1963375,"PLANMEMBER SECURITIES -- ADVISOR PROGRAM","PLANMEMBER SECURITIES CORPORATION","801-39177",11869
1963375,"PLANMEMBER SECURITIES -- PREFERENCE PROGRAM","PLANMEMBER SECURITIES CORPORATION","801-39177",11869
1963375,"PLANMEMBER SECURITIES -- STRATEGIST PROGRAM","PLANMEMBER SECURITIES CORPORATION","801-39177",11869
1963375,"PLANMEMBER SECURITIES -- NON-PLATFORM IAR PROGRAM","PLANMEMBER SECURITIES CORPORATION","801-39177",11869
1952948,"SPINOSA WEALTH MANAGEMENT GROUP WRAP FEE PROGRAM","SPINOSA WEALTH MANAGEMENT GROUP","801-120889",170903
1962593,"ALLSTREET WRAP PROGRAM","ALLSTREET CAPITAL LLC","",
1930857,"INVESTMENT MANAGEMENT SERVICES","MORGAN STANLEY","801-70103",149777
1930857,"ADVISER'S","JANNEY MONTGOMERY SCOTT LLC","801-7258",463
1930857,"PRIVATE ADVISOR NETWORK PROGRAM","WELLS FARGO ADVISORS","801-37967",19616
1930857,"OUTSIDE MONEY MANAGER ASSET MANAGEMENT SERVICES","RAYMOND JAMES & ASSOCIATES, INC.","801-10418",705
1930857,"ENVESTNET","ENVESTNET.COM INC.","8-52603",104145
1930857,"MANAGED ACCOUNT PROGRAM","RBC CAPITAL MARKETS, LLC","801-13059",31194
1930857,"DUAL CONTRACT REFERRED MANAGERS PROGRAM","ROBERT W. BAIRD & CO. INCORPORATED","801-7571",8158
1930857,"CLASSIC PROGRAM","JANNEY MONTGOMERY SCOTT LLC","801-7258",463
1930857,"MASTERS AND DMA","WELLS FARGO ADVISORS","801-37967",19616
1930857,"MERRILL STRATEGIC PORTFOLIO ADVISOR","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","801-14235",7691
1930857,"DUAL CONTRACT","KPP ADVISORY SERVICES LLC","801-111709",289507
1930857,"COUNSEL","TRIAD ADVISORS, LLC","801-55518",25803
1930857,"DUAL CONTRACT","PKS ADVISORY SERVICES, LLC","801-62147",125648
1930857,"THE DIVIDEND BALANCED STRATEGY","HIGHTOWER ADVISORS, LLC","801-69625",145323
1930857,"DIVIDEND STRATEGY MODEL","BNY ADVISORS","801-52378",106108
1930857,"SMARTX PLATFORM","HEDGECO SECURITIES, LLC","8-67470",142498
1930857,"HORIZON PROGRAM","STIFEL, NICOLAUS & COMPANY, INCORPORATED","801-10746",793
1930857,"FIRST REPUBLIC SECURITIES - SMA PROGRAM","FIRST REPUBLIC SECURITIES COMPANY, LLC","8-52973",105108
1930857,"SENTRY","TRUIST INVESTMENT SERVICES, INC.","8-35355",17499
1930857,"CAAP","CAMBRIDGE INVESTMENT RESEARCH, INC.","8-48740",39543
1930857,"DIRECT CONTRACT - TD AMERITRADE","WAYFINDING FINANCIAL, LLC","801-118057",306208
1930857,"MANAGER SELECT","LPL FINANCIAL LLC","801-10970",6413
1930857,"DIRECT ARRANGEMENT - SEI PLATFORM","SAGE, RUTTY & CO., INC.","801-35917",3254
1930857,"DIRECT CONTRACT - TD AMERITRADE","CLEARVIEW WEALTH ADVISORS, LLC","801-117527",305737
1930857,"DIRECT CONTRACT - TD AMERITRADE","MARC C HELFRICH REGISTERED INVESTMENT ADVISOR","",160051
1930857,"TDAMERITRADE UMA AUM","TD AMERITRADE, INC.","801-60469",7870
1930857,"FIDELITY MANAGER MARKETPLACE","FIDELITY INSTITUTIONAL WEALTH ADVISER LLC","801-116860",301896
1930857,"DUAL CONTRACT","MG FINANCIAL LLC","801-52511",107649
1930857,"ORION GLOBAL OPS","CAMBRIDGE INVESTMENT RESEARCH, INC.","8-48740",39543
1930857,"ENVESTNET","ROCKEFELLER CAPITAL MANAGEMENT","801-114033",291361
1930857,"UMA","MUTUAL ADVISORS, LLC","801-78089",167658
1930857,"MODEL DELIVERY","PEAKLINE PARTNERS, LLC","801-117914",306449
1930857,"MODEL DELIVERY","ADVYZON INVESTMENT MANAGEMENT, LLC","801-123361",318816
1930857,"MODEL DELIVERY","GEOWEALTH MANAGEMENT LLC","801-71114",148222
1950863,"RAYMOND JAMES OUTSIDE MANAGER","RAYMOND JAMES FINANCIAL SERVICES ADVISORS, INC","801-69815",149018
1950845,"FIRST MANHATTAN CO. LLC","FIRST MANHATTAN CO. LLC","801-12411",325281
1938144,"TOUNJIAN ADVISORY PARTNERS LLC WRAP FEE PROGRAM","TOUNJIAN ADVISORY PARTNERS LLC","",
1950946,"CWC ADVISORY PROGRAM","CAROLINAS WEALTH CONSULTING LLC","801-60158",300003
1950946,"CWC HORIZONS","CAROLINAS WEALTH CONSULTING LLC","801-60158",300003
1928494,"AAG WRAP FEE PROGRAM","ARMSTRONG ADVISORY GROUP INC.","801-123659",318662
1944220,"PRIVATE CLIENT GROUP ASSET MANAGEMENT","PRIVATE CLIENT GROUP ASSET MANAGEMENT","801-126371",148208
1932948,"PFG MONEY MANAGEMENT PROGRAM","PRUNEYARD FINANCIAL GROUP, INC.","801-60693",117378
1958279,"LARGE CAP MANAGED ACCOUNT","STATETRUST CAPITAL, LLC","",
1929913,"VPWM WRAP FEE PROGRAM","VPWM ADVISORS, LLC","801-99343",167886
1955863,"NORTHFRONT FINANCIAL USA INC WRAP FEE PROGRAM","NORTHFRONT FINANCIAL USA INC","801-116834",301105
1958279,"MID CAP MANAGED ACCOUNT","STATETRUST CAPITAL, LLC","",
1958279,"ASIA EQUITY MANAGED ACCOUNT","STATETRUST CAPITAL LLC","",
1958279,"INTERNATIONAL EQUITY MANAGED ACCOUNT","STATETRUST CAPITAL","",
1958279,"EQUITY CORE","STATETRUST CAPITAL LLC","",
1958279,"EQUITY VALUE","STATETRUST CAPITAL LLC","",
1958279,"ASIA PACIFIC","STATETRUST CAPITAL LLC","",
1958279,"EUROPE","STATETRUST CAPITAL LLC","",
1958279,"EQUITY - FIXED INCOME - HYBRID","STATETRUST CAPITAL LLC","",
1958279,"PURPLE","STATETRUST CAPITAL, LLC","",
1934282,"QUAD CITY INVESTMENT ADVISER WRAP PROGRAM","QUAD CITY INVESTMENT CENTER","801-60227",112187
1949540,"UNIFIED MANAGED ACCOUNT PROGRAM","WELLS FARGO ADVISORS","801-57434",11025
1949540,"PRIVATE WEALTH MANAGEMENT PROGRAMS","ENVESTNET PMC","801-57260",111694
1943053,"ADVISORY PROGRAM","J.P. MORGAN SECURITIES LLC","801-3702",79
1943053,"STRATIS PROGRAM","J.P. MORGAN SECURITIES LLC","801-3702",79
1947199,"MANAGER ACCESS SELECT ACCOUNT","LPL FINANCIAL LLC","801-10970",6413
1947199,"ASSET-BASED INVESTMENT PROGRAM","ROBERT W. BAIRD & CO. INCORPORATED","801-7571",8158
1947199,"LINCOLN INVESTMENT PLANNING","LINCOLN INVESTMENT","801-14059",519
1947199,"SCHWAB'S MANAGED ACCOUNT SELECT PROGRAM","CHARLES SCHWAB & CO., INC.","801-29938",5393
1947199,"ASSET MANAGEMENT SERVICES","RAYMOND JAMES & ASSOCIATES, INC.","801-10418",705
1947199,"MSSB PRIVATE PORTFOLIO","MORGAN STANLEY","801-70103",149777
1947199,"WELLS FARGO PRIVATE ADVISOR NETWORK","WELLS FARGO ADVISORS","801-57434",11025
1961873,"PALLAS WRAP FEE PROGRAM","PALLAS CAPITAL ADVISORS, LLC","801-119646",310327
1961980,"THE NETWORK PROGRAM","WELLS FARGO ADVISORS","",
1962775,"BOONE WEALTH ADVISOR, LLC'S  WRAP PROGRAM","BOONE WEALTH ADVISORS, LLC","801-81073",116682
