FilingID,FormVersion,DateSubmitted,1A,1B1,1C-Legal,1C-Business,1C-New Name,1D,1E1,1F1-Street 1,1F1-Street 2,1F1-City,1F1-State,1F1-Country,1F1-Postal,1F1-Private,1F2-M-F,1F2-Other,1F2-Hours,1F3,1F4,1F5,1G-Street 1,1G-Street 2,1G-City,1G-State,1G-Country,1G-Postal,1G-Private,1I,1L,1M,1N,1O,1OAmount,1P,2B1,2B2,2B3,2B-Assets,3A,3A-Other,3B,3C-State,3C-Country,6A1,6A2,6A3,6A4,6A5,6A6,6A7,6A8,6A9,6A10,6A11,6A12,6A13,6A14,6A14-Other,6B1,6B2,6B3,7A1,7A2,7A3,7A4,7A5,7A6,7A7,7A8,7A9,7A10,7A11,7A12,7A13,7A14,7A15,7A16,7B,10A,11,11A1,11A2,11B1,11B2,11C1,11C2,11C3,11C4,11C5,11D1,11D2,11D3,11D4,11D5,11E1,11E2,11E3,11E4,11F,11G,11H1a,11H1b,11H1c,11H2,Execution Type,Signatory,Execution Date,Title
1971006,Oct-21,4/1/2025,JETHA GLOBAL LIMITED,JETHA GLOBAL LIMITED,N,N,,802-122195,315350,"UNIT 602, 6/F DINA HOUSE,",11 DUDDELL STREET,CENTRAL,,Hong Kong,000000,N,Monday - Friday,,9 AM - 6 PM,852 39549690,,0,,,,,,,,Y,Y,Y,N,N,,254900M2OH15HOTB5X89,N,Y,N,0,Other (specify),HONG KONG COMPANY LIMITED BY SHARES,DECEMBER,,Hong Kong,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Non-Resident,KANWALJIT BAHRA,3/28/2025,CHIEF OPERATIONS OFFICER
1963997,Oct-21,4/1/2025,CHENAVARI INVESTMENT MANAGERS (LUXEMBOURG) SARL,CHENAVARI INVESTMENT MANAGERS (LUXEMBOURG) SARL,N,N,,802-127332,284885,2 BOULEVARD DE LA FOIRE,,LUXEMBOURG,,Luxembourg,L - 1528,N,Monday - Friday,,9.00AM - 5.30PM,352 27860 405,,0,,,,,,,,Y,N,Y,N,N,,2221002I7YLPYESJP112,N,Y,N,417164999,Other (specify),SOCIÉTÉ À RESPONSABILITÉ LIMITÉE (PRIVATE LIMITED,DECEMBER,,Luxembourg,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,Y,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Non-Resident,JACKIE JORDAN,3/31/2025,CHIEF COMPLIANCE OFFICER
1955065,Oct-21,4/1/2025,VISTRA FUND MANAGEMENT S.A.,VISTRA FUND MANAGEMENT S.A.,N,N,,802-114015,297008,16 RUE EUGÈNE RUPPERT,,LUXEMBOURG,,Luxembourg,L-2453,N,Monday - Friday,,9:00AM - 5:00PM,352-42-22-29-333,,0,,,,,,,,Y,Y,Y,N,N,,549300VS2TDICBAU1318,N,Y,N,0,Corporation,,DECEMBER,,Luxembourg,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,Y,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Non-Resident,JAN VANHOUTTE,3/26/2025,MANAGING DIRECTOR
1963206,Oct-21,4/1/2025,GOLDENSET CAPITAL PARTNERS LLC,GOLDENSET CAPITAL PARTNERS LLC,N,N,,802-81019,171148,500 WEST PUTNAM AVENUE,SUITE 400,GREENWICH,CT,United States,06830,N,Monday - Friday,,8:30AM-5:30PM,203-542-7264,,0,,,,,,,,Y,N,N,N,N,,,N,Y,N,2000000,Limited Liability Company,,DECEMBER,Delaware,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,Y,N,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,EVERETT SMITH,3/31/2025,MANAGING PARTNER
1957959,Oct-21,4/1/2025,ECHO FINANCE LLC,ECHO FINANCE,N,N,,802-127887,317145,1845 WALNUT STREET,SUITE 1601,PHILADELPHIA,PA,United States,19103-4716,N,Monday - Friday,,9:00AM - 5:00PM,215-764-6550,,1,,,,,,,,Y,N,N,N,N,,,N,Y,N,84401195,Limited Liability Company,,DECEMBER,Delaware,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,JOHN SHOOK,3/31/2025,"CHIEF OPERATING OFFICER, CHIEF COMPLIANCE OFFICER"
1974963,Oct-21,4/1/2025,RRJ MANAGEMENT LTD,RRJ MANAGEMENT LTD,N,N,,802-75031,160414,C/O CAMPBELLS CORPORATE SERVICES LIMITED,"FLOOR 4, WILLOW HOUSE, CRICKET SQUARE",GRAND CAYMAN,,Cayman Islands,KY1-9010,N,Monday - Friday,,9 AM - 6 PM,345-943-3100,345-945-4757,0,C/O 298 TIONG BAHRU ROAD #13-01 CENTRAL PLAZA,,SINGAPORE,,Singapore,168730,N,Y,Y,Y,N,N,,,N,Y,N,0,Corporation,,DECEMBER,,Cayman Islands,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,Y,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Non-Resident,ONG TIONG SIN,4/1/2025,DIRECTOR
1973001,Oct-21,4/1/2025,MORGENTHALER MANAGEMENT CORPORATION,MORGENTHALER MANAGEMENT CORPORATION,N,N,,802-132679,161509,3200 ALPINE ROAD,,PORTOLA VALLEY,CA,United States,94028,N,Monday - Friday,,9:00 AM - 5:00 PM,650-388-7600,650-388-7601,0,,,,,,,,Y,Y,N,N,N,,,N,Y,N,68331058,Corporation,,DECEMBER,Ohio,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,Y,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,TRAVIS J. BOETTNER,4/1/2025,CHIEF FINANCIAL OFFICER AND CCO
1972947,Oct-21,4/1/2025,"HATTERAS VENTURE ADVISORS III, LLC",HATTERAS VENTURE PARTNERS,N,N,,802-75759,161495,280 S. MANGUM ST.,SUITE 350,DURHAM,NC,United States,27701,N,Monday - Friday,,9-5PM,919-484-0730,919-484-0364,0,,,,,,,,Y,N,N,N,N,,,Y,Y,N,20145862,Limited Liability Company,,DECEMBER,North Carolina,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,DECLAN DEVENS,3/31/2025,OPERATIONS ASSOCIATE
1974336,Oct-21,4/1/2025,"HAMILTON ASSET ADVISERS, LLC",HAMILTON ASSET ADVISERS,N,N,,802-118889,291683,"37 S DELAWARE AVE, STE 1",,YARDLEY,PA,United States,19067,N,Monday - Friday,,BY APPOINTMENT ONLY,215-321-4415,215-321-4405,0,,,,,,,,N,N,N,N,N,,,N,Y,N,22700000,Limited Liability Company,,DECEMBER,Pennsylvania,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,Y,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,DAVID WAYNE LOESSER,3/31/2025,MANAGING MEMBER
1974965,Oct-21,4/1/2025,JUNO INVESTMENT PARTNERS B.V.,JUNO INVESTMENT PARTNERS,N,N,,802-79977,171870,LANGE VOORHOUT 16,,DEN HAAG,,Netherlands,NL-2514 EE,N,Monday - Friday,,09:00-18:00,31-70-2400247,,0,,,,,,,,Y,N,Y,N,N,,724500NI5G2MQ2D4GZ84,N,Y,N,0,Corporation,,DECEMBER,,Netherlands,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Non-Resident,FRANS A. W. JURGENS,4/1/2025,PARTNER
1961264,Oct-21,4/1/2025,DM CAPITAL PARTNERS LLC,DM CAPITAL PARTNERS LLC,N,N,,802-119196,309632,1112 MONTANA AVE,SUITE 456,SANTA MONICA,CA,United States,90403,N,Monday - Friday,,4PM - 1AM,310-500-0028,,0,,,,,,,,N,N,N,N,N,,254900244E2E8J3BG268,,,,,Limited Liability Company,,DECEMBER,Delaware,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,FRANK DOMINICK,4/1/2025,MEMBER
1948109,Oct-21,4/1/2025,MAPLE VC MANAGEMENT LLC,MAPLE VC MANAGEMENT LLC,N,N,,802-132684,334787,3175 HANOVER STREET,,MENLO PARK,CA,United States,94304,N,Monday - Friday,,5-Aug,650-854-4400,,0,,,,,,,,Y,Y,N,N,N,,,N,Y,N,78383658,Limited Liability Company,,DECEMBER,Delaware,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,Y,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,XJONES,3/17/2025,ACCOUNTANT
1954187,Oct-21,4/17/2025,"COMMUNICATION CAPITAL PARTNERS, LLC","COMMUNICATION CAPITAL PARTNERS, LLC",N,N,,802-75482,162954,2 WISCONSIN CIRCLE,SUITE 920,CHEVY CHASE,MD,United States,20815,N,Monday - Friday,,5-Sep,240-483-4287,240-483-4286,0,,,,,,,,Y,N,N,N,N,,,Y,N,N,,Limited Liability Company,,DECEMBER,Delaware,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,JAMES J. PASTORIZA,3/10/2025,MEMBER
1980413,Oct-21,4/17/2025,ICON ASSET MANAGEMENT AG,ICON ASSET MANAGEMENT AG,N,N,,802-131540,309138,GENERAL GUISAN QUAI 30,,ZURICH,,Switzerland,8002,N,Monday - Friday,,5-Sep,+41 44 201 6410,,0,,,,,,,,Y,N,Y,N,N,,549300CJULOPH1EOEY54,N,Y,N,4185920,Corporation,,DECEMBER,,Switzerland,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Non-Resident,RICHARD TOOLEN,4/17/2025,CEO
1979637,Oct-21,4/17/2025,EPIDAREX CAPITAL MANAGEMENT LLC,EPIDAREX CAPITAL MANAGEMENT LLC,N,N,,802-118468,307874,7910 WOODMONT AVENUE,SUITE 1315,BETHESDA,MD,United States,20814-7023,N,Monday - Friday,,9:00 AM - 6:00 PM,301-298-5455,,0,,,,,,,,Y,N,N,N,N,,,Y,Y,N,44111500,Limited Liability Company,,DECEMBER,Delaware,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,KYPARISSIA SIRINAKIS,4/17/2025,MANAGING PARTNER
1969256,Oct-21,4/17/2025,WERKLUND FAMILY OFFICE INC.,WERKLUND FAMILY OFFICE INC.,N,N,,802-117421,305521,"4500, 400 3RD AVENUE SW",,"CALGARY, ALBERTA",,Canada,T2P 4H2,N,Monday - Friday,,9:00AM - 5:00PM,403-231-2087,,0,,,,,,,,Y,Y,N,N,N,,,N,Y,N,0,Corporation,,JANUARY,,Canada,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,Y,N,Y,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Non-Resident,SEAN MORGAN,4/8/2025,CHIEF EXECUTIVE OFFICER
1943853,Oct-21,4/17/2025,"KERNS CAPITAL MANAGEMENT, LLC","KERNS CAPITAL MANAGEMENT, LLC",N,N,,802-126790,322713,,,,,,,Y,Monday - Friday,,8:00 AM - 5:00 PM,(786) 879-1131,,0,,,,,,,,N,N,N,N,N,,,N,Y,N,16500000,Limited Liability Company,,DECEMBER,Florida,United States,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,CODY KERNS,2/26/2025,CHIEF COMPLIANCE OFFICER
1951732,Oct-21,4/1/2025,DELCAM CAPITAL. LLC,DELCAM CAPITAL,N,N,,802-132685,335154,50 MELLEN STREET,,HOPEDALE,MA,United States,01747,N,Monday - Friday,,5-Sep,617-281-7038,,0,,,,,,,,Y,N,N,N,N,,,N,Y,N,33893043,Limited Partnership,,DECEMBER,Delaware,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,STEVE TROTTA,4/1/2025,MANAGING PARTNER
1956745,Oct-21,4/1/2025,SAGE HOSPITALITY INVESTMENT ADVISOR LLC,SAGE HOSPITALITY INVESTMENT ADVISOR LLC,N,N,,802-127019,324131,1809 BLAKE STREET,200,DENVER,CO,United States,80202,N,Monday - Friday,,8:00AM - 5:00PM,303-595-7251,,0,,,,,,,,N,N,N,N,N,,,N,Y,N,25119946,Limited Liability Company,,DECEMBER,Delaware,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,JASON ALTBERGER,3/31/2025,COO/CFO
1973339,Oct-21,4/1/2025,"HELIOS CLIMATE VENTURES, LLC","HELIOS CLIMATE VENTURES, LLC",N,N,,802-130094,319615,1312 17TH STREET,#1320,DENVER,CO,United States,80202,N,Monday - Friday,,8:00 A.M. TO 5:00 P.M.,978-270-4195,,2,,,,,,,,Y,N,N,N,N,,,Y,N,N,,Limited Liability Company,,DECEMBER,Delaware,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,/S/ WATERS A. KELLOGG,3/31/2025,MANAGING DIRECTOR OF MANAGER
1974962,Oct-21,4/1/2025,RUNA CAPITAL ADVISORS LIMITED,RUNA CAPITAL ADVISORS,N,N,,802-109953,286601,"WILLIAMS HOUSE, 4TH FLOOR",20 REID STREET,HAMILTON,,Bermuda,HM 11,N,Monday - Friday,,9AM - 5PM,1 441 296-6644,1 441 296-4283,5,,,,,,,,Y,N,Y,N,Y,1-10B,,Y,N,N,,Corporation,,DECEMBER,,Bermuda,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Non-Resident,JOHN JAMES O'KELLY-LYNCH,4/1/2025,DIRECTOR OF THE GP
1973292,Oct-21,4/1/2025,AQUA-SPARK MANAGEMENT B.V.,AQUA-SPARK MANAGEMENT,N,N,,802-80998,170168,ACHTER SINT PIETER 5,,UTRECHT,,Netherlands,3512 HP,N,Monday - Friday,,09:30 - 17:30,0031-30-8-200-369,,1,ACHTER SINT PIETER 5,,UTRECHT,,Netherlands,3512 HP,N,Y,Y,Y,N,N,,LEI 60040017,N,Y,N,0,Other (specify),DUTCH PRIVATE COMPANY,DECEMBER,,Netherlands,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Non-Resident,AL VAN SCHAIK,4/1/2025,CFRO
1975156,Oct-21,4/1/2025,BYRON DEVON LYNCH IV ESTATE,BYRON DEVON LYNCH IV ESTATE,N,N,,802-131562,330045,800 N RAINBOW BLVD,STE 155,LAS VEGAS,NV,United States,89107-1196,N,Monday - Friday,,9AM-5PM,702-718-7404,8668552311,0,,,,,,,,Y,N,N,N,N,,549300WNPHM6IY4MET68,N,Y,N,149000000,Other (specify),TRUST ESTATE,DECEMBER,Nevada,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,"/S/ DEVON CARLO, TTEE",4/1/2025,EXECUTIVE TRUSTEE
1970501,Oct-21,4/1/2025,AIF MANAGEMENT LLC,AIF MANAGEMENT LLC,N,N,,802-127884,326000,"4767 NEW BROAD STREET, SUITE 324",,ORLANDO,FL,United States,32814,N,Monday - Friday,,9:00AM-5:00PM,407-212-2738,,0,,,,,,,,Y,Y,N,N,N,,,Y,N,N,,Limited Liability Company,,DECEMBER,Delaware,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,Y,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,CHRISTOPHER MALE,3/31/2025,MANAGING MEMBER
1943262,Oct-21,4/1/2025,LIGHTNING CAPITAL MANAGEMENT GROUP LLC,LIGHTNING CAPITAL MANAGEMENT GROUP LLC,N,N,,802-127879,292535,,,,,,,Y,Monday - Friday,,9AM-5PM ET,551-252-5809,,0,,,,,,,,Y,N,N,N,N,,,N,Y,N,36080427,Limited Liability Company,,DECEMBER,Delaware,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,CHARLES HWANG,4/1/2025,MANAGING MEMBER
1948858,Oct-21,4/1/2025,"CANVAS MANAGEMENT COMPANY, L.L.C.",CANVAS VENTURES,N,N,,802-78621,168532,3200 ALPINE ROAD,,PORTOLA VALLEY,CA,United States,94028,N,Monday - Friday,,9:00 AM - 5:00 PM,650-388-7600,650-388-7601,0,,,,,,,,Y,Y,N,N,N,,,Y,N,N,,Limited Liability Company,,DECEMBER,Delaware,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,Y,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,TRAVIS J. BOETTNER,4/1/2025,CHIEF FINANCIAL OFFICER AND CCO
1967986,Oct-21,4/1/2025,"ARCADIAN CAPITAL MANAGEMENT, LLC","ARCADIAN CAPITAL MANAGEMENT, LLC",N,N,,802-117857,304492,9663 SANTA MONICA BLVD #1038,,BEVERLY HILLS,CA,United States,90210,N,Monday - Friday,,9AM - 6PM PT,310-795-2919,,0,9663 SANTA MONICA BLVD #1038,,BEVERLY HILLS,CA,United States,90210,N,Y,N,N,N,N,,,Y,Y,N,54911120,Limited Liability Company,,DECEMBER,Delaware,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,Y,N,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,/S/ MATTHEW J. NORDGREN,4/1/2025,MANAGING PARTNER
1979982,Oct-21,4/17/2025,CAPITAL Q MANAGEMENT LLC,CAPITAL Q VENTURES INC.,N,N,,802-131937,305337,100 EAST FAITH TERRACE,SUITE 1016,MAITLAND,FL,United States,32751,N,Monday - Friday,,9AM-5PM,407-307-2277,,0,,,,,,,,Y,Y,N,N,N,,,N,Y,N,64227269,Corporation,,DECEMBER,Florida,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,Y,N,Y,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,BRUNO QUATRINI,4/17/2025,CCO / VICE-PRESIDENT / SENIOR ANALYST
1942812,Oct-21,4/17/2025,EAST CAPITAL ASSET MANAGEMENT SA,EAST CAPITAL,N,Y,EAST CAPITAL ASSET MANAGEMENT,802-112606,288757,11 RUE SAINTE-ZITHE,,LUXEMBOURG,,Luxembourg,L-2763,N,Monday - Friday,,0900-1700,35220882194,,0,,,,,,,,Y,,Y,N,N,,21380076GF79IHJFGS03,N,Y,N,0,Corporation,,DECEMBER,,Luxembourg,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,Y,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Non-Resident,JEAN-CHRISTOPHE ESTEVE,3/25/2025,COMPLIANCE OFFICER
1977802,Oct-21,4/16/2025,LGT CAPITAL PARTNERS (IRELAND) LIMITED,LGT CAPITAL PARTNERS (IRELAND) LIMITED,N,N,,802-75610,162361,THIRD FLOOR,HERBERT STREET,DUBLIN,,Ireland,2,N,Monday - Friday,,9:00 AM THRU 5:30 PM,00-353-1-433-7420,00-353-1-433-7425,0,,,,,,,,Y,N,Y,N,N,,549300P7ULL73REEB434,N,Y,N,0,Corporation,,DECEMBER,,Ireland,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,,N,,N,Y,,Y,,Y,N,N,N,N,N,Y,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Non-Resident,OONAGH TIMLIN,4/16/2025,PARALEGAL
1975104,Oct-21,4/1/2025,"EXPA EC3 MGMT, LLC","EXPA EC3 MGMT, LLC",N,N,,802-127862,323655,8605 SANTA MONICA BLVD #79245,,WEST HOLLYWOOD,CA,United States,90069,N,Monday - Friday,,9AM-5PM,415-500-6680,,0,,,,,,,,Y,N,N,N,N,,,Y,N,N,,Limited Liability Company,,DECEMBER,Delaware,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,ROBERTO SANABRIA,3/31/2025,CHIEF FINANCIAL OFFICER
1967443,Oct-21,4/1/2025,"ASCENTA CAPITAL MANAGEMENT CO., L.P.",ASCENTA CAPITAL,N,N,,802-128623,327650,,,,,,,Y,Monday - Friday,,8 AM TO 5 PM,6175489284,,1,,,,,,,,Y,N,N,N,N,,,Y,N,N,,Limited Partnership,,DECEMBER,Delaware,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,DAVID SHIELDS,3/31/2025,CFO
1936118,Oct-21,4/1/2025,TOURING CAPITAL LLC,TOURING CAPITAL LLC,N,N,,802-128811,328058,,,,,,,Y,Monday - Friday,,5-Aug,206-383-8186,,0,PO BOX 2798,,MENLO PARK,CA,United States,94026,N,Y,N,N,N,N,,,Y,N,N,,Limited Liability Company,,DECEMBER,Delaware,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,Y,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,STEPHANIE MABUNGA,3/31/2025,CFO
1941915,Oct-21,4/1/2025,A100X FUND II ADVISOR LLC,A100X VENTURES,N,N,,802-132693,334339,,,,,,,Y,Monday - Friday,,9:00 AM - 500 PM,6465285369,,0,,,,,,,,Y,Y,N,N,N,,,Y,N,N,,Limited Liability Company,,DECEMBER,Delaware,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,SALVATORE TEMULLO,3/31/2025,MANAGING MEMBER
1979263,Oct-21,4/15/2025,"ONE EAST CAPITAL ADVISORS, L.P.","ONE EAST CAPITAL ADVISORS, L.P.",N,N,,802-112880,161863,301 YAMATO ROAD,SUITE 2121,BOCA RATON,FL,United States,33431,N,Monday - Friday,,9:00 AM TO 5:30 PM,561-210-4643,561-210-4641,0,,,,,,,,N,Y,N,N,N,,FRH4UOZTYL6JGEL8WN81,N,Y,N,125823000,Limited Partnership,,DECEMBER,Delaware,United States,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,CHAD YOUNG,4/14/2025,CFO
1977046,Oct-21,4/15/2025,"COLLECTIVE ASSET MANAGEMENT, LLC","COLLECTIVE ASSET MANAGEMENT, LLC",N,N,,802-132786,324135,66 PALMER AVENUE,SUITE 49C,BRONXVILLE,NY,United States,10708,N,Monday - Friday,,9AM - 5PM,888-977-5228,,0,,,,,,,,Y,Y,N,N,N,,,N,Y,N,44607519,Limited Liability Company,,DECEMBER,Delaware,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,JEFFREY NAZZARO,4/15/2025,AUTHORIZED PERSON
1977059,Oct-21,4/15/2025,PATRIA INVESTMENTS URUGUAY AGENTE DE VALORES S.A.,PATRIA INVESTMENTS URUGUAY AGENTE DE VALORES S.A.,N,N,,802-126604,323059,ZONAMERICA BUSINESS & TECHNOLOGY PARK,"RUTA 8-KM 17.500, ED. CELEBRA, OFICINA 402.",MONTEVIDEO,,Uruguay,91600,N,Monday - Friday,,10:00 - 16:00,00 598 2518 7850,,0,,,,,,,,Y,Y,Y,N,N,,,N,Y,N,0,Other (specify),S.A. (LIMITED COMPANY),DECEMBER,,Uruguay,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,Y,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Non-Resident,SVEN RIEHL,4/15/2025,GROUP CHIEF COMPLIANCE OFFICER
