"FilingID","Initial/Amended","11.C(1)","11.C(2)","11.C(3)","11.C(4)","11.C(5)","11.D(1)","11.D(2)","11.D(3)","11.D(4)","11.D(5)","11.E(1)","11.E(2)","11.E(3)","11.E(4)","11.F.","11.G.","Filed Against","ReferenceID","Remove-Affiliate","Remove-Expired","Remove-Filed in Error","Error Explantion","Affiliate Submitted","Initiator Type","Initiated By","Principal Sanction","Other Sanctions","Date Initiated","Date Initiated Exact","Date Initiated Explanation","Case Number","Employing Firm","Principal Product","Other Product","Allegations","Status","Appeal Details","Resolution","Resolution Date","Resolution Date Exact","Resolution Date Explanation","Monetary Sanction","Monetary Amount","Revocation/Expulsion/Denial","Censure","Bar","Disgorgement/Restitution","Cease and Desist/Injunction","Suspension","Other Sanctions Ordered","Sanction Detail","Summary"
2010031,"AMENDED","","","","","","","Y","","Y","","","","","","","","Affiliates","1738140","","","","","N","Foreign","BANK OF PORTUGAL","Civil and Administrative Penalt(ies) /Fine(s)","","06/09/2023","Y","","261/22/CO","","No Product","","ON JUNE 20, 2023, THE BANK OF PORTUGAL FOUND THAT DEUTSCHE BANK AG, PORTUGAL BRANCH (""DBAG"") VIOLATED ARTICLES 103(1) AND 114(1) OF THE GENERAL REGIME OF CREDIT INSTITUTIONS AND FINANCIAL COMPANIES BY ALLOWING DEBIT TRANSACTIONS TO A CUSTOMER'S ACCOUNT THAT WERE NOT AUTHORIZED BY THE CUSTOMER AND FAILING TO MAKE TIMELY REPAYMENT AND REIMBURSEMENT OF SUCH DEBITS.","Final","N/A","Order","06/20/2023","Y","","Y","6780","N","N","N","N","N","N","","THE BANK OF PORTUGAL FINED DBAG 6,000 EUROS WHICH IS APPROXIMATELY $6,780 USD. THE FINE WAS TIMELY PAID ON JULY 5, 2023.","ON JUNE 20, 2023, THE BANK OF PORTUGAL FOUND THAT DBAG VIOLATED ARTICLE 103(1) AND 114(1) OF THE GENERAL REGIME OF CREDIT INSTITUTIONS AND FINANCIAL COMPANIES BY ALLOWING DEBIT TRANSACTIONS TO A CUSTOMER'S ACCOUNT THAT WERE NOT AUTHORIZED BY THE CUSTOMER AND FAILING TO MAKE TIMELY REPAYMENT AND REIMBURSEMENT. THE BANK OF PORTUGAL FINED DBAG 6,000 EUROS WHICH IS APPROXIMATELY $6,780 USD. THE FINE WAS TIMELY PAID ON JULY 5, 2023."
2010031,"AMENDED","","","","","","","Y","","Y","","","","","","","","Affiliates","1738141","","","","","N","Foreign","BANK OF PORTUGAL","Civil and Administrative Penalt(ies) /Fine(s)","","06/14/2023","Y","","602/22/CO","","No Product","","ON JUNE 27, 2023, THE BANK OF PORTUGAL FOUND THAT DEUTSCHE BANK AG, PORTUGAL BRANCH (""DBAG"") VIOLATED ARTICLE 71(1) OF THE GENERAL REGIME OF CREDIT INSTITUTIONS AND FINANCIAL COMPANIES BY FAILING TO REGISTER THE TERMINATION OF A FORMER MANAGER'S DUTIES WITHIN THIRTY DAYS OF THE MANAGER'S RESIGNATION.","Final","N/A","Order","06/27/2023","Y","","Y","5649","N","N","N","N","N","N","N/A","THE BANK OF PORTUGAL FINED DBAG 5,000 EUROS WHICH IS APPROXIMATELY $5,649 USD. THE FINE WAS TIMELY PAID ON JULY 11, 2023.","ON JUNE 27, 2023, THE BANK OF PORTUGAL FOUND THAT DBAG VIOLATED ARTICLE 71(1) OF THE GENERAL REGIME OF CREDIT INSTITUTIONS AND FINANCIAL COMPANIES BY FAILING TO REGISTER THE TERMINATION OF A FORMER MANAGER'S DUTIES WITHIN THIRTY DAYS OF THE MANAGER'S RESIGNATION. THE BANK OF PORTUGAL FINED DBAG 5,000 EUROS WHICH IS APPROXIMATELY $5,649 USD. THE FINE WAS TIMELY PAID ON JULY 11, 2023."
2010031,"AMENDED","","","","","","","Y","","Y","","","","","","","","Affiliates","1738142","","","","","N","Foreign","SECURITIES AND EXCHANGE BOARD OF INDIA (""SEBI"")","Civil and Administrative Penalt(ies) /Fine(s)","","02/02/2024","Y","","SO/AN/RG/2023-24/7386","","No Product","","THE SECURITIES AND EXCHANGE BOARD OF INDIA ALLEGED DEUTSCHE BANK AG, MUMBAI BRANCH (""DBAG"") VIOLATED SECTION 4(D) OF THE SEBI (FOREIGN PORTFOLIO INVESTORS) REGULATIONS, 2019, FOR GRANTING REGISTRATION OR RENEWAL TO FOREIGN PORTFOLIO INVESTORS THAT WERE NOT ELIGIBLE FOR SUCH STATUS.","Final","","Order","02/29/2024","Y","","Y","13060","N","N","N","N","N","N","","THE SETTLEMENT WITH SEBI RESULTED IN A SETTLEMENT AMOUNT OF 1,105,000 INR WHICH IS APPROXIMATELY $13,060 USD. THE FINE WAS PAID IN FULL ON JANUARY 5, 2024.","ON A JUNE 19, 2023 SEBI ISSUED A SHOW CAUSE NOTICE (THE ""SHOW CAUSE NOTICE"") TO DBAG ALLEGING DBAG VIOLATED SECTION 4(D) OF THE SECURITIES AND EXCHANGE BOARD OF INDIA (FOREIGN PORTFOLIO INVESTORS) REGULATIONS, 2019, FOR GRANTING REGISTRATION OR RENEWAL TO FOREIGN PORTFOLIO INVESTORS THAT WERE NOT ELIGIBLE FOR SUCH STATUS. ON FEBRUARY 29, 2024, WITHOUT ADMITTING OR DENYING THE ALLEGATIONS, DBAG AGREED TO A SETTLEMENT AMOUNT OF 1,105,000 INR WHICH IS APPROXIMATELY $13,060 USD, WHICH WAS TIMELY PAID."
2010031,"AMENDED","","","","","","","Y","","Y","","","","","","","","Affiliates","1738145","","","","","N","Foreign","SECURITIES AND COMMODITIES AUTHORITY - UAE","Civil and Administrative Penalt(ies) /Fine(s)","","02/02/2024","Y","","FS/ES/2272/2024","N/A","No Product","","THE SECURITIES AND COMMODITIES AUTHORITY - UAE (""SCA"") FOUND THAT DEUTSCHE BANK AG, DUBAI BRANCH (DEUTSCHE SECURITIES AND SERVICES) (""DSS"") FAILED TO SUBMIT REQUIRED QUARTERLY AUDITOR-REVIEWED REPORTS FOR THE PERIOD ENDING SEPTEMBER 30, 2023.","Final","N/A","Order","02/02/2024","Y","","Y","2750","N","N","N","N","N","N","N/A","THE ENFORCEMENT NOTICE IMPOSED A FINE ON DSS OF AED 10,000, WHICH IS APPROXIMATELY USD $2,750. DSS FILED AN APPEAL WITH SCA ON FEBRUARY 7, 2024, WHICH WAS REJECTED ON FEBRUARY 12, 2024.","ON FEBRUARY 2, 2024, SCA ISSUED AN ENFORCEMENT NOTICE TO DSS, FINDING THAT DSS FAILED TO SUBMIT REQUIRED QUARTERLY AUDITOR-REVIEWED REPORTS FOR THE PERIOD ENDING SEPTEMBER 30, 2023. THE ENFORCEMENT NOTICE IMPOSED A FINE ON DSS OF AED 10,000, WHICH IS APPROXIMATELY USD $2,750. DSS FILED AN APPEAL WITH SCA ON FEBRUARY 7, 2024, WHICH WAS REJECTED ON FEBRUARY 12, 2024."
2010031,"AMENDED","","","","","","","Y","","Y","","","","","","","","Affiliates","1738148","","","","","N","Foreign","RESERVE BANK OF INDIA","Civil and Administrative Penalt(ies) /Fine(s)","","03/24/2025","Y","","NO. CO. ENFD. DECB. NO.S81 6/02-03-018T2024-2025","N/A","No Product","","ON MAY 13, 2025, THE RESERVE BANK OF INDIA (""RBI"") FOUND THAT DEUTSCHE BANK AG, INDIA (""DBAG"") VIOLATED AN RBI DIRECTIVE BY FAILING TO REGISTER CERTAIN LARGE ACCOUNTS WITH THE CREDIT REPOSITORY OF INFORMATION ON LARGE CREDIT (""CRILC"") PLATFORM.","Final","N/A","Order","05/13/2025","Y","","Y","58000","N","N","N","N","N","N","N/A","DBAG WAS FINED INR 5,000,000 (WHICH IS APPROXIMATELY $58,000 USD), WHICH WAS PAID ON MAY 16, 2025.","ON MAY 13, 2025, RBI FOUND THAT DBAG VIOLATED AN RBI DIRECTIVE BY FAILING TO REGISTER CERTAIN LARGE ACCOUNTS WITH THE CRILC PLATFORM. DBAG WAS FINED INR 5,000,000 (WHICH IS APPROXIMATELY $58,000 USD), WHICH WAS TIMELY PAID."
2010031,"AMENDED","","","","","","","Y","","Y","","","","","","","","Affiliates","1738149","","","","","N","Foreign","FRANKFURT PUBLIC PROSECUTOR","Civil and Administrative Penalt(ies) /Fine(s)","","11/25/2021","Y","","7500 JS-OWI 249132/21","N/A","No Product","","ON JULY 1, 2022, THE FRANKFURT PUBLIC PROSECUTOR (""FPP"") FOUND THAT, FROM 2017 TO 2021, DEUTSCHE BANK AG (""DBAG"") FAILED TO TIMELY FILE CERTAIN SUSPICIOUS ACTIVITY REPORTS (""SARS"") RELATED TO ACTIVITIES UNDERTAKEN BY A CORRESPONDENT BANK AS REQUIRED BY THE GERMAN MONEY LAUNDERING ACT.","Final","","Order","07/01/2022","Y","","Y","7890000","N","N","N","N","N","N","N/A","DBAG WAS FINED EUR 7,010,000 (WHICH IS APPROXIMATELY USD $7,890,000), WHICH WAS TIMELY PAID ON AUGUST 16, 2022.","ON JULY 1, 2022, THE FPP FOUND THAT, FROM 2017 TO 2021, DBAG FAILED TO TIMELY FILE CERTAIN SARS RELATED TO ACTIVITIES UNDERTAKEN BY A CORRESPONDENT BANK AS REQUIRED BY THE GERMAN MONEY LAUNDERING ACT.  DBAG WAS FINED EUR 7,010,000 (WHICH IS APPROXIMATELY USD $7,890,000), WHICH WAS TIMELY PAID."
2010031,"AMENDED","","","","","","","Y","","Y","","","","","","","","Affiliates","1738150","","","","","N","Foreign","GERMAN FEDERAL FINANCIAL SUPERVISORY AUTHORITY (BAFIN)","Civil and Administrative Penalt(ies) /Fine(s)","","01/03/2023","Y","","ZRC 6-GW 2212-100003-2022/0001","N/A","No Product","","ON MARCH 21, 2023, GERMAN FEDERAL FINANCIAL SUPERVISORY AUTHORITY (""BAFIN"") FOUND THAT, FROM JULY 5, 2021 TO SEPTEMBER 6, 2021, DEUTSCHE BANK AG (""DBAG"") FAILED TO TIMELY FILE SUSPICIOUS ACTIVITY REPORTS (""SARS"") RELATED TO CERTAIN TRANSACTIONS IN A CLIENT ACCOUNT AS REQUIRED BY THE GERMAN MONEY LAUNDERING ACT.","Final","","Order","03/21/2023","Y","","Y","200000","N","N","N","N","N","N","N/A","DBAG WAS FINED EUR 177,503, WHICH IS APPROXIMATELY USD $200,000, WHICH WAS TIMELY PAID ON JUNE 1, 2023","ON MARCH 21, 2023, BAFIN FOUND THAT, FROM JULY 5, 2021 TO SEPTEMBER 6, 2021, DBAG FAILED TO TIMELY FILE SARS RELATED TO CERTAIN TRANSACTIONS IN A CLIENT ACCOUNT AS REQUIRED BY THE GERMAN MONEY LAUNDERING ACT.  DBAG WAS FINED  EUR 177,503, WHICH IS APPROXIMATELY USD $200,000, WHICH WAS TIMELY PAID."
2010031,"AMENDED","","","","","","","Y","","Y","","","","","","","","Affiliates","1738153","","","","","N","Foreign","FRANKFURT PUBLIC PROSECUTOR","Civil and Administrative Penalt(ies) /Fine(s)","","03/17/2025","Y","","7500 JS-OWI 207940/25","N/A","No Product","","ON APRIL 1, 2025, DWS GROUP GMBH & CO. KGAA AND DWS INVESTMENT GMBH (TOGETHER, ""DWS"") RECEIVED AN ADMINISTRATIVE FINE NOTICE FROM THE FRANKFURT PUBLIC PROSECUTOR FINDING THAT DWS COMMITTED AN ADMINISTRATIVE OFFENSE BY NEGLIGENTLY BREACHING A REQUIREMENT REGARDING PROPER BUSINESS OPERATIONS IN THE GERMAN CAPITAL INVESTMENT CODE (""KAGB"") REQUIRING CAPITAL MANAGEMENT COMPANIES TO HAVE AT THEIR DISPOSAL THE MEANS AND PROCEDURES NECESSARY FOR THE PROPER OPERATION OF BUSINESS AND TO USE THEM EFFECTIVELY (SEC. 26 PARA. 2 NO. 4 KAGB) BASED ON ALLEGATIONS THAT THE ACTUAL STATE OF IMPLEMENTATION OF ENVIRONMENTAL AND SOCIAL GOVERNANCE (""ESG"")-RELATED POLICIES AND PROCEDURES AT DWS DID NOT LIVE UP TO DWS'S EXTERNAL COMMUNICATION REGARDING ESG.","Final","N/A","Order","04/01/2025","Y","","Y","27500000","N","N","N","N","N","N","","THE ADMINISTRATIVE FINE NOTICE IMPOSED AN AGGREGATE FINE OF 25,000,000 EURO ON DWS GROUP GMBH & CO AND DWS INVESTMENT GMBH, WHICH WAS TIMELY PAID","ON APRIL 1, 2025, DWS RECEIVED AN ADMINISTRATIVE FINE NOTICE FROM THE FRANKFURT PUBLIC PROSECUTOR FINDING THAT DWS COMMITTED AN ADMINISTRATIVE OFFENSE BY NEGLIGENTLY BREACHING A REQUIREMENT REGARDING PROPER BUSINESS OPERATIONS IN THE KAGB REQUIRING CAPITAL MANAGEMENT COMPANIES TO HAVE AT THEIR DISPOSAL THE MEANS AND PROCEDURES NECESSARY FOR THE PROPER OPERATION OF BUSINESS AND TO USE THEM EFFECTIVELY (SEC. 26 PARA. 2 NO. 4 KAGB) BASED ON ALLEGATIONS THAT THE ACTUAL STATE OF IMPLEMENTATION OF ESG-RELATED POLICIES AND PROCEDURES AT DWS DID NOT LIVE UP TO DWS'S EXTERNAL COMMUNICATION REGARDING ESG.  THE ADMINISTRATIVE FINE NOTICE IMPOSED AN AGGREGATE FINE OF 25,000,000 EURO ON DWS GROUP GMBH & CO AND DWS INVESTMENT GMBH, WHICH WAS TIMELY PAID"
2010031,"AMENDED","","","","","","","Y","","Y","","","","","","","","Affiliates","1738155","","","","","N","Foreign","FRANKFURT PUBLIC PROSECUTOR","Civil and Administrative Penalt(ies) /Fine(s)","","02/22/2023","Y","","7550 JS-OWI 255016/22","N/A","No Product","","THE FRANKFURT PUBLIC PROSECUTOR (""FPP"") FOUND THAT, FROM 2017 TO 2022, DEUTSCHE BANK AG (""DB AG"") FAILED TO TIMELY FILE CERTAIN SUSPICIOUS ACTIVITY REPORTS (""SARS"") AS REQUIRED BY THE GERMAN MONEY LAUNDERING ACT.","Final","N/A","Order","02/22/2023","Y","","Y","1965000","N","N","N","N","N","N","N/A","DB AG AGREED TO A FINE OF 1,830,000 EUROS, WHICH IS APPROXIMATELY USD 1,965.000, WHICH WILL BE TIMELY PAID.","ON FEBRUARY 22, 2023, THE FPP ISSUED A FINE NOTICE FINDING THAT, FROM 2017 TO 2022, DBAG FAILED TO TIMELY FILE CERTAIN SARS AS REQUIRED BY THE GERMAN MONEY LAUNDERING ACT. DB AG AGREED TO A FINE OF 1,830.000 EUROS, WHICH IS APPROXIMATELY USD 1,965,000, WHICH WILL BE TIMLEY PAID."
2010031,"AMENDED","","","","","","","Y","","Y","","","","","","","Y","Affiliates","1738151","","","","","N","Foreign","SECURITIES AND COMMODITIES AUTHORITY - UAE","Civil and Administrative Penalt(ies) /Fine(s)","","06/20/2024","Y","","2024/2449/KH/ET","N/A","No Product","","THE SECURITIES AND COMMODITIES AUTHORITY - UAE (""SCA"") FOUND THAT DEUTSCHE BANK AG, DUBAI BRANCH (DEUTSCHE SECURITIES AND SERVICES) (""DSS"") FAILED TO TIMELY SUBMIT A REQUIRED ANNUAL FINANCIAL REPORT FOR THE PERIOD ENDING DECEMBER 31, 2023.","On Appeal","DSS FILED AN APPEAL WITH SCA ON JUNE 27, 2024, WHICH REMAINS PENDING.","Order","06/20/2024","Y","","Y","13613","N","N","N","N","N","N","N/A","THE ENFORCEMENT NOTICE IMPOSED A FINE ON DSS OF AED 50,000, WHICH IS APPROXIMATELY USD $13,613, WHICH WILL BE TIMELY PAID.","ON JUNE 20, 2024, SCA ISSUED AN ENFORCEMENT NOTICE TO DSS DATED JUNE 10, 2024, FINDING THAT DSS FAILED TO TIMELY SUBMIT A REQUIRED ANNUAL FINANCIAL REPORT FOR THE PERIOD ENDING DECEMBER 31, 2023. THE PENALTY NOTICE IMPOSED A FINE ON DSS OF AED 50,000, WHICH IS APPROXIMATELY USD $13,613, WHICH WILL BE TIMELY PAID.  DSS FILED AN APPEAL WITH SCA ON JUNE 27, 2024, WHICH REMAINS PENDING."
2010031,"AMENDED","","","","","","Y","Y","","","","","","","","","","Affiliates","1738085","","","","","N","Other Federal","NEW YORK STATE DEPARTMENT OF FINANCIAL SERVICES (""NYSDFS"") AND THE FEDERAL RESERVE (""FED"")","Civil and Administrative Penalt(ies) /Fine(s)","NYSDFS - $200M PENALTY, 1-YEAR MONITORSHIP, TERMINATION OF SIX NON-U.S. BASED EMPLOYEES, PROHIBITION ON THREE NON-U.S. BASED EMPLOYEES FROM HAVING RESPONSIBILITIES RELATED TO USD PROCESSING/U.S. OPERATIONS/COMPLIANCE, NO-REHIRE PROVISION FOR 10 FORMER EMPLOYEES FED - $58M PENALTY, U.S. LAW COMPLIANCE PROGRAM","11/03/2015","Y","","NONE","","Other","USD CLEARING FOR CORRESPONDENT BANKING AND TRADE FINANCE TRANSACTIONS","THE FED INVESTIGATED WHETHER DBAG WAS INTENTIONALLY ALTERING OR REMOVING INFORMATION IDENTIFYING U.S.-SANCTIONED PARTIES IN USD WIRE TRANSFER INSTRUCTIONS SENT TO OR THROUGH THE UNITED STATES, OR IMPROPERLY USING COVER PAYMENTS, IN ORDER TO AVOID POSSIBLE REJECTION OR BLOCKING OF THOSE TRANSFERS BY U.S. BANKS, IN VIOLATION OF U.S. SANCTIONS AND OTHER LAWS AND REGULATIONS. THE NYSDFS INVESTIGATED WHETHER DBAG WAS INTENTIONALLY ALTERING OR REMOVING INFORMATION IDENTIFYING U.S.-SANCTIONED PARTIES IN USD WIRE TRANSFER INSTRUCTIONS SENT TO OR THROUGH THE UNITED STATES, OR IMPROPERLY USING COVER PAYMENTS, IN ORDER TO AVOID POSSIBLE REJECTION OR BLOCKING OF THOSE TRANSFERS BY U.S. BANKS, IN VIOLATION OF NEW YORK STATE LAWS, INCLUDING LAWS REQUIRING FINANCIAL INSTITUTIONS TO MAINTAIN ACCURATE BOOKS AND RECORDS.","Final","","Settled","11/03/2015","Y","","Y","258000000","N","N","N","N","Y","N","1-YEAR MONITORSHIP --- TERMINATION OF SIX NON-U.S. BASED EMPLOYEES --- PROHIBITION ON THREE NON-U.S. BASED EMPLOYEES FROM HAVING RESPONSIBILITIES RELATED TO USD PROCESSING/U.S. OPERATIONS/COMPLIANCE --- NO-REHIRE PROVISION FOR 10 FORMER EMPLOYEES","DBAG AGREED TO PAY $258 MILLION IN PENALTIES AND COMPLY WITH REMEDIAL MEASURES TO IMPROVE COMPLIANCE WITH U.S. SANCTIONS AND ANTI-MONEY LAUNDERING LAWS. THE FED PENALTY WAS PAID ON NOVEMBER 3, 2015. THE NYSDFS PENALTY WAS PAID ON NOVEMBER 5, 2015.","DBAG AGREED TO PAY $258 MILLION IN PENALTIES AND COMPLY WITH REMEDIAL MEASURES TO IMPROVE COMPLIANCE WITH U.S. SANCTIONS AND ANTI-MONEY LAUNDERING LAWS. THE FED PENALTY WAS PAID ON NOVEMBER 3, 2015. THE NYSDFS PENALTY WAS PAID ON NOVEMBER 5, 2015."
2010031,"AMENDED","","","","","","Y","Y","","","","","","","","","","Affiliates","1738088","","","","","N","Foreign","FINANCIAL CONDUCT AUTHORITY (""FCA"")","Civil and Administrative Penalt(ies) /Fine(s)","","04/23/2015","Y","","REFERENCE # 150018","DB AG","Other","IBOR INTEREST RATE","DEUTSCHE BANK AG WAS FOUND TO HAVE VIOLATED FCA BUSINESS PRINCIPLES 3, 5 AND 11 - MANAGEMENT AND CONTROL;- MARKET CONDUCT, AND RELATIONS WITH REGULATORS IN RELATION TO CONDUCT IN CONNECTION WITH LIBOR AND EURIBOR SUBMISSIONS AND FOR MISLEADING THE FCA DURING THE COURSE OF ITS REVIEW.","Final","","Settled","04/23/2015","Y","","Y","226800000","N","N","N","N","N","N","THE AMOUNT OF THE FINANCIAL PENALTY INDICATED ABOVE IS IN GBP.","DBAG WAS ORDERED TO PAY A FINE OF 226,800,000.00 (GBP). THE FINE WAS PAID ON 5/5/15.","WITHOUT ADMITTING OR DENYING THE ALLEGATIONS, DBAG AGREED TO PAY THE FINE OF $226,800,000 (GBP) THE FINE WAS PAID ON 5/5/15."
2010031,"AMENDED","","","","","","Y","Y","","","","","","","","","","Affiliates","1738092","","","","","N","State","NEW YORK STATE DEPARTMENT OF FINANCIAL SERVICES","Civil and Administrative Penalt(ies) /Fine(s)","","04/23/2015","Y","","N/A","DEUTSCHE BANK AG AND DBAG (NY BRANCH)","Other","IBOR-INTEREST RATE","DEUTSCHE BANK AG INCLUDING DEUTSCHE BANK AG NEW YORK BRANCH, WERE FOUND TO HAVE ENGAGED IN UNSAFE AND UNSOUND BANKING PRACTICES AND AGREED TO PAY $600 MILLION, ORDERED TO TERMINATE THE EMPLOYMENT OF SEVEN INDIVIDUALS (SIX EMPLOYEES BASED IN THE UK AND ONE BASED IN FRANKFURT) AND TO INSTALL A MONITOR FOR A PERIOD OF TWO YEARS, WHICH WILL OVERSEE THE BANK'S COMPLIANCE PROGRAMS.","Final","","Settled","04/23/2015","Y","","Y","600000000","N","N","N","N","N","N","","DBAG WAS ORDERED TO PAY A FINE OF $600,000,000.00. THE FINE WAS PAID ON 5/1/15.","WITHOUT ADMITTING OR DENYING THE ALLEGATIONS, DBAG AND DBAG (NY BRANCH) AGREED TO PAY THE FINE OF $600,000,000.00 THE FINE WAS PAID ON 5/1/15."
2010031,"AMENDED","","","","","","Y","Y","","Y","","","","","","","","Affiliates","1738094","","","","","N","State","NEW YORK STATE DEPARTMENT OF FINANCIAL SERVICES","Civil and Administrative Penalt(ies) /Fine(s)","UNDERTAKING","06/20/2018","Y","","N/A","","Other","FOREIGN EXCHANGE SPOT, OPTIONS, AND NON-DELIVERABLE FORWARD CONTRACTS","ON JUNE 20, 2018, THE NEW YORK STATE DEPARTMENT OF FINANCIAL SERVICES (""DFS""), DBAG AND DBAG'S NEW YORK BRANCH (COLLECTIVELY, ""THE BANK"") ENTERED INTO A CONSENT ORDER (""ORDER""). ALTHOUGH THE ORDER RECOGNIZED THE BANK'S ""EXTRAORDINARY COOPERATION"" WITH THE DFS AND INSTITUTION OF ""WIDE-RANGING REFORMS TO ADDRESS IMPROPER CONDUCT IN ITS FX TRADING BUSINESS"", THE DFS FOUND THAT THE BANK ""FAIL[ED] TO IMPLEMENT EFFECTIVE CONTROLS OVER ITS FX BUSINESS"" TO ENSURE THAT THE BANK'S FX ACTIVITIES COMPLIED WITH SAFE AND SOUND BANKING PRACTICES AND APPLICABLE INTERNAL POLICIES, WHICH PREVENTED THE BANK FROM DETECTING AND ADDRESSING IMPROPER CONDUCT BY CERTAIN OF ITS FX TRADERS AND SALESPERSONS FROM 2007 TO 2013. AS A RESULT OF THIS CONDUCT, THE DFS FOUND THAT THE BANK ENGAGED IN UNSAFE, UNSOUND, AND IMPROPER CONDUCT.","Final","","Order","06/20/2018","Y","","Y","205000000","N","N","N","N","N","N","THE ORDER REQUIRES THE BANK NOT TO REHIRE OR RETAIN CERTAIN FORMER EMPLOYEES INVOLVED IN THE MISCONDUCT DESCRIBED IN THE ORDER. THE ORDER ALSO REQUIRES THE BANK TO IMPLEMENT IMPROVEMENTS IN ITS OVERSIGHT, INTERNAL CONTROLS, RISK MANAGEMENT, AND AUDIT PROGRAMS. THE BANK MUST SUBMIT WRITTEN PLANS TO THE DFS AT THE POINT OF 12 AND 24 MONTHS AFTER THE EXECUTION OF THE ORDER CONCERNING THE BANK'S COMPLIANCE WITH APPLICABLE LAWS, REGULATIONS AND BEST PRACTICES; CREATION OF ENHANCED POLICIES AND PROCEDURES; AND MAINTENANCE OF AN HONEST, ETHICAL, AND FAIR FX BUSINESS.","THE ORDER REQUIRED THE BANK TO PAY A CIVIL MO NEY PENALTY IN THE AMOUNT OF $205,000,000, WHICH THE BANK PAID ON JUNE 22, 2018.","THE BANK CONSENTED TO THE ENTRY OF THE ORDER ON JUNE 20, 2018 BY THE DFS, PURSUANT TO WHICH THE BANK: (A) SHALL PAY A CIVIL MONETARY PENALTY OF $205,000,000, WHICH THE BANK PAID ON JUNE 22, 2018; (B) SHALL NOT REHIRE OR RETAIN CERTAIN FORMER EMPLOYEES INVOLVED IN THE MISCONDUCT DESCRIBED IN THE ORDER; (C) SHALL SUBMIT WRITTEN PLANS TO IMPROVE SENIOR MANAGEMENT OVERSIGHT AND THE COMPLIANCE RISK MANAGEMENT PROGRAM, AN ENHANCED WRITTEN INTERNAL CONTROLS AND COMPLIANCE PROGRAM, AND AN ENHANCED WRITTEN INTERNAL AUDIT PROGRAM TO THE DFS WITHIN 90 DAYS OF THE ORDER; (D) FOR SUB-SECTION C, SHALL PROMPTLY IMPLEMENT THE APPROVED PLANS AND PROGRAMS WITHIN 10 DAYS OF APPROVAL BY THE DFS AND THEREAFTER FULLY COMPLY WITH THEM; AND (E) SHALL SUBMIT WRITTEN PROGRESS REPORTS TO THE DFS AT THE POINT OF 12 AND 24 MONTHS AFTER EXECUTION OF THE ORDER."
2010031,"AMENDED","","","","","","Y","Y","","Y","","","","","","","","Affiliates","1738126","","","","","N","Foreign","GERMAN FEDERAL FINANCIAL SUPERVISORY AUTHORITY (BAFIN)","Civil and Administrative Penalt(ies) /Fine(s)","","02/08/2024","Y","","ZR 6-FR 2840/00001#00005","N/A","No Product","","THE GERMAN FEDERAL FINANCIAL SUPERVISORY AUTHORITY (""BAFIN"") FOUND THAT DEUTSCHE BANK AG (""DBAG"") FAILED TO INFORM BAFIN OF AN INFORMATON TECHNOLOGY SECURITY INCIDENT THAT OCCURRED IN JUNE 2023 IN A TIMELY OR PROPER MANNER.","Final","N/A","Order","02/08/2024","Y","","Y","54081","N","N","N","N","N","N","N/A","THE FINE NOTICE IMPOSED A FINE ON DBAG OF EUR 50,000, WHICH IS APPROXIMATELY USD $54,081, WHICH WILL BE TIMELY PAID.","ON FEBRUARY 8, 2024, BAFIN ISSUED A FINE NOTICE TO DBAG, FINDING THAT DBAG FAILED TO INFORM BAFIN OF AN INFORMATON TECHNOLOGY SECURITY INCIDENT THAT OCCURRED IN JUNE 2023 IN A TIMELY OR PROPER MANNER. THE FINE NOTICE IMPOSED A FINE ON DBAG OF EUR 50,000, WHICH IS APPROXIMATELY USD $54,081, WHICH WILL BE TIMELY PAID."
