"FilingID","Individual Name","Firm or Organization Name","CRD Number","Effective Date","Termination Date","Street 1","Street 2","City","State","Country","Postal Code","Private Residence?","Description"
1971084,"LEE, MARK, ALLEN","",1013986,01/01/2000,,"100 RIVER BLUFF DRIVE","SUITE 430","LITTLE ROCK","AR","United States","72202","N","MANAGING MEMBER AND PRESIDENT OF THE APPLICANT"
1951803,"SCHWARZMAN, STEPHEN, ALLEN","",861435,08/28/1996,,"345 PARK AVENUE","","NEW YORK","NY","United States","10154","N","STEPHEN A. SCHWARZMAN INDIRECTLY (AS DEFINED IN FORM ADV) CONTROLS THE REGISTRANT IN HIS ROLE AS CHAIRMAN AND CHIEF EXECUTIVE OFFICER OF BLACKSTONE INC., THE REGISTRANT'S INDIRECT PARENT."
1951803,"GRAY, JONATHAN, DAVID","",2289544,03/01/2018,,"345 PARK AVENUE","","NEW YORK","NY","United States","10154","N","JONATHAN D. GRAY INDIRECTLY CONTROLS (AS DEFINED IN FORM ADV) THE REGISTRANT IN HIS ROLE AS PRESIDENT AND COO OF BLACKSTONE INC., THE REGISTRANT'S INDIRECT PARENT."
1959676,"","BULLDOG HOLDINGS, LLC",,07/01/2012,,"PARK 80 WEST -- PLAZA TWO","250 PEHLE AVE., SUITE 708","SADDLE BROOK","NJ","United States","07663","N","BULLDOG HOLDINGS, LLC IS THE SOLE MEMBER OF KIMBALL & WINTHROP LLC, WHICH IS A RELATED PERSON OF BULLDOG INVESTORS, LLP.  PHILLIP GOLDSTEIN AND ANDREW DAKOS ARE THE MEMBERS OF BULLDOG HOLDINGS LLC AND THE PARTNERS IN BULLDOG INVESTORS, LLP."
1963582,"","SLAINTE, LLC",,10/01/2022,,"600 EAST 96TH STREET, STE 130","","INDIANAPOLIS","IN","United States","46240","N","PURSUANT TO A MANAGEMENT AGREEMENT (THE ""MANAGEMENT AGREEMENT"") BETWEEN SPECTRUM WEALTH COUNSEL, LLC, FOCUS AND SLAINTE, LLC (THE ""MANAGEMENT COMPANY""), THE MANAGEMENT COMPANY HAS AGREED TO PROVIDE PERSONS TO SERVE AS OFFICERS AND LEADERS OF SPECTRUM WEALTH COUNSEL, LLC WHO, IN SUCH CAPACITY, WILL BE RESPONSIBLE FOR THE MANAGEMENT, SUPERVISION AND OVERSIGHT OF  SPECTRUM WEALTH COUNSEL, LLC. THE MANAGEMENT COMPANY DOES NOT PROVIDE INVESTMENT ADVISORY SERVICES."
1968576,"REXFORD, KIMBERLY, WELLS","",4702487,09/01/2003,,"","","","","","","Y","50% OWNER"
1963289,"Rozier-Byrd, Trevor, Lamont","",7440344,07/28/2021,,"100 SUMMER STREET","SUITE 1600","BOSTON","MA","United States","02110","N","GREATER THAN 10% SHAREHOLDER OF OUR PARENT COMPANY."
1946530,"NOBILE, MICHAEL, THOMAS","",1605003,10/01/2007,,"4415 SHORES DRIVE","SUITE 250","METAIRIE","LA","United States","70006","N","AS A VICE PRESIDENT OF THE FIRM, HE IS INVOLVED IN MANAGEMENT OF THE FIRM AND CLIENT INVESTMENT DECISIONS."
1946530,"MILAN, JAN, THIBODAUX","",7090453,08/08/2016,,"4415 SHORES DRIVE","SUITE 250","METAIRIE","LA","United States","70006","N","SHE IS INVOLVED IN THE MANAGEMENT OF THE FIRM."
1963026,"","LONGBOAT SA",,07/01/2022,,"26, RUE DE-CANDOLLE","CP 331, 1211 GENEVA 4","1205 GENEVA","","Switzerland","","N","PURSUANT TO A MANAGEMENT AGREEMENT (THE ""MANAGEMENT AGREEMENT"") BETWEEN OCTOGONE NA, LLC, FOCUS AND LONGBOAT SA (THE ""MANAGEMENT COMPANY""), THE MANAGEMENT COMPANY HAS AGREED TO PROVIDE PERSONS TO SERVE AS OFFICERS AND LEADERS OF OCTOGONE NA, LLC WHO, IN SUCH CAPACITY, WILL BE RESPONSIBLE FOR THE MANAGEMENT, SUPERVISION AND OVERSIGHT OF OCTOGONE NA, LLC. THE MANAGEMENT COMPANY DOES NOT PROVIDE INVESTMENT ADVISORY SERVICES."
1963622,"","W&A MANAGEMENT PARTNERS, LLC",,04/01/2016,,"5188 WHEELIS DRIVE","","MEMPHIS","TN","United States","38117","N","PURSUANT TO A MANAGEMENT AGREEMENT (THE  ""MANAGEMENT AGREEMENT"") BETWEEN W&A, FOCUS AND W&A MANAGEMENT PARTNERS,LLC (THE ""MANAGEMENT COMPANY""), THE MANAGEMENT COMPANY HAS AGREED TO PROVIDE PERSONS TO SERVE AS OFFICERS AND LEADERS OF W&A WHO, IN SUCH CAPACITY, WILL BE RESPONSIBLE FOR THE MANAGEMENT, SUPERVISION AND OVERSIGHT OF W&A. THE MANAGEMENT COMPANY DOES NOT PROVIDE INVESTMENT ADVISORY SERVICES."
1967821,"ANTONIADES, ADAM, NICHOLAS","",2261744,07/01/2014,12/31/2024,"655 W. BROADWAY","12TH FLOOR","SAN DIEGO","CA","United States","92101","N","MR. ANTONIADES IS THE PRESIDENT OF THE CFG NETWORK OF BROKER DEALERS AND HAS DIRECT OVERSIGHT OF MANAGEMENT AND POLICIES FOR EACH FIRM IN THE NETWORK."
1967821,"NEARY, JOSEPH, DANIEL","",2993505,10/01/2014,,"655 W. BROADWAY","12TH FLOOR","SAN DIEGO","CA","United States","92101","N","MR. NEARY IS THE CHIEF RISK OFFICER OF THE CFG NETWORK OF BROKER DEALERS AND REGISTERED INVESTMENT ADVISERS AND HAS DIRECT OVERSIGHT OF MANAGEMENT AND POLICIES FOR EACH FIRM IN THE NETWORK."
1967821,"Taylor, Thomas, Byron","",2193426,04/27/2021,12/31/2024,"2301 ROSECRANS AVE","SUITE 5100","EL SEGUNDO","CA","United States","90245","N","MANAGER, CEO, PRESIDENT"
1967821,"Gooley, Thomas, Andrew","",4526760,04/27/2021,,"DTC BLVD","5299","GREENWOOD VILLAGE","CO","United States","80111","N","MANAGER"
1968147,"","BDB 1898, LLC",,02/15/2018,,"600 VINE STREET","SUITE 2100","CINCINATTI","OH","United States","45202","N","PURSUANT TO A MANAGEMENT AGREEMENT (THE ""MANAGEMENT AGREEMENT"") BETWEEN BARTLETT &  CO. WEALTH MANAGEMENT LLC, FOCUS AND BDB 1898, LLC. (THE ""MANAGEMENT COMPANY""), THE MANAGEMENT COMPANY HAS AGREED TO PROVIDE PERSONS TO SERVE AS OFFICERS AND LEADERS OF BARTLETT & CO. WEALTH MANAGEMENT LLC WHO, IN SUCH CAPACITY, WILL BE RESPONSIBLE FOR THE MANAGEMENT, SUPERVISION AND OVERSIGHT OF BARTLETT & CO. WEALTH MANAGEMENT LLC. THE MANAGEMENT COMPANY DOES NOT PROVIDE INVESTMENT ADVISORY SERVICES."
1934058,"SHORT, HUGH, SHERMAN","",6248315,07/05/2023,,"188 W. NORTHERN LIGHTS BLVD.","SUITE 920","ANCHORAGE","AK","United States","99503-3985","N","MR. SHORT IS CHIEF EXECUTIVE OFFICER, PRESIDENT AND DIRECTOR"
1953858,"SCHWARZMAN, STEPHEN, ALLEN","",861435,05/31/2005,,"345 PARK AVENUE","","NEW YORK","NY","United States","10154","N","STEPHEN A. SCHWARZMAN INDIRECTLY CONTROLS (AS DEFINED IN FORM ADV) THE REGISTRANT IN HIS ROLE AS CHAIRMAN AND CHIEF EXECUTIVE OFFICER OF BLACKSTONE INC., THE REGISTRANT'S INDIRECT PARENT."
1953858,"GRAY, JONATHAN, DAVID","",2289544,03/01/2018,,"345 PARK AVENUE","","NEW YORK","NY","United States","10154","N","JONATHAN D. GRAY INDIRECTLY CONTROLS (AS DEFINED IN FORM ADV) THE REGISTRANT IN HIS ROLE AS PRESIDENT AND CHIEF OPERATING OFFICER OF BLACKSTONE INC., THE REGISTRANT'S INDIRECT PARENT."
1954102,"SCHWARZMAN, STEPHEN, ALLEN","",861435,05/31/2005,,"345 PARK AVENUE","","NEW YORK","NY","United States","10154","N","STEPHEN A. SCHWARZMAN INDIRECTLY CONTROLS (AS DEFINED IN FORM ADV) THE REGISTRANT IN HIS ROLE AS CHAIRMAN AND CHIEF EXECUTIVE OFFICER OF THE BLACKSTONE GROUP INC., THE REGISTRANT'S INDIRECT PARENT."
1954102,"GRAY, JONATHAN, DAVID","",2289544,03/01/2018,,"345 PARK AVENUE","","NEW YORK","NY","United States","10154","N","JONATHAN D. GRAY INDIRECTLY CONTROLS (AS DEFINED IN FORM ADV) THE REGISTRANT IN HIS ROLE AS PRESIDENT OF THE BLACKSTONE GROUP INC., THE REGISTRANT'S INDIRECT PARENT."
1954021,"SCHWARZMAN, STEPHEN, ALLEN","",861435,05/31/2005,,"345 PARK AVENUE","","NEW YORK","NY","United States","10154","N","STEPHEN A. SCHWARZMAN INDIRECTLY CONTROLS (AS DEFINED IN FORM ADV) THE REGISTRANT IN HIS ROLE AS CHAIRMAN AND CHIEF EXECUTIVE OFFICER OF BLACKSTONE INC., THE REGISTRANT'S INDIRECT PARENT."
1954021,"GRAY, JONATHAN, DAVID","",2289544,03/01/2018,,"345 PARK AVENUE","","NEW YORK","NY","United States","10154","N","JONATHAN D. GRAY INDIRECTLY CONTROLS (AS DEFINED IN FORM ADV) THE REGISTRANT IN HIS ROLE AS PRESIDENT AND CHIEF OPERATING OFFICER OF BLACKSTONE INC., THE REGISTRANT'S INDIRECT PARENT."
1950942,"","PAM PARTNERS, LLC",,10/01/2015,,"605 CHESTNUT STREET","SUITE 1010","CHATTANOOGA","TN","United States","37405","N","PURSUANT TO A MANAGEMENT AGREEMENT (THE ""MANAGEMENT AGREEMENT"") BETWEEN PATTON ALBERTSON MILLER GROUP, LLC, FOCUS AND PAM PARTNERS, LLC (THE ""MANAGEMENT COMPANY""), THE MANAGEMENT COMPANY HAS AGREED TO PROVIDE PERSONS TO SERVE AS OFFICERS AND LEADERS OF PATTON ALBERTSON MILLER GROUP, LLC WHO, IN SUCH CAPACITY, WILL BE RESPONSIBLE FOR THE MANAGEMENT, SUPERVISION AND OVERSIGHT OF PATTON ALBERTSON MILLER GROUP, LLC. THE MANAGEMENT COMPANY DOES NOT PROVIDE INVESTMENT ADVISORY SERVICES."
1969640,"LESJAK, DAVID, MATTHEW","",842592,12/31/2018,,"1991 CROCKER ROAD","SUITE 575","WESTLAKE","OH","United States","44145","N","DAVE SERVES ON LESJAK PLANNING'S BOARD OF MANAGERS  WHICH IS RESPONSIBLE FOR SETTING THE LONG-TERM GOALS AND POLICY OF THE COMPANY."
1968270,"","OCPW MANAGEMENT, LLC",,02/01/2017,,"99 DERBY STREET","SUITE 101","HINGHAM","MA","United States","02043","N","PURSUANT TO A MANAGEMENT AGREEMENT BETWEEN ONE CHARLES PRIVATE WEALTH SERVICES, LLC, FOCUS, AND OCPW MANAGEMENT, LLC (THE ""MANAGEMENT COMPANY""), THE MANAGEMENT COMPANY HAS AGREED TO PROVIDE PERSONS TO SERVE AS OFFICERS AND LEADERS OF ONE CHARLES PRIVATE WEALTH SERVICES, LLC WHO, IN SUCH CAPACITY, WILL BE RESPONSIBLE FOR THE MANAGEMENT, SUPERVISION AND OVERSIGHT OF  ONE CHARLES PRIVATE WEALTH SERVICES, LLC. THE MANAGEMENT COMPANY DOES NOT PROVIDE INVESTMENT ADVISORY SERVICES."
1971929,"MOODY, JESSICA, ANN","",5471546,03/01/2016,,"150 S 5TH STREET","SUITE 3300","MINNEAPOLIS","MN","United States","55402","N","HEAD OF WEALTH MANAGEMENT AND SUPERVISORY PRINCIPAL"
1971929,"LEONARD, MICHAEL, DAVID","",728226,12/01/2017,,"150 S 5TH ST","SUITE 3300","MINNEAPOLIS","MN","United States","55402","N","CHIEF INVESTMENT OFFICER"
1945137,"IVINSON, JANE, FRANCES","",6177874,11/04/2024,03/25/2025,"ONE CHARLOTTE SQUARE","","EDINBURGH","","United Kingdom","EH2 4DR","N","DIRECTOR"
1959414,"GRAY, JONATHAN, DAVID","",2289544,03/01/2018,,"345 PARK AVENUE","","NEW YORK","NY","United States","10154","N","JONATHAN D. GRAY INDIRECTLY CONTROLS (AS DEFINED IN FORM ADV) THE REGISTRANT IN HIS ROLE AS PRESIDENT AND CHIEF OPERATING OFFICER OF BLACKSTONE INC., THE REGISTRANT'S INDIRECT PARENT."
1959414,"SCHWARZMAN, STEPHEN, ALLEN","",861435,07/27/2005,,"345 PARK AVENUE","","NEW YORK","NY","United States","10154","N","STEPHEN A. SCHWARZMAN INDIRECTLY CONTROLS (AS DEFINED IN FORM ADV) THE REGISTRANT IN HIS ROLE AS CHAIRMAN AND CHIEF EXECUTIVE OFFICER OF BLACKSTONE INC., THE REGISTRANT'S INDIRECT PARENT."
1955307,"SCHWARZMAN, STEPHEN, ALLEN","",861435,11/30/2018,,"BLACKSTONE","345 PARK AVENUE","NEW YORK","NY","United States","10154","N","STEPHEN A. SCHWARZMAN INDIRECTLY CONTROLS THE REGISTRANT IN HIS ROLE AS CHAIRMAN AND CHIEF EXECUTIVE OFFICER OF BLACKSTONE INC., THE REGISTRANT'S INDIRECT PARENT."
1955307,"GRAY, JONATHAN, DAVID","",2289544,11/30/2018,,"BLACKSTONE","345 PARK AVENUE","NEW YORK","NY","United States","10154","N","JONATHAN D. GRAY INDIRECTLY CONTROLS (AS DEFINED IN FORM ADV) THE REGISTRANT IN HIS ROLE AS PRESIDENT AND CHIEF OPERATING OFFICER OF BLACKSTONE INC., THE REGISTRANT'S INDIRECT PARENT."
1958826,"SINGER, PAUL, ELLIOTT","",872317,06/03/2016,,"C/O ELLIOTT INVESTMENT MANAGEMENT L.P.","360 S. ROSEMARY AVE, 18TH FLOOR","WEST PALM BEACH","FL","United States","33401","N","PAUL SINGER IS THE CONTROLLING PRINCIPAL OF ELLIOTT INVESTMENT MANAGEMENT L.P., WHICH IS THE INVESTMENT MANAGER TO CERTAIN PRIVATE INVESTMENT VEHICLES THAT ARE INDIRECT OWNERS OF ARGENTIC."
1968338,"","CHARLEVOIX MANAGEMENT LG LLC",,08/01/2013,,"625 KENMOOR AVE SE","SUITE 209","GRAND RAPIDS","MI","United States","49546","N","PURSUANT TO A MANAGEMENT AGREEMENT (""THE MANAGEMENT AGREEMENT"") BETWEEN LAFLEUR & GODFREY LLC, FOCUS AND CHARLEVOIX MANAGEMENT LG LLC, (THE ""MANAGEMENT COMPANY""), THE MANAGEMENT COMPANY HAS AGREED TO PROVIDE PERSONS TO SERVE AS OFFICERS AND LEADERS OF LAFLEUR & GODFREY LLC WHO, IN SUCH CAPACITY, WILL BE RESPONSIBLE FOR THE MANAGEMENT, SUPERVISION AND OVERSIGHT OF LAFLEUR & GODFREY LLC. THE MANAGEMENT COMPANY DOES NOT PROVIDE INVESTMENT ADVISORY SERVICES."
1968971,"","KENNEDY LEWIS MANAGEMENT LP",290399,06/30/2022,,"225 LIBERTY STREET","SUITE 4210","NEW YORK","NY","United States","10281","N","KENNEDY LEWIS INVESTMENT MANAGEMENT LLC ( KLIM ) HAS 2 OF THE 5 BOARD SEATS OF SANCTUARY WEALTH GROUP, LLC WHICH OWNS 100% OF SANCTUARY ADVISORS LLC. KLIM WITH THESE 2 BOARDS SEATS HAS 40% OF THE VOTING RIGHTS."
1958443,"","BGM MANAGEMENT CO., LLC.",,03/01/2019,,"1075 MAIN STREET SUITE 200","","WALTHAM","MA","United States","02451","N","PURSUANT TO A MANAGEMENT AGREEMENT (THE ""MANAGEMENT AGREEMENT"") BETWEEN FOSTER DYKEMA CABOT & PARTNERS, LLC, FOCUS AND BGM MANAGEMENT CO., LLC (THE ""MANAGEMENT COMPANY""), THE MANAGEMENT COMPANY HAS AGREED TO PROVIDE PERSONS TO SERVE AS OFFICERS AND LEADERS OF FOSTER DYKEMA CABOT & PARTNERS, LLC WHO, IN SUCH CAPACITY, WILL BE RESPONSIBLE FOR THE MANAGEMENT, SUPERVISION AND OVERSIGHT OF FOSTER DYKEMA CABOT & PARTNERS, LLC. THE MANAGEMENT COMPANY DOES NOT PROVIDE INVESTMENT ADVISORY SERVICES."
1959223,"","BELPOINTE ASSET MANAGEMENT LLC",143440,11/27/2023,,"500 DAMONTE RANCH PARKWAY","BLDG 700, UNIT 700","RENO","NV","United States","89521","N","THIS ENTITY HAS THE SAME OWNERSHIP, CONTROL PERSONS, OPERATIONAL STAFF, AND BUSINESS LOCATION AS BELPOINTE ASSET MANAGEMENT, LLC AND THEREFORE WOULD BE CONSIDERED TO BE CONTROLLED BY THAT ENTITY."
1970193,"REXFORD, KIMBERLY, WELLS","",4702487,09/01/2003,,"","","","","","","Y","50% OWNER"
1962355,"","SPW MANAGEMENT, LLC",,09/30/2011,,"101 EAST BROADWAY SUITE 480","","EUGENE","OR","United States","97401","N","PURSUANT TO A MANAGEMENT AGREEMENT (THE ""MANAGEMENT AGREEMENT"") BETWEEN SAPIENT PRIVATE WEALTH MANAGEMENT, LLC AND SPW MANAGEMENT, LLC (THE ""MANAGEMENT COMPANY""), THE MANAGEMENT COMPANY HAS AGREED TO PROVIDE PERSONS TO SERVE AS OFFICERS AND LEADERS OF SAPIENT PRIVATE WEALTH MANAGEMENT, LLC WHO, IN SUCH CAPACITY, WILL BE RESPONSIBLE FOR THE MANAGEMENT, SUPERVISION AND OVERSIGHT OF SAPIENT PRIVATE WEALTH MANAGEMENT, LLC.  THE MANAGEMENT COMPANY DOES NOT PROVIDE INVESTMENT ADVISORY SERVICES."
1953416,"","PANTHEON",161631,07/01/2010,,"10 FINSBURY SQUARE","4TH FLOOR","LONDON","","United Kingdom","EC2A 1AF","N","PANTHEON'S PARTNERSHIP BOARD IS RESPONSIBLE FOR BUSINESS STRATEGIES, GOVERNANCE AND MANAGEMENT OF THE PANTHEON GROUP."
1958356,"CULVER, BRITTANY, ANN","",5953504,08/01/2017,03/14/2025,"2270 JOLLY OAK RD","STE 2","OKEMOS","MI","United States","48864","N","PARTNER OF THE FIRM, INVOLVED IN DECISION MAKING FOR THE BUSINESS."
1958356,"COOPER, KYLE, ROBERT","",6078781,08/01/2017,,"2270 JOLLY OAK RD.","STE 2","OKEMOS","MI","United States","48864","N","CEO & FINANCIAL ADVISOR OF THE FIRM, INVOLVED IN DECISION MAKING FOR THE BUSINESS."
1958356,"MEYER, JUSTIN, TYLER","",6118731,08/01/2017,,"2270 JOLLY OAK RD.","STE 2","OKEMOS","MI","United States","48864","N","PARTNER OF THE FIRM, INVOLVED IN DECISION MAKING FOR THE BUSINESS."
1966167,"","STONE POINT CAPITAL LLC",156521,11/12/2012,,"20 HORSENECK LANE","","GREENWICH","CT","United States","06830","N","PURSUANT TO CERTAIN MANAGEMENT AGREEMENTS, STONE POINT CAPITAL LLC HAS RECEIVED DELEGATED AUTHORITY TO ACT AS THE INVESTMENT MANAGER OF THE FOLLOWING INDIRECT OWNERS LISTED ON SCHEDULE B: TRIDENT IX, L.P. AND TRIDENT IX, PARALLEL FUND, L.P. CERTAIN MEMBERS OF THE BOARD OF MANAGERS OF THE ADVISER'S ULTIMATE PARENT COMPANY ARE ALSO SUPERVISED PERSONS OF STONE POINT CAPITAL LLC."
1940240,"SCHWARZMAN, STEPHEN, ALLEN","",861435,07/27/2005,,"345 PARK AVENUE","","NEW YORK","NY","United States","10154","N","STEPHEN A. SCHWARZMAN INDIRECTLY CONTROLS THE REGISTRANT IN HIS ROLE AS CHAIRMAN AND CHIEF EXECUTIVE OFFICER OF BLACKSTONE INC., THE REGISTRANT'S INDIRECT PARENT."
1940240,"GRAY, JONATHAN, DAVID","",2289544,03/01/2018,,"345 PARK AVENUE","","NEW YORK","NY","United States","10154","N","JONATHAN D. GRAY INDIRECTLY CONTROLS (AS DEFINED IN FORM ADV) THE REGISTRANT IN HIS ROLE AS PRESIDENT AND CHIEF OPERATING OFFICER OF BLACKSTONE INC., THE REGISTRANT'S INDIRECT PARENT."
1961232,"SIMS, ELIZABETH, BARNETT","",5000820,01/31/2025,,"2150 POST ROAD","","FAIRFIELD","CT","United States","06824","N","MANAGING PRINCIPAL"
1967973,"MOORMAN, DANIEL, STEWART","",2340599,06/13/2022,,"1 N JEFFERSON AVE","7TH FL","ST. LOUIS","MO","United States","63103-2254","N","PRODUCT MANAGEMENT DIRECTOR"
1967973,"LOEPKER, PATRICIA, MARY","",1386715,05/16/2022,,"1 N JEFFERSON AVE","","ST. LOUIS","MO","United States","63103","N","PRODUCT MANAGEMENT EXECUTIVE"
1967973,"WALSH, DAVID, PAUL","",2733442,06/13/2022,,"1 N JEFFERSON AVE","7TH FL","ST. LOUIS","MO","United States","63103-2254","N","PRODUCT MANAGEMENT SENIOR MANAGER"
1950811,"SKRABAN, JEFFREY, MICHAEL","",4007834,07/25/2017,,"698 N. MAITLAND AVE.","SUITE 101","MAITLAND","FL","United States","32751","N","MANAGING MEMBER WIHT OWNERSHIP INTEREST INTHE FIRM.  ASSISTS IN THE DAY TO DAY BUSINESS  OPERATIONS FOR AIA."
1950811,"HOOD, THOMAS, WILLIAM","",5298915,07/25/2017,,"698 N. MAITLAND AVE.","SUITE 101","MAITLAND","FL","United States","32751","N","MANAGING MEMBER WITH OWNERSHIP INTEREST IN THE FIRM.  CCO ON BEHALF OF AIA.  ASSISTS IN DAY TO DAY BUSINESS OVERSIGHT FOR THE FIRM."
1968780,"REXFORD, KIMBERLY, WELLS","",4702487,09/01/2003,,"","","","","","","Y","50% OWNER"
1960233,"","2450619 ALBERTA ULC",,10/01/2022,,"900-332 6TH AVENUE SW","","CALGARY","","Canada","","N","PURSUANT TO A MANAGEMENT AGREEMENT (THE ""MANAGEMENT AGREEMENT"") BETWEEN CARDINAL POINT CAPITAL MANAGEMENT, ULC, FOCUS AND 2450619 ALBERTA ULC (THE ""MANAGEMENT COMPANY""), THE MANAGEMENT COMPANY HAS AGREED TO PROVIDE PERSONS TO SERVE AS OFFICERS AND LEADERS OF CARDINAL POINT CAPITAL MANAGEMENT, ULC WHO, IN SUCH CAPACITY, WILL BE RESPONSIBLE FOR THE MANAGEMENT, SUPERVISION AND OVERSIGHT OF  CARDINAL POINT CAPITAL MANAGEMENT ULC. THE MANAGEMENT COMPANY DOES NOT PROVIDE INVESTMENT ADVISORY SERVICES."
1963937,"HURT, KYLE, JOHN","",4263532,03/15/2011,03/20/2025,"6312 FIDDLERS GREEN CIRCLE","SUITE 300E","GREENWOOD VILLAGE","CO","United States","80111","N","KYLE HURT IS BEING ADDED AS AN OWNER/PRINCIPAL OF LIFETIME CAPITAL MANGEMENT."
1959894,"JAMES, JW, RANSOM","",4465177,06/01/2022,,"TWO BUCKHEAD PLAZA","SUITE 250","ATLANTA","GA","United States","30305","N","MR. JAMES HAS EFFECTIVE CONTROL OVER THE GP'S WHICH CONTROL THE LP'S WHICH ARE THE PRIVATE FUNDS."
1939503,"GRAY, JONATHAN, DAVID","",2289544,03/01/2018,,"345 PARK AVENUE","","NEW YORK","NY","United States","10154","N","JONATHAN D. GRAY INDIRECTLY CONTROLS (AS DEFINED IN FORM ADV) THE REGISTRANT IN HIS ROLE AS PRESIDENT AND CHIEF OPERATING OFFICER OF BLACKSTONE INC., THE REGISTRANT'S INDIRECT PARENT."
1939503,"SCHWARZMAN, STEPHEN, ALLEN","",861435,07/27/2005,,"345 PARK AVENUE","","NEW YORK","NY","United States","10154","N","STEPHEN A. SCHWARZMAN INDIRECTLY CONTROLS (AS DEFINED IN FORM ADV) THE REGISTRANT IN HIS ROLE AS CHAIRMAN AND CHIEF EXECUTIVE OFFICER OF BLACKSTONE INC., THE REGISTRANT'S INDIRECT PARENT."
1967545,"","ECHO B MANAGEMENT, LLC",,07/01/2008,,"4 ORINDA WAY","SUITE 100-B","ORINDA","CA","United States","94563","N","PURSUANT TO A MANAGEMENT AGREEMENT (THE ""MANAGEMENT AGREEMENT"") BETWEEN WESPAC ADVISORS, LLC, FOCUS AND ECHO B MANAGEMENT, LLC (THE ""MANAGEMENT COMPANY""), THE MANAGEMENT COMPANY HAS AGREED TO PROVIDE PERSONS TO SERVE AS OFFICERS AND LEADERS OF WESPAC ADVISORS, LLC WHO, IN SUCH CAPACITY, WILL BE RESPONSIBLE FOR THE MANAGEMENT, SUPERVISION AND OVERSIGHT OF WESPAC ADVISORS, LLC. THE MANAGEMENT COMPANY DOES NOT PROVIDE INVESTMENT ADVISORY SERVICES."
1957841,"","SPRING LAKE EQUITY MANAGEMENT LLC",167251,07/03/2013,,"200 STATE STREET","FLOOR 12","BOSTON","MA","United States","02109","N","SPRING LAKE EQUITY MANAGEMENT LLC IS THE MANAGING MEMBER OF SPRING LAKE EQUITY GP LLC"
1964865,"NEARY, JOSEPH, DANIEL","",2993505,10/01/2014,,"200 NORTH SEPULVEDA","SUITE 1200","EL SEGUNDO","CA","United States","90245","N","MR. NEARY IS THE CHIEF RISK OFFICER OF THE CFG NETWORK AND HAS THE POWER, DIRECTLY OR INDIRECTLY, TO DIRECT THE MANAGEMENT OR POLICIES OF THE FIRM."
1964865,"ANTONIADES, ADAM, NICHOLAS","",2261744,07/01/2014,12/31/2024,"655 WEST BROAWAY","12TH FLOOR","SAN DIEGO","CA","United States","92101","N","MR ANTONIADES IS THE PRESIDENT OF THE CFG NETWORK OF BROKER DEALERS AND HAS THE POWER, DIRECTLY OR INDIRECTLY,TO DIRECT THE MANAGEMENT OR POLICIES OF THE FIRM."
1964865,"Taylor, Thomas, Byron","",2193426,04/27/2021,12/31/2024,"2301","","EL SEGUNDO","CA","United States","90245","N","MANAGER, CEO, PRESIDENT"
1964865,"Gooley, Thomas, Andrew","",4526760,04/27/2021,,"655 W BROADWAY","12TH FLOOR","SAN DIEGO","CA","United States","92101","N","MANAGER"
1943322,"SENEQUIER, DOMINIQUE","",4797768,07/01/1999,,"20, PLACE VENDOME","","PARIS","","France","75001","N","MEMBER OF SUPERVISORY COMMITTEE"
1943322,"BURGHARDT, MATHIAS","",6466594,02/07/2018,,"20, PLACE VENDOME","","PARIS","","France","75001","N","MEMBER OF SUPERVISORY COMMITTEE"
1943322,"JERPHAGNON, FRANCOIS","",7246123,05/11/2021,,"20, PLACE VENDOME","","PARIS","","France","70051","N","MEMBER OF SUPERVISORY COMMITTEE"
1943322,"SCHMITZ, JAN, PHILIPP","",6169837,05/11/2021,,"AN DER WELLE 4","","FRANKFURT","","Germany","D-60322","N","MEMBER OF THE SUPERVISORY COMMITTEE"
1943322,"SAIDELLI, NICOLO","",7717340,03/17/2024,,"GALLERIA DE CRISTOFORIS 1","","MILAN","","Italy","","N","MEMBER OF SUPERVISORY COMMITTEE"
1943322,"STRUJAN, ISABELLE","",8057529,01/02/2024,,"20 PLACE VENDOME","","PARIS","","France","","N","MEMBER OF SUPERVISORY COMMITTEE"
1966604,"NEARY, JOSEPH, DANIEL","",2993505,10/01/2014,,"200 N SEPULVEDA BLVD","SUITE 1200","EL SEGUNDO","CA","United States","90245","N","MR. NEARY IS THE CHIEF RISK OFFICER OF THE CETERA FINANCIAL GROUP NETWORK OF BROKER DEALERS/RIAS AND HAS THE POWER, DIRECTLY OR INDIRECTLY, TO DIRECT THE MANAGEMENT OR POLICIES OF THE FIRM."
1966604,"Taylor, Thomas, Byron","",2193426,04/27/2021,12/31/2024,"2301 ROSECRANS AVE","","EL SEGUNDO","CA","United States","77523","N","MANAGER, CEO, PRESIDENT"
1966604,"Gooley, Thomas, Andrew","",4526760,04/27/2021,,"5299 DTC BLVD","SUITE 800","GREENWOOD VILLAGE","CO","United States","80111","N","MANAGER"
1966604,"ANTONIADES, ADAM, NICHOLAS","",2261744,04/27/2021,12/31/2024,"655 W BROADWAY","12TH FLOOR","SAN DIEGO","CA","United States","92101","N","MANAGER"
