"FilingID","Country/Authority"
1992159,"Canada - Prince Edward Island, Securities Office"
1992159,"Canada - Quebec, Financial Markets Authority"
1992159,"Canada - Saskatchewan Financial Services Commission"
1992159,"Canada - Northwest Territories, Office of the Registrar of Securities"
1992159,"Canada - Yukon Territories, Registrar of Securities"
1992159,"Canada - Nunavut, Registrar of Securities"
1992159,"Canada - Nova Scotia Securities Commission"
1992463,"Canada - Manitoba Securities Commission"
1989632,"United Kingdom - Financial Conduct Authority"
1989632,"Canada - Ontario Securities Commission"
1989632,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1991975,"Australia - Australian Securities and Investments Commission"
1992463,"United Kingdom - Financial Conduct Authority"
1992463,"Canada - Quebec, Financial Markets Authority"
1992479,"Ireland -  Central Bank of Ireland"
1992479,"Canada - Ontario Securities Commission"
1992479,"Australia - Australian Securities and Investments Commission"
1992479,"Canada - Quebec, Financial Markets Authority"
1992479,"Canada - British Columbia Securities Commission"
1992479,"Canada - Alberta Securities Commission"
1992479,"Netherlands - The Netherlands Authority for the Financial Markets"
1992479,"Other: IRELAND - IRISH FINANCIAL SERVICES REGULATORY AUTHORITY"
1992479,"Canada - Manitoba Securities Commission"
1992479,"Canada - New Brunswick Securities Commission"
1992479,"Canada - Nova Scotia Securities Commission"
1992479,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1990542,"Canada - Quebec, Financial Markets Authority"
1990542,"Canada - Ontario Securities Commission"
1977640,"India - Securities and Exchange Board of India"
1981559,"Other: CHILE - RISK CLASSIFICATION COMMITTEE"
1981559,"Dubai - Dubai Financial Services Authority"
1991749,"India - Securities and Exchange Board of India"
1991749,"Other: INTERNATIONAL FINANCIAL SERVICES CENTRE AUTHORITY (IFSCA)"
1991749,"Canada - Ontario Securities Commission"
1981902,"India - Securities and Exchange Board of India"
1992430,"United Kingdom - Financial Conduct Authority"
1992430,"Switzerland - Swiss Financial Market Supervisory Authority"
1992430,"Australia - Australian Securities and Investments Commission"
1992430,"Other: UNITED ARAB EMIRATES FINANCIAL SERVICES REGULATORY AUTHORITY"
1992614,"United Kingdom - Financial Conduct Authority"
1988052,"Cayman Islands - Cayman Islands Monetary Authority"
1988282,"Switzerland - Swiss Financial Market Supervisory Authority"
1988282,"Israel - Israel Securities Authority"
1992848,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1992848,"Ireland -  Central Bank of Ireland"
1994224,"Ireland -  Central Bank of Ireland"
1994231,"Ireland -  Central Bank of Ireland"
