"FilingID","Other Name","BD","RR","Pool","FCM","Real Estate","Insurance","Bank","Trust","Municipal","Swap Dealer","Swap Participant","Accountant","Lawyer","Other","Other Description"
1966388,"ARETE INSURANCE AGENCY, LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1966388,"ARETE CONSULTING, LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","CONSULTING AND INVESTOR RELATIONS"
1954723,"DELTA WEALTH CPAS & ADVISORS LLC","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1970574,"MANER, COSTERISAN & ELLIS, P.C.","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1972102,"OSAIC WEALTH, INC","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N",""
1964208,"FORT WASHINGTON CAPITAL PARTNERS LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1964208,"FORT WASHINGTON FIXED INCOME LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1964208,"FWPEI V GP, LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1964208,"FWPEI VI GP, LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1964208,"FWPEO II GP, LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1964208,"FWPEI VII GP, LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1964208,"FWPEI VIII GP, LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1964208,"FWPEO III GP, LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1964208,"BVP NEO LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1964208,"BUCKEYE VENTURE PARTNERS, LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1964208,"FWPEI XI GP, LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1961354,"ALLOCATE MASTER GP I, LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1942267,"ALPHA BETA GAMMA RISK MANAGEMENT, PLLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1971898,"SHUB & COMPANY LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1971898,"GOLD STAR INSURANCE GROUP","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1964208,"FWPEI IX GP, LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1964208,"FWPEI X GP, LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1964208,"FWPEO IV GP, LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1964208,"FWPEI SMALL MARKET II GP, LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1964208,"FORT WASHINGTON SECURITIES LENDING FIXED INCOME LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1964208,"FWPEI MAUNA KEA GP, LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1964208,"FWPEO V GP, LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1967279,"QUADRATURE CAPITAL LIMITED","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1943055,"BRIDGE AGENCY MBS FUND GP LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1943055,"BRIDGE AGENCY MBS FUND MANAGER LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1943055,"BRIDGE SINGLE-FAMILY RENTAL FUND IV GP LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1943055,"BRIDGE SINGLE-FAMILY RENTAL FUND MANAGER LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1943055,"NEWBURY PARTNERS-BRIDGE LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1943055,"NEWBURY EQUITY PARTNERS VI GP LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1967919,"LEGATO CPAS AND ADVISORS, PLLC","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1967919,"LEGATO INSURANCE GROUP, INC.","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1965340,"WESTMINSTER FINANCIAL SECURITIES","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",""
1936987,"GWP INSURANCE SERVICES LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1953175,"PORTFOLIO RESOURCES GROUP","N","Y","N","N","N","N","N","N","N","N","N","N","N","N",""
1963655,"GREAT PATH TAX SERVICES","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1966888,"MCMILL CPA PC","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1963829,"GMS GROUP","Y","N","N","N","N","Y","N","N","Y","N","N","N","N","N",""
1945046,"SANTANDER INVESTMENT SERVICES","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1942295,"BEHAVIORAL INVESTING INSTITUTE","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","BUSINESS PRACTICE CONSULTING FOR FINANCIAL ADVISORS"
1933349,"J.W. COLE FINANCIAL INC","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",""
1962367,"IBN FINANCIAL SERVICES, INC.","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1964768,"NELSON TAX & ACCOUNTING","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1969117,"APRIEM INSURANCE SERVICES","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1942117,"LIFEPLAN TAX AND INSURANCE GROUP, INC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1965155,"COLUMBUS CONSULTING, LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","DUE DILIGENCE SERVICES"
1965155,"COLUMBUS REAL ESTATE MANAGEMENT, LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","REAL ESTATE BROKER OVERSIGHT"
1949849,"CHAPIN DAVIS INSURANCE INC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1966588,"CITRIN COOPERMAN ADVISORS, LLC","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1968511,"CONFIDENCE WEALTH INSURANCE SOLUTIONS INC. & CONFIDENCE LIFE INSURANCE SOLUTIONS LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1968856,"GVA INSURANCE BROKERS","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1968906,"WILMINGTON CAPITAL SECURITIES, LLC","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",""
1972290,"IP FINANCIAL ADVISORY SERVICES LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1937986,"RETHINK REALTY LLC","N","N","N","N","Y","N","N","N","N","N","N","N","N","N",""
1966455,"IMPERIAL INSURANCE","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1964164,"INSURANCE SERVICES BY ACCELERATE","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1951759,"THE FINANCIAL DISCOVERY GROUP, LLC","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1954051,"GERARD BARRASSO, CPA","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1938246,"DEBT ADVISORS GROUP","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","DEBT FINANCING CONSULTING"
1972887,"QUATRAIN","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","DYNAMIC ALLOCATION AND RISK MANAGEMENT PLATFORM"
1972220,"SAVILE CAPITAL GROUP LLC","Y","N","N","Y","N","Y","N","N","N","N","N","N","N","N",""
1971002,"INTEGRITY UNDERWRITERS INC.","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1937196,"HERITAGE TAX & INSURANCE SERVICES","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1965235,"APG REALTY","N","N","N","N","Y","N","N","N","N","N","N","N","N","N",""
1974254,"MANAGED TAX SERVICES, LLC","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1963226,"THE STRATEGIC FINANCIAL ALLIANCE, INC.","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",""
1972916,"RVW INSURANCE SOLUTIONS, LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1966729,"GUIDE TAX MANAGEMENT LLC","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1937196,"COPLEY FINANCIAL GROUP DBA COPLEY INSURANCE SERVICES","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1937196,"CHERRY CREEK MORTGAGE","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","MORTGAGE BANKER"
1958335,"LEX GENERALIS, LLC","N","N","N","N","N","N","N","N","N","N","N","N","Y","N",""
1953845,"ATOMI LIFE AND INSURANCE BENEFITS SERVICES","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1963409,"SUPREME ALLIANCE LLC","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1963603,"IM GLOBAL PARTNER PORTFOLIO STRATEGIES","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","STRATEGIES TO TURNKEY ASSET MANAGMENT PLATFORMS"
1963603,"ADVISOR INTELLIGENCE.COM","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","INVESTMENT RESEARCH, PRACTICE MANAGEMENT TOOLS AND MODEL PORTFOLIOS TO INVESTMENT ADVISORS"
1972844,"FC360 TAX SERVICES, LLC","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1972844,"FC360 HEALTH INSURANCE AGENCY, LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1972706,"WARD SCHMERBECK & BILLIG, P.C.","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1963852,"STEPHEN PATRICK EMANUELS","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1963852,"NATHAN EVAN TEPP","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1963852,"JAMIKA SYMONE PARKER","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1954457,"VECTOR CAPITAL CREDIT OPPORTUNITY FUND, L.P.","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1954457,"VECTOR CAPITAL CREDIT OPPORTUNITY INTERMEDIATE FUND, L.P.","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1954457,"VECTOR CAPITAL CREDIT OPPORTUNITY MASTER FUND, L.P.","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1954457,"VECTOR TRADING CAYMAN, L.P.","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1954457,"VECTOR CAPITAL CREDIT OPPORTUNITY OFFSHORE FUND, LTD.","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1954457,"VECTOR CAPITAL IV, L.P.","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1954457,"VECTOR CAPITAL V,  L.P.","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1954457,"VECTOR CAPITAL II/III EXTENSION, L.P.","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1954457,"VECTOR CAPITAL VI, L.P.","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1954457,"VCP PANTHEON, L.P.","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1954457,"VECTOR VELOCITY FUND, L.P.","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1966242,"SCOTT JAMES GROUP, INC.","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",""
1968396,"SCOTT JAMES GROUP, INC.","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",""
1931269,"RESOLUTE INVESTMENT MANAGERS","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","SOLICITOR"
1945890,"HORAN SECURITIES, INC.","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",""
1964960,"CLOSE & ASSOCIATES, LLC","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1934820,"PRIVATE INVESTMENT INTELLIGENCE, LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","ANALYTICAL TOOL"
1962552,"JUSTIN W. DODSON, JESSICA L. SCHAFER, DOUGLAS R. VILLING","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1970003,"VF SECURITIES, INC.","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",""
1966130,"APPLESEED CAPITAL","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1963325,"BASEPOINT TAX AND ACCOUNTING, LLC","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1952388,"HENLEY & COMPANY LLC","N","Y","N","N","N","N","N","N","N","N","N","N","N","N",""
1967041,"KENMAR SECURITIES, LLC","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",""
1961419,"SAGENT INSURANCE SERVICES","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1961419,"SAGENT REAL ESTATE SERVICES","N","N","N","N","Y","N","N","N","N","N","N","N","N","N",""
1968982,"THRIVE FINANCIAL SERVICES","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1968982,"THRIVE INSURANCE GROUP","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1967564,"SILVER OAK SECURITIES, INC.","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",""
1968063,"PLANMARK CAPITAL MANAGEMENT LLC","N","Y","N","N","N","N","N","N","N","N","N","N","N","N",""
1968063,"WELLSPRING ASSOCIATES","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1968063,"WELLSPRING WEALTH, LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1971303,"AVIOR TAX & ACCOUNTING, LLC","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1971303,"AVIOR INSURANCE, LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1963025,"FINANCIAL SENSE SECURITIES, INC.","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1966172,"LJCOOPER TAX STRATEGIES","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1971535,"BRIAN J. LOCKETT, JASON HEID & CHASE FERDERED ARE LICENSED INSURANCE AGENTS","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1974817,"401K PROSPERITY","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","SECURITIES AND RETIREMENT PLAN CONSULTING PROGRAM ADVISORY SERVICES OFFERED THROUGH LPL FINANCIAL, A REGISTERED INVESTMENT ADVIS"
1974848,"HERITAGE MARKETING INSURANCE AGENCY","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1943312,"RUBIN WEALTH ADVISORS","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1951363,"SRC, CERTIFIED PUBLIC ACCOUNTANTS, P.C.","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1952704,"CLARITY INSURANCE SOLUTIONS","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1939524,"BEACON INSURANCE AND HEALTH, LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1963698,"WICKHAM FINANCIAL & INSURANCE SERVICES","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1960399,"M.S. HOWELLS & CO.","N","Y","N","N","N","N","N","N","N","N","N","N","N","N",""
1968000,"WELLS FARGO ADVISORS","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","INSURANCE PRODUCT SALES"
1970072,"IP FINANCIAL ADVISORY SERVICES LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1925742,"FACCHETTI AND FACCHETTI","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1953903,"AUTHENTIKOS FINANCIAL & INSURANCE SERVICES, LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1957448,"PROVIDENCE FINANCIAL AND INSURANCE INC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1973038,"FRONTIER INVESTMENT SERVICES","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",""
1973079,"VF TAX SERVICES","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1917275,"SAME","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1962482,"SC SPV LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","Y","GENERAL PARTNER TO SANDERS CAPITAL ALL ASSET VALUE FUND, L.P."
1967756,"CRESCENT PROPERTY SERVICES LLC","N","N","N","N","Y","N","N","N","N","N","N","N","N","N",""
1966262,"KORTH DIRECT MORTGAGE INC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","MORTGAGE LENDER/SERVICER"
1969591,"WESBANCO TRUST AND INVESTMENT SERVICES","N","N","N","N","N","N","Y","N","N","N","N","N","N","N",""
1970062,"EDWARD W. EAGAN","N","N","N","N","Y","N","N","N","N","N","N","N","N","N",""
1921500,"FINWELL CONNECT","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","A FINANCIAL WELLNESS PROGRAM"
1937319,"ELLENBECKER INVESTMENT GROUP TAX AND ACCOUNTING SERVICES LLC","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1963883,"RVW INSURANCE SOLUTIONS, LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1956953,"MOSER & COMPANY, LLC DBA MOSER & COMPANY, CPAS","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1969645,"DAVENPORT FINANCIAL ADVISORS","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","CORPORATE FINANCE"
1954418,"1913 ADVISORS LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","SPONSOR"
1942818,"ARCLINE LENDING, LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","OUTSOURCED PROVIDER OF FRONT AND BACKOFFICE, AND CONSULTING SERVICES FOR WAREHOUSE LENDING"
1949733,"GREENBANK INVESTMENTS","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","INVESTMENT ADVISER"
1968254,"BAUMAN FINANCIAL GROUP","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1940861,"CHAPIN DAVIS INVESTMENTS","N","Y","N","N","N","N","N","N","N","N","N","N","N","N",""
1940861,"CHAPIN DAVIS INSURANCE","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1973395,"CATALYST FINANCIAL GROUP LLC","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N",""
1968358,"FOURSTAR INSURANCE SERVICES, LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1964746,"NICOLAS D. DAVIS","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1964763,"NICOLAS D. DAVIS","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1959362,"CABOT LODGE SECURITIES LLC / TIM BRADLEY AGENCY","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N",""
1967247,"PRIVATE INVESTMENT INTELLIGENCE, LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","ANALYTICAL TOOL"
1965112,"HERITAGE AGENCY","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1942703,"OSAIC WEALTH, INC.","N","Y","N","N","N","N","N","N","N","N","N","N","N","N",""
1950839,"APPLESEED CAPITAL","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1966114,"APPLESEED CAPITAL","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1931604,"COHEN & STEERS","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1924179,"THE CENTRAL  TRUST BANK","N","N","N","N","N","N","Y","N","N","N","N","N","N","N",""
1965455,"AMPLIFY DEVELOPMENT LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","40 ACT PRODUCT DEVELOPMENT"
1965455,"AMPLIFY COMMODITY TRUST","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1936705,"STABLEFORD TAX LLC","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1946300,"RFG SOLUTIONS","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1965802,"HAZLETT, BURT & WATSON, INC.","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1927273,"STEGENT FINANCIAL SERVICES, PC","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1964228,"RNR SECURITIES, LLC","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N",""
1949803,"WESTERN & SOUTHERN AGENCY, INC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1965648,"MORGAN WILSHIRE SECURITES, INC.","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",""
1967569,"MV FINANCIAL GROUP, INC.","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1950453,"CRESTLINE RE SPC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1950453,"CL LIFE AND ANNUITY INSURANCE COMPANY","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1948287,"DAVENPORT FINANCIAL ADVISORS","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","CORPORATE FINANCE"
1959809,"FIRST OMEGA, LLC","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",""
1960426,"ALLIANT INSURANCE SERVICES","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1944567,"NEWPORT GCF GP LP","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1944567,"NEWPORT GLOBAL CREDIT FUND GP LP","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1952613,"EXCEL WEALTH MANAGEMENT, LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1971154,"PEARSON FINANCIAL SERVICES","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1963281,"DALE BUCKNER INSURANCE","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N",""
1970746,"BAMBOO PARK, LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1970746,"PURSHE KAPLAN STERLING INVESTMENTS, LLC (PKS)","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N",""
1951739,"RPS RISK MANAGEMENT LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1957736,"GRADIENT SECURITIES, LLC","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1928386,"STERLING FINANCIAL, INC.","N","Y","N","N","N","N","N","N","N","N","N","N","N","N",""
1951119,"OCM INSURANCE SERVICES, LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1966234,"MANHATTAN WEST INSURANCE SERVICES, LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1966234,"MANHATTAN WEST TAX SERVICES, LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","TAX SERVICES"
1966234,"MANHATTAN WEST REAL ESTATE LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","REAL ESTATE SERVICES"
1935830,"401K PROSPERITY","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","SECURITIES AND RETIREMENT PLAN CONSULTING PROGRAM ADVISORY SERVICES OFFERED THROUGH LPL FINANCIAL, A REGISTERED INVESTMENT ADVIS"
1924800,"RICHARDSON & COMPANY","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1924800,"JR INSURANCE BROKERAGE","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1974537,"FINWELL CONNECT","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","A FINANCIAL WELLNESS PROGRAM"
1969731,"SAXONY SECURITIES, INC.","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",""
1971726,"STRATEGAS RESEARCH PARTNERS","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",""
1963138,"B.I. FINANCIAL AND INSURANCE SERVICES, LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1963138,"BI FINANCIAL SERVICES","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1963138,"BROKERS INTERNATIONAL FINANCIAL AND INSURANCE SERVICES","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1971787,"MODERN WOODMEN GENERAL AGENCY","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1971552,"FIELDSTONE REALTY PARTNERS LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","REAL ESTATE PARTNERSHIP"
1971552,"FIELDSTONE ASSOCIATES INC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","REAL ESTATE PARTNERSHIP"
1971552,"FIELDSTONE ASSOCIATES II LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","REAL ESTATE PARTNERSHIP"
1963212,"FIRST TRUST INNOVATIVE TECHNOLOGIES L.P.","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","OWNS A PROPRIETARY ALTERNATIVE INVESTMENT TECHNOLOGY PLATFORM"
1971437,"ROBERT MORRISON","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1972020,"HEROLD & LANTERN INVESTMENTS, INC.","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",""
1972020,"HEROLD INSURANCE AGENCY, INC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1969998,"ROBERT W. SCOTT, III, CHFC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1973561,"NEPSIS RETIREMENT SERVICES, INC.","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","QUALIFIED RETIREMENT ACCOUNT ADMINISTRATION"
1939372,"VERITAS ASSET MANAGEMENT LLP","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1953077,"FORTRESS FINANCIAL PARTNERS","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1953077,"FORTRESS RETIREMENT PLAN ADVISORS","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",""
1953077,"FORTRESS ADVISOR NETWORK","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",""
1953077,"FORTRESS PRIVATE LEDGER","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",""
1953077,"FORTRESS FINANCIAL SERVICES","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1955556,"DEMATEI & CO., INC., A FAMILY-OWNED REAL ESTATE BUSINESS","N","N","N","N","Y","N","N","N","N","N","N","N","N","N",""
1961380,"PJF TAX","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1944738,"N/A","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","FIDUCIARY SERVICES"
1960764,"ATTORNEYTERM.COM","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1949793,"STYRE RISK","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1958563,"AWM CAPITAL TAX","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1951313,"HERITAGE MARKETING INSURANCE AGENCY","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1946865,"KINGSROAD FINANCIAL AND INSURANCE SERVICES","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1961255,"SOUND FINANCIAL STRATEGIES GROUP INSURANCE, LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1926219,"UBS WEALTH MANAGEMENT US","Y","N","N","Y","N","Y","N","N","N","N","N","N","N","N",""
1974659,"CETERA ADVISOR NETWORKS LLC","N","Y","N","N","N","N","N","N","N","N","N","N","N","N",""
1964503,"JOHN D. O'MALLEY, JR. ATTORNEY AT LAW","N","N","N","N","N","N","N","N","N","N","N","N","Y","N",""
1965675,"WEALTHHARBOR RETIREMENT SERVICES","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","401(K) PLANS"
