"FilingID","Wrap Fee Program","Sponsor","Sponsor SEC File Number","Sponsor CRD Number"
1975061,"PORTFOLIO THINKTANK WRAP FEE PROGRAM","GRAVITY CAPITAL PARTNERS, LLC","801-117700",154006
1975161,"ACORNS ADVISERS WRAP FEE PROGRAM","ACORNS","801-78602",165926
1975182,"WCAP WRAP FEE PROGRAM","WEALTHCARE ADVISORY PARTNERS LLC","801-80067",171976
1975274,"TAYLOR CAPITAL MANAGEMENT WRAP PROGRAM","TAYLOR CAPITAL MANAGEMENT","801-69313",147445
1975133,"MANAGED ACCOUNT PROGRAM","JP MORGAN","",
1981422,"NOTTINGHAM WEALTH WRAP FEE PROGRAM","NOTTINGHAM WEALTH PARTNERS, INC.","801-120561",306971
1980776,"SYNERGY WRAP FEE PROGRAM","SYNERGY INVESTMENT MANAGEMENT LLC","801-119594",305961
1975133,"MANAGED ACCOUNT PROGRAM","PNC ASSET MANAGEMENT","",
1975133,"SEPARATE ACCOUNT NETWORK","FIDELITY","",
1975133,"UNIFIED MANAGED ACCOUNT","CITIGROUP GLOBAL MARKETS","",
1975133,"MANAGED ACCOUNT PROGRAM","TRUE CAPITAL","",
1975133,"MANAGED ACCOUNT PROGRAM","CROW HOLDINGS","",
1975133,"MANAGED ACCOUNT SELECT","CHARLES SCHWAB","",
1975133,"MANAGED ACCOUNT PROGRAM","GLENMEDE","",
1975133,"MANAGED ACCOUNT PROGRAM","HIGHTOWER","",
1975133,"MANAGED ACCOUNT PROGRAM","KAYNE ANDERSON RUDNICK","",
1975133,"MANAGED ACCOUNT ACCESS","CHARLES SCHWAB","",
1975133,"MANAGED ACCOUNT PROGRAM","ADVISOR OS","",
1975133,"PRIVATE ADVISORS NETWORK","WELLS FARGO","",
1975133,"SWP","UBS","",
1975133,"FIDUCIARY SERVICES","CITIGROUP GLOBAL MARKETS","",
1975133,"MANAGED ACCOUNT PROGRAM","GREYCOURT","",
1975133,"MANAGER ACCESS SELECT","LPL FINANCIAL","",
1975133,"MANAGED ACCOUNT PROGRAM","VESTMARK","",
1975133,"MANAGER SELECT","LPL FINANCIAL","",
1975133,"MANAGED ACCOUNT PROGRAM","BRUDERMAN","",
1975133,"MANAGED ACCOUNT PROGRAM","RW BAIRD","",
1975133,"MANAGED ACCOUNT PROGRAM","HILLIARD LYONS","",
1975133,"MANAGED ACCOUNT PROGRAM","JANNEY MONTGOMERY SCOTT","",
1975133,"MANAGED ACCOUNT PROGRAM","WILMINGTON TRUST","",
1975133,"SPA","MERRILL LYNCH/BANK OF AMERICA","",
1975133,"MANAGED ACCOUNT PROGRAM","LOCKWOOD ADVISORS","",
1975133,"MANAGED ACCOUNT PROGRAM","AXXCESS WEALTH","",
1975133,"MANAGED ACCOUNT PROGRAM","BNY MELLON","",
1975133,"MANAGED ACCOUNT PROGRAM","OPPENHEIMER","",
1975133,"MANAGED ACCOUNT PROGRAM","SEI","",
1975133,"MANAGED ACCOUNT PROGRAM","BRINKER CAPITAL","",
1975133,"PERSHING ADVISOR SOLUTIONS","PERSHING","",
1975133,"ACCESS","UBS","",
1975133,"MANAGED ACCOUNT PROGRAM","SMARTX","",
1975133,"MANAGER ACCESS NETWORK","LPL FINANCIAL","",
1975133,"MANAGED ACCOUNT PROGRAM","PATHSTONE","",
1975133,"MANAGED ACCOUNT PROGRAM","PNC BANK","",
1975133,"MAC","UBS","",
1975133,"SELECT UNIFIED MANAGEMENT ACCOUNT","MORGAN STANLEY","",
1975133,"PERSONALIZED UMA","WELLS FARGO","",
1975133,"CONSULTING AND EVALUATION SERVICES","MORGAN STANLEY","",
1975133,"MANAGED ACCOUNT PROGRAM","ADVYZON INVESTMENT MANAGEMENT","",
1975133,"MANAGED ACCOUNT PROGRAM","AMPLIFY","",
1975133,"MANAGED ACCOUNT PROGRAM","ASSETMARK","",
1975133,"MANAGED ACCOUNT PROGRAM","COLONY GROUP","",
1975133,"FMAX","FIDELITY","",
1975133,"MANAGED ACCOUNT PROGRAM","MORGAN STANLEY - AUSTRALIA","",
1975133,"MANAGED ACCOUNT PROGRAM","ADHESION","",
1975133,"MANAGED ACCOUNT PROGRAM","RBC WEALTH MANAGEMENT","",
1975133,"MANAGED ACCOUNT PROGRAM","ENVESTNET ASSET MANAGEMENT","",
1975133,"MANAGED ACCOUNT PROGRAM","GITTERMAN","",
1975133,"MANAGED ACCOUNT PROGRAM","FIDUCIARY TRUST","",
1975133,"MANAGED ACCOUNT PROGRAM","FOLIO DX","",
1975133,"MANAGED ACCOUNT PROGRAM","PRAEMIUM","",
1975133,"MANAGED ACCOUNT PROGRAM","BEACON POINTE","",
1975133,"MANAGED ACCOUNT PROGRAM","NATIXIS","",
1975133,"MANAGED ACCOUNT PROGRAM","ORION","",
1975133,"MANAGED ACCOUNT MARKETPLACE","CHARLES SCHWAB","",
1975133,"OPPORTUNITY PROGRAM","STIFEL, NICOLAUS & COMPANY","",
1975133,"OUTSIDE MANAGER MANAGED ACCOUNT PROGRAM","RAYMOND JAMES","",
1975133,"INVESTMENT ADVISORY PROGRAM","MERRILL LYNCH/BANK OF AMERICA","",
1975133,"MANAGED ACCOUNT PROGRAM","DESJARDINS SECURITIES","",
1975133,"MANAGED ACCOUNT PROGRAM","ICR PARTNRERS","",
1975133,"MAS","MERRILL LYNCH/BANK OF AMERICA","",
1975133,"CONSULTING SERVICES","RAYMOND JAMES","",
1975133,"MANAGED ACCOUNT PROGRAM","J. SAFRA ASSET MANAGEMENT","",
1975133,"MANAGED ACCOUNT PROGRAM","MOSS ADAMS","",
1975133,"MANAGED ACCOUNT PROGRAM","ALTAR ROCK","",
1975133,"MANAGED ACCOUNT PROGRAM","ALTERI WEALTH","",
1975133,"MANAGED ACCOUNT PROGRAM","BANK OF SPRINGFIELD (BOS)","",
1975133,"MANAGED ACCOUNT PROGRAM","QTR","",
1975133,"MANAGED ACCOUNT PROGRAM","CONNECTUS (COLONY FIRM)","",
1975133,"MANAGED ACCOUNT PROGRAM","CRESSET","",
1975133,"MANAGED ACCOUNT PROGRAM","DARYL DEKE","",
1975133,"MANAGED ACCOUNT PROGRAM","ELLEVEST","",
1975133,"MANAGED ACCOUNT PROGRAM","EMBREE FINANCIAL","",
1975133,"MANAGED ACCOUNT PROGRAM","FIDELIS","",
1975133,"MANAGED ACCOUNT PROGRAM","FOCUS PARTNERS WEALTH (FKA COLONY GROUP)","",
1975133,"MANAGED ACCOUNT PROGRAM","FORVIS","",
1975133,"MANAGED ACCOUNT PROGRAM","INTEROCEAN (COLONY FIRM)","",
1975133,"MANAGED ACCOUNT PROGRAM","JSF","",
1975133,"MANAGED ACCOUNT PROGRAM","MODERN WEALTH","",
1975133,"MANAGED ACCOUNT PROGRAM","MOWERY","",
1975133,"MANAGED ACCOUNT PROGRAM","NEW EDGE","",
1975133,"MANAGED ACCOUNT PROGRAM","NORTH EAST","",
1975133,"MANAGED ACCOUNT PROGRAM","NORTHROCK","",
1975133,"MANAGED ACCOUNT PROGRAM","PERIGON","",
1975133,"MANAGED ACCOUNT PROGRAM","PROMUS","",
1975133,"MANAGED ACCOUNT PROGRAM","QUANTUM","",
1975133,"MANAGED ACCOUNT PROGRAM","QUOTIENT","",
1975133,"MANAGED ACCOUNT PROGRAM","REVOLVE","",
1975133,"MANAGED ACCOUNT PROGRAM","RMR WEALTH BUILDERS","",
1975133,"MANAGED ACCOUNT PROGRAM","ROBERTSON STEPHENS","",
1975133,"MANAGED ACCOUNT PROGRAM","SANCTUARY","",
1975133,"MANAGED ACCOUNT PROGRAM","SLK","",
1975133,"MANAGED ACCOUNT PROGRAM","SEQUOIA","",
1975133,"MANAGED ACCOUNT PROGRAM","SHOREHAVEN","",
1975133,"MANAGED ACCOUNT PROGRAM","SHP","",
1975133,"MANAGED ACCOUNT PROGRAM","SOUTHERN WEALTH","",
1975133,"MANAGED ACCOUNT PROGRAM","SUMMIT","",
1975133,"MANAGED ACCOUNT PROGRAM","TRADE PMR","",
1975133,"MANAGED ACCOUNT PROGRAM","TURTLE CREEK","",
1975133,"MANAGED ACCOUNT PROGRAM","VICUS","",
1975133,"MANAGE ACCOUNT SELECT","CHARLES SCHWAB & CO., INC.","801-29938",5393
1975133,"PREMIUM ACCESS STRATEGIES","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","801-14235",7691
1970904,"MANAGER SELECT PROGRAM","LPL FINANCIAL LLC","801-10970",6413
1970904,"SELECT UMA PROGRAM","MORGAN STANLEY","801-70103",149777
1970904,"CONSULTING SOLUTIONS","RBC CAPITAL MARKETS, LLC","801-13059",31194
1970904,"MODEL WEALTH PORTFOLIOS (MWP)","LPL FINANCIAL LLC","801-10970",6413
1970904,"PORTFOLIO MANAGER PROGRAM","J.P. MORGAN SECURITIES LLC","801-3702",79
1970904,"ADVISER'S","JANNEY MONTGOMERY SCOTT LLC","801-7258",463
1970904,"FIDELITY MANAGED ACCOUNT XCHANGE (FMAX)","FIDELITY INSTITUTIONAL WEALTH ADVISER LLC","801-116860",301896
1970904,"MANAGED360 PROGRAM","BNY ADVISORS","801-52378",106108
1970904,"AMERIPRISE SELECT SEPARATE ACCOUNT PROGRAM","AMERIPRISE FINANCIAL SERVICES, LLC","801-28543",6363
1970904,"GLOBAL MANAGER STRATEGIES SEPARATE ACCOUNT PROGRAM","GOLDMAN SACHS & CO. LLC","801-16048",361
1970904,"SEPARATE MANAGED ACCOUNTS PROGRAM","RAYMOND JAMES & ASSOCIATES, INC.","801-10418",705
1970904,"PAM RECOMMENDED MANAGERS SERVICE","ROBERT W. BAIRD & CO. INCORPORATED","801-7571",8158
1970904,"STIFEL OPPORTUNITY PROGRAM","STIFEL, NICOLAUS & COMPANY, INCORPORATED","801-10746",793
1970904,"MANAGED ACCOUNT PROGRAM","RBC CAPITAL MARKETS, LLC","801-13059",31194
1970904,"PREFERRED ADVISORS PROGRAM","CREDIT SUISSE SECURITIES (USA) LLC","801-56264",816
1970904,"SEPARATE ACCOUNT MANAGEMENT","D.A. DAVIDSON & CO.","801-45761",199
1970904,"CAPITAL DIRECTIONS PROGRAM","PNC INVESTMENTS","801-66195",129052
1970904,"SEPARATELY MANAGED ACCOUNT PROGRAM","KEY INVESTMENT SERVICES LLC","801-65060",136300
1970904,"FIDUCIARY SERVICES PROGRAM","CITIGROUP GLOBAL MARKETS INC.","801-3387",7059
1970904,"MULTI-ASSET CLASS SOLUTIONS PROGRAM","CITIGROUP GLOBAL MARKETS INC.","801-3387",7059
1970904,"UNIFIED MANAGED ACCOUNT","OPPENHEIMER ASSET MANAGEMENT","801-31427",105559
1970904,"PERSONALIZED UNIFIED MANAGED ACCOUNT","WELLS FARGO ADVISORS","801-37967",19616
1970904,"UBS STRATEGIC WEALTH PORTFOLIO","UBS FINANCIAL SERVICES INC.","801-7163",8174
1970904,"STIFEL CONNECT PROGRAM","STIFEL, NICOLAUS & COMPANY, INCORPORATED","801-10746",793
1970904,"INTEGRATED MANAGED ACCOUNT PROGRAM","SEI INVESTMENTS MANAGEMENT CORP","801-24593",105146
1970904,"PREMIUM ACCESS STRATEGIES (PAS)","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","801-14235",7691
1970904,"MANAGED ACCOUNT SELECT PROGRAM","CHARLES SCHWAB & CO., INC.","801-29938",5393
1970904,"WELLSSELECT","WELLS FARGO ADVISORS","801-37967",19616
1970904,"PRIVATELY MANAGED ACCOUNT PROGRAM","ASSETMARK, INC.","801-56323",109018
1970904,"THIRD PARTY MODELS PROGRAM","ENVESTNET PMC","801-57260",111694
1970904,"INVESTMENT ADVISORY PROGRAM (IAP)","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","801-14235",7691
1970904,"ADVISER SELECT","DEUTSCHE BANK SECURITIES INC.","801-9638",2525
1970904,"ACCESS","UBS FINANCIAL SERVICES INC.","801-7163",8174
1970904,"INVESTMENT COUNSELING SERVICE (ICS)","J.P. MORGAN SECURITIES LLC","801-3702",79
1944959,"BINVESTING WRAP FEE PROGRAM BROCHURE","BANORTE VENTURES LTD.","",
1981683,"ACCESS & SWP","UBS FINANCIAL SERVICES INC.","801-7163",8174
1981683,"ENVESTNET SEPARATE ACCOUNT PROGRAM","ENVESTNET PMC","801-57260",111694
1981683,"LOCKWOOD SPONSORED PROGRAM & MANAGED360 PROGRAM","BNY ADVISORS","801-52378",106108
1981683,"MANAGER SELECTION PROGRAM","CITIGROUP GLOBAL MARKETS INC.","801-3387",7059
1981683,"CONSULTING SERVICES","RAYMOND JAMES & ASSOCIATES, INC.","801-10418",705
1981683,"CONSULTING SOLUTIONS","RBC CAPITAL MARKETS, LLC","801-13059",31194
1981683,"VESTMARK MANAGER MARKETPLACE","VESTMARK ADVISORY SOLUTIONS, INC.","801-107854",221518
1981683,"INVESTMENT MANAGEMENT CONSULTANT (IMC)","STIFEL, NICOLAUS & COMPANY, INCORPORATED","801-10746",793
1981683,"MANAGER ACCESS SELECT & MANAGER SELECT","LPL FINANCIAL LLC","801-10970",6413
1981683,"ADVISERS","JANNEY MONTGOMERY SCOTT LLC","801-7258",463
1981683,"CAAMS SELECT","CAPITAL ANALYSTS","801-74614",162200
1981683,"ACCESS & SELECT","CHARLES SCHWAB & CO., INC.","801-29938",5393
1981706,"ACCESS & SWP","UBS FINANCIAL SERVICES INC.","801-7163",8174
1981706,"ENVESTNET SEPARATE ACCOUNT PROGRAM","ENVESTNET PMC","801-57260",111694
1981706,"LOCKWOOD SPONSORED PROGRAM & MANAGED360 PROGRAM","BNY ADVISORS","801-52378",106108
1981706,"MANAGER SELECTION PROGRAM","CITIGROUP GLOBAL MARKETS INC.","801-3387",7059
1981706,"CONSULTING SERVICES","RAYMOND JAMES & ASSOCIATES, INC.","801-10418",705
1981706,"VESTMARK MANAGER MARKETPLACE","VESTMARK ADVISORY SOLUTIONS, INC.","801-107854",221518
1981706,"INVESTMENT MANAGEMENT CONSULTANT (IMC)","STIFEL, NICOLAUS & COMPANY, INCORPORATED","801-10746",793
1981706,"MANAGER ACCESS SELECT & MANAGER SELECT","LPL FINANCIAL LLC","801-10970",6413
1981706,"ADVISERS","JANNEY MONTGOMERY SCOTT LLC","801-7258",463
1981706,"CAAMS SELECT","CAPITAL ANALYSTS","801-74614",162200
1981706,"CONSULTING SOLUTIONS","RBC CAPITAL MARKETS, LLC","801-13059",31194
1981706,"ACCESS & SELECT","CHARLES SCHWAB & CO., INC.","801-29938",5393
1981714,"THE MILLSTONE EVANS WRAP PROGRAM","THE MILLSTONE EVANS GROUP, LLC","801-119896",311142
1962625,"WELLS FARGO PRIVATE ADVISOR NETWORK","WELLS FARGO ADVISORS","801-57434",11025
1962625,"MANAGED 360","BNY MELLON INVESTMENT ADVISER, INC.","801-8147",105642
1981829,"UBS ADVISORY PROGRAM (ACCESS, STRATEGIC WEALTH PORTFOLIO, ADVISOR ALLOCATION PROGRAM)","UBS FINANCIAL SERVICES INC.","801-7163",8174
1977978,"ADVISOR WEALTH MANAGEMENT II (AWM II)","STRATOS WEALTH ADVISORS LLC","",
1977935,"ADVISOR WEALTH MANAGEMENT II (AWM II)","STRATOS WEALTH PARTNERS, LTD","801-71457",153184
1977935,"STRATOS WEALTH PARTNERS LTD WRAP FEE PROGRAM","STRATOS WEALTH PARTNERS, LTD","801-71457",153184
1977935,"STRATOS WEALTH MANAGEMENT II (SWM II)","STRATOS WEALTH PARTNERS, LTD","801-71457",153184
1977967,"AUSDAL VESTOR CAPITAL PROGRAM","AUSDAL FINANCIAL PARTNERS, INC.","801-69266",7995
1977978,"STRATOS WEALTH ADVISORS LLC WRAP FEE PROGRAM","STRATOS WEALTH ADVISORS LLC","801-108211",283816
1977978,"STRATOS WEALTH ADVISORS WRAP FEE PROGRAM","STRATOS WEALTH ADVISORS LLC","801-108211",283816
1974294,"BETTERMENT WRAP FEE PROGRAM","BETTERMENT SECURITIES","8-51906",47788
1975289,"COMPREHENSIVE PORTFOLIO MANAGEMENT WRAP FEE PROGRAM","HIGHMARK WEALTH MANAGEMENT LLC","801-76896",164790
1975295,"PORTFOLIO MANAGEMENT PROGRAM","UBS FINANCIAL SERVICES INC.","",
1975295,"UBS INSTITUTIONAL CONSULTING PROGRAM","UBS FINANCIAL SERVICES INC.","",
1975295,"UBS CONSOLIDATED ADVISORY PROGRAM","UBS FINANCIAL SERVICES INC.","",
1975295,"UBS ADVICE PORTFOLIO PROGRAM","UBS FINANCIAL SERVICES INC.","",
1975295,"ADVISOR ALLOCATION PROGRAM","UBS FINANCIAL SERVICES INC","",
1975295,"UBS STRATEGIC WEALTH PORTFOLIOS","UBS FINANCIAL SERVICES INC.","",
1975295,"PERSONALIZED ASSET CONSULTING EVALUATION (PACE)","UBS FINANCIAL SERVICES INC.","",
1975295,"UBS STRATEGIC ADVISOR","UBS FINANCIAL SERVICES INC.","",
1973599,"INVESTMENT MANAGEMENT SERVICES PROGRAM","MORGAN STANLEY","801-70103",149777
1975415,"EVERGREEN WRAP FEE PROGRAM","EVERGREEN WEALTH ADVISORS","801-129001",326535
1975443,"NETWORK INVESTMENT ADVISORS INCORPORATED WRAP FEE PROGRAM","NETWORK INVESTMENT ADVISORS INCORPORATED","",290927
1979220,"MANAGED ACCOUNT SOLUTIONS INDEPENDENT ADVISOR SOLUTIONS BY SEI","SEI INVESTMENTS MANAGEMENT CORP","801-24593",105146
1982337,"PFG MONEY MANAGEMENT PROGRAM","PRUNEYARD FINANCIAL GROUP, INC.","801-60693",117378
1982610,"AXIS ADVICE ENGINE","SPC","801-20404",110692
1981911,"IAS ASPIRE PROGRAM","INTEGRITY ADVISORY SOLUTIONS","801-123090",288817
1982651,"AMBASSADOR PROGRAM","RAYMOND JAMES & ASSOCIATES, INC.","801-10418",705
1978020,"WEALTHYX WRAP FEE PROGRAM","WEALTHYX","801-80109",172380
1975699,"JMAC WRAP FEE PROGRAM","JMAC ENTERPRISES LLC","",312710
1982969,"CITY NATIONAL ROCHDALE WRAP FEE PROGRAM","CITY NATIONAL ROCHDALE","801-27265",117198
1982791,"WMG FINANCIAL ADVISORS, LLC WRAP FEE PROGRAM","WMG FINANCIAL ADVISORS, LLC","",
1983115,"JANSEN WEALTH MANAGEMENT LLC WRAP FEE PROGRAM","JANSEN WEALTH MANAGEMENT LLC","",
1979312,"ASSET MANAGEMENT SERVICES - WRAP FEE PROGRAM","COMPASS CAPITAL MANAGEMENT, LLC","",150170
1979312,"WEALTHPORT WRAP PROGRAM","CAMBRIDGE INVESTMENT RESEARCH ADVISORS, INC.","801-63930",134139
1978103,"ADVISOR CHOICE PROGRAM","REGAL INVESTMENT ADVISORS LLC","801-71923",125004
1983265,"BUCKRAM WEALTH MANAGEMENT PROGRAM","BUCKRAM SECURITIES LTD.","",
1978213,"KESTRA INSTITUTIONAL SERVICES WRAP FEE PROGRAM","KESTRA INSTITUTIONAL SERVICES, LLC","801-70743",151790
1951515,"INVESTOR ADVANTAGE PROGRAM","PHILLIPS & COMPANY ADVISORS LLC","",
1981004,"ADAPTATION WEALTH MANAGEMENT WRAP FEE PROGRAM","ADAPTATION FINANCIAL ADVISORS INC.","801-118982",309192
1981199,"ADVISOR WEALTH MANAGEMENT II (AWM II)","STRATOS WEALTH ADVISORS LLC","",
1981199,"STRATOS WEALTH ADVISORS LLC WRAP FEE PROGRAM","STRATOS WEALTH ADVISORS LLC","801-108211",283816
1981199,"STRATOS WEALTH ADVISORS WRAP FEE PROGRAM","STRATOS WEALTH ADVISORS LLC","801-108211",283816
1982755,"FINANCIAL ADVISORS PROGRAM","SECURITIES AMERICA ADVISORS, INC.","801-45628",110518
1982755,"FOCUSED WEALTH MANAGEMENT, INC. WRAP FEE PROGRAM","CHARLES SCHWAB","",
1982755,"FOCUSED WEALTH MANAGEMENT, INC. WRAP FEE PROGRAM","FIDELITY INVESTMENTS","",
1984253,"DONALDSON CAPITAL MANAGEMENT ONE FEE PROGRAM","DONALDSON CAPITAL MANAGEMENT LLC","801-48479",106131
1984404,"ORION ECLIPSE COMMUNITIES","ORION PORTFOLIO SOLUTIONS, LLC","801-57265",107975
1984404,"MSH CAPITAL ADVISORS LLC","MSH CAPITAL ADVISORS LLC","801-108933",157835
1982752,"PRIVATE ADVISOR NETWORK (PAN)","WELLS FARGO ADVISORS","801-37967",19616
1980047,"GWMIA WRAP FEE PROGRAM","GLOBAL WEALTH MANAGEMENT INVESTMENT ADVISORY, INC.","801-110227",286005
1980047,"AE WEALTH WRAP FEE PROGRAM","AE WEALTH MANAGEMENT, LLC","801-107319",282580
1982752,"MANAGED ACCOUNT SERVICE (MAS)","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","801-14235",7691
1982752,"OUTSIDE MANAGER (OSM) PLATFORM","RAYMOND JAMES & ASSOCIATES, INC.","801-10418",705
1980510,"MFA WEALTH ADVISORS WRAP FEE PROGRAM","MCMAHON FINANCIAL ADVISORS, LLC","",
1983666,"COMPASS FINANCIAL ADVISORY SERVICES WRAP FEE PROGRAM","COMPASS FINANCIAL ADVISORY SERVICES, LLC","801-123037",316843
1982752,"STRATEGIC PORTFOLIO ADVISOR SERVICE (SPA)","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","801-14235",7691
1982752,"MANAGED ACCOUNT PROGRAM","ENVESTNET PMC","801-57260",111694
1982752,"BNYMA SPONSORED PROGRAM","BNY ADVISORS","801-52378",106108
1982752,"MANAGED ACCOUNT ACCESS","CHARLES SCHWAB & CO., INC.","801-29938",5393
1982752,"MANAGED ACCOUNTS CONSULTING (MAC)","UBS FINANCIAL SERVICES INC.","801-7163",8174
1982752,"MANAGER SELECT PROGRAM","LPL FINANCIAL LLC","801-10970",6413
1982752,"MANAGED ACCOUNT COMMAND","BNY ADVISORS","801-52378",106108
1982752,"SELECT UMA PROGRAM","MORGAN STANLEY","801-70103",149777
1982752,"DUAL CONTRACT PROGRAM","ROBERT W. BAIRD & CO. INCORPORATED","801-7571",8158
1982752,"CONSULTING AND EVALUATION SERVICES (CES) PROGRAM","MORGAN STANLEY","801-70103",149777
1982752,"INVESTMENT MANAGEMENT SERVICES (IMS) PROGRAM","MORGAN STANLEY","801-70103",149777
1982752,"MANAGED ACCOUNT MARKETPLACE","CHARLES SCHWAB & CO., INC.","801-29938",5393
1982752,"MANAGED ACCOUNT PROGRAM (MAP)","RBC CAPITAL MARKETS, LLC","801-13059",31194
1982752,"MODEL DELIVERY PROGRAM","BNY ADVISORS","801-52378",106108
1984885,"BETTERMENT WRAP FEE PROGRAM","BETTERMENT","801-70171",149117
1984885,"ASSETMARK PLATFORM","ASSETMARK, INC.","801-56323",109018
1984553,"BRIGHTER FINANCIAL CAPITAL MANAGEMENT WRAP PROGRAM","BRIGHTER FINANCIAL CAPITAL MANAGEMENT, LLC","",300619
1984854,"AIM PROGRAM","ADVYZON INVESTMENT MANAGEMENT, LLC","801-123361",318816
1984854,"OPS AND COMMUNITIES PLATFORMS","ORION PORTFOLIO SOLUTIONS, LLC","801-57265",107975
1984854,"ASSETMARK PLATFORM","ASSETMARK, INC.","801-56323",109018
1984854,"NEW MODEL PLATFORM","FULTON BANK","",
1984854,"MANAGED PORTFOLIO ADVISORS MODEL","NATIXIS ADVISORS, LLC","801-48408",106800
1984854,"ENVESTNET/PLACEMARK MODEL PROGRAM, MODEL PROGRAMS","RBC CAPITAL MARKETS, LLC","801-13059",31194
1984854,"MODEL PROGRAM","SMARTX ADVISORY SOLUTIONS","801-113795",297680
1984854,"NETWORK, MODEL DELIVERY, STRATEGIC","WELLS FARGO ADVISORS","801-57434",11025
1984854,"MODEL PROGRAM","TOWNSQUARE CAPITAL, LLC","801-110591",288576
1984854,"PEGASUS MODEL ONLY","PEGASUS PARTNERS","801-81049",175206
1984854,"MODEL WEALTH PORTFOLIOS (STRATEGIST AND SMA) AND MANAGER SELECT/MANAGER ACCESS SELECT MODEL PROGRAMS","LPL FINANCIAL LLC","801-10970",6413
1984854,"MODEL PROGRAM","SMARTLEAF ASSET MANAGEMENT LLC","801-80910",172273
1984854,"CAMBRIDGE WEALTHPORT","CAMBRIDGE INVESTMENT RESEARCH ADVISORS, INC.","801-63930",134139
1984854,"INVESTMENT COUNSELING SERVICE PROGRAM, STRATIS, J.P. MORGAN SECURITIES UNIFIED MANAGED ACCOUNT (UMA) PROGRAM","J.P. MORGAN SECURITIES LLC","801-3702",79
1984854,"ACCESS, STRATEGIC WEALTH PORTFOLIO (SWP), MANAGED ACCOUNT CONSULTING (MAC)","UBS FINANCIAL SERVICES INC.","801-7163",8174
1984854,"THIRD PARTY MODELS PROGRAM, SMA SINGLE CONTRACT PROGRAM","ENVESTNET PMC","801-57260",111694
1984854,"ACCOUNT PROGRAM","STIFEL, NICOLAUS & COMPANY, INCORPORATED","801-10746",793
1984854,"ADVISORY SOLUTIONS","EDWARD JONES","801-3297",250
1984854,"AWM SLEEVE STRATEGY PROGRAM","AXXCESS WEALTH MANAGEMENT, LLC","801-76763",164081
1984854,"FIDELITY FMAX","FIAM LLC","801-63658",133196
1984854,"DYNAMIC ALLOCATION PORTFOLIOS, MANAGER SELECTION PROGRAM","CITIGROUP GLOBAL MARKETS INC.","801-3387",7059
1984854,"CHARLES SCHWAB MARKETPLACE, ACCESS AND SELECT","CHARLES SCHWAB & CO., INC.","801-29938",5393
1984854,"FREEDOM UMA, MODEL DELIVERY, PORTFOLIO SELECT UMA, OUTSIDE MANAGED PROGRAM (OMS)","RAYMOND JAMES & ASSOCIATES, INC.","801-10418",705
1984854,"LOCKWOOD PROGRAMS, MANAGED ACCOUNT COMMAND, MANAGED CONNECT","BNY ADVISORS","801-52378",106108
1984854,"MANAGER SERVICES","PNC BANK & DELAWARE TRUST COMPANY","",
1984854,"MERRILL ONE, SELECTS PORTFOLIO SOLUTIONS","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","801-14235",7691
1984854,"MODEL PROGRAM","ADHESION WEALTH ADVISOR SOLUTIONS","801-67829",143593
1984854,"DISCRETIONARY SMA PLATFORM","J.P. MORGAN INVESTMENT MANAGEMENT INC.","801-21011",107038
1984854,"FIDELITY SEPARATE ACCOUNT NETWORK (SAN)","FIDELITY BROKERAGE SERVICES LLC","8-23292",7784
1984854,"SELECT SEPARATE ACCOUNT PROGRAM","AMERIPRISE FINANCIAL SERVICES, LLC","801-28543",6363
1984854,"CONSULTING AND EVALUATION SERVICES (CES), SELECT (UMA)","MORGAN STANLEY","801-70103",149777
1984854,"MODEL PROGRAM","VESTMARK ADVISORY SOLUTIONS, INC.","801-114077",221518
1984854,"MANAGED ACCOUNT PROGRAM","ASSEMBLY WEALTH","801-57629",108834
1984854,"MODEL PROGRAM","ICR PARTNERS","801-117434",304689
1984854,"MODEL PROGRAM","TRUIST ADVISORY SERVICES, INC.","801-107729",283390
1975470,"FORM ADV PART 2A APP 1 - WRAP FEE BROCHURE","BALBOA WEALTH PARTNERS, INC.","801-107029",282329
1985279,"AUSTIN MONEY MANAGEMENT CORPORATION WRAP PROGRAM","AUSTIN MONEY MANAGEMENT CORPORATION","",302038
1985309,"RB CAPITAL MANAGEMENT WRAP PROGRAM","RB CAPITAL MANAGEMENT, LLC","801-62043",125678
1985309,"MANAGED ACCOUNTS CONSULTING (MAC)","UBS FINANCIAL SERVICES INC.","801-7163",8174
1976428,"ADVISOR'S CHOICE (AC)","NEWEDGE ADVISORS","801-79876",171351
1976114,"PARK EDGE ADVISORS, LLC WRAP FEE PROGRAM","PARK EDGE ADVISORS, LLC","801-125820",317521
1976363,"PEAK WRAP PROGRAM","EPG WEALTH MANAGEMENT LLC","801-116719",302075
1976428,"SEPARATE ACCOUNT SOLUTIONS (SAS)","NEWEDGE ADVISORS","801-79876",171351
1976428,"GWM WRAP PORTFOLIO MANAGEMENT","NEWEDGE ADVISORS","801-79876",171351
