"FilingID","Wrap Fee Program","Sponsor","Sponsor SEC File Number","Sponsor CRD Number"
2007237,"AMC (ASSET MANAGEMENT CONSULTING) PREMIER PROGRAM","TRUIST INVESTMENT SERVICES, INC.","8-35355",17499
2007237,"SMA MANAGER SELECT PROGRAM","LPL FINANCIAL LLC","801-10970",6413
2007237,"ROCKEFELLER CAPITAL MANAGEMENT -  SMA PROGRAM","ROCKEFELLER CAPITAL MANAGEMENT","801-113009",294197
2007237,"CONNECT","STIFEL, NICOLAUS & COMPANY, INCORPORATED","801-10746",793
2007237,"OUTSIDE MANAGER (OSM)","RAYMOND JAMES & ASSOCIATES, INC.","801-10418",705
2007237,"SYNOVUS INVESTMENT STRATEGIES","SYNOVUS SECURITIES, INC.","801-19690",14023
2007237,"UBS MAC","UBS FINANCIAL SERVICES INC.","801-7163",8174
2007237,"UNIFIED ACCOUNT","ENVESTNET PMC","801-57260",111694
2010975,"THE NEMES RUSH GROUP WRAP FEE PROGRAM","THE NEMES RUSH GROUP, LLC","801-120727",312554
2010990,"EMPIRICAL FINANCIAL SERVICES, LLC DBA EMPIRICAL WEALTH MANAGEMENT WRAP PROGRAM","EMPIRICAL WEALTH MANAGEMENT","801-72168",152622
2011587,"CHOICE","D.A. DAVIDSON & CO.","801-45761",199
2011587,"MANAGED FUNDS PORTFOLIO","D.A. DAVIDSON & CO.","801-45761",199
2011587,"PARAGON","D.A. DAVIDSON & CO.","801-45761",199
2011587,"SEPARATE ACCOUNT MANAGEMENT","D.A. DAVIDSON & CO.","801-45761",199
2011587,"UNIFIED MANAGED ACCOUNT","D.A. DAVIDSON & CO.","801-45761",199
2013248,"SPIREPOINT PRIVATE CLIENT, LLC","SPIREPOINT PRIVATE CLIENT, LLC","801-128336",327350
2013433,"GATEWAY FUND STRATEGISTS PORTFOLIOS","HILLTOP SECURITIES INC.","801-55529",6220
2013433,"AVIATOR PROGRAM","HILLTOP SECURITIES INC.","801-55529",6220
2013433,"PASSPORT SERIES SMA","HILLTOP SECURITIES INC.","801-55529",6220
2013433,"CO-PILOT PROGAM","HILLTOP SECURITIES INC.","801-55529",6220
2013433,"MOMENTUM PATHWAY UMA","HILLTOP SECURITIES INC.","801-55529",6220
2013433,"PARTNER TPC","HILLTOP SECURITIES INC.","801-55529",6220
2013433,"EXPLORER PROGRAM","HILLTOP SECURITIES INC.","801-55529",6220
2013433,"ENDEAVOR ACTIVEPASSIVE","HILLTOP SECURITIES INC.","801-55529",6220
2013433,"NAVIGATOR UMA PROGRAM","HILLTOP SECURITIES INC.","801-55529",6220
2007282,"WEALTH BOUTIQUE WRAP FEE PROGRAM","THE WEALTH BOUTIQUE","801-129886",317291
2007321,"STRATEGIC WEALTH MANAGEMENT","GLADSTONE WEALTH PARTNERS","801-101532",250787
2007321,"CHARLES SCHWAB INSTITUTIONAL","GLADSTONE WEALTH PARTNERS","801-101532",250787
2007321,"FIDELITY INSTITUTIONAL WEALTH SERVICES","GLADSTONE WEALTH PARTNERS","801-101532",250787
2007321,"GLADSTONE CAPITAL MANAGEMENT","GLADSTONE WEALTH PARTNERS","801-101532",250787
2007395,"FUNDSOURCE","WELLS FARGO ADVISORS","801-37967",19616
2007395,"PERSONALIZED UNIFIED MANAGED ACCOUNT","WELLS FARGO ADVISORS","801-37967",19616
2007395,"PRIVATE INVESTMENT MANAGEMENT (PIM)","WELLS FARGO ADVISORS","801-37967",19616
2007395,"SUMMIT","PROSPERA FINANCIAL SERVICES, INC.","801-65845",10740
2007395,"CUSTOM CHOICE","WELLS FARGO ADVISORS","801-37967",19616
2007395,"CUSTOMIZED PORTFOLIOS","WELLS FARGO ADVISORS","801-37967",19616
2007395,"PRIVATE ADVISOR NETWORK","WELLS FARGO ADVISORS","801-37967",19616
2007395,"ADVISOR AS PORTFOLIO MANAGER","ENVESTNET","",
2007395,"SEPARATELY MANAGED ACCOUNT","ENVESTNET","",
2007395,"UNIFIED MANAGED ACCOUNT","ENVESTNET","",
2007395,"ASSET ADVISOR","WELLS FARGO ADVISORS","801-37967",19616
2007407,"WCG ISC PORTFOLIOS","THE WEALTH CONSULTING GROUP","801-80386",173194
2007407,"STRATEGIC WEALTH MANAGEMENT","THE WEALTH CONSULTING GROUP","",
2007407,"FIDELITY WRAP PROGRAM","THE WEALTH CONSULTING GROUP","",
2007407,"SCHWAB WRAP PROGRAM","THE WEALTH CONSULTING GROUP","",
2013399,"GATEWAY - FUND STRATEGIST PORTFOLIOS","HILLTOP SECURITIES INC.","",
2013399,"OUTSIDE MANAGER ACCESS","HILLTOP SECURITIES INC.","",
2013399,"PASSPORT SERIES SMA","HILLTOP SECURITIES INC.","",
2013399,"CO-PILOT","HILLTOP SECURITIES INC.","",
2013399,"COMPASS UMA PROGRAM","HILLTOP SECURITIES INC.","",
2013399,"AVIATOR","HILLTOP SECURITIES INC.","801-55529",6220
2013399,"MOMENTUM PATHWAYS UMA","HILLTOP SECURITIES INC.","801-55529",6220
2013399,"ENDEAVOR PROGRAM","HILLTOP SECURITIES INC.","801-55529",6220
2013399,"DESTINATION FEE-BASED ANNUITY","HILLTOP SECURITIES INC.","801-55529",6220
2003495,"INLIGHT WEALTH WRAP FEE PROGRAM","INLIGHT WEALTH","801-111767",289908
2011155,"STEPHENS CAPITAL MANAGEMENT - HEALTH MANAGEMENT TRUST","STEPHENS","801-15510",3496
2011155,"PROFESSIONAL WEALTH MANAGEMENT","STEPHENS","801-15510",3496
2011155,"STEPHENS SPECTRUM PROGRAM","STEPHENS","801-15510",3496
2011155,"STEPHENS RETIREMENT SOLUTIONS PROGRAM","STEPHENS","801-15510",3496
2011155,"STEPHENS RETIREMENT ACCESS","STEPHENS","801-15510",3496
2011155,"STEPHENS UNIFIED MANAGED ACCOUNT","STEPHENS","801-15510",3496
2011155,"STEPHENS CAPITAL MANAGEMENT FIXED INCOME STRATEGY","STEPHENS","801-15510",3496
2011155,"STEPHENS ADVISOR - NON DISCRETIONARY PROGRAM","STEPHENS","801-15510",3496
2011155,"STEPHENS SMALL-MID CAP CORE GROWTH PROGRAM","STEPHENS","801-15510",3496
2011155,"STEPHENS CAPITAL MANAGEMENT - PENSION MANAGEMENT TRUST PROGRAM","STEPHENS","801-15510",3496
2011155,"STEPHENS CAPITAL MANAGMENT DISCRETIONARY PROGRAM","STEPHENS","801-15510",3496
2011155,"STEPHENS SPECTRUM 401K","STEPHENS","801-15510",3496
2011155,"STEPHENS FIXED INCOME MANAGMENT","STEPHENS","801-15510",3496
2011155,"STEPHENS ALLOCATION STRATIGIES PROGRAM","STEPHENS","801-15510",3496
2011155,"STEPHENSCHOICE","STEPHENS","801-15510",3496
2011155,"STEPHENS MANAGED ASSETS PROGRAM","STEPHENS","801-15510",3496
2011155,"STEPHENS CAPITAL MANAGEMENT NON-DISCRETIONARY","STEPHENS","801-15510",3496
2010227,"COASTLINE COMPLETE WEALTH LLC WRAP FEE PROGRAM","COASTLINE COMPLETE WEALTH LLC","",338227
2011170,"COASTLINE COMPLETE WEALTH LLC WRAP FEE PROGRAM","COASTLINE COMPLETE WEALTH LLC","",338227
2009864,"AE WEALTH MANAGEMENT WRAP FEE PROGRAM","AE WEALTH MANAGEMENT, LLC","801-107319",282580
2010426,"BETTERMENT","BETTERMENT","801-70171",149117
2010470,"FLUENT FINANCIAL WRAP PROGRAM","FLUENT FINANCIAL, LLC","801-78976",170041
2007826,"GRANITE WRAP PROGRAM","GRANITE HARBOR ADVISORS, INC.","",
2010530,"GLOBAL MANAGER STRATEGIES SEPARATE ACCOUNT PROGRAM","GOLDMAN SACHS & CO. LLC","801-16048",361
2010596,"DE GROOTE FINANCIAL GROUP, LLC","DE GROOTE FINANCIAL GROUP, LLC","801-78358",168178
2007925,"CONCURRENT INVESTMENT ADVISORS, LLC","CONCURRENT INVESTMENT ADVISORS, LLC","",
2008073,"ADVISORY SERVICES NETWORK LLC WRAP FEE PROGRAM","ADVISORY SERVICES NETWORK LLC","",
2008078,"EMPIRICAL FINANCIAL SERVICES, LLC DBA EMPIRICAL WEALTH MANAGEMENT WRAP PROGRAM","EMPIRICAL WEALTH MANAGEMENT","801-72168",152622
2008086,"FUNDSOURCE","XML FINANCIAL GROUP","801-108376",284987
2008086,"PRIVATE INVESTMENT MANAGEMENT (PIM)","XML FINANCIAL GROUP","801-108376",284987
2008086,"ASSET ADVISOR","XML FINANCIAL GROUP","801-108376",284987
2008086,"CUSTOM CHOICE","XML FINANCIAL GROUP","801-108376",284987
2008086,"PRIVATE ADVISOR NETWORK (PAN)","XML FINANCIAL GROUP","801-108376",284987
2008086,"CUSTOMIZED PORTFOLIOS","XML FINANCIAL GROUP","801-108376",284987
2008086,"PERSONALIZED UNIFIED MANAGED ACCOUNT (PERSONALIZED UMA)","XML FINANCIAL GROUP","801-108376",284987
2007791,"MBE WEALTH WRAP FEE PROGRAM","MBE WEALTH MANAGEMENT LLC","",
2001981,"TRIPLETAIL WEALTH MANAGEMENT WRAP PROGRAM","TRIPLETAIL WEALTH MANAGEMENT","",318781
2008100,"TRIPLETAIL WEALTH MANAGEMENT WRAP PROGRAM","TRIPLETAIL WEALTH MANAGEMENT","",318781
1999901,"ALIGN FINANCIAL, LLC","ALIGN FINANCIAL, LLC","",309238
2008111,"SEPARATE ACCOUNT SOLUTIONS (SAS)","NEWEDGE ADVISORS","801-79876",171351
2008111,"GWM WRAP PORTFOLIO MANAGEMENT","NEWEDGE ADVISORS","801-79876",171351
2008111,"ADVISOR'S CHOICE (AC)","NEWEDGE ADVISORS","801-79876",171351
2008111,"MANAGERXCHANGE? MANAGERS PROGRAM (MMP)","NEWEDGE ADVISORS","801-79876",171351
2008111,"MID ATLANTIC FUND STRATEGY (MAFS)","NEWEDGE ADVISORS","801-79876",171351
2008111,"MID ATLANTIC PORTFOLIO SOLUTIONS (MAPS)","NEWEDGE ADVISORS","801-79876",171351
2008118,"SELECT UMA","MORGAN STANLEY SMITH BARNEY VENTURE SERVICES LLC","801-60172",111386
2008118,"STRATIS CWM","J.P. MORGAN SECURITIES LLC","801-3702",79
2008118,"MORNINGSTAR PLATFORM, ADVISORY RELATIONSHIP","MORNINGSTAR INVESTMENT SERVICES LLC","801-60401",112525
2008118,"INVESTMENT ADVISORY PROGRAM (IAP), SELECT PORTFOLIO SOLUTIONS (SPS), UNIFIED MANAGED ACCOUNT PROGRAM, PAS","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","801-14235",7691
2008118,"SELECT UMA","TD ASSET MANAGEMENT","801-50261",110088
2008118,"PERSONALIZED UMA (PUMA) , SELECT UMA","WELLS FARGO ADVISORS","801-57434",11025
2008118,"ACCESS AND STRATEGIC WEALTH PORTFOLIO (SWP), ADVISOR ALLOCATION PROGRAM (AAP)","UBS FINANCIAL SERVICES INC.","801-7163",8174
2008118,"MANAGED ACCOUNT PROGRAM, THIRD PARTY MODEL PROGRAM, THIRD PARTY STRATEGIST PROGRAM","ENVESTNET PORTFOLIO SOLUTIONS, INC.","801-43579",109662
2008118,"CONSULTING SOLUTIONS","RBC CAPITAL MARKETS, LLC","801-13059",31194
2008118,"MANAGED ACCOUNT SELECT, MODEL MARKET CENTER, ACCESS","CHARLES SCHWAB & CO., INC.","801-29938",5393
2008118,"FIDELITY MANAGED ACCOUNT XCHANGE PROGRAM (FMAX)","FIDELITY INSTITUTIONAL WEALTH ADVISER LLC","801-116860",301896
2008118,"FREEDOM UNIFIED MANAGED ACCOUNT, SEPERATE MANAGED ACCOUNT","RAYMOND JAMES & ASSOCIATES, INC.","801-10418",705
2008118,"MANAGED SIGNALS","VESTMARK ADVISORY SOLUTIONS, INC.","801-114077",221518
2008118,"MASTERS PRIVATE ACCOUNT PROGRAM","MANULIFE SECURITIES","",
2008118,"MODEL DATA DISTRIBUTION","ADHESION WEALTH ADVISOR SOLUTIONS","801-67829",143593
2008118,"SELECT SEPARATE ACCOUNT PROGRAM, AMERIPRISE ACTIVE PORTFOLIO PROGRAM, AMERIPRISE SIGNATURE WEALTH","AMERIPRISE FINANCIAL SERVICES, LLC","801-28543",6363
2008118,"SEPARATELY MANAGED ACCOUNT PLATFORM","CANACCORD GENUITY WEALTH MANAGEMENT","801-106809",7449
2008118,"SEPARATELY MANAGED ACCOUNT PROGRAM (SMA PROGRAM)","MANULIFE PRIVATE WEALTH","",
2008118,"MANAGED ACCOUNT PROGRAM","SIGFIG WEALTH MANAGEMENT LLC","801-72762",158823
2008118,"UNIFIED MANAGED ACCOUNT PROGRAM, SEPARATELY MANAGED ACCOUNT PROGRAM, THIRD PARTY PROGRAM","BNY ADVISORS","801-52378",106108
2008118,"MODEL WEALTH PORTFOLIOS (STRATEGIST), MODEL WEALTH PORTFOLIO (SMA), MANAGER SELECT/MANAGER ACCESS SELECT MODEL PROGRAMS","LPL FINANCIAL LLC","801-10970",6413
2008118,"ADVISORY PROGRAM","SMARTX ADVISORY SOLUTIONS","801-113795",297680
2008118,"MODEL PROGRAM","SIMPLICITY SOLUTIONS, LLC","801-81008",175009
2008118,"AIM STRATEGIST","ADVYZON INVESTMENT MANAGEMENT, LLC","801-123361",318816
2008118,"MODEL PORTFOLIO PROGRAM","GEOWEALTH MANAGEMENT LLC","801-71114",148222
2008118,"SMA PLATFORM","WELLINGTON-ALTUS USA INC.","801-113668",297314
2008118,"ADVISORY SOLUTIONS UNIFIED MANAGEMENT ACCOUNT PROGRAM","EDWARD JONES","801-3297",250
2008118,"INVESTMENT CONSULTING SERVICE","CIBC ASSET MANAGEMENT INC.","801-9707",106508
2008118,"WORLDSOURCE SECURITIES INC","WORLDSOURCE SECURITIES INC","",
2009273,"JMK & ASSOCIATES LLC WRAP FEE PROGRAM","JMK & ASSOCIATES, LLC","801-120424",312760
2009008,"SOLANO WEALTH MANAGEMENT WRAP FEE PROGRAM","SOLANO WEALTH MANAGEMENT","801-130590",322037
2010108,"IQVESTMENT WRAP FEE PROGRAM","IQVESTMENT, LLC","801-79638",157514
2012740,"PINNACLE PEAK WRAP PROGRAM","PINNACLE PEAK PRIVATE CLIENT GROUP, LLC","",
2011838,"FERGUSON SHAPIRO WRAP FEE PROGRAM","FERGUSON SHAPIRO LLC","801-113581",297555
2012813,"PRIVATE INVESTMENT MANAGEMENT","WELLS FARGO ADVISORS","",
2012813,"FUNDAMENTAL CHOICE","WELLS FARGO ADVISORS","",
2012813,"QUANTITATIVE CHOICE","WELLS FARGO ADVISORS","",
2012813,"FUNDSOURCE","WELLS FARGO ADVISORS","",
2012813,"PERSONALIZED UNIFIED MANAGED ACCOUNT","WELLS FARGO ADVISORS","",
2011576,"SEI INVESTMENTS MANAGEMENT CORP","SEI INVESTMENTS MANAGEMENT CORP","801-24593",105146
2012255,"TEKMEN WELLS","ENVESTNET PMC","801-57260",111694
2004440,"OUTSIDE MANAGER PROGRAM","RAYMOND JAMES & ASSOCIATES, INC","",
2012837,"NATIONAL WEALTH MANAGEMENT GROUP WRAP FEE PROGRAM","NATIONAL WEALTH MANAGEMENT GROUP, LLC","801-80983",174883
2011365,"MARBLE WEALTH, LLC WRAP FEE PROGRAM","MARBLE WEALTH, LLC","",
2004440,"BEACON CAPITAL MANAGEMENT, INC.","BEACON CAPITAL MANAGEMENT, INC.","801-61249",120641
2004440,"CONNECT PROGRAM","STIFEL NICOLAUS","",
2004440,"INVESTMENT MANAGEMENT SOLUTIONS","MORGAN STANLEY SMITH BARNEY","",
2004440,"MANAGED ACCOUNT PLATFORM","RBC WEALTH MANAGEMENT","",
2004440,"MANAGER ACCESS SELECT","LPL FINANCIAL LLC","",
2004440,"MANAGER SELECT","LPL FINANCIAL LLC","",
2004440,"PAS PLATFORM","LOCKWOOD ADVISORS, INC.","",
2004440,"PRIVATE ADVISOR NETWORK","WELLS FARGO ADVISORS","",
2004440,"RECOMMENDED MANAGERS","RW BAIRD","",
2002662,"REDWOOD WEALTH MANAGEMENT WRAP PROGRAM","REDWOOD WEALTH MANAGEMENT GROUP, LLC","",
2012422,"MERRILL EDGE ADVISORY ACCOUNT","MANAGED ACCOUNT ADVISORS LLC","801-67569",142558
2012422,"MERRILL LYNCH INVESTMENT ADVISORY PROGRAM","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","801-14235",7691
2012422,"MERRILL GUIDED INVESTING","MANAGED ACCOUNT ADVISORS LLC","801-67569",142558
2012422,"MERRILL LYNCH INVESTMENT ADVISORY PROGRAM","MANAGED ACCOUNT ADVISORS LLC","801-67569",142558
2012422,"MERRILL GUIDED INVESTING","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","801-14235",7691
2012422,"MERRILL EDGE ADVISORY ACCOUNT","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","801-14235",7691
2012422,"MERRILL GUIDED INVESTING WITH ADVISOR","MANAGED ACCOUNT ADVISORS LLC","801-67569",142558
2012422,"MERRILL GUIDED INVESTING WITH ADVISOR","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","801-14235",7691
2010100,"SELECT UMA","MORGAN STANLEY","801-70103",149777
2010100,"STRATEGIC WEALTH PORTFOLIO PROGRAM","UBS FINANCIAL SERVICES INC.","801-7163",8174
2010100,"UBS ACCESS PROGRAM","UBS FINANCIAL SERVICES INC.","801-7163",8174
2010100,"MANAGED ACCOUNT SELECT PROGRAM","CHARLES SCHWAB & CO., INC.","801-29938",5393
2010100,"AYCO (FIDELITY)","GOLDMAN SACHS & CO. LLC","801-16048",361
2010100,"MANAGED ACCOUNT STRATEGIES","GOLDMAN SACHS & CO. LLC","801-16048",361
2012484,"BNY MELLON ADVISORS","SANCTUARY ADVISORS, LLC","801-99364",226606
2008600,"LPL MANAGER SELECT PROGRAM","LPL FINANCIAL LLC","801-10970",6413
2008496,"CONTOUR WRAP FEE PROGRAM","SORRENTO PACIFIC FINANCIAL, LLC","801-70354",127787
2003253,"TORREY GROWTH & INCOME WRAP FEE PROGRAM","TORREY GROWTH & INCOME ADVISORS, LLC","",
2008600,"BNY MELLON ADVISORS, INC.","BNY ADVISORS","801-52378",106108
2008600,"UBS ACCESS","UBS FINANCIAL SERVICES INC.","801-7163",8174
2008600,"GLOBAL MANAGER STRATEGIES SEPARATE ACCOUNT","GOLDMAN SACHS & CO. LLC","801-16048",361
2008600,"CHARLES SCHWAB MANAGED ACCOUNT SELECT AND ACCESS PROGRAMS","CHARLES SCHWAB & CO., INC.","801-29938",5393
2008600,"STRATIS","J.P. MORGAN SECURITIES LLC","801-3702",79
2008600,"WELLS FARGO MANAGED DIVERSIFIED PORTFOLIOS","WELLS FARGO INVESTMENTS, LLC","801-58211",10582
2008600,"RAYMOND JAMES INVESTMENT ADVISORY SERVICES","RAYMOND JAMES & ASSOCIATES, INC.","801-10418",705
2010004,"MODEL WEALTH PORTFOLIOS (MWP)","LPL FINANCIAL LLC","801-10970",6413
2010004,"MANAGER SELECT PROGRAM","LPL FINANCIAL LLC","801-10970",6413
2010004,"SELECT UMA PROGRAM","MORGAN STANLEY","801-70103",149777
2010004,"CONSULTING SOLUTIONS","RBC CAPITAL MARKETS, LLC","801-13059",31194
2010004,"PORTFOLIO MANAGER PROGRAM","J.P. MORGAN SECURITIES LLC","801-3702",79
2010004,"ADVISER'S","JANNEY MONTGOMERY SCOTT LLC","801-7258",463
2010004,"FIDELITY MANAGED ACCOUNT XCHANGE (FMAX)","FIDELITY INSTITUTIONAL WEALTH ADVISER LLC","801-116860",301896
2010004,"MANAGED360 PROGRAM","BNY ADVISORS","801-52378",106108
2010004,"AMERIPRISE SELECT SEPARATE ACCOUNT PROGRAM","AMERIPRISE FINANCIAL SERVICES, LLC","801-28543",6363
2010004,"GLOBAL MANAGER STRATEGIES SEPARATE ACCOUNT PROGRAM","GOLDMAN SACHS & CO. LLC","801-16048",361
2010004,"SEPARATE MANAGED ACCOUNTS PROGRAM","RAYMOND JAMES & ASSOCIATES, INC.","801-10418",705
2010004,"PAM RECOMMENDED MANAGERS SERVICE","ROBERT W. BAIRD & CO. INCORPORATED","801-7571",8158
2010004,"STIFEL OPPORTUNITY PROGRAM","STIFEL, NICOLAUS & COMPANY, INCORPORATED","801-10746",793
2010004,"MANAGED ACCOUNT PROGRAM","RBC CAPITAL MARKETS, LLC","801-13059",31194
2010004,"PREFERRED ADVISORS PROGRAM","CREDIT SUISSE SECURITIES (USA) LLC","801-56264",816
2010004,"SEPARATE ACCOUNT MANAGEMENT","D.A. DAVIDSON & CO.","801-45761",199
2010004,"CAPITAL DIRECTIONS PROGRAM","PNC INVESTMENTS","801-66195",129052
2010004,"SEPARATELY MANAGED ACCOUNT PROGRAM","KEY INVESTMENT SERVICES LLC","801-65060",136300
2010004,"FIDUCIARY SERVICES PROGRAM","CITIGROUP GLOBAL MARKETS INC.","801-3387",7059
2010004,"MULTI-ASSET CLASS SOLUTIONS PROGRAM","CITIGROUP GLOBAL MARKETS INC.","801-3387",7059
2010004,"UNIFIED MANAGED ACCOUNT","OPPENHEIMER ASSET MANAGEMENT","801-31427",105559
2010004,"PERSONALIZED UNIFIED MANAGED ACCOUNT","WELLS FARGO ADVISORS","801-37967",19616
2010004,"UBS STRATEGIC WEALTH PORTFOLIO","UBS FINANCIAL SERVICES INC.","801-7163",8174
2010004,"STIFEL CONNECT PROGRAM","STIFEL, NICOLAUS & COMPANY, INCORPORATED","801-10746",793
2010004,"INTEGRATED MANAGED ACCOUNT PROGRAM","SEI INVESTMENTS MANAGEMENT CORP","801-24593",105146
2010004,"PREMIUM ACCESS STRATEGIES (PAS)","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","801-14235",7691
2010004,"MANAGED ACCOUNT SELECT PROGRAM","CHARLES SCHWAB & CO., INC.","801-29938",5393
2010004,"WELLSSELECT","WELLS FARGO ADVISORS","801-37967",19616
2010004,"PRIVATELY MANAGED ACCOUNT PROGRAM","ASSETMARK, INC.","801-56323",109018
2010004,"THIRD PARTY MODELS PROGRAM","ENVESTNET PMC","801-57260",111694
2010004,"INVESTMENT ADVISORY PROGRAM (IAP)","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","801-14235",7691
2010004,"ADVISER SELECT","DEUTSCHE BANK SECURITIES INC.","801-9638",2525
2010004,"ACCESS","UBS FINANCIAL SERVICES INC.","801-7163",8174
2010004,"INVESTMENT COUNSELING SERVICE (ICS)","J.P. MORGAN SECURITIES LLC","801-3702",79
2012853,"EVERSOURCE WRAP FEE PROGRAM","EVERSOURCE WEALTH ADVISORS, LLC","801-119192",286340
2007531,"FIDELITY MANAGED ACCOUNT XCHANGE","FIDELITY INSTITUTIONAL WEALTH ADVISER LLC","801-116860",301896
2007531,"LADENBURG THALMANN ASSET MANAGEMENT (LTAM)","LADENBURG THALMANN ASSET MANAGEMENT INC","801-54909",108604
2012568,"KTF INVESTMENTS WRAP FEE PROGRAM","KTF INVESTMENTS, LLC","801-134137",337465
2012819,"ADVISORY SOLUTIONS UNIFIED MANAGED ACCOUNT (UMA) MODELS (RESEARCH MODELS)","EDWARD JONES","801-3297",250
2012819,"ADVISORY SOLUTIONS FUND MODELS  (RESEARCH MODELS)","EDWARD JONES","801-3297",250
2006235,"SCHWAB WEALTH ADVISORY","CHARLES SCHWAB & CO., INC.","801-29938",5393
2007162,"OPPORTUNITY","STIFEL, NICOLAUS & COMPANY, INCORPORATED","801-10746",793
2007162,"PERSONALIZED UNIFIED MANAGED ACCOUNT","WELLS FARGO ADVISORS","801-37967",19616
2007162,"MANAGED ACCOUNT ACCESS","CHARLES SCHWAB & CO., INC.","801-29938",5393
2007162,"RAYMOND JAMES CONSULTING SERVICES, FREEDOM UMA PROGRAM AND PORTFOLIO SELECT UMA PROGRAM","RAYMOND JAMES & ASSOCIATES, INC.","801-10418",705
2007162,"MANAGER SELECT AND MANAGER ACCESS SELECT","LPL FINANCIAL LLC","801-10970",6413
2007162,"MANAGED ACCOUNT LINK / MANAGED ACCOUNT COMMAND/BNY SPONSORED PROGRAM/MANAGED ACCOUNT ADVISOR/UMA PROGRAM/MANAGED360","BNY ADVISORS","801-52378",106108
2007162,"ACCESS, STRATEGIC WEALTH PORTFOLIO AND ADVISOR ALLOCATION PROGRAM","UBS FINANCIAL SERVICES INC.","801-7163",8174
2007162,"MODEL PROGRAM","ENVESTNET PMC","801-57260",111694
2007162,"PORTFOLIO MANAGER PROGRAM, STRATIS, CONNECT WEALTH AND UNIFIED MANAGED ACCOUNT PROGRAM","J.P. MORGAN SECURITIES LLC","801-3702",79
2007162,"SELECT UMA PROGRAM","MORGAN STANLEY","801-70103",149777
2007162,"MANAGED DIVERSIFIED PORTFOLIOS","WELLS FARGO BANK, N.A.","",
2007162,"INVESTMENT ADVISORY AND SELECT PORTFOLIO SOLUTIONS PROGRAMS","MANAGED ACCOUNT ADVISORS LLC","801-67569",142558
2007162,"AMERIPRISE SELECT SEPARATE ACCOUNT PROGRAM","AMERIPRISE FINANCIAL SERVICES, LLC","801-28543",6363
2007162,"UNIFIED OVERLAY MANAGEMENT PROGRAM","FDX ADVISORS, INC.","801-29775",104601
2007162,"MODEL PROGRAM","ADHESION WEALTH ADVISOR SOLUTIONS","801-67829",143593
2007162,"FIDELITY MANAGED ACCOUNT XCHANGE","FIDELITY INSTITUTIONAL WEALTH ADVISER LLC","801-116860",301896
2007162,"SMARTX PLATFORM","SMARTX ADVISORY SOLUTIONS","801-113795",297680
2007162,"MODEL PROGRAM","SEI GLOBAL SERVICES, INC.","",
2007162,"VESTMARK MANAGER MARKETPLACE","VESTMARK ADVISORY SOLUTIONS, INC.","801-114077",221518
2007583,"FUNDSOURCE","WELLS FARGO ADVISORS FINANCIAL NETWORK, LLC","",
2007583,"FUNDAMENTAL CHOICE","WELLS FARGO ADVISORS FINANCIAL NETWORK, LLC","",
2007583,"PRIVATE INVESTMENT MANAGEMENT","WELLS FARGO ADVISORS FINANCIAL NETWORK, LLC","",
2007583,"PERSONALIZED UNIFIED MANAGED ACCOUNT","WELLS FARGO ADVISORS FINANCIAL NETWORK, LLC","",
2007679,"ROUNDANGLE ADVISORS WRAP PROGRAM","ROUNDANGLE ADVISORS LLC","",
2007438,"RAYMOND JAMES & ASSOCIATES WRAP FEE PROGRAM","RAYMOND JAMES & ASSOCIATES, INC.","801-10418",705
2007438,"STEWARD PARTNERS INVESTMENT ADVISORY PROGRAM","STEWARD PARTNERS INVESTMENT ADVISORY, LLC","801-107426",283004
2007682,"SEPARATE ACCOUNT SOLUTIONS (SAS)","NEWEDGE ADVISORS","801-79876",171351
2007682,"GWM WRAP PORTFOLIO MANAGEMENT","NEWEDGE ADVISORS","801-79876",171351
2007682,"ADVISOR'S CHOICE (AC)","NEWEDGE ADVISORS","801-79876",171351
2007682,"MANAGERXCHANGE? MANAGERS PROGRAM (MMP)","NEWEDGE ADVISORS","801-79876",171351
2007682,"MID ATLANTIC FUND STRATEGY (MAFS)","NEWEDGE ADVISORS","801-79876",171351
2007682,"MID ATLANTIC PORTFOLIO SOLUTIONS (MAPS)","NEWEDGE ADVISORS","801-79876",171351
2007657,"FREEDOM ASSET MANAGEMENT WRAP FEE PROGRAM","FREEDOM ASSET MANAGEMENT","",
2007267,"FIDELITY SEPARATE ACCOUNT NETWORK","FIDELITY BROKERAGE SERVICES, LLC","",
2007267,"PORTFOLIO MANAGER PROGRAM","CHASE WEALTH MANAGEMENT","",
2007267,"ACCESS, STRATEGIC WEALTH AND ADVISOR ALLOCATION","UBS","",
2007267,"OPPORTUNISTIC ADVISORY PROGRAM","J.P. MORGAN PRIVATE BANK","",
2007267,"STRATEGIC INVESTMENT SERVICES","J.P MORGAN SECURITIES","",
2007267,"SCHWAB MARKETPLACE","CHARLES SCHWAB","",
2007267,"SCHWAB MARKETPLACE - PFD","CHARLES SCHWAB","",
