"FilingID","Name","Street 1","Street 2","City","State","Country","Postal Code","Private Residence","Phone","Fax","Type","Description"
1995807,"KEATING & ASSOCIATES, INC.","10985 CODY STREET","SUITE 220","OVERLAND PARK","KS","United States","66210","N","(913) 663-2385","(913) 906-9844","One of your branch offices or affiliates","CLIENT FILES"
1999475,"SEQUOA FINANCIAL GROUP, LLC","33 WEST STREET, REAR","P.O. BOX 235","LITCHFIELD","CT","United States","06759","N","212-223-7280","833-267-4550","One of your branch offices or affiliates","BOOKS AND RECORDS PERTAINING TO SEQUOIA FINANCIAL ADVISORS, LLC ARE KEPT EITHER AT BRANCH LOCATIONS OR AT THE HOME OFFICE AT 3500 EMBASSY PARKWAY, AKRON, OH 44333."
1999475,"SEQUOIA FINANCIAL GROUP, LLC","21420 GREATER MACK AVE.","","ST. CLAIR SHORES","MI","United States","48080","N","888-225-3777","","One of your branch offices or affiliates","BOOKS AND RECORDS PERTAINING TO SEQUOIA FINANCIAL ADVISORS, LLC ARE KEPT EITHER AT BRANCH LOCATIONS OR AT THE HOME OFFICE AT 3500 EMBASSY PARKWAY, AKRON, OHIO 44333."
1999475,"SEQUOIA FINANCIAL GROUP, LLC","1410 N. WESTSHORE BLVD.","SUITE 410","TAMPA","FL","United States","33607","N","813-289-0551","813-282-9347","One of your branch offices or affiliates","BOOKS AND RECORDS PERTAINING TO SEQUOIA FINANCIAL ADVISORS, LLC ARE KEPT EITHER AT BRANCH LOCATIONS OR AT THE HOME OFFICE AT 3500 EMBASSY PARKWAY, AKRON, OH 44333."
1999475,"SEQUOIA","5475 RINGS RD","SUITE 475","DUBLIN","OH","United States","43017","N","(614) 267-2600","","One of your branch offices or affiliates","BOOKS AND RECORDS PERTAINING TO SEQUOIA FINANCIAL ADVISORS, LLC ARE KEPT HERE, IN ONLINE STORAGE AS WELL AS AT MAIN OFFICE."
1999475,"SEQUOIA FINANCIAL GROUP, LLC","111 S. 2ND ST., STE. 300","","MANKATO","MN","United States","56001-5803","N","3303759480","","One of your branch offices or affiliates","BOOKS AND RECORDS PERTAINING TO SEQUOIA FINANCIAL ADVISORS, LLC ARE KEPT EITHER AT BRANCH LOCATIONS OR AT THE HOME OFFICE AT 3500 EMBASSY PARKWAY, AKRON, OH 44333."
1999475,"SEQUOIA FINANCIAL GROUP","200 CONCORD PLAZA, SUITE 290","","SAN ANTONIO","TX","United States","78216","N","210-353-0500","210-353-0508","One of your branch offices or affiliates","BOOKS AND RECORDS RELATED TO INVESTMEMNT ADVICE PROVIDED TO CLIENTS."
1999475,"BOX, INC.","900 JEFFERSON AVE","","REDWOOD CITY","CA","United States","94063","N","877-729-4269","","A third-party unaffiliated record keeper","ELECTRONIC FILE RETENTION"
1999475,"SEQUOIA FINANCIAL GROUP, LLC","5480 CORPORATE DRIVE","SUITE 100","TROY","MI","United States","48098","N","248-641-7400","","One of your branch offices or affiliates","BOOKS AND RECORDS PERTAINING TO SEQUOIA FINANCIAL ADVISORS, LLC ARE KEPT EITHER AT BRANCH LOCATIONS OR AT THE HOME OFFICE AT 3500 EMBASSY PARKWAY, AKRON, OH 44333."
1999475,"SEQUOIA FINANCIAL GROUP, LLC","2901 N. ASHTON BLVD., STE 200","","LEHI","UT","United States","84043-5496","N","3303759480","","One of your branch offices or affiliates","BOOKS AND RECORDS PERTAINING TO SEQUOIA FINANCIAL ADVISORS, LLC ARE KEPT EITHER AT BRANCH LOCATIONS OR AT THE HOME OFFICE AT 3500 EMBASSY PARKWAY, AKRON, OH 44333."
1999475,"SEQUOIA FINANCIAL GROUP, LLC","2000 AUBURN DR.","STE 350","BEACHWOOD","OH","United States","44122","N","216.831.4900","216.831.8499","One of your branch offices or affiliates","BOOKS AND RECORDS PERTAINING TO SEQUOIA FINANCIAL ADVISORS, LLC ARE KEPT EITHER AT BRANCH LOCATIONS OR AT THE HOME OFFICE AT 3500 EMBASSY PARKWAY, AKRON, OH 44333."
1999475,"SEQUOIA FINANCIAL GROUP, LLC","3003 OAK ROAD","SUITE 425","WALNUT CREEK","CA","United States","94597","N","3303759480","","One of your branch offices or affiliates","BOOKS AND RECORDS PERTAINING TO SEQUOIA FINANCIAL ADVISORS, LLC ARE KEPT EITHER AT BRANCH LOCATIONS OR AT THE HOME OFFICE AT 3500 EMBASSY PARKWAY, AKRON, OH 44333."
1999475,"SEQUOIA FINANCIAL GROUP, LLC","24 2ND AVENUE SW","","ABERDEEN","SD","United States","57402-0430","N","3303759480","","One of your branch offices or affiliates","CLIENT FILES"
1999475,"SEQUOIA FINANCIAL ADVISORS","1205 WESTLAKES DRIVE","","BERWYN","PA","United States","19312","N","610-572-4529","610-640-3858","One of your branch offices or affiliates","BOOKS AND RECORDS PERTAINING TO SEQUOIA FINANCIAL ADVISORS, LLC ARE KEPT EITHER AT BRANCH LOCATIONS OR AT THE HOME OFFICE AT 3500 EMBASSY PARKWAY, AKRON, OHIO 44333."
1999475,"MY COMPLIANCE OFFICE TECHNOLOGIES, INC.","231 LASALLE ST","SUITE 2100","CHICAGO","IL","United States","60604","N","773-614-6520","","A third-party unaffiliated record keeper","OUR COMPLIANCE SOFTWARE PROVIDER.  EMPLOYEE DOCUMENTS AND ATTESTATIONS AND DISCLOSURES ARE KEPT HERE."
1999475,"SEQUOIA FINANCIAL GROUP, LLC","7001 E. BELLEVIEW AVE., SUITE 700","","DENVER","CO","United States","80237-2733","N","3303759480","","One of your branch offices or affiliates","BOOKS AND RECORDS PERTAINING TO SEQUOIA FINANCIAL ADVISORS, LLC ARE KEPT EITHER AT BRANCH LOCATIONS OR AT THE HOME OFFICE AT 3500 EMBASSY PARKWAY, AKRON, OH 44333."
1999475,"SEQUOIA FINANCIAL GROUP, LLC","33 WEST STREET, REAR","P.O. BOX 235","LITCHFIELD","CT","United States","06759","N","3303759480","","One of your branch offices or affiliates","BOOKS AND RECORDS PERTAINING TO SEQUOIA FINANCIAL ADVISORS, LLC ARE KEPT EITHER AT BRANCH LOCATIONS OR AT THE HOME OFFICE AT 3500 EMBASSY PARKWAY, AKRON, OH 44333."
1999475,"SEQUOIA FINANCIAL GROUP, LLC","4310 17TH AVE. S.","","FARGO","ND","United States","58103-2545","N","3303759480","","One of your branch offices or affiliates","BOOKS AND RECORDS PERTAINING TO SEQUOIA FINANCIAL ADVISORS, LLC ARE KEPT EITHER AT BRANCH LOCATIONS OR AT THE HOME OFFICE AT 3500 EMBASSY PARKWAY, AKRON, OH 44333."
1999475,"SEQUOIA FINANCIAL GROUP","104 WOODMONT BOULEVARD","SUITE 320","NASHVILLE","TN","United States","37205","N","800-466-9055","615-244-1148","One of your branch offices or affiliates","BUSINESS RECORDS RELATED TO INVESTMENT ADVICE PROVIDED TO CLIENTS."
1999475,"SEQUOIA FINANCIAL GROUP, LLC","1061 S 800 E STE. 120","","OREM","UT","United States","84097","N","3303759480","","One of your branch offices or affiliates","BOOKS AND RECORDS PERTAINING TO SEQUOIA FINANCIAL ADVISORS, LLC ARE KEPT EITHER AT BRANCH LOCATIONS OR AT THE HOME OFFICE AT 3500 EMBASSY PARKWAY, AKRON, OH 44333."
1999475,"SEQUOIA FINANCIAL GROUP, LLC","80 BLANCHARD ROAD","SUITE 201","BURLINGTON","MA","United States","01803","N","781-365-8586","","One of your branch offices or affiliates","BOOKS AND RECORDS PERTAINING TO SEQUOIA FINANCIAL ADVISORS, LLC ARE KEPT EITHER AT BRANCH LOCATIONS OR AT THE HOME OFFICE AT 3500 EMBASSY PARKWAY, AKRON, OH 44333."
1999475,"SEQUOIA FINANCIAL GROUP, LLC","5 TRIAD CENTER, STE 600","","SALT LAKE CITY","UT","United States","84180-1106","N","3303759480","","One of your branch offices or affiliates","BOOKS AND RECORDS PERTAINING TO SEQUOIA FINANCIAL ADVISORS, LLC ARE KEPT EITHER AT BRANCH LOCATIONS OR AT THE HOME OFFICE AT 3500 EMBASSY PARKWAY, AKRON, OH 44333."
1999475,"SEQUOIA FINANCIAL GROUP, LLC","3501 24TH AE. NW., STE. 201","","NORMAN","OK","United States","73069-6665","N","3303759480","","One of your branch offices or affiliates","BOOKS AND RECORDS PERTAINING TO SEQUOIA FINANCIAL ADVISORS, LLC ARE KEPT EITHER AT BRANCH LOCATIONS OR AT THE HOME OFFICE AT 3500 EMBASSY PARKWAY, AKRON, OH 44333."
1999475,"SEQUOIA FINANCIAL GROUP, LLC","6095 PARKLAND BLVD","SUITE 210","MAYFIELD HEIGHTS","OH","United States","44124","N","(440) 473-1115","(440) 473-0186","One of your branch offices or affiliates","BOOKS AND RECORDS ARE KEPT AT EITHER BRANCH LOCATIONS OR THE HOME OFFICE AT 3500 EMBASSY PARKWAY, AKRON, OH 44333."
1999475,"SEQUOIA FINANCIAL GROUP, LLC","3555 TIMMONS LANE","SUITE 915","HOUSTON","TX","United States","77027","N","713-581-2440","833-267-4550","One of your branch offices or affiliates","BOOKS AND RECORDS PERTAINING TO SEQUOIA FINANCIAL ADVISORS, LLC ARE KEPT EITHER AT BRANCH LOCATIONS OR AT THE HOME OFFICE AT 3500 EMBASSY PARKWAY, AKRON, OH 44333."
1999475,"SALES FORCE","WWW.SALESFORCE.COM","","SAN FRANCISCO","CA","United States","94106","N","(800) 664-9073","","A third-party unaffiliated record keeper","CRM SYSTEM HOUSING BOOKS AND RECORDS ONLINE."
1999475,"SEQUOIA FINANCIAL GROUP, LLC","800 NICOLLET MALL, STE 1300","","MINNEAPOLIS","MN","United States","44333","N","3303759480","","One of your branch offices or affiliates","BOOKS AND RECORDS PERTAINING TO SEQUOIA FINANCIAL ADVISORS, LLC ARE KEPT EITHER AT BRANCH LOCATIONS OR AT THE HOME OFFICE AT 3500 EMBASSY PARKWAY, AKRON, OH 44333."
1999475,"SEQUOIA FINANCIAL GROUP, LLC","810 S. CINCINNATI AVE., SUITE 600","","TULSA","OK","United States","74119-1623","N","3303759480","","One of your branch offices or affiliates","BOOKS AND RECORDS PERTAINING TO SEQUOIA FINANCIAL ADVISORS, LLC ARE KEPT EITHER AT BRANCH LOCATIONS OR AT THE HOME OFFICE AT 3500 EMBASSY PARKWAY, AKRON, OH 44333."
1999475,"SEQUOIA FINANCIAL GROUP, LLC","1350 EUCLID AVENUE","SUITE 800","CLEVELAND","OH","United States","44115","N","216-774-1240","216-774-1227","One of your branch offices or affiliates","BOOKS AND RECORDS PERTAINING TO SEQUOIA FINANCIAL ADVISORS, LLC ARE KEPT EITHER AT BRANCH LOCATIONS OR AT THE HOME OFFICE AT 3500 EMBASSY PARKWAY, AKRON, OHIO 44333."
1999475,"SMARSH INC.","851 SW 6TH AVE.","SUITE 800","PORTLAND","OR","United States","97204","N","866-762-7741","","A third-party unaffiliated record keeper","A WEB-BASED APPLICATION THAT ARCHIVES AND MONITORS FOR SEC AND FINRA REGULATORY REQUIREMENTS FOR ELECTRONIC COMMUNICATIONS COMPLIANCE - EMAIL AND SOCIAL MEDIA RETENTION"
1999475,"SEQUOIA FINANCIAL GROUP, LLC","999 W. RIVERSIDE AVE., STE 101","","SPOKANE","WA","United States","99201-1005","N","3303759480","","One of your branch offices or affiliates","BOOKS AND RECORDS PERTAINING TO SEQUOIA FINANCIAL ADVISORS, LLC ARE KEPT EITHER AT BRANCH LOCATIONS OR AT THE HOME OFFICE AT 3500 EMBASSY PARKWAY, AKRON, OH 44333."
1999764,"SABO - CAPITAL INVESTMENT ADVISORY SERVICES","11019 TOURNAMENT BLVD","SUITE 201","MURRELLS INLET","SC","United States","29576","N","843-651-2030","843-651-0702","One of your branch offices or affiliates","RECORDS NECESSARY TO MAINTAIN COMPLIANCE WITH APPLICABLE REGULATIONS, CLIENT NEEDS, OR REGULATORY REQUESTS."
1999490,"RAYMOND JAMES & ASSOCIATES, INC","880 CARILLON PARKWAY","","ST. PETERSBURG","FL","United States","33716","N","800-248-8863","727-567-8510","Other","BOOKS AND RECORDS FOR AMBASSADOR ACCOUNTS"
1995632,"MARUHACHI WAREHOUSE COMPANY LTD.","HF MONZENNAKA-CHO BUILDING, 2-1-9 TOMIOKA","KOTO-KU","TOKYO","","Japan","135-0047","N","81-3-5620-0816","","A third-party unaffiliated record keeper","CERTAIN BOOKS AND RECORDS REQUIRED TO BE KEPT IN COMPLAINCE WITH THE INVESTMENT ADVISERS ACT OF 1940."
1995632,"NOMURA RESEARCH INSTITUTE,LTD.","OTEMACHI FINANCIAL CITY GRAND CUBE, 1-9-2 OTEMACHI","CHIYODA-KU,","TOKYO","","Japan","100-0004","N","81-3-5533-2111","","A third-party unaffiliated record keeper","CERTAIN BOOKS AND RECORDS REQUIRED TO BE KEPT IN COMPLAINCE WITH THE INVESTMENT ADVISERS ACT OF 1940."
1995632,"SALESFORCE JAPAN CO., LTD.","1-1-3 MARUNOUCHI","CHIYODA-KU","TOKYO","","Japan","100-0005","N","81-3-4222-1000","","A third-party unaffiliated record keeper","CERTAIN BOOKS AND RECORDS REQUIRED TO BE KEPT IN COMPLAINCE WITH THE INVESTMENT ADVISERS ACT OF 1940."
1999764,"CREASY - CAPITAL INVESTMENT ADVISORY SERVICES","2018 EASTWOOD ROAD","","WILMINGTON","NC","United States","28403","N","910-509-7093","","One of your branch offices or affiliates","RECORDS NECESSARY TO MAINTAIN COMPLIANCE WITH APPLICABLE REGULATIONS, CLIENT NEEDS, OR REGULATORY REQUESTS."
1999764,"HARDEN - CAPITAL INVESTMENT COMPANIES","7000 HOUSTON ROAD","BLDG 200 SUITE 23","FORENCE","KY","United States","41042","N","(859)282-9524","","One of your branch offices or affiliates","RECORDS NECESSARY TO MAINTAIN COMPLIANCE WITH APPLICABLE REGULATIONS, CLIENT NEEDS, OR REGULATORY REQUESTS."
1999764,"WOLFSOHN - CAPITAL INVESTMENT ADVISORY SERVICES LLC","151 BROADWAY","","LYNBROOK","NY","United States","11563","N","(516) 995-9955","","One of your branch offices or affiliates","RECORDS NECESSARY TO MAINTAIN COMPLIANCE WITH APPLICABLE REGULATIONS, CLIENT NEEDS, OR REGULATORY REQUESTS."
1999764,"SOREL - CAPITAL INVESTMENT COMPANIES","131 E. INNES ST.","SUITE 307","SALISBURG","NC","United States","28144","N","(704) 216-1571","","One of your branch offices or affiliates","RECORDS NECESSARY TO MAINTAIN COMPLIANCE WITH APPLICABLE REGULATIONS, CLIENT NEEDS, OR REGULATORY REQUESTS."
1999764,"","","","","","","","Y","404-309-5546","","One of your branch offices or affiliates","RECORDS NECESSARY TO MAINTAIN COMPLIANCE WITH APPLICABLE REGULATIONS, CLIENT NEEDS, OR REGULATORY REQUESTS."
1999764,"","","","","","","","Y","(770) 894-2367","","One of your branch offices or affiliates","RECORDS NECESSARY TO MAINTAIN COMPLIANCE WITH APPLICABLE REGULATIONS, CLIENT NEEDS, OR REGULATORY REQUESTS."
1999764,"GARDNER - CAPITAL INVESTMENT ADVISORY SERVICES LLC","3605 GLENWOOD AVENUE","STE 220","RALEIGH","NC","United States","27612","N","(919) 322-2388","(919) 758-8953","One of your branch offices or affiliates","RECORDS NECESSARY TO MAINTAIN COMPLIANCE WITH APPLICABLE REGULATIONS, CLIENT NEEDS, OR REGULATORY REQUESTS."
1999764,"","","","","","","","Y","(336) 816-4241","","One of your branch offices or affiliates","RECORDS NECESSARY TO MAINTAIN COMPLIANCE WITH APPLICABLE REGULATIONS, CLIENT NEEDS, OR REGULATORY REQUESTS."
1999764,"HICKS - FINANCIAL RESOURCE MANAGEMENT","211 E. SIX FORKS ROAD","SUITE 118","RALEIGH","NC","United States","27609","N","919-8565-1968","919-856-1967","One of your branch offices or affiliates","RECORDS NECESSARY TO MAINTAIN COMPLIANCE WITH APPLICABLE REGULATIONS, CLIENT NEEDS, OR REGULATORY REQUESTS."
1999764,"","","","","","","","Y","(910) 264-3596","","One of your branch offices or affiliates","RECORDS NECESSARY TO MAINTAIN COMPLIANCE WITH APPLICABLE REGULATIONS, CLIENT NEEDS, OR REGULATORY REQUESTS."
1999764,"","","","","","","","Y","(919)346-3055","(919) 297-8900","One of your branch offices or affiliates","RECORDS NECESSARY TO MAINTAIN COMPLIANCE WITH APPLICABLE REGULATIONS, CLIENT NEEDS, OR REGULATORY REQUESTS."
1999764,"CHADWICK FINANCIAL","3547 DREHER SHOALS ROAD","","IRMO","SC","United States","29063","N","(803) 233-3110","(803) 832-1601","One of your branch offices or affiliates","RECORDS NECESSARY TO MAINTAIN COMPLIANCE WITH APPLICABLE REGULATIONS, CLIENT NEEDS, OR REGULATORY REQUESTS."
1999764,"MCDANIEL - THE MCDANIEL CORPORATION","6156 ST. ANDREWS ROAD","","COLUMBIA","SC","United States","29212","N","803-750-4848","803-750-4928","One of your branch offices or affiliates","RECORDS NECESSARY TO MAINTAIN COMPLIANCE WITH APPLICABLE REGULATIONS, CLIENT NEEDS, OR REGULATORY REQUESTS."
1999764,"WILKE - CAPITAL INVESTMENT COMPANIES","61 CHEMIN DE VIE","","ATLANTA","GA","United States","30342","N","(770) 855-9220","","One of your branch offices or affiliates","RECORDS NECESSARY TO MAINTAIN COMPLIANCE WITH APPLICABLE REGULATIONS, CLIENT NEEDS, OR REGULATORY REQUESTS."
1999764,"SMITH - CAPITAL INVESTMENT COMPANIES","157 OLD MARKET SQ","","EASLEY","SC","United States","29642","N","(864) 850-3022","","One of your branch offices or affiliates","RECORDS NECESSARY TO MAINTAIN COMPLIANCE WITH APPLICABLE REGULATIONS, CLIENT NEEDS, OR REGULATORY REQUESTS."
1999764,"","","","","","","","Y","(919)552-1706","(919)801-4013","One of your branch offices or affiliates","RECORDS NECESSARY TO MAINTAIN COMPLIANCE WITH APPLICABLE REGULATIONS, CLIENT NEEDS, OR REGULATORY REQUESTS."
1999764,"","","","","","","","Y","(609) 577-4893","","One of your branch offices or affiliates","RECORDS NECESSARY TO MAINTAIN COMPLIANCE WITH APPLICABLE REGULATIONS, CLIENT NEEDS, OR REGULATORY REQUESTS."
1999764,"","","","","","","","Y","(919) 349-1162","","One of your branch offices or affiliates","RECORDS NECESSARY TO MAINTAIN COMPLIANCE WITH APPLICABLE REGULATIONS, CLIENT NEEDS, OR REGULATORY REQUESTS."
1999764,"","","","","","","","Y","(919) 245-8720","","One of your branch offices or affiliates","RECORDS NECESSARY TO MAINTAIN COMPLIANCE WITH APPLICABLE REGULATIONS, CLIENT NEEDS, OR REGULATORY REQUESTS."
1999764,"","","","","","","","Y","(978) 539-8760","(978) 750-1948","One of your branch offices or affiliates","RECORDS NECESSARY TO MAINTAIN COMPLIANCE WITH APPLICABLE REGULATIONS, CLIENT NEEDS, OR REGULATORY REQUESTS."
1999764,"FORGASON - CAPITAL INVESTMENT ADVISORY SERVICES LLC","1310 AZALEA COURT","SUITE M","MYRTLE BEACH","SC","United States","29577","N","(843) 497-0066","(843) 449-1018","One of your branch offices or affiliates","RECORDS NECESSARY TO MAINTAIN COMPLIANCE WITH APPLICABLE REGULATIONS, CLIENT NEEDS, OR REGULATORY REQUESTS."
1999764,"FIELDS - INTEGRATED ADVISORY SERVICES, LLC","110 OAKWOOD DR.","SUITE 470","WINSTON-SALEM","NC","United States","27103","N","(336) 714-5050","(336) 714-2662","One of your branch offices or affiliates","RECORDS NECESSARY TO MAINTAIN COMPLIANCE WITH APPLICABLE REGULATIONS, CLIENT NEEDS, OR REGULATORY REQUESTS."
1999764,"","","","","","","","Y","(770) 891-0877","","One of your branch offices or affiliates","RECORDS NECESSARY TO MAINTAIN COMPLIANCE WITH APPLICABLE REGULATIONS, CLIENT NEEDS, OR REGULATORY REQUESTS."
1999764,"MOORE - CAPITAL INVESTMENT COMPANIES","4801 GLENWOOD AVE","SUITE 200","RALEIGH","NC","United States","27612","N","(919) 247-4286","(919) 516-0328","One of your branch offices or affiliates","RECORDS NECESSARY TO MAINTAIN COMPLIANCE WITH APPLICABLE REGULATIONS, CLIENT NEEDS, OR REGULATORY REQUESTS."
1999764,"PARROTT INSURANCE & BENEFITS","150 WEAVER DRIVE","","LEXINGTON","NC","United States","27292","N","(336) 249-7705","(336) 249-7706","One of your branch offices or affiliates","RECORDS NECESSARY TO MAINTAIN COMPLIANCE WITH APPLICABLE REGULATIONS, CLIENT NEEDS, OR REGULATORY REQUESTS."
1999764,"SHIELDS - CAPITAL INVESTMENT ADVISORY SERVICES LLC","862 COUNTRY CLUB ROAD","","ROCKY MOUNT","NC","United States","27804","N","(252) 443-7884","(252) 443-9323","One of your branch offices or affiliates","RECORDS NECESSARY TO MAINTAIN COMPLIANCE WITH APPLICABLE REGULATIONS, CLIENT NEEDS, OR REGULATORY REQUESTS."
1999764,"","","","","","","","Y","(516) 680-8447","","One of your branch offices or affiliates","RECORDS NECESSARY TO MAINTAIN COMPLIANCE WITH APPLICABLE REGULATIONS, CLIENT NEEDS, OR REGULATORY REQUESTS."
1999764,"SOWERS - CAPITAL INVESTMENT COMPANIES","120 E COUNCIL ST","SUITE 600","SALISBURY","NC","United States","28144","N","(980) 330-3029","","One of your branch offices or affiliates","RECORDS NECESSARY TO MAINTAIN COMPLIANCE WITH APPLICABLE REGULATIONS, CLIENT NEEDS, OR REGULATORY REQUESTS."
1999764,"PALKO - CAPITAL INVESTMENT COMPANIES","352 E. CHARLES STREET","","MATTHEWS","NC","United States","28105","N","(704) 946-5290","","One of your branch offices or affiliates","RECORDS NECESSARY TO MAINTAIN COMPLIANCE WITH APPLICABLE REGULATIONS, CLIENT NEEDS, OR REGULATORY REQUESTS."
1999764,"YERCHECK - CAPITAL INVESTMENT COMPANIES","2593 W ROOSEVELT BLVD","SUITE 207","MONROE","NC","United States","28110","N","(704) 558-6060","","One of your branch offices or affiliates","RECORDS NECESSARY TO MAINTAIN COMPLIANCE WITH APPLICABLE REGULATIONS, CLIENT NEEDS, OR REGULATORY REQUESTS."
1999764,"THOMPSON - CAPITAL INVESTMENT COMPANIES","105 N. ORANGE AVE","","DUNN","NC","United States","28334","N","(910) 230-0219","(910) 2300244","One of your branch offices or affiliates","RECORDS NECESSARY TO MAINTAIN COMPLIANCE WITH APPLICABLE REGULATIONS, CLIENT NEEDS, OR REGULATORY REQUESTS."
1999764,"THORNE - CAPITAL INVESTMENT ADVISORY SERVICES","3103 DEVINE STREET","","COLUMBIA","SC","United States","29205","N","803-252-3441","803-799-6137","One of your branch offices or affiliates","RECORDS NECESSARY TO MAINTAIN COMPLIANCE WITH APPLICABLE REGULATIONS, CLIENT NEEDS, OR REGULATORY REQUESTS."
1999764,"DAVIS - CAPITAL INVESTMENT ADVISORY SERVICES","705 NORTHEAST DRIVE","SUITE 16","DAVIDSON","NC","United States","28036","N","(704) 892-2226","","One of your branch offices or affiliates","RECORDS NECESSARY TO MAINTAIN COMPLIANCE WITH APPLICABLE REGULATIONS, CLIENT NEEDS, OR REGULATORY REQUESTS."
1999764,"JENKINS - CAPITAL INVESTMENT COMPANIES","1922 FT BRAGG RD","","FAYETTEVILLE","NC","United States","28303","N","910-912-6650","910-491-5105","One of your branch offices or affiliates","RECORDS NECESSARY TO MAINTAIN COMPLIANCE WITH APPLICABLE REGULATIONS, CLIENT NEEDS, OR REGULATORY REQUESTS."
1999764,"","","","","","","","Y","(704) 877-4629","","One of your branch offices or affiliates","RECORDS NECESSARY TO MAINTAIN COMPLIANCE WITH APPLICABLE REGULATIONS, CLIENT NEEDS, OR REGULATORY REQUESTS."
1999764,"MEINELSCHMIDT - CAPITAL INVESTMENT ADVISORY SERVICES","38 SOUTH POTOMAC ST.","STE. 203","HAGERSTOWN","MD","United States","21740","N","(301) 665-9038","","One of your branch offices or affiliates","RECORDS NECESSARY TO MAINTAIN COMPLIANCE WITH APPLICABLE REGULATIONS, CLIENT NEEDS, OR REGULATORY REQUESTS."
1999764,"KEETER - CAPITAL INVESTMENT COMPANIES","314-025 WEST MILLBROOK RD","","RALEIGH","NC","United States","27609","N","(919) 728-5619","","One of your branch offices or affiliates","RECORDS NECESSARY TO MAINTAIN COMPLIANCE WITH APPLICABLE REGULATIONS, CLIENT NEEDS, OR REGULATORY REQUESTS."
1999764,"BASSS - CAPITAL INVESTMENT COMPANIES","5877 HWY 21 SOUTH","","RINCON","GA","United States","31326","N","(912) 295-2222","","One of your branch offices or affiliates","RECORDS NECESSARY TO MAINTAIN COMPLIANCE WITH APPLICABLE REGULATIONS, CLIENT NEEDS, OR REGULATORY REQUESTS."
1999764,"","","","","","","","Y","(910) 520-0100","","One of your branch offices or affiliates","RECORDS NECESSARY TO MAINTAIN COMPLIANCE WITH APPLICABLE REGULATIONS, CLIENT NEEDS, OR REGULATORY REQUESTS."
1999764,"","","","","","","","Y","(336) 337-7980","","One of your branch offices or affiliates","RECORDS NECESSARY TO MAINTAIN COMPLIANCE WITH APPLICABLE REGULATIONS, CLIENT NEEDS, OR REGULATORY REQUESTS."
1999764,"PENDERGRAFT - CAPITAL INVESTMENT COMPANIES","7421 CARMEL EXEC PARK DR","SUITE 310","CHARLOTTE","NC","United States","28226","N","(704) 496-9522","(704) 817-8096","One of your branch offices or affiliates","RECORDS NECESSARY TO MAINTAIN COMPLIANCE WITH APPLICABLE REGULATIONS, CLIENT NEEDS, OR REGULATORY REQUESTS."
1999764,"","","","","","","","Y","(843) 376-6590","(843) 387-4008","One of your branch offices or affiliates","RECORDS NECESSARY TO MAINTAIN COMPLIANCE WITH APPLICABLE REGULATIONS, CLIENT NEEDS, OR REGULATORY REQUESTS."
1999764,"DUGGINS - CAPITAL INVESTMENT GROUP, INC.","210 FAIRWAY DRIVE","SUITE 101","FAYETTEVILLE","NC","United States","28305","N","(910) 423-2020","","One of your branch offices or affiliates","RECORDS NECESSARY TO MAINTAIN COMPLIANCE WITH APPLICABLE REGULATIONS, CLIENT NEEDS, OR REGULATORY REQUESTS."
1999764,"BRYSON - CAPITAL INVESTMENT GROUP, INC.","1541 WADE HAMPTON BLVD","","GREENVILLE","SC","United States","29609","N","(864) 386-6820","","One of your branch offices or affiliates","RECORDS NECESSARY TO MAINTAIN COMPLIANCE WITH APPLICABLE REGULATIONS, CLIENT NEEDS, OR REGULATORY REQUESTS."
1999764,"","","","","","","","Y","(919) 747-9509","","One of your branch offices or affiliates","RECORDS NECESSARY TO MAINTAIN COMPLIANCE WITH APPLICABLE REGULATIONS, CLIENT NEEDS, OR REGULATORY REQUESTS."
1999764,"","","","","","","","Y","770-486-3807","770-486-3804","One of your branch offices or affiliates","RECORDS NECESSARY TO MAINTAIN COMPLIANCE WITH APPLICABLE REGULATIONS, CLIENT NEEDS, OR REGULATORY REQUESTS."
1999764,"WHETRO - WHETRO ADVISORS","4169 HOLLAND SYLVANIA RD","SUITE 103","TOLEDO","OH","United States","43623","N","(419) 517-8095","","One of your branch offices or affiliates","RECORDS NECESSARY TO MAINTAIN COMPLIANCE WITH APPLICABLE REGULATIONS, CLIENT NEEDS, OR REGULATORY REQUESTS."
1999764,"","","","","","","","Y","(704) 904-2891","","One of your branch offices or affiliates","RECORDS NECESSARY TO MAINTAIN COMPLIANCE WITH APPLICABLE REGULATIONS, CLIENT NEEDS, OR REGULATORY REQUESTS."
1999764,"","","","","","","","Y","(919) 452-1370","","One of your branch offices or affiliates","RECORDS NECESSARY TO MAINTAIN COMPLIANCE WITH APPLICABLE REGULATIONS, CLIENT NEEDS, OR REGULATORY REQUESTS."
1999764,"MONAGHAN - CAPITAL INVESTMENT COMPANIES","2860- E WARD BLVD","","WILSON","NC","United States","27893","N","(252) 281-2141","(252) 281-2144","One of your branch offices or affiliates","RECORDS NECESSARY TO MAINTAIN COMPLIANCE WITH APPLICABLE REGULATIONS, CLIENT NEEDS, OR REGULATORY REQUESTS."
1999762,"STEPHENS INC.","3425 N FUTRALL DRIVE","SUITE 201","FAYETTEVILLE","AR","United States","72703","N","479-718-7400","479-718-7490","One of your branch offices or affiliates","ORIGINAL OR COPIES OF CERTAIN COMMUNICATIONS SENT TO OR RECEIVED BY THE ADVISER."
