"FilingID","ReferenceID","SubreferenceID","Name of General Partner, etc."
1998800,193685,122196,"MATTHEW GILMARTIN"
1998800,193685,127309,"GEORGIA PRINSLOO"
1998800,193685,122196,"DIAMETER ASSOCIATES LLC"
1998800,312433,141634,"SCOTT CRAVEN-JONES"
1998800,312433,141633,"DIAMETER ASSOCIATES LLC"
1998800,312433,141633,"GEORGIA PRINSLOO"
1998800,312433,141634,"MATTHEW GILMARTIN"
1998800,193685,122196,"SCOTT CRAVEN-JONES"
1998800,247608,133335,"DIAMETER ASSOCIATES LLC"
1998800,193685,122196,"GEORGIA PRINSLOO"
1998800,247608,133335,"GEORGIA PRINSLOO"
1998800,247608,133335,"SCOTT CRAVEN JONES"
1998800,193685,122195,"GEORGIA PRINSLOO"
1998800,193685,122195,"SCOTT CRAVEN-JONES"
1998800,193685,122195,"DIAMETER ASSOCIATES LLC"
1998800,193685,127309,"SCOTT CRAVEN-JONES"
1998800,247608,133335,"MATTHEW GILMARTIN"
1998800,247608,133334,"MATTHEW GILMARTIN"
1998800,247608,133333,"MATTHEW GILMARTIN"
1998800,193685,122195,"MATTHEW GILMARTIN"
1998800,193685,127309,"MATTHEW GILMARTIN"
1998800,247608,133333,"DIAMETER ASSOCIATES LLC"
1998800,247608,133333,"GEORGIA PRINSLOO"
1998800,247608,133333,"SCOTT CRAVEN JONES"
1998800,247608,133334,"DIAMETER ASSOCIATES LLC"
1998800,312433,141633,"SCOTT CRAVEN-JONES"
1998800,312433,141633,"MATTHEW GILMARTIN"
2003037,311199,141403,"AKKADIAN VENTURES GP VI, LLC"
2002712,418728,152424,"ROBERT MESCHI"
2002712,418728,152424,"ALBERT J. MARTINEZ"
2002712,418728,152424,"PATRICK AGEMIAN"
2002712,309194,141002,"SERENGETI ASSOCIATES LP"
2002712,279716,137041,"SERENGETI CARACAL II GP, LLC"
2002712,279716,137042,"ALBERT J. MARTINEZ, PATRICK AGEMIAN, ROBERT MESCHI"
2002712,248445,133422,"SERENGETI CARACAL GP, LLC"
2002712,248445,133421,"PATRICK AGEMIAN"
2002712,56575,11205,"ALBERT J. MARTINEZ"
2002712,248445,133421,"ROBERT MESCHI"
2002712,59940,12119,"SERENGETI ASSOCIATES LP"
2002712,248445,133421,"ALBERT J. MARTINEZ"
2002712,215518,126291,"SERENGETI CARACAL GP, LLC"
2002712,235567,131438,"ALBERT J. MARTINEZ"
2002712,235567,131438,"PATRICK AGEMIAN"
2002712,235567,131438,"ROBERT MESCHI"
2002712,213381,125895,"PATRICK AGEMIAN"
2002712,213381,125895,"ROBERT MESCHI"
2002712,213381,125897,"SERENGETI ASSOCIATES LP"
2002712,213381,125895,"ALBERT J. MARTINEZ"
2002712,7936,2119,"ROBERT MESCHI"
2002712,7936,2119,"ALBERT J. MARTINEZ"
2002712,8024,2123,"PATRICK AGEMIAN"
2002712,8024,2123,"ALBERT J. MARTINEZ"
2002712,8024,2123,"ROBERT MESCHI"
2002712,7936,2119,"PATRICK AGEMIAN"
2002712,7936,9563,"SERENGETI ASSOCIATES LP"
2002712,8024,2122,"SERENGETI ASSOCIATES LP"
2002712,56575,11204,"SERENGETI ASSOCIATES LP"
2002712,56575,11205,"PATRICK AGEMIAN"
2002712,56575,11205,"ROBERT MESCHI"
2002712,57879,11653,"SERENGETI ASSOCIATES LP"
2002712,196622,123426,"SERENGETI ASSOCIATES LP"
2002712,215518,126292,"PATRICK AGEMIAN"
2002712,215518,126292,"ALBERT J. MARTINEZ"
2002712,215518,126292,"ROBERT MESCHI"
2002712,279715,137039,"SERENGETI CARACAL GP, LLC"
2002712,418731,152788,"SERENGETI CARACAL GP LLC"
2002712,319363,152787,"SERENGETI CARACAL GP, LLC"
1998700,5174,5851,"KWK MANAGEMENT LLC, INVESTMENT MANAGER"
1998700,5174,5851,"LPGP LLC, GENERAL PARTNER"
2003678,5174,5851,"KWK MANAGEMENT LLC, INVESTMENT MANAGER"
2003678,5174,5851,"LPGP LLC, GENERAL PARTNER"
2004567,50676,137184,"BAC-MP FUND MANAGEMENT, LLC"
2004567,280786,137187,"BGPCOF GP, LLC"
2004567,50884,137185,"BLUEARC GLOBAL MACRO FUND MANAGEMENT, LLC"
2004567,215953,137186,"BGPCOF GP, LLC"
2004567,197034,142060,"BLUEARC ALTERNATIVES FUND MANAGEMENT, LLC"
2004567,368432,144918,"BLUEARC ALTERNATIVES FUND MANAGEMENT, LLC"
2004567,368431,150215,"BLUEARC ALTERNATIVES FUND MANAGEMENT, LLC"
2004567,435308,150194,"BGPCOF GP, LLC"
2004490,174853,126875,"SECOND ALPHA PARTNERS IV GP, L.P."
2003491,488396,153343,"SILVERSTONE ROSEG (GP), LLC,"
2003491,488798,153443,"SILVERSTONE SEQUEL GP, LLC"
2003491,422186,153401,"STEPSTONE BOULDER (GP), LLC"
2003491,488393,153342,"SILVERSTONE DISCOVERY OFFSHORE AGGREGATOR (GP), LLC"
2003491,488419,153344,"STEPSTONE PRIVATE MARKETS HORIZONS (GP), LLC"
2003491,422163,153440,"STEPSTONE VC SECONDARIES GP VI LLC"
2003491,310683,141246,"STEPSTONE VC GENERAL PARTNER IX, L.P."
2003491,310568,141211,"STEPSTONE VC GENERAL PARTNER IV, L.P."
2003491,310685,141254,"STEPSTONE VC GENERAL PARTNER IX, L.P."
2003491,422162,153439,"STEPSTONE VC SECONDARIES GP VI LLC"
2003491,310683,141247,"STEPSTONE VC GENERAL PARTNER IX, L.P."
2003491,311067,141366,"STEPSTONE CAPITAL V (GP), LLC"
2003491,310683,141249,"STEPSTONE VC GENERAL PARTNER IX, L.P."
2003491,310587,141222,"STEPSTONE VC GENERAL PARTNER VI, L.P."
2003491,422140,153437,"STEPSTONE VC CAPI GP LLC"
2003491,269422,141410,"STEPSTONE SECONDARIES IV (GP) S.À R.L."
2003491,310594,141227,"STEPSTONE VC GENERAL PARTNER VII, L.P."
2003491,310592,141224,"STEPSTONE VC GENERAL PARTNER VI, L.P."
2003491,310592,141225,"STEPSTONE VC GENERAL PARTNER VI, L.P."
2003491,310594,141226,"STEPSTONE VC GENERAL PARTNER VII, L.P."
2003491,310683,141248,"STEPSTONE VC GENERAL PARTNER IX, L.P."
2003491,310771,141271,"STEPSTONE VC GENERAL PARTNER X, L.P."
2003491,310771,141270,"STEPSTONE VC GENERAL PARTNER X, L.P."
2003491,310685,141250,"STEPSTONE VC GENERAL PARTNER IX, L.P."
2003491,310604,141236,"GREENSPRING FF-GP, LLC"
2003491,310720,141257,"STEPSTONE VC SECONDARIES GP IV, LLC"
2003491,227925,129990,"STEPSTONE CAPITAL IV (GP) S.À R.L."
2003491,68793,49390,"STEPSTONE CAPITAL III (GP), LLC"
2003491,18860,49394,"STEPSTONE FERRO (GP), LLC"
2003491,174792,132957,"STEPSTONE RIVAS (GP), LLC"
2003491,15592,49402,"STEPSTONE DIVERSIFIED FUNDS GP, LLC"
2003491,19581,3849,"STEPSTONE SECONDARIES II (GP), LLC"
2003491,21323,49400,"CP G.P. (CALEDONIAN)"
2003491,310596,141229,"STEPSTONE VC GENERAL PARTNER VII, L.P."
2003491,269421,141409,"STEPSTONE TACTICAL GROWTH III (GP), LLC"
2003491,174788,141408,"STEPSTONE SECONDARIES III (GP) S.A.R.L"
2003491,310596,141228,"STEPSTONE VC GENERAL PARTNER VII, L.P."
2003491,310601,141234,"STEPSTONE VC GENERAL PARTNER VIII, L.P."
2003491,310601,141235,"STEPSTONE VC GENERAL PARTNER VIII, L.P."
2003491,310598,141233,"STEPSTONE VC GENERAL PARTNER VIII, L.P."
2003491,364851,144347,"STEPSTONE VC GENERAL PARTNER XI LP"
2003491,364851,144348,"STEPSTONE VC GENERAL PARTNER XI LP"
2003491,310575,141215,"STEPSTONE VC GENERAL PARTNER V, L.P."
2003491,310575,141216,"STEPSTONE VC GENERAL PARTNER V, L.P."
2003491,227924,129989,"STEPSTONE CAPITAL IV (GP), LLC"
2003491,179524,129981,"STEPSTONE MAPLE (GP), LLC"
2003491,311055,141362,"STEPSTONE TC (GP), LLC"
2003491,310587,141223,"STEPSTONE VC GENERAL PARTNER VI, L.P."
2003491,227929,129991,"STEPSTONE KF (GP), LLC"
2003491,311117,141394,"STEPSTONE PI (GP), LLC"
2003491,422190,147157,"STEPSTONE TACTICAL GROWTH IV (GP) S.A.R.L"
2003491,310818,141275,"STEPSTONE VC OPPORTUNITIES GP VII, LLC"
2003491,422059,147110,"STEPSTONE CLIMATE (GP), SARL"
2003491,422137,147152,"STEPSTONE VC XI GP LLC"
2003491,422154,147154,"STEPSTONE VC SECONDARIES GP VI LLC"
2003491,422141,147153,"STEPSTONE VC TILAD GP LLC"
2003491,422189,147156,"STEPSTONE TACTICAL GROWTH III (GP), LLC"
2003491,310765,141264,"STEPSTONE VC GENERAL PARTNER X, L.P."
2003491,310765,141265,"STEPSTONE VC GENERAL PARTNER X, L.P."
2003491,310765,141262,"STEPSTONE VC GENERAL PARTNER X, L.P."
2003491,310571,141213,"STEPSTONE VC GENERAL PARTNER V, L.P."
2003491,310765,141263,"STEPSTONE VC GENERAL PARTNER X, L.P."
2003491,310775,141272,"STEPSTONE VC DIVERSITY GP I, L.P."
2003491,364853,144350,"STEPSTONE VC GENERAL PARTNER XI LP"
2003491,364853,144349,"STEPSTONE VC GENERAL PARTNER XI LP"
2003491,364938,144366,"STEPSTONE SECONDARIES V (GP) S.À R.L."
2003491,364935,144365,"STEPSTONE SECONDARIES V (GP), LLC"
2003491,20965,49401,"AMACAR GP, INC."
2003491,228014,130000,"STEPSTONE SECONDARIES IV (GP) S.À R.L."
2003491,174778,129980,"STEPSTONE KF (GP), LLC"
2003491,228013,129999,"STEPSTONE SECONDARIES IV (GP), LLC"
2003491,310568,141212,"STEPSTONE VC GENERAL PARTNER IV, L.P."
2003491,310598,141230,"STEPSTONE VC GENERAL PARTNER VIII, L.P."
2003491,310713,141255,"STEPSTONE VC OPPORTUNITIES GP VI, LLC"
2003491,310625,141241,"CHARLES ASHTON NEWHALL"
2003491,310625,141241,"JAMES JIN LIM"
2003491,310568,141210,"JAMES JIM LIM"
2003491,310568,141210,"CHARLES ASHTON NEWHALL"
2003491,311068,141367,"STEPSTONE CAPITAL V (GP), S.A.R.L."
2003491,310571,141214,"STEPSTONE VC GENERAL PARTNER V, L.P."
1997923,486376,152829,"BRIDGEWATER ASSOCIATES, LP"
1997923,436320,152835,"BRIDGEWATER FUNDS GP, LLC"
1997923,486376,152832,"RUSSELL BURT"
1997923,486376,152832,"JENNIFER COLLINS"
1997923,26686,141512,"HUMPHRY LEUE"
1997923,314401,142007,"BRIDGEWATER ASSOCIATES, LP"
1997923,314401,142006,"BRIDGEWATER ASSOCIATES, LP"
1997923,314401,142007,"DERMOT BUTLER"
1997923,314401,142007,"RUSSELL BURT"
1997923,26682,8198,"BRIDGEWATER ASSOCIATES, LP"
1997923,26686,5838,"BRIDGEWATER ASSOCIATES, LP"
1997923,15739,5843,"HUMPHRY LEUE"
1997923,486376,152832,"BRIDGEWATER ASSOCIATES, LP"
1997923,433768,149858,"BRIDGEWATER FUNDS GP, LLC"
1997923,26682,5848,"HUMPHRY LEUE"
1997923,26682,5848,"BRIDGEWATER ASSOCIATES, LP"
1997923,27283,5855,"BRIDGEWATER ASSOCIATES, LP"
1997923,27322,5864,"BRIDGEWATER ASSOCIATES, LP"
1997923,230541,130637,"BRIDGEWATER ASSOCIATES, LP"
1997923,15739,5843,"JENNIFER COLLINS"
1997923,27412,5872,"JENNIFER COLLINS"
1997923,27412,5872,"HUMPHRY LEUE"
1997923,27412,5872,"BRIDGEWATER ASSOCIATES, LP"
1997923,120372,83387,"BRIDGEWATER ASSOCIATES, LP"
1997923,26686,5840,"HUMPHRY LEUE"
1997923,26686,5840,"BRIDGEWATER ASSOCIATES, LP"
1997923,27305,5859,"DERMOT BUTLER"
1997923,27305,5859,"BRIDGEWATER ASSOCIATES, LP"
1997923,15739,5842,"BRIDGEWATER ASSOCIATES, LP"
1997923,26682,5848,"JENNIFER COLLINS"
1997923,120372,83387,"JENNIFER COLLINS"
1997923,120372,83387,"HUMPHRY LEUE"
1997923,120372,83388,"BRIDGEWATER ASSOCIATES, LP"
1997923,27223,5854,"BRIDGEWATER ASSOCIATES, LP"
1997923,27397,6425,"BRIDGEWATER ASSOCIATES, LP"
1997923,27322,5865,"BRIDGEWATER ASSOCIATES, LP"
1997923,27397,6425,"RUSSELL BURT"
1997923,27322,5865,"RUSSELL BURT"
1997923,27397,6425,"DERMOT BUTLER"
1997923,27283,5857,"RUSSELL BURT"
1997923,27283,5857,"DERMOT BUTLER"
1997923,27283,5857,"BRIDGEWATER ASSOCIATES, LP"
1997923,230541,151150,"BRIDGEWATER ASSOCIATES, LP"
1997923,230541,151150,"JENNIFER COLLINS"
1997923,230541,151150,"HUMPHRY LEUE"
1997923,436320,150334,"BRIDGEWATER ASSOCIATES, LP"
1997923,436320,150334,"HUMPHRY LEUE"
1997923,436320,150334,"JENNIFER COLLINS"
1997923,27305,5858,"BRIDGEWATER ASSOCIATES, LP"
1997923,27305,5859,"RUSSELL BURT"
1997923,26686,141512,"BRIDGEWATER ASSOCIATES, LP"
1997923,26686,141512,"JENNIFER COLLINS"
1997923,27223,5854,"HUMPHRY LEUE"
1997923,26686,5840,"JENNIFER COLLINS"
1997923,15739,5843,"BRIDGEWATER ASSOCIATES, LP"
1997923,27223,5854,"JENNIFER COLLINS"
1997923,27322,5865,"DERMOT BUTLER"
1997923,27349,5867,"BRIDGEWATER ASSOCIATES, LP"
1997923,27349,5867,"RUSSELL BURT"
1997923,27349,5867,"DERMOT BUTLER"
1997923,433755,149853,"BRIDGEWATER FUNDS GP, LTD."
1997923,433768,149856,"BRIDGEWATER FUNDS GP, LTD."
1997923,433768,149857,"BRIDGEWATER FUNDS GP, LTD."
1997923,436320,152834,"BRIDGEWATER FUNDS GP, LTD."
1997923,486394,152833,"BRIDGEWATER FUNDS GP, LLC"
1997923,433755,153640,"BRIDGEWATER FUNDS GP, LTD."
2004571,379117,146119,"REVERENCE CAPITAL PARTNERS CREDIT III (FUND VI) GP, L.P."
2004571,379112,146115,"REVERENCE CAPITAL PARTNERS CREDIT III (FUND VI) GP, L.P."
2001032,306463,139883,"KELLY PARK MANAGEMENT LLC"
2001032,213361,125893,"KELLY PARK MANAGEMENT LLC"
2001032,213361,125894,"KELLY PARK MANAGEMENT LLC"
2000818,30896,5636,"PCM VENTURES LLC (GENERAL PARTNER)"
2000317,313270,142238,"GFR FUND III GP, LLC"
2000317,313270,142239,"GFR FUND III GP, LLC"
2001376,310182,141189,"DAWN HOWE"
2001376,310182,141189,"GEOFF RUDDICK"
2001376,310182,141188,"EISLER CAPITAL MULTI STRATEGY (GP) LTD"
2001376,310182,141189,"CHRISTOPHER NMN MILNER"
2000648,475723,151255,"GCP CAPITAL SOLUTIONS GP IB, LLC"
2001718,277556,146522,"NRC HEDGED EQUITY GP, L.L.C."
2001718,309089,146524,"NRC PRIVATE CREDIT 2022 GP, L.L.C."
2001718,277555,146517,"NRC ABSOLUTE RETURN GP, L.L.LC."
2001718,251249,146523,"NRC PRIVATE CREDIT 2021 GP, L.L.C."
2000214,197759,142921,"BRIDGE DEBT STRATEGIES FUND III GP LLC"
2000214,197759,152245,"BRIDGE DEBT STRATEGIES FUND III GP LLC"
2000214,480071,151825,"BRIDGE LOGISTICS VALUE FUND II GP LLC"
2000214,480071,151828,"BRIDGE LOGISTICS VALUE FUND II GP LLC"
2000214,480071,151830,"BRIDGE LOGISTICS VALUE FUND II GP LLC"
2000214,480071,151822,"BRIDGE LOGISTICS VALUE FUND II GP LLC"
2000214,373651,152185,"BRIDGE SOLAR ENERGY DEVELOPMENT FUND GP LLC"
2000214,373534,146495,"NEWBURY EQUITY PARTNERS IV GP LLC"
2000214,373619,145507,"BRIDGE DEBT STRATEGIES FUND V GP LLC"
2000214,373398,146178,"NEWBURY EQUITY PARTNERS III GP LLC"
2000214,373398,146180,"NEWBURY EQUITY PARTNERS III GP LLC"
2000214,373535,146163,"NEWBURY EQUITY PARTNERS GP LLC"
2000214,373535,146164,"NEWBURY EQUITY PARTNERS GP LLC"
2000214,373395,146171,"NEWBURY EQUITY PARTNERS II GP LLC"
2000214,373395,146170,"NEWBURY EQUITY PARTNERS II GP LLC"
2000214,373398,146176,"NEWBURY EQUITY PARTNERS III GP LLC"
2000214,373568,145500,"NEWBURY EQUITY PARTNERS VI GP LLC"
2000214,373551,146499,"NEWBURY EQUITY PARTNERS V GP LLC"
2000214,373651,145940,"BRIDGE SOLAR ENERGY DEVELOPMENT FUND GP LLC"
2000214,373568,145499,"NEWBURY EQUITY PARTNERS VI GP LLC"
2000214,373617,145695,"BRIDGE DEBT STRATEGIES FUND V GP LLC"
2000214,253805,142925,"BRIDGE DEBT STRATEGIES FUND IV GP LLC"
2000214,197995,143127,"BRIDGE SENIORS HOUSING & MEDICAL PROPERTIES FUND II GP LLC"
2000214,304636,142959,"BRIDGE MULTIFAMILY FUND V GP LLC"
2000214,184837,143124,"BRIDGE OFFICE FUND GP LLC"
2000214,253774,142913,"BRIDGE AGENCY MBS FUND GP LLC"
2000214,58564,143165,"BRIDGE SENIORS HOUSING & MEDICAL PROPERTIES FUND GP LLC"
2000214,306852,143196,"BRIDGE WORKFORCE AND AFFORDABLE HOUSING FUND II GP LLC"
2000214,236390,143119,"BRIDGE OFFICE FUND II GP LLC"
2000214,236390,143120,"BRIDGE OFFICE FUND II GP LLC"
2000214,236390,143121,"BRIDGE OFFICE FUND II GP LLC"
2000214,186261,142919,"BRIDGE DEBT STRATEGIES FUND II GP LLC"
2000214,186261,142920,"BRIDGE DEBT STRATEGIES FUND II GP LLC"
2000214,305478,143181,"BRIDGE SENIORS HOUSING FUND III GP LLC"
2000214,197752,142933,"BRIDGE MULTIFAMILY FUND IV GP LLC"
2000214,197752,142936,"BRIDGE MULTIFAMILY FUND IV GP LLC"
2000214,305478,143180,"BRIDGE SENIORS HOUSING FUND III GP LLC"
2000214,58564,143162,"BRIDGE SENIORS HOUSING & MEDICAL PROPERTIES FUND GP LLC"
2000214,357078,143378,"BRIDGE SINGLE-FAMILY RENTAL FUND IV GP LLC"
2000214,357068,143376,"BRIDGE SINGLE-FAMILY RENTAL FUND IV GP LLC"
2000214,357068,143377,"BRIDGE SINGLE-FAMILY RENTAL FUND IV GP LLC"
2000214,184837,143125,"BRIDGE OFFICE FUND GP LLC"
2000214,184837,143126,"BRIDGE OFFICE FUND GP LLC"
2000214,184827,143130,"BRIDGE SENIORS HOUSING & MEDICAL PROPERTIES FUND II GP LLC"
2000214,197759,142922,"BRIDGE DEBT STRATEGIES FUND III GP LLC"
2000214,186261,142917,"BRIDGE DEBT STRATEGIES FUND II GP LLC"
2000214,58564,143166,"BRIDGE SENIORS HOUSING & MEDICAL PROPERTIES FUND GP LLC"
2000214,305478,143179,"BRIDGE SENIORS HOUSING FUND III GP LLC"
2000214,304636,142956,"BRIDGE MULTIFAMILY FUND V GP LLC"
2000214,304636,142957,"BRIDGE MULTIFAMILY FUND V GP LLC"
2000214,304636,142958,"BRIDGE MULTIFAMILY FUND V GP LLC"
2000214,184827,143129,"BRIDGE SENIORS HOUSING & MEDICAL PROPERTIES FUND II GP LLC"
2000214,184827,143131,"BRIDGE SENIORS HOUSING & MEDICAL PROPERTIES FUND II GP LLC"
2000214,67576,142928,"BRIDGE MF&CO FUND III GP LLC"
2000214,253810,142901,"BRIDGE DEBT STRATEGIES FUND IV GP LLC"
2000214,306774,143195,"BRIDGE WORKFORCE AND AFFORDABLE HOUSING FUND II GP LLC"
2000214,253774,142914,"BRIDGE AGENCY MBS FUND GP LLC"
2000214,67576,142929,"BRIDGE MF&CO FUND III GP LLC"
2000214,67576,142930,"BRIDGE MF&CO FUND III GP LLC"
2000214,197752,142932,"BRIDGE MULTIFAMILY FUND IV GP LLC"
2000214,373551,146500,"NEWBURY EQUITY PARTNERS V GP LLC"
2000214,483149,152210,"BRIDGE WORKFORCE AND AFFORDABLE HOUSING FUND III GP LLC"
2000214,483149,152211,"BRIDGE WORKFORCE AND AFFORDABLE HOUSING FUND III GP LLC"
2000214,483399,152247,"BRIDGE DEBT STRATEGIES FUND III GP LLC"
2000214,373651,152187,"BRIDGE SOLAR ENERGY DEVELOPMENT FUND GP LLC"
2002307,184496,145816,"GDIF CAYMAN GP LIMITED"
2002172,257214,134659,"MEP CAPITAL II GP, LLC"
2002172,257214,134660,"MEP CAPITAL II GP, LLC"
2002172,291069,139853,"MEP CAPITAL III GP, LLC"
2002172,291069,138983,"MEP CAPITAL III GP, LLC"
2002172,398016,146477,"MEP CAPITAL IV GP, LLC"
2002172,398016,146478,"MEP CAPITAL IV GP, LLC"
2006940,33767,6222,"JENNY GARCIA-AMAYA (DIRECTOR)"
2006940,73287,34405,"VIKING GLOBAL OPPORTUNITIES GP LLC (GENERAL PARTNER)"
2006940,378304,146631,"VIKING STRUCTURED CAPITAL GP LLC"
2006940,33782,6230,"MARTIN LANG (DIRECTOR)"
2006940,33767,126891,"SETH LAWRY (DIRECTOR)"
2006940,33767,126891,"MARTIN LANG (DIRECTOR)"
2006940,33767,126891,"JENNY GARCIA-AMAYA (DIRECTOR)"
2006940,33782,6230,"JENNY GARCIA-AMAYA (DIRECTOR)"
2006940,33782,6232,"VIKING LONG FUND GP LLC (GENERAL PARTNER)"
2006940,33782,6233,"VIKING LONG FUND GP LLC (GENERAL PARTNER)"
2006940,33767,127102,"VIKING GLOBAL PERFORMANCE LLC (GENERAL PARTNER)"
2006940,33782,6234,"VIKING LONG FUND GP LLC (GENERAL PARTNER)"
2006940,287878,138090,"VIKING GLOBAL OPPORTUNITIES DRAWDOWN GP LLC (GENERAL PARTNER)"
2006940,287878,143935,"VIKING GLOBAL OPPORTUNITIES PARENT GP LLC (GENERAL PARTNER)"
2006940,360714,143748,"VIKING STRUCTURED CAPITAL GP LLC (GENERAL PARTNER)"
2006940,73287,143934,"VIKING GLOBAL OPPORTUNITIES PARENT GP LLC (GENERAL PARTNER)"
2006940,360714,143782,"VIKING STRUCTURED CAPITAL GP LLC (GENERAL PARTNER)"
2006940,33761,120668,"VIKING GLOBAL PERFORMANCE LLC (GENERAL PARTNER)"
2006940,33767,120667,"VIKING GLOBAL PERFORMANCE LLC (GENERAL PARTNER)"
2006940,33767,6222,"SETH LAWRY (DIRECTOR)"
2006940,33782,6230,"SETH LAWRY (DIRECTOR)"
2006940,33767,6222,"MARTIN LANG (DIRECTOR)"
2006940,73287,34406,"VIKING GLOBAL OPPORTUNITIES GP LLC (GENERAL PARTNER)"
2006940,73287,34407,"VIKING GLOBAL OPPORTUNITIES GP LLC (GENERAL PARTNER)"
2006421,452386,150895,"FIC II GP, LP"
2006421,341241,143103,"FIRST INFRASTRUCTURE CAPITAL GP, L.P."
2006421,340697,143089,"FIRST INFRASTRUCTURE CAPITAL GP, L.P."
2006421,310860,143104,"FIC MATTERHORN GP, LP"
2006421,341033,143101,"FIRST INFRASTRUCTURE CAPITAL GP, L.P."
2006421,341167,143102,"FIRST INFRASTRUCTURE CAPITAL GP, L.P."
2006970,201909,123552,"PERMANENS ASSOCIATES II LLC"
1976475,454383,150967,"ADAMS STREET PRIVATE CREDIT FUND III GP LP"
1976475,454383,150966,"ADAMS STREET PRIVATE CREDIT FUND III GP LP"
1976475,454375,150963,"ASP PE MANAGEMENT LLC"
1976475,454368,150959,"ASP PE MANAGEMENT LLC"
1976475,447698,150693,"ASP PE MANAGEMENT LLC"
2004571,379112,146114,"REVERENCE CAPITAL PARTNERS CREDIT III (FUND VI) GP, L.P."
2004571,379117,146120,"REVERENCE CAPITAL PARTNERS CREDIT III (FUND VI) GP, L.P."
2004571,308447,140198,"REVERENCE CAPITAL PARTNERS CREDIT (FUND III) GP, LP"
2004571,308447,140196,"REVERENCE CAPITAL PARTNERS CREDIT (FUND III) GP, LP"
2004571,308447,140197,"REVERENCE CAPITAL PARTNERS CREDIT (FUND III) GP, LP"
2004571,308452,140200,"REVERENCE CAPITAL PARTNERS CREDIT (FUND III) GP, LP"
2004571,308452,140199,"REVERENCE CAPITAL PARTNERS CREDIT (FUND III) GP, LP"
2004571,475678,151248,"REVERENCE CAPITAL PARTNERS REAL ESTATE SOLUTIONS FUND I (FUND VII) GP, LLC"
2004571,475678,151249,"REVERENCE CAPITAL PARTNERS REAL ESTATE SOLUTIONS FUND I (FUND VII) GP, LLC"
2004900,369125,145025,"TRIAVERA CAPITAL GP, LLC"
2003587,5101,1616,"SYNAPSE III LLC"
2003587,5101,1617,"PETER M. SCHOENFELD"
2003587,5216,1631,"PETER M. SCHOENFELD"
2003587,5216,1630,"SYNAPSE IV LLC"
2003587,5216,1631,"GEOFF RUDDICK"
2003587,5216,1631,"CARY MARR"
2003587,5101,1617,"GEOFF RUDDICK"
2003587,5101,1617,"CARY MARR"
2002160,480364,151867,"YUYING GAO"
2002160,480364,151864,"BANYAN ALPHA GP, LLC"
2002160,480364,151867,"WEIQIANG QIAN"
2005004,253002,134134,"CORBEL DSOF GP, LLC"
2005004,253002,134134,"CORBEL DSOF CAPITAL MANAGEMENT, LLC"
2005572,249485,133691,"STABLE ASSET MANAGEMENT INVESTMENTS, LTD."
2005572,249485,133690,"MARK VICTOR MURRAY"
2005572,249485,133690,"DENISE K. ARCHER"
2005572,249489,133787,"VICTOR MURRAY"
2005572,249489,133787,"DENISE K. ARCHER"
2005572,249489,133787,"ERIK SERRANO BERNTSEN"
2005572,249489,133788,"ERIK SERRANO BERNTSEN"
2005572,249489,133788,"DENISE K. ARCHER"
2005572,249489,133788,"VICTOR MURRAY"
2005572,476812,151364,"MARK VICTOR MURRAY"
2005572,476812,151365,"MARK VICTOR MURRAY"
2005572,476812,151364,"ERIK SERRANO BERNTSEN"
2005572,476812,151365,"ERIK SERRANO BERNTSEN"
2005572,476812,151364,"DENISE K. ARCHER"
2005572,476812,151365,"DENISE K. ARCHER"
2005572,305824,139856,"VICTOR MURRAY"
2005572,305824,139856,"DENISE K. ARCHER"
2005572,305824,139856,"ERIK SERRANO BERNTSEN"
2005572,249485,133690,"ERIK SERRANO BERNTSEN"
2004559,488317,153333,"CLIVE HARRIS"
2004559,488317,153333,"GARY LINFORD"
2004559,488317,153333,"ROBERT THOMAS"
2004559,488318,153335,"JOHN-MARK CONSIDINE"
2004559,488318,153335,"PETER HEAPS"
2004559,488318,153335,"MARK DE KLERK"
2004559,488317,153334,"GARY LINFORD"
2004559,488317,153334,"ROBERT THOMAS"
2004559,488317,153334,"CLIVE HARRIS"
2005858,45618,127194,"QVT ASSOCIATES GP LLC"
2005858,45622,8226,"NICHOLAS BRUMM"
2005858,45618,8223,"QVT ASSOCIATES GP LLC"
2005858,45618,116976,"QVT ASSOCIATES GP LLC"
2005858,45621,8225,"DANIEL GOLD"
2005858,45621,8225,"NICHOLAS BRUMM"
2005858,45622,8226,"DANIEL GOLD"
1995231,279464,153742,"GOLDEN EAGLE STRATEGIES GP, LLC"
1995231,279464,153741,"MARTIN LANG"
1995231,279464,153741,"CRAIG PERETZ"
1995231,279464,153741,"MARC ZUCCARO"
2004545,319840,143466,"KHP SOLUTIONS FUND GP LLC"
2004545,319842,143463,"KHP FUND GP IV LLC"
2004545,254067,134262,"KHP FUND GP III LLC"
2004545,203320,126780,"KHP FUND GP II LLC"
2004545,172596,126779,"KHP FUND GP LLC"
2004545,254091,134268,"KHP FUND GP III LLC"
2004545,319841,143462,"KHP FUND GP IV LLC"
2004545,438213,150520,"KHP FUND GP V LLC"
2004545,438222,150522,"KHP SOLUTIONS FUND GP II LLC"
2004545,438220,150521,"KHP FUND GP V LLC"
2003688,463552,151119,"WD THANOS SPV GP LP"
2004162,199661,135923,"PARAFI DIGITAL HOLDINGS LLC"
