"FilingID","Wrap Fee Program","Sponsor","Sponsor SEC File Number","Sponsor CRD Number"
1933106,"RAYMOND JAMES RESEARCH PORTFOLIOS (""RJRP"")","RAYMOND JAMES & ASSOCIATES, INC.","",
1926973,"MBE WEALTH WRAP FEE PROGRAM","MBE WEALTH MANAGEMENT LLC","",
1931255,"COREVISION FINANCIAL GROUP WRAP FEE PROGRAM","COREVISION FINANCIAL GROUP","801-127739",325310
1927385,"UBS SWP","UBS FINANCIAL SERVICES INC.","801-7163",8174
1927385,"UBS ACCESS","UBS FINANCIAL SERVICES INC.","801-7163",8174
1927385,"MAC PROGRAM","UBS FINANCIAL SERVICES INC.","801-7163",8174
1927385,"WELLS FARGO PRIVATE ADVISOR NETWORK","WELLS FARGO ADVISORS","801-57434",11025
1927385,"MORGAN STANLEY CES","MORGAN STANLEY","801-70103",149777
1927385,"UBS ADVISOR ALLOCATION PROGRAM","UBS FINANCIAL SERVICES INC.","801-7163",8174
1923986,"UGMA WRAP FEE PROGRAM","FORT WASHINGTON INVESTMENT ADVISORS INC","801-37235",107126
1932864,"CORE ASSET MANAGER","BRINKER CAPITAL, INC.","",
1932864,"MANAGER'S CHOICE","AMERICAN PORTFOLIOS FINANCIAL SERVICES","",
1928669,"FLYWHEEL PRIVATE WEALTH","FLYWHEEL PRIVATE WEALTH","",
1928409,"CONSULTING SOLUTIONS","RBC CAPITAL MARKETS, LLC","801-13059",31194
1933039,"KESTRA INSTITUTIONAL SERVICES WRAP FEE PROGRAM","KESTRA INSTITUTIONAL SERVICES, LLC","801-70743",151790
1923986,"UBS MANAGED ACCOUNTS CONSULTING (""MAC"")","UBS FINANCIAL SERVICES INC.","801-7163",8174
1923986,"W&S WEALTH SOLUTIONS","W&S BROKERAGE SERVICES, INC.","801-113946",8099
1923986,"LINCOLN INVESTMENT PLANNING CAAMS SELECT PROGRAM","LINCOLN INVESTMENT","801-14059",519
1923562,"EKO WRAP PROGRAM 1","EKO","801-120685",313296
1923012,"MANZIL INVESTMENT ADVISORS, LLC WRAP FEE PROGRAM","AGHAZ INVESTMENT ADVISORS, LLC","801-118747",308500
1924569,"GALAXY WRAP","AMERITAS ADVISORY SERVICES, LLC","801-55153",317245
1927111,"PERSHING TOTAL CHOICE","BCG SECURITIES, INC.","801-56943",70
1922677,"STERLING MANOR FINANCIAL, LLC WRAP FEE PROGRAM","STERLING MANOR FINANCIAL, LLC","801-107975",284218
1924890,"HJSCM  MANAGED PORTFOLIO PROGRAM","HERBERT J. SIMS CAPITAL MANAGEMENT, INC.","801-124853",134510
1925144,"GFG WRAP FEE PROGRAM","GFG SOLUTIONS","801-130954",331977
1924291,"GOLDEN STATE WRAP FEE PROGRAM","GOLDEN STATE WEALTH MANAGEMENT, LLC","",
1924569,"CONSTELLATION","AMERITAS ADVISORY SERVICES, LLC","801-55153",317245
1924569,"GALAXY II WRAP","AMERITAS ADVISORY SERVICES, LLC","801-55153",317245
1924569,"AMERITAS INVESTMENT STRATEGIES","AMERITAS ADVISORY SERVICES, LLC","801-55153",317245
1924569,"MANAGED ACCOUNT SOLUTIONS","AMERITAS ADVISORY SERVICES, LLC","801-55153",317245
1916467,"SEPARATE ACCOUNT SOLUTIONS (SAS)","NEWEDGE ADVISORS","801-79876",171351
1916467,"GWM WRAP PORTFOLIO MANAGEMENT","NEWEDGE ADVISORS","801-79876",171351
1916467,"ADVISOR'S CHOICE (AC)","NEWEDGE ADVISORS","801-79876",171351
1916467,"MANAGERXCHANGE® MANAGERS PROGRAM (MMP)","NEWEDGE ADVISORS","801-79876",171351
1916467,"MID ATLANTIC FUND STRATEGY (MAFS)","NEWEDGE ADVISORS","801-79876",171351
1916467,"MID ATLANTIC PORTFOLIO SOLUTIONS (MAPS)","NEWEDGE ADVISORS","801-79876",171351
1925476,"THRIVENT UNIFIED MANAGED ACCOUNT 2.0","THRIVENT INVESTMENT MANAGEMENT INC.","",
1925476,"THRIVENT ADVISORFLEX MANAGED VARIABLE ANNUITY PROGRAM","THRIVENT INVESTMENT MANAGEMENT INC.","",
1925476,"THRIVENT ADVISOR","THRIVENT INVESTMENT MANAGEMENT INC.","",
1925476,"THRIVENT ADVISOR GUIDED","THRIVENT INVESTMENT MANAGEMENT INC.","",
1925501,"STRATEGIC ASSET MANAGEMENT GROUP, INC.","STRATEGIC ASSET MANAGEMENT GROUP, INC.","8-135832",
1925516,"THRIVENT ADVISOR NETWORK WRAP FEE PROGRAM","THRIVENT ADVISOR NETWORK, LLC","",
1927424,"CWM ASSET MANAGEMENT PROGRAM","CWM, LLC","801-72037",155344
1927477,"PORTFOLIO MANAGEMENT ACCOUNT (PMA WRAP)","CAPTRUST","801-62193",175112
1927477,"SEPARATELY MANAGED ACCOUNT (SMA WRAP)","CAPTRUST","801-62193",175112
1927669,"UWS WRAP FEE PROGRAM","UNIQUE WEALTH STRATEGIES","801-127067",323994
1927580,"CLARION WRAP FEE PROGRAM","CLARION WEALTH MANAGEMENT PARTNERS","801-131858",334243
1931570,"DESJARDINS US STRATEGY","DESJARDINS SECURITIES INTERNATIONAL INC.","8-53256",112417
1928315,"PAG WRAP FEE PROGRAM","PARADIGM ADVISOR GROUP, LLC","801-131802",334370
1929023,"SMITH BROTHERS WRAP FEE PROGRAM","SMITH BROTHERS FINANCIAL, LLC","",322951
1927612,"ADAMS AND ASSOCIATES WRAP FEE PROGRAM","JOEL ADAMS AND ASSOCIATES INC.","801-123660",319379
1931570,"EDWARD JONES ADVISORY SOLUTIONS UNIFIED MANAGED ACCOUNT PROGRAM","EDWARD JONES","801-3297",250
1931570,"OUTSIDE MANAGER ADVISORY CLIENT PROGRAM","RAYMOND JAMES & ASSOCIATES, INC.","801-10418",705
1931570,"AMBASSADOR PORTFOLIO SERVICES","NATIONAL BANK OF CANADA FINANCIAL INC.","8-39947",22698
1931570,"WEALTH MANAGEMENT DARWIN PORTFOLIOS","DESJARDINS SECURITIES INTERNATIONAL INC.","8-53256",112417
1931570,"INVESTMENT COUNSELING PROGRAM","CANACCORD GENUITY WEALTH MANAGEMENT","801-106809",7449
1931570,"ALIGNED CAPITAL PARTNERS SMA","ALIGNED CAPITAL PARTNERS INC.","",
1931570,"CREDENTIAL MANAGED ACCOUNT ADVISORY","CREDENTIAL SECURITIES INC.","",
1931570,"NBCN MANAGED ACCOUNTS SOLUTIONS","NATIONAL BANK OF CANADA FINANCIAL INC.","8-39947",22698
1931570,"ECHELON WEALTH PARTNERS SEPARATELY MANAGED ACCOUNT","ECHELON WEALTH PARTNERS","",
1931570,"NBCN WRAP PROGRAM","NATIONAL BANK OF CANADA FINANCIAL INC.","8-39947",22698
1931570,"NBF BASKET - NBF INC","NATIONAL BANK OF CANADA FINANCIAL INC.","8-39947",22698
1931570,"AMERIPRISE SELECT SEPARATE ACCOUNT PROGRAM","AMERIPRISE FINANCIAL","",
1931570,"GOLD LEAF MANAGED SOLUTIONS","HAYWOOD SECURITIES (USA) INC.","8-49696",42072
1931570,"PROVISUS WEALTH MANAGEMENT PROGRAMS","PROVISUS INVESTMENT ADVISORY SERVICES","",
1931570,"SCOTIA MCLEOD INVESTMENT PORTFOLIOS PROGRAM","SCOTIA MCLEOD","",
1931570,"MD PRIVATE INVESTMENT COUNSEL","MD FINANCIAL MANAGEMENT","",
1931570,"SCOTIA INVERLAT CASA DE BOLSA","SCOTIA INVERLAT S.A.","",
1931570,"ACCESS PROGRAM","RBC DOMINION SECURITIES (CANADA)","",
1931570,"A+ PROGRAM","RBC DOMINION SECURITIES (CANADA)","",
1931570,"PREMIER PROGRAM","TD WEALTH (CANADA)","",
1931570,"BMO-NESBITT BURNS ADVANCE PROGRAM","BMO NESBITT BURNS SECURITIES LTD.","801-107176",281337
1931570,"MASTERS PROGRAM","MANULIFE FINANCIAL (CANADA)","",
1931570,"RPFL SEPARATELY MANAGED ACCOUNT PROGRAM","RICHARDSON WEALTH (USA) LIMITED","801-77951",166090
1931570,"PARTNERS PROGRAM","RAYMOND JAMES LTD.","",
1931570,"MORGAN STANLEY SELECT UNIFIED MANAGED ACCOUNT PROGRAM","MORGAN STANLEY WEALTH MANAGEMENT CANADA INC.","",
1931570,"STRATEGIC ADVISORY AGREEMENT","SCOTIA FONDOS, SCOTIA INVERLAT","",
1931570,"PIONEER INVESTMENT PROGRAM","RICHARDSON PARTNERS FINANCIAL LIMITED","",
1931570,"SEPARATELY MANAGED ACCOUNT PROGRAM","MANDEVILLE PRIVATE CLIENT INC. (CANADA)","",
1932496,"JOSEPH GUNNAR WRAP FEE PROGRAM","JOSEPH GUNNAR & CO., LLC","",
1927005,"IAS UMA","OPPENHEIMER ASSET MANAGEMENT, INC.","",
1927005,"TD GUIDED PORTFOLIOS PROGRAM","TD PRIVATE CLIENT WEALTH LLC |ENVESTNET|PMC","",
1927005,"TD PREMIER GUIDED PORTFOLIOS PROGRAM","TD PRIVATE CLIENT WEALTH LLC |ENVESTNET|PMC","",
1927005,"TD WATERHOUSE PRIVATE INVESTMENT COUNSEL INC.","TD WATERHOUSE PRIVATE INVESTMENT COUNSEL INC.","",
1927005,"ADVISORY SOLUTIONS UNIFIED MANAGED ACCOUNT PROGRAM","EDWARD JONES & CO., L.P.","",
1927005,"TD WATERHOUSE PRIVATE INVESTMENT ADVICE","TD WATERHOUSE PRIVATE INVESTMENT ADVICE","",
1927005,"UNIFIED PORTFOLIO","RBC WEALTH MANAGEMENT","",
1927005,"MSSB SELECT UMA","MORGAN STANLEY","",
1927005,"FREEDOM UNIFIED MANAGED ACCOUNT (UMA), RAYMOND JAMES CONSULTING SERVICES","RAYMOND JAMES","",
1927005,"MANAGER SELECT, MANAGER ACCESS SELECT","LPL FINANCIAL, LLC","",
1927005,"MANAGED ACCOUNT PROGRAM","SAWTOOTH SOLUTIONS, LLC","",
1927005,"TD GUIDED PORTFOLIO NON-DISCRETIONARY PROGRAM","TD PRIVATE CLIENT WEALTH LLC |ENVESTNET|PMC","",
1927005,"SMARTX ADVISORY SOLUTIONS LLC","SMARTX ADVISORY SOLUTIONS LLC","",
1927005,"WILLIAM BLAIR LLC","SYSTM WEALTH SOLUTIONS LLC,","",
1927005,"ENVESTNET GENERAL DISTRIBUTION","ENVESTNET","",
1927005,"PNC BANK UMA","PNC BANK UMA","",
1927005,"ADHESION WEALTH ADVISORS","ADHESION WEALTH ADVISORS","",
1927005,"MERRILL LYNCH INVESTMENT ADVISORY PROGRAM (IAP), US TRUST SPS","MERRILL LYNCH","",
1927005,"ORION PORTFOLIO SOLUTIONS, LLC","ORION PORTFOLIO SOLUTIONS, LLC","",
1928421,"HS WEALTH PARTNERS","HS WEALTH PARTNERS","",330640
1932635,"FULCRUM EQUITY MANAGEMENT MODELS PROGRAM","FULCRUM EQUITY MANAGEMENT, LLC","801-79524",159099
1932635,"SMARTX","SMARTX ADVISORY SOLUTIONS","801-113795",297680
1932635,"MANAGED ACCOUNT COMMAND","BENJAMIN F. EDWARDS & COMPANY, INCORPORATED","801-71421",146936
1932635,"OPPENHEIMER ASSET MANAGEMENT","OPPENHEIMER & CO. INC.","801-887",249
1932635,"MANAGER SELECT/MANAGER ACCESS SELECT/MODEL WEALTH PORTFOLIOS","LPL FINANCIAL LLC","801-10970",6413
1932635,"PERSONALIZED UMA","WELLS FARGO ADVISORS","801-57434",11025
1932635,"ADHESION WEALTH","ADHESION WEALTH ADVISOR SOLUTIONS","801-67829",143593
1932635,"SMA","ENVESTNET PMC","801-57260",111694
1930913,"HUNTER PORFOLIO SERIES","HUNTER ASSOCIATES LLC","801-42007",30177
1930154,"PWF ASSET MANAGEMENT PROGRAM","PATHWORKS FINANCIAL, INC.","801-120476",138393
1929795,"FIDELITY SEPARATE ACCOUNT NETWORK","FIDELITY BROKERAGE SERVICES, LLC","",
1929795,"PORTFOLIO MANAGER PROGRAM","CHASE WEALTH MANAGEMENT","",
1929795,"ACCESS, STRATEGIC WEALTH AND ADVISOR ALLOCATION","UBS","",
1929795,"OPPORTUNISTIC ADVISORY PROGRAM","J.P. MORGAN PRIVATE BANK","",
1929795,"STRATEGIC INVESTMENT SERVICES","J.P MORGAN SECURITIES","",
1929795,"SCHWAB MARKETPLACE","CHARLES SCHWAB","",
1931039,"CITI PORTFOLIO MANAGER PROGRAM","CITIGROUP GLOBAL MARKETS INC.","801-3387",7059
1931039,"CITI ADVISOR PROGRAM","CITIGROUP GLOBAL MARKETS INC.","801-3387",7059
1931039,"ADVISORY PORTFOLIOS PROGRAM","CITIGROUP GLOBAL MARKETS INC.","801-3387",7059
1931039,"CITI WEALTH BUILDER PROGRAM","CITIGROUP GLOBAL MARKETS INC.","801-3387",7059
1931039,"MULTI-ASSET CLASS SOLUTIONS PROGRAM","CITIGROUP GLOBAL MARKETS INC.","801-3387",7059
1931039,"DYNAMIC ALLOCATION PORTFOLIOS - UMA PROGRAM","CITIGROUP GLOBAL MARKETS INC.","801-3387",7059
1918777,"PRIVATE ADVISOR NETWORK PROGRAM","WELLS FARGO ADVISORS","801-57434",11025
1931440,"IFS GROUP WRAP FEE PROGRAM","IFS GROUP","",328774
1931440,"LPL FINANCIAL","LPL FINANCIAL","",
1918819,"TAMP ADVISORY SOLUTIONS","WEALTHTRUST ASSET MANAGEMENT, LLC","801-80938",174901
1932144,"FLAGSHIP HARBOR ADVISORS WRAP PROGRAM","FLAGSHIP HARBOR ADVISORS, LLC","801-71997",155733
1932109,"MANN FINANCIAL GROUP WRAP FEE PROGRAM","MANN FINANCIAL GROUP","801-114944",297878
1926156,"MSA WRAP FEE PROGRAM","MCALISTER, SWEET & ASSOCIATES, INC.","801-112082",290626
1923334,"ADVISOR WEALTH MANAGEMENT II (AWM II)","STRATOS WEALTH ADVISORS LLC","",
1923334,"STRATOS WEALTH ADVISORS LLC WRAP FEE PROGRAM","STRATOS WEALTH ADVISORS LLC","801-108211",283816
1926392,"LECLAIR WEALTH PARTNERS WRAP FEE PROGRAM","LECLAIR WEALTH PARTNERS","801-131227",332827
1931250,"RBC UNIFIED PORTFOLIO","RBC CAPITAL MARKETS, LLC","",
1931250,"PORTFOLIO FOCUS","RBC CAPITAL MARKETS, LLC","",
1928279,"WAYFINDING FINANCIAL, LLC","WAYFINDING FINANCIAL, LLC","801-118057",306208
1933777,"OPPENHEIMER ASSET MANAGEMENT","OPPENHEIMER & CO. INC.","801-887",249
1933321,"PARADIEM WRAP FEE PROGRAM","PARADIEM, LLC","801-110924",158200
1932216,"VERMILLION WEALTH MANAGEMENT INC. WRAP PROGRAM","VERMILLION WEALTH MANAGEMENT INC.","",
1933777,"FULCRUM EQUITY MANAGEMENT MODELS PROGRAM","FULCRUM EQUITY MANAGEMENT, LLC","801-79524",159099
1933777,"SMARTX","SMARTX ADVISORY SOLUTIONS","801-113795",297680
1933777,"MANAGED ACCOUNT COMMAND","BENJAMIN F. EDWARDS & COMPANY, INCORPORATED","801-71421",146936
1933777,"MANAGER SELECT/MANAGER ACCESS SELECT/MODEL WEALTH PORTFOLIOS","LPL FINANCIAL LLC","801-10970",6413
1933777,"PERSONALIZED UMA","WELLS FARGO ADVISORS","801-57434",11025
1933777,"ADHESION WEALTH","ADHESION WEALTH ADVISOR SOLUTIONS","801-67829",143593
1933777,"SMA","ENVESTNET PMC","801-57260",111694
1930602,"RIVERPOINT WEALTH MANAGEMENT WRAP FEE PROGRAM","RIVERPOINT WEALTH MANAGEMENT","801-78487",168346
1930066,"ESI ILLUMINATIONS","ESI FINANCIAL ADVISORS","801-41722",265
1932995,"FIDELITY","GLOBAL RETIREMENT PARTNERS LLC","801-80074",172011
1932995,"SCHWAB WRAP PROGRAM","GLOBAL RETIREMENT PARTNERS LLC","801-80074",172011
1929763,"MERRILL GUIDED INVESTING WITH ADVISOR","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","801-14235",7691
1929763,"MERRILL LYNCH INVESTMENT ADVISORY PROGRAM","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","801-14235",7691
1929763,"MERRILL GUIDED INVESTING","MANAGED ACCOUNT ADVISORS LLC","801-67569",142558
1929763,"MERRILL LYNCH INVESTMENT ADVISORY PROGRAM","MANAGED ACCOUNT ADVISORS LLC","801-67569",142558
1929763,"MERRILL GUIDED INVESTING WITH ADVISOR","MANAGED ACCOUNT ADVISORS LLC","801-67569",142558
1929763,"MERRILL EDGE ADVISORY ACCOUNT","MANAGED ACCOUNT ADVISORS LLC","801-67569",142558
1929763,"MERRILL GUIDED INVESTING","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","801-14235",7691
1929763,"MERRILL EDGE ADVISORY ACCOUNT","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","801-14235",7691
1929792,"GOLDSTONE FINANCIAL GROUP, LLC WRAP FEE PROGRAM","CHARLES SCHWAB & CO., INC.","801-29938",5393
1927827,"MASTER'S WRAP FEE PROGRAM","MASTER'S WEALTH MANAGEMENT INC.","801-129711",328693
1930536,"CWM ASSET MANAGEMENT PROGRAM","CWM, LLC","801-72037",155344
1925986,"BKM WEALTH MANAGEMENT WRAP FEE PROGRAM","BKM WEALTH MANAGEMENT","801-127026",323928
1933315,"GLOBAL MANAGER STRATEGIES SEPARATE ACCOUNT PROGRAM","GOLDMAN SACHS & CO. LLC","801-16048",361
1933315,"LOCKWOOD FINANCIAL SERVICES","LOCKWOOD CAPITAL MANAGEMENT, INC","801-51863",40655
1933315,"SCHWAB ACCESS PROGRAM","CHARLES SCHWAB & CO., INC.","801-29938",5393
1933315,"UBS ACCESS AND STRATEGIC WEALTH PORTFOLIO PROGRAMS","UBS FINANCIAL SERVICES INC.","801-7163",8174
1933583,"WILLOW CREEK CAPITAL MANAGEMENT, INC. WRAP FEE","RAYMOND JAMES & ASSOCIATES, INC.","801-10418",705
1933248,"AMBASSADOR","RAYMOND JAMES & ASSOCIATES, INC.","801-10418",705
1928728,"FULCRUM EQUITY MANAGEMENT MODELS PROGRAM","FULCRUM EQUITY MANAGEMENT, LLC","801-79524",159099
1928728,"SMARTX","SMARTX ADVISORY SOLUTIONS","801-113795",297680
1928728,"MANAGED ACCOUNT COMMAND","BENJAMIN F. EDWARDS & COMPANY, INCORPORATED","801-71421",146936
1928728,"OPPENHEIMER ASSET MANAGEMENT","OPPENHEIMER & CO. INC.","801-887",249
1928728,"MANAGER SELECT/MANAGER ACCESS SELECT/MODEL WEALTH PORTFOLIOS","LPL FINANCIAL LLC","801-10970",6413
1928728,"PERSONALIZED UMA","WELLS FARGO ADVISORS","801-57434",11025
1928728,"ADHESION WEALTH","ADHESION WEALTH ADVISOR SOLUTIONS","801-67829",143593
1928728,"SMA","ENVESTNET PMC","801-57260",111694
1924768,"MANAGED ACCOUNTS CONSULTING PROGRAM","UBS FINANCIAL SERVICES INC.","",
1924768,"HORIZON DUAL CONTRACT PROGRAM","STIFEL, NICOLAUS & COMPANY, INC.","",
1924768,"CUSTOM SOLUTIONS","MORGAN STANLEY INVESTMENT MANAGEMENT INC.","801-15757",110353
1924768,"SEPERATE ACCOUNT EXCHANGE","SANCTUARY WEALTH MANAGEMENT, LLC","801-81013",148779
1929271,"JARAS FINANCIAL SERVICES, INC. WRAP FEE PROGRAM","MARTIN JARAS","",
1930422,"HEPWORTH EQUITY PARTNERS WRAP PROGRAM","HEPWORTH EQUITY PARTNERS, LLC","",
1928677,"HIGHTOWER ADVISOR DIRECTED PROGRAM","HIGHTOWER ADVISORS, LLC","",
1923426,"BIRCHWOOD FINANCIAL PARTNERS, INC.","BIRCHWOOD FINANCIAL PARTNERS, INC.","",
1927925,"ADVISORS CHOICE","AMERICAN PORTFOLIOS ADVISORS, INC","801-61065",112697
1927925,"MASTERS PROGRAM","WELLS FARGO ADVISORS","801-57434",11025
1927925,"CORE ASSET MANAGER","BRINKER CAPITAL SECURITIES, LLC","8-48110",38123
1927925,"MANAGED ACCOUNT COMMAND","BENJAMIN F. EDWARDS & COMPANY, INCORPORATED","801-71421",146936
1927925,"DUAL CONTRACT","ROBERT W. BAIRD & CO. INCORPORATED","801-7571",8158
1927925,"MANAGED 360 PROGRAM","BNY ADVISORS","801-52378",106108
1927981,"PRIVATE INVESTMENT MANAGEMENT","WELLS FARGO ADVISORS","",
1927981,"FUNDAMENTAL CHOICE","WELLS FARGO ADVISORS","",
1927981,"QUANTITATIVE CHOICE","WELLS FARGO ADVISORS","",
1927981,"FUNDSOURCE","WELLS FARGO ADVISORS","",
1927981,"PERSONALIZED UNIFIED MANAGED ACCOUNT","WELLS FARGO ADVISORS","",
1928066,"YELLOWWOOD WEALTH SOLUTIONS, LLC","TRU INDEPENDENCE ASSET MANAGEMENT, LLC","801-78748",168256
1928096,"WAG II WRAP PROGRAM","WEALTH ADVISORS GROUP","801-69787",122050
1928059,"OMEGA","OPPENHEIMER & CO. INC.","801-887",249
1928059,"FAM FEE ONLY","OPPENHEIMER & CO. INC.","801-887",249
1928059,"ALPHA FEE ONLY","OPPENHEIMER & CO. INC.","801-887",249
1928059,"PREFERENCE","OPPENHEIMER & CO. INC.","801-887",249
1928059,"PAS DIRECTED","OPPENHEIMER & CO. INC.","801-887",249
1928059,"ADVANTAGE ADVISORY","OPPENHEIMER & CO. INC.","801-887",249
1928059,"UMA DIRECTED","OPPENHEIMER & CO. INC.","801-887",249
1930599,"FIDELITY STRATEGIC DISCIPLINES","FIDELITY PERSONAL AND WORKPLACE ADVISORS","801-112027",288590
1928307,"SUN GROUP WRAP FEE PROGRAM","SUN GROUP WEALTH PARTNERS LLC","",
1925178,"OPULEN FINANCIAL GROUP, LLC WRAP FEE PROGRAM","OPULEN FINANCIAL GROUP, LLC","",
1928006,"PCS ADVISOR MODEL PORTFOLIOS","PRIVATE CLIENT SERVICES, LLC","801-71475",120222
1928006,"PRIVATE WEALTH MANAGEMENT","PRIVATE CLIENT SERVICES","",
1928107,"COMPASS FINANCIAL ADVISORY SERVICES WRAP FEE PROGRAM","COMPASS FINANCIAL ADVISORY SERVICES, LLC","801-123037",316843
1921379,"THE RWM WRAP FEE PROGRAM","HOFFMAN CAPITAL ADVISORS LLC","801-114896",287766
1925423,"SMI PRIVATE CLIENT","SMI ADVISORY SERVICES, LLC","801-64882",137872
1920995,"PORTFOLIO PRIVATE CLIENT","PORTFOLIO WEALTH ADVISORS","801-68615",145687
1925642,"FINANCIAL ADVISORS PROGRAM","SECURITIES AMERICA ADVISORS, INC.","801-45628",110518
1925642,"FOCUSED WEALTH MANAGEMENT, INC. WRAP FEE PROGRAM","CHARLES SCHWAB","",
1925642,"FOCUSED WEALTH MANAGEMENT, INC. WRAP FEE PROGRAM","FIDELITY INVESTMENTS","",
1925894,"SMI PRIVATE CLIENT","SMI ADVISORY SERVICES, LLC","801-64882",137872
1925935,"CWM ASSET MANAGEMENT PROGRAM","CWM, LLC","801-72037",155344
1922288,"OUTSIDE MANAGER (OSM)","RAYMOND JAMES & ASSOCIATES, INC.","801-10418",705
1924956,"PRIVATE PORTFOLIO MANAGEMENT PROGRAM","BAZIS PRIVATE WEALTH, LLC","801-107200",148605
1923193,"MANAGED ACCOUNTS CONSULTING","UBS FINANCIAL SERVICES INC.","801-7163",8174
1923193,"MORGAN STANLEY WRAP FEE PROGRAM","MORGAN STANLEY","8-68191",149777
1922288,"AMC (ASSET MANAGEMENT CONSULTING) PREMIER PROGRAM","TRUIST INVESTMENT SERVICES, INC.","8-35355",17499
1922288,"SMA MANAGER SELECT PROGRAM","LPL FINANCIAL LLC","801-10970",6413
1922288,"ROCKEFELLER CAPITAL MANAGEMENT -  SMA PROGRAM","ROCKEFELLER CAPITAL MANAGEMENT","801-113009",294197
1922288,"CONNECT","STIFEL, NICOLAUS & COMPANY, INCORPORATED","801-10746",793
1922288,"SYNOVUS INVESTMENT STRATEGIES","SYNOVUS SECURITIES, INC.","801-19690",14023
1922288,"UBS MAC","UBS FINANCIAL SERVICES INC.","801-7163",8174
1922288,"UNIFIED ACCOUNT","ENVESTNET PMC","801-57260",111694
1922290,"JANNEY MONTGOMERY SCOTT ADVISORS PROGRAM","JANNEY MONTGOMERY SCOTT","",
1922290,"RBC DAIN MAP PROGRAM","RBC DAIN","",
1922290,"SUNBELT SECURITIES","SUNBELT SECURITIES","",
1922290,"SCHWAB MARKET PLACE","CHARLES SCHWAB","",
1922290,"UBS PAINE WEBBER ACCESS & MAC PROGRAMS","UBS PAINE WEBBER","",
1922290,"WELLS FARGO PRIVATE ADVISOR NETWORK","WELLS FARGO","",
1922290,"WEALTHSCAPE","FIDELITY","",
1925412,"THEPARTNERS WEALTH MANAGEMENT WRAP FEE PROGRAM BROCHURE","THEPARTNERS WEALTH MANAGEMENT","801-122637",314816
1922198,"STRATEGIC WEALTH PORTFOLIO","UBS","",
1922198,"ACCESS","UBS","",
1922198,"MANAGED ACCOUNT COMMAND (MAC)","PERSHING LLC","",
1922198,"MID-ATLANTIC PORTFOLIO SOLUTION (MAPS)","MID-ATLANTIC FINANCIAL MANAGEMENT INC.","",
1922198,"CLASSIC","JANNEY MONTGOMERY SCOTT LLC","",
1922198,"STRATEGIC PORTFOLIO ADVISOR SERVICE","MERRILL LYNCH","",
1922198,"CONSULTING AND EVALUATION SERVICE","MORGAN STANLEY","",
1922198,"INVESTMENT MANAGEMENT SERVICE","MORGAN STANLEY","",
1922198,"MANAGED ACCOUNTS CONSULTING","UBS","",
1922198,"PRIVATE ADVISOR NETWORK PROGRAM","WELLS FARGO","",
1922198,"MANAGED ACCOUNT CONSULTING (MAC)","D.A. DAVIDSON","",
1922521,"PW NOVA FINANCIAL SERVICES WRAP FEE PROGRAM","PW NOVA FINANCIAL SERVICES","",
1922244,"SMARTX ADVISORY PLATFORM","SMARTX ADVISORY SOLUTIONS","801-113795",297680
1922244,"CORE ASSET MANAGER","BRINKER CAPITAL INC","801-30504",111743
1922244,"LOCKWOOD INVESTMENT STRATEGIES UMA","BNY ADVISORS","801-52378",106108
1922244,"MANAGER SELECT & MANAGER ACCESS SELECT","LPL FINANCIAL LLC","801-10970",6413
1922244,"FLEXIBLE UNIFIED MANAGED ACCOUNT","BNY ADVISORS","801-52378",106108
1922244,"ADHESION WEALTH ADVISOR SOLUTIONS","ADHESION WEALTH ADVISOR SOLUTIONS","801-67829",143593
1922244,"IMS UNIFIED CHOICE","AVANTAX INVESTMENT SERVICES, INC.","8-29533",13686
1922244,"CALLAN UMA PROGRAM","CALLAN","801-9219",107687
1922244,"PORTFOLIO SELECT UMA CONSULTING SERVICES (RJCS)","RAYMOND JAMES & ASSOCIATES, INC.","801-10418",705
1922244,"LOCKWOOD SPONSORED PROGRAM","BNY ADVISORS","801-52378",106108
1922244,"CES","MORGAN STANLEY","801-70103",149777
1922244,"ADVISORS MSP","JANNEY MONTGOMERY SCOTT LLC","801-7258",463
1922244,"FREEDOM UNIFIED MANAGED ACCOUNT","RAYMOND JAMES & ASSOCIATES, INC.","801-10418",705
1922244,"INVESTMENT ADVISORY PROGRAM (IAP)","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","801-14235",7691
1922244,"SEPARATELY MANAGED ACCOUNT","U.S. BANCORP INVESTMENTS, INC.","801-68122",17868
1922244,"SEPARATE ACCOUNT EXCHANGE","TD AMERITRADE, INC.","801-60469",7870
1922244,"MANAGED ACCOUNT PROGRAM","ASSEMBLY WEALTH","801-57629",108834
1922244,"THIRD PARTY MODELS PROGRAM","ENVESTNET PMC","801-57260",111694
1922244,"MARKETPLACE","CHARLES SCHWAB & CO., INC.","801-29938",5393
1922244,"SELECT UMA","MORGAN STANLEY","801-70103",149777
1922244,"STEPHENS","STEPHENS","801-15510",3496
1922244,"CETERA","ENVESTNET PMC","801-57260",111694
1922244,"NATIXIS","NATIXIS ADVISORS, LLC","801-48408",106800
