"FilingID","Wrap Fee Program","Sponsor","Sponsor SEC File Number","Sponsor CRD Number"
2002531,"SPA (STRATEGIC PORTFOLIO ADVISER)","BANK OF AMERICA/MERRILL LYNCH","",
2002531,"MANAGED ACCOUNT PROGRAM","RBC WEALTH MANAGEMENT","",
2002531,"STAR (STRATEGIC ASSET REVIEW)","OPPENHEIMER","",
2002531,"AAP","UBS FINANCIAL SERVICES INC","",
2002531,"MARKETPLACE","CHARLES SCHWAB","",
2002531,"OSM","RAYMOND JAMES","",
2002531,"SMARTX ADVISORY SOLUTIONS","SMARTX ADVISORY SOLUTIONS","",
2002531,"VESTMARK MANAGER MARKETPLACE","UBS FINANCIAL SERVICES INC","",
2002531,"COMMUNITIES","ORION PORTFOLIO SOLUTIONS, LLC","801-57265",107975
2002531,"MAC (MANAGED ACCOUNTS CONSULTING)","UBS FINANCIAL SERVICES INC.","",
2002531,"RAYMOND JAMES FREEDOM UNIFIED MANAGED ACCOUNT PROGRAM","RAYMOND JAMES","",
2002531,"SWP (STRATEGIC WEALTH PORTFOLIO)","UBS FINANCIAL SERVICES INC.","",
2002531,"SPS (SELECT PORTFOLIO SOLUTIONS)","BANK OF AMERICA/MERRILL LYNCH","",
2002531,"NETWORK","WELLS FARGO ADVISORS LLC","",
2002531,"SELECT UMA","MORGAN STANLEY","",
2002531,"IMS","MORGAN STANLEY","",
2002531,"SELECT SEPERATE ACCOUNT PROGRAM","AMERIPRISE FINANCIAL SERVICES","",
2002933,"SPA","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","801-14235",7691
1999530,"FULCRUM EQUITY MANGEMENT","FULCRUM EQUITY MANAGEMENT, LLC","801-79524",159099
2001123,"PERSONALIZED UNIFIED MANAGED ACCOUNT, FUNDSOURCE, PRIVATE ADVISOR NETWORK AND CUSTOMIZED PORTFOLIOS PROGRAMS","WELLS FARGO ADVISORS","801-37967",19616
2001139,"CHARLES SCHWAB WRAP FEE PROGRAM","CHARLES SCHWAB & CO., INC.","801-29938",5393
2002906,"LEBENTHAL GLOBAL ADVISORS WRAP PROGRAM","LEBENTHAL GLOBAL ADVISORS, LLC","801-110652",283303
2002933,"ACCESS","UBS ASSET MANAGEMENT (AMERICAS) LLC","801-34910",106838
2002933,"NO NAME","NEWEDGE SECURITIES, LLC","8-27663",10674
2002933,"NO NAME","WESTERN INTERNATIONAL SECURITIES","801-68953",39262
2002933,"CLIENT SELECTED MANAGERS SERVICE","ROBERT W. BAIRD & CO. INCORPORATED","801-7571",8158
2002933,"STRATIS OR PMP","J.P. MORGAN SECURITIES LLC","801-3702",79
2002933,"CONSULTING AND EVALUATION SERVICES","MORGAN STANLEY","801-70103",149777
2002933,"OUTSIDE MANAGED PROGRAM (OSM)","RAYMOND JAMES & ASSOCIATES, INC.","801-10418",705
2002933,"PAPAMARKOU","PAPAMARKOU WELLNER & CO., INC.","",
2002933,"PROAM (PROFESSIONAL ASSET MGT)","NBC SECURITIES","",
2002820,"OMEGA","OPPENHEIMER & CO. INC.","801-887",249
2002820,"FAM FEE ONLY","OPPENHEIMER & CO. INC.","801-887",249
2002820,"ALPHA FEE ONLY","OPPENHEIMER & CO. INC.","801-887",249
2002820,"PREFERENCE","OPPENHEIMER & CO. INC.","801-887",249
2002820,"PAS DIRECTED","OPPENHEIMER & CO. INC.","801-887",249
2002820,"ADVANTAGE ADVISORY","OPPENHEIMER & CO. INC.","801-887",249
2002820,"UMA DIRECTED","OPPENHEIMER & CO. INC.","801-887",249
1998741,"CAPITAL A WEALTH MANAGEMENT, LLC","CAPITAL A WEALTH MANAGEMENT","801-129086",328863
2001209,"PRIVATE ACCESS ACCOUNT STRATEGIES WRAP FEE PROGRAM","GOLDMAN SACHS WEALTH SERVICES, L.P.","801-48238",106693
2001812,"SELECT (UMA), CONSULTING AND EVALUATION SERVICES","MORGAN STANLEY","801-70103",149777
2001812,"ACCESS, MANAGED ACCOUNT CONSULTING (MAC), STRATEGIC WEALTH PORTFOLIO (SWP)","UBS FINANCIAL SERVICES INC.","801-7163",8174
2001812,"FIDELITY SEPARATE ACCOUNT NETWORK (SAN)","FIDELITY BROKERAGE SERVICES LLC","8-23292",7784
2001812,"ACCESS AND SELECT","CHARLES SCHWAB & CO., INC.","801-29938",5393
2001812,"AWM SLEEVE STRATEGY PROGRAM","AXXCESS WEALTH MANAGEMENT, LLC","801-76763",164081
2001812,"MANAGER SERVICES","PNC BANK & DELAWARE TRUST COMPANY","",
2001812,"FIDELITY MANAGED ACCOUNT XCHANGE (FMAX PLATFORM)","FIAM LLC","801-63658",133196
2001812,"LOCKWOOD PROGRAMS","BNY ADVISORS","801-52378",106108
2001812,"MODEL PROGRAM","SMARTX ADVISORY SOLUTIONS","",
2001812,"STIFEL ACCOUNT PROGRAM","STIFEL, NICOLAUS & COMPANY, INCORPORATED","801-10746",793
2001812,"MODEL DELIVERY, STRATEGIC","WELLS FARGO ADVISORS","801-57434",11025
2001812,"MODEL WEALTH PORTFOLIOS (STRATEGIST AND SMA) AND MANAGER SELECT/MANAGER ACCESS SELECT MODEL PROGRAMS","LPL FINANCIAL LLC","801-10970",6413
2001812,"THIRD PARTY MODELS PROGRAM","ENVESTNET PMC","801-57260",111694
2001812,"DYNAMIC ALLOCATION PORTFOLIOS, MANAGER SELECTION PROGRAM","CITIGROUP GLOBAL MARKETS INC.","801-3387",7059
2001812,"MODEL PROGRAM","ADHESION WEALTH ADVISOR SOLUTIONS","801-67829",143593
2001812,"CAMBRIDGE WEALTHPORT, ASSET ALLOCATION","CAMBRIDGE INVESTMENT RESEARCH ADVISORS, INC.","801-63930",134139
2001812,"OUTSIDE MANAGED PROGRAM (OMS)","RAYMOND JAMES & ASSOCIATES, INC.","801-10418",705
2001812,"SELECT SEPARTE ACCOUNT PROGRAM","AMERIPRISE FINANCIAL SERVICES, LLC","801-28543",6363
2001812,"CALLAN UMA PROGRAM","NATIXIS ADVISORS, LLC","801-48408",106800
2001812,"ASSETMARK PLATFORM","ASSETMARK, INC.","801-56323",109018
2001812,"OPS AND COMMUNITIES PLATFORMS","ORION PORTFOLIO SOLUTIONS, LLC","801-57265",107975
2001812,"GLOBAL MANAGER STRATEGIES SEPARATE ACCOUNT PROGRAM","GOLDMAN SACHS & CO. LLC","801-16048",361
1950950,"AFT US CAPITAL WRAP FEE PROGRAM","AFT US TREASURY LLC","",335448
2001271,"FULCRUM EQUITY MANAGEMENT MODELS PROGRAM","FULCRUM WEALTH MANAGEMENT","801-79524",159099
2001271,"SMARTX","SMARTX ADVISORY SOLUTIONS","801-113795",297680
2001271,"MANAGED ACCOUNT COMMAND","BENJAMIN F. EDWARDS & COMPANY, INCORPORATED","801-71421",146936
2001271,"OPPENHEIMER ASSET MANAGEMENT","OPPENHEIMER & CO. INC.","801-887",249
2001271,"MANAGER SELECT/MANAGER ACCESS SELECT/MODEL WEALTH PORTFOLIOS","LPL FINANCIAL LLC","801-10970",6413
2001271,"PERSONALIZED UMA","WELLS FARGO ADVISORS","801-57434",11025
2001271,"ADHESION WEALTH","ADHESION WEALTH ADVISOR SOLUTIONS","801-67829",143593
2001271,"SMA","ENVESTNET PMC","801-57260",111694
2001293,"LOCKWOOD","INDEPENDENT FINANCIAL PARTNERS","801-69511",125112
2001293,"FIDELITY PLATFORM - BUNDLED FEE-BASED PRICING","FIDELITY PERSONAL AND WORKPLACE ADVISORS","801-112027",288590
2001293,"SCHWAB PLATFORM - BUNDLED FEE-BASED PRICING","INDEPENDENT FINANCIAL PARTNERS","801-69511",125112
2001293,"SEI PLATFORM - BUNDLED FEE-BASED PRICING","INDEPENDENT FINANCIAL PARTNERS","801-69511",125112
2001312,"ADVISORY SERVICES NETWORK LLC WRAP FEE PROGRAM","ADVISORY SERVICES NETWORK LLC","",
2001345,"CHOICE","D.A. DAVIDSON & CO.","801-45761",199
2001345,"MANAGED FUNDS PORTFOLIO","D.A. DAVIDSON & CO.","801-45761",199
2001345,"PARAGON","D.A. DAVIDSON & CO.","801-45761",199
2001345,"SEPARATE ACCOUNT MANAGEMENT","D.A. DAVIDSON & CO.","801-45761",199
2001345,"UNIFIED MANAGED ACCOUNT","D.A. DAVIDSON & CO.","801-45761",199
1999992,"COMPASS FINANCIAL WRAP FEE PROGRAM","COMPASS FINANCIAL GROUP, INC","801-76392",157109
2000824,"RBC WEALTH MANAGEMENT MAP","RBC PRIVATE COUNSEL (USA) INC.","801-55491",109648
2000824,"ADVISOR ALLOCATION PROGRAM","UBS FINANCIAL SERVICES INC.","801-7163",8174
2000824,"ENVESTNET SMA","ENVESTNET PMC","801-57260",111694
2000824,"ACCESS","UBS FINANCIAL SERVICES INC.","801-7163",8174
2000824,"STRATEGIC WEALTH PORTFOLIOS","UBS FINANCIAL SERVICES INC.","801-7163",8174
2000824,"PERSONALIZED UMA MULTI-STRATEGY","WELLS FARGO ADVISORS","801-57434",11025
2000824,"PERSONALIZED UMA SINGLE STRATEGY","WELLS FARGO ADVISORS","801-57434",11025
2000824,"UBS MAC","UBS FINANCIAL SERVICES INC.","801-7163",8174
2000824,"MORGAN STANLEY SMITH BARNEY IMS","MORGAN STANLEY","801-70103",149777
1995535,"HIGHTOWER ADVISOR DIRECTED PROGRAM","HIGHTOWER ADVISORS, LLC","",
2001375,"PRIVATE WEALTH MANAGEMENT PROGRAM","ENVESTNET PMC","801-57260",111694
2001375,"HORNOR, TOWNSEND AND KENT WRAP PROGRAM","HORNOR, TOWNSEND & KENT, LLC","801-56151",4031
2001375,"CETERA INVESTMENT ADVISERS LLC WRAP PROGRAM","CETERA INVESTMENT ADVISERS LLC","801-20406",105644
2001375,"AMERICAN CENTURY INVESTMENTS PRIVATE CLIENT GROUP, INC. WRAP PROGRAM","AMERICAN CENTURY INVESTMENTS PRIVATE CLIENT GROUP, INC.","801-111963",290043
2001375,"AMERIPRISE FINANCIAL SERVICES WRAP PROGRAM","ABSOLUTE CAPITAL MANAGEMENT, LLC","801-61336",121484
2001375,"AVANTAX ADVISORY SERVICES WRAP PROGRAM","AVANTAX ADVISORY SERVICES","801-29892",104556
2001375,"B. RILEY WEALTH ADVISORS WRAP PROGRAM","B. RILEY WEALTH ADVISORS, INC.","801-64837",115927
2001375,"BANK OF OKLAHOMA WRAP PROGRAM","BOK FINANCIAL ADVISORS","801-53600",17530
2001375,"BOLTON GLOBAL CAPITAL INC. WRAP FEE","BOLTON GLOBAL ASSET MANAGEMENT","801-66962",129376
2001375,"ABSOLUTE CAPITAL MANAGEMENT, LLC WRAP PROGRAM","ABSOLUTE CAPITAL MANAGEMENT, LLC","801-61336",121484
2001375,"ATEGENOS CAPITAL, LLC WRAP PROGRAM","ATEGENOS CAPITAL, LLC","801-128024",326708
2001375,"CADARET, GRANT & CO., INC. WRAP PROGRAM","CADARET GRANT & CO INC","801-42709",10641
2001375,"CAIN WATTERS & ASSOCIATES, L.L.C. WRAP PROGRAM","CAIN, WATTERS & ASSOCIATES, LLC","801-39899",111521
2001375,"KITSMAN INVESTMENT MANAGEMENT WRAP PROGRAM","KITSMAN INVESTMENT MANAGEMENT","",288035
2001375,"COLLIERS SECURITIES LLC WRAP PROGRAM","COLLIERS SECURITIES LLC","801-80233",7477
2001375,"COMERICA WEALTH MANAGEMENT WRAP PROGRAM","AMERIPRISE FINANCIAL SERVICES, LLC","801-28543",6363
2001375,"COMMERCE HORIZONS WRAP PROGRAM","COMMERCE BROKERAGE SERVICES, INC.","8-35096",17140
2001375,"COMMONWEALTH FINANCIAL NETWORK WRAP PROGRAM","COMMONWEALTH FINANCIAL NETWORK","801-41541",8032
2001375,"CONCOURSE FINANCIAL WRAP PROGRAM","CONCOURSE FINANCIAL GROUP SECURITIES, INC.","8-32590",15708
2001375,"CROWN CAPITAL SECURITIES, LP WRAP PROGRAM","CROWN CAPITAL SECURITIES, L.P.","8-17264",6312
2001375,"CUSO FINANCIAL SERVICES, L.P. WRAP PROGRAM","CUSO FINANCIAL SERVICES, L.P.","801-60300",42132
2001375,"D.A. DAVIDSON & CO. WRAP PROGRAM","D.A. DAVIDSON & CO.","801-45761",199
2001375,"DYNASTY WEALTH MANAGEMENT WRAP PROGRAM","DYNASTY WEALTH MANAGEMENT, LLC","801-71301",153377
2001375,"EQUITY SERVICES, INC. WRAP PROGRAM","ESI FINANCIAL ADVISORS","801-41722",265
2001375,"FIRST COMMAND WRAP PROGRAM","FIRST COMMAND ADVISORY SERVICES","801-56942",281958
2001375,"FOCUS PARTNERS ADVISOR SOLUTIONS LLC WRAP SPONSOR","FOCUS PARTNERS ADVISOR SOLUTIONS, LLC","801-67641",143319
2001375,"FORTITUDE ADVISORY GROUP LLC WRAP PROGRAM","FORTITUDE ADVISORY GROUP L.L.C.","801-60827",116083
2001375,"FSC SECURITIES CORPORATION WRAP PROGRAM","OSAIC WEALTH, INC.","801-54859",23131
2001375,"GOLDMAN SACHS AYCO'S WRAP PROGRAM","GOLDMAN SACHS WEALTH SERVICES, L.P.","801-48238",106693
2001375,"GROVE POINT ADVISORS WRAP PROGRAM","GROVE POINT ADVISORS, LLC","801-56879",313171
2001375,"GUIDANCE POINT ADVISORS WRAP PROGRAM","GUIDANCE POINT ADVISORS, LLC","801-77258",148768
2001375,"HARBOR INVESTMENT ADVISORY WRAP PROGRAM","HARBOR INVESTMENT ADVISORY, LLC","801-70893",151085
2001375,"HIGHTOWER ADVISORS WRAP PROGRAM","HIGHTOWER ADVISORS, LLC","801-69625",145323
2001375,"HILLTOP SECURITIES INC. WRAP PROGRAM","HILLTOP SECURITIES INC.","801-55529",6220
2001375,"INDEPENDENT FINANCIAL GROUP, LLC WRAP PROGRAM","INDEPENDENT FINANCIAL GROUP, LLC","801-62667",7717
2001375,"JOHN HANCOCK PERSONAL FINANCIAL SERVICES, LLC WRAP PROGRAM","JOHN HANCOCK PERSONAL FINANCIAL SERVICES, LLC","801-80927",174433
2001375,"JRL CAPITAL ADVISORS, LLC WRAP PROGRAM","JRL CAPITAL ADVISORS LLC","801-57158",108162
2001375,"KESTRA ADVISORY SERVICES, LLC WRAP PROGRAM","KESTRA ADVISORY SERVICES, LLC","801-56126",283330
2001375,"NEUBERGER BERMAN INVESTMENT ADVISERS LLC WRAP PROGRAM","NEUBERGER BERMAN INVESTMENT ADVISERS LLC","801-61757",124687
2001375,"KESTRA INSTITUTIONAL SERVICES, LLC WRAP PROGRAM","KESTRA INSTITUTIONAL SERVICES, LLC","801-70743",151790
2001375,"KESTRA PRIVATE WEALTH SERVICES - IWS WRAP PROGRAM","KESTRA PRIVATE WEALTH SERVICES, LLC","801-71936",155193
2001375,"LINCOLN INVESTMENT PLANNING, LLC WRAP PROGRAM","LINCOLN INVESTMENT","801-14059",519
2001375,"MESIROW FINANCIAL WRAP PROGRAM","MESIROW FINANCIAL INVESTMENT MANAGEMENT, INC.","801-27047",111135
2001375,"NEUBERGER BERMAN TRUST COMPANY WRAP PROGRAM","NEUBERGER BERMAN BD LLC","801-3908",2908
2001375,"NEXT FINANCIAL GROUP, INC. WRAP PROGRAM","NEXT FINANCIAL GROUP, INC.","801-56786",46214
2001375,"NICOLET WEALTH MANAGEMENT WRAP PROGRAM","NICOLET WEALTH MANAGEMENT","801-108012",283940
2001375,"NORTHWESTERN MUTUAL - UMP WRAP PROGRAM","NORTHWESTERN MUTUAL INVESTMENT MANAGEMENT COMPANY, LLC","801-119948",307865
2001375,"ONEAMERICA SECURITIES, INC, WRAP PROGRAM","ONEAMERICA SECURITIES, INC.","801-56819",4173
2001375,"OSAIC ADVISORY SERVICES (FORMERLY KNOWN AS TRIAD HYBRID SOLUTIONS, LLC) WRAP PROGRAM","OSAIC ADVISORY SERVICES, LLC","801-80075",171070
2001375,"OSAIC FA, INC. WRAP PROGRAM","OSAIC FS, INC.","8-14609",3870
2001375,"PARK AVENUE SECURITIES LLC WRAP PROGRAM","PARK AVENUE SECURITIES LLC","801-58108",46173
2001375,"PENTEGRA INVESTORS, INC. WRAP PROGRAM","PENTEGRA INVESTORS, INC.","801-36893",111503
2001375,"RBC WEALTH MANAGEMENT WRAP PROGRAM","RBC GLOBAL ASSET MANAGEMENT (U.S.) INC.","801-20303",107173
2001375,"REALTA WEALTH WRAP PROGRAM","REALTA INVESTMENT ADVISORS, INC","801-68000",134952
2001375,"ROCKEFELLER CAPITAL MANAGEMENT WRAP PROGRAM","ROCKEFELLER CAPITAL MANAGEMENT","801-114033",291361
2001375,"SHILANSKI & ASSOCIATES, INC. WRAP PROGRAM","SHILANSKI & ASSOCIATES, INC.","801-88195",116431
2001375,"SIGMA PLANNING CORPORATION WRAP PROGRAM","SPC","801-20404",110692
2001375,"SNOWDEN CAPITAL ADVISORS LLC WRAP PROGRAM","SNOWDEN CAPITAL ADVISORS LLC","801-72332",157299
2001375,"SORRENTO PACIFIC FINANCIAL, LLC WRAP PROGRAM","SORRENTO PACIFIC FINANCIAL, LLC","801-70354",127787
2001375,"SPIRE WEALTH MANAGEMENT, LLC WRAP PROGRAM","SPIRE WEALTH MANAGEMENT, LLC","801-60468",113908
2001375,"STONECREST ADVISORS WRAP PROGRAM","STONECREST ADVISORS, INC.","801-128386",142095
2001375,"SYMMETRY WRAP PROGRAM","SYMMETRY PARTNERS","801-61342",120982
2001375,"SYNOVUS SECURITIES INC. WRAP PROGRAM","SYNOVUS SECURITIES, INC.","801-19690",14023
2001375,"TCFG INVESTMENT ADVISORS, LLC WRAP PROGRAM","TCFG INVESTMENT ADVISORS, LLC","801-77596",166606
2001375,"THE PACIFIC FINANCIAL GROUP, INC. MANAGED ACCOUNTS","THE PACIFIC FINANCIAL GROUP, INC.","801-18151",105203
2001375,"THRIVENT INVESTMENT MANAGEMENT INC. WRAP FEE PROGRAM","THRIVENT INVESTMENT MANAGEMENT INC.","801-29618",18387
2001375,"TRUIST ADVISORY SERVICES WRAP PROGRAM","TRUIST ADVISORY SERVICES, INC.","801-107729",283390
2001375,"UNITED CAPITAL FINANCIAL ADVISORS WRAP PROGRAM","UNITED CAPITAL FINANCIAL ADVISORS","801-64376",134600
2001375,"VALIC FINANCIAL ADVISORS, INC. WRAP PROGRAM","VALIC FINANCIAL ADVISORS, INC.","801-54952",42803
2001375,"VISION2020 ADVISOR MANAGED PORTFOLIOS WRAP","VISION2020 WEALTH MANAGEMENT CORP.","801-71541",154149
2001375,"WEDBUSH SECURITIES WRAP PROGRAM","WEDBUSH SECURITIES INC.","801-6358",877
2001375,"WESTERN INTERNATIONAL SECURITIES, INC. WRAP PROGRAM","WESTERN INTERNATIONAL SECURITIES","801-68953",39262
2001375,"WILLIAM BLAIR & COMPANY, LLC WRAP PROGRAM","WILLIAM BLAIR & COMPANY L.L.C.","801-688",1252
1974499,"RCA WRAP FEE PROGRAM","RIVER CRESCENT ADVISORS, LLC","",334629
2001402,"LSB CAPITAL WRAP PROGRAM","LSB WEALTH MANAGEMENT","",310466
1992671,"ALIGN ADVISOR GROUP WRAP FEE PROGRAM","BL WEALTH MANAGEMENT, LLC","",336638
2001885,"MANAGED ACCOUNT SERVICES","MERRILL LYNCH","",
2001885,"MANAGED ACCOUNT PLATFORM","MORGAN STANLEY","",
2001885,"WRAP PROGRAM","CITI-PERSHING","",
2001885,"PRIVATE ADVISOR NETWORK","WELLS FARGO ADVISORS","",
2001885,"UBS ACCESS","UBS FINANCIAL SERVICES, INC.","",
2001885,"WRAP PROGRAM","RAYMOND JAMES","",
2001885,"WEALTH MANAGEMENT","WELLS FARGO PRIVATE BANK","",
2001887,"EVERGREEN WRAP FEE PROGRAM","EVERGREEN WEALTH ADVISORS","801-129001",326535
2001401,"FREEDOM ACCOUNT","1ST DISCOUNT BROKERAGE, INC.","801-68364",39164
2001430,"VALIANCE INVESTMENT PROGRAMS","MML INVESTORS SERVICES, LLC","",
2001430,"ADVISOR SELECT","MML INVESTORS SERVICES, LLC","",
2001430,"SMA SELECT","MML INVESTORS SERVICES, LLC","801-44264",10409
2001430,"PORTFOLIO SOLUTIONS PROGRAM","MML INVESTORS SERVICES, LLC","801-44264",10409
2001430,"UMA SELECT PREMIER","MML INVESTORS SERVICES, LLC","",
2001430,"STRATEGIST SELECT","MML INVESTORS SERVICES, LLC","801-44264",10409
2001452,"ROUNDANGLE ADVISORS WRAP PROGRAM","ROUNDANGLE ADVISORS LLC","",
2003064,"FULCRUM EQUITY MANAGEMENT MODELS PROGRAM","FULCRUM WEALTH MANAGEMENT","801-79524",159099
2002390,"CYPRESS CAPITAL","CYPRESS CAPITAL","",
2002471,"ADVISORY SERVICES NETWORK LLC WRAP FEE PROGRAM","ADVISORY SERVICES NETWORK LLC","",
2002579,"VIMVEST SECURITIES, LLC","VIMVEST SECURITIES, LLC","",
1992186,"FARTHER WRAP PROGRAM","FARTHER","801-116721",302050
2002560,"ASSET MANAGEMENT SERVICES","G.A. REPPLE & COMPANY","",
2003064,"GYL FINANCIAL SYNERGIES WRAP PROGRAM","GYL FINANCIAL SYNERGIES, LLC","801-108230",284758
2003064,"ADHESION WEALTH","ADHESION WEALTH ADVISOR SOLUTIONS","801-67829",143593
2003064,"MANAGED ACCOUNT COMMAND","BENJAMIN F. EDWARDS & COMPANY, INCORPORATED","801-71421",146936
2003064,"MANAGER SELECT/MANAGER ACCESS SELECT/MODEL WEALTH PORTFOLIOS","LPL FINANCIAL LLC","801-10970",6413
2003064,"OPPENHEIMER ASSET MANAGEMENT","OPPENHEIMER & CO. INC.","801-887",249
2003064,"PERSONALIZED UMA","WELLS FARGO ADVISORS","801-57434",11025
2003064,"SMA","ENVESTNET PMC","801-57260",111694
2003064,"SMARTX","SMARTX ADVISORY SOLUTIONS","801-113795",297680
2003250,"SGH WEALTH MANAGEMENT WRAP PROGRAM","SGH WEALTH MANAGEMENT","801-113388",284067
2003284,"MANAGER ACCESS SELECT","LPL FINANCIAL","",
2003284,"GUIDED WEALTH PORTFOLIOS","LPL FINANCIAL","",
2003284,"MANAGER SELECT","LPL FINANCIAL","",
2003284,"MODEL WEALTH PORTFOLIOS","LPL FINANCIAL","",
2003284,"PERSONAL WEALTH PORTFOLIOS","LPL FINANCIAL","",
2003749,"CONSULTING SOLUTIONS","RBC CAPITAL MARKETS, LLC","801-13059",31194
2003846,"NEXT SELECT","NEXT FINANCIAL GROUP, INC.","801-56786",46214
2003846,"VISIONARY MULTI-MANAGER PROGRAM","NEXT FINANCIAL GROUP, INC.","801-56786",46214
2003846,"CONTOUR WRAP FEE PROGRAM","NEXT FINANCIAL GROUP, INC.","801-56786",46214
2000554,"WEALTH PURSUIT CUSTOM SMA","M HOLDINGS SECURITIES, INC.","801-57304",43285
2000554,"WEALTH PURSUIT CLASSIC","M HOLDINGS SECURITIES, INC.","801-57304",43285
2000554,"WEALTH PURSUIT CUSTOM","M HOLDINGS SECURITIES, INC.","801-57304",43285
2000554,"WEALTH PURSUIT CUSTOM UMA","M HOLDINGS SECURITIES, INC.","801-57304",43285
2000554,"WEALTH PURSUIT STRATIGIST","M HOLDINGS SECURITIES, INC.","801-57304",43285
2000554,"WEALTH PURSUIT ENVOY","M HOLDINGS SECURITIES, INC.","801-57304",43285
2002686,"CRESSET ONE FEE PROGRAM","CRESSET ASSET MANAGEMENT, LLC","801-110753",288566
2004375,"VESTGEN ADVISORS WRAP FEE","VESTGEN ADVISORS, LLC","801-123390",318657
2002949,"SIMA WRAP FEE PROGRAM","SIMA WEALTH PARTNERS, LLC","",159943
2004222,"AURORA PRIVATE WEALTH SELECT WRAP FEE PROGRAM","AURORA PRIVATE WEALTH, INC.","",
2004519,"PORTFOLIO MANAGER'S WRAP PROGRAM","BELPOINTE ASSET MANAGEMENT LLC","801-69329",143440
2005135,"MANAGED ACCOUNT SELECT","CHARLES SCHWAB & CO","",
2004145,"PROXY WEALTH ADVISORS WRAP PROGRAM","PROXY WEALTH ADVISORS LLC","",298080
2005319,"ADVISOR WEALTH MANAGEMENT II (AWM II)","STRATOS WEALTH PARTNERS, LTD","801-71457",153184
2005319,"STRATOS WEALTH PARTNERS LTD WRAP FEE PROGRAM","STRATOS WEALTH PARTNERS, LTD","801-71457",153184
2005319,"STRATOS WEALTH MANAGEMENT II (SWM II)","STRATOS WEALTH PARTNERS, LTD","801-71457",153184
2005164,"ESI ILLUMINATIONS","ESI FINANCIAL ADVISORS","801-41722",265
2005135,"MANAGED ACCOUNT ACCESS","CHARLES SCHWAB & CO","",
2005135,"CONSULTING AND EVALUATION SERVICES","MORGAN STANLEY SMITH BARNEY LLC","",
2005135,"UNIFIED MANAGED ACCOUNT PROGRAM","MORGAN STANLEY SMITH BARNEY LLC","",
2005135,"AMERIPRISE SELECT SEPARATE ACCOUNT PROGRAM","AMERIPRISE","",
2005135,"RAYMOND JAMES CONSULTING SERVICES","RAYMOND JAMES","",
2005135,"RAYMOND JAMES FREEDOM UNIFIED MANAGED ACCOUNT PROGRAM","RAYMOND JAMES","",
2003950,"MATERETSKY FINANCIAL GROUP WRAP FEE PROGRAM","MATERETSKY FINANCIAL GROUP","801-112829",292353
2003963,"MODEL PORTFOLIO SOLUTIONS","AE WEALTH MANAGEMENT, LLC","801-107319",282580
2003963,"DIRECT ASSET MANAGEMENT SERVICES","AE WEALTH MANAGEMENT, LLC","801-107319",282580
2003991,"LAKE AVENUE FINANCIAL WRAP FEE PROGRAM","LAKE AVENUE FINANCIAL LLC","801-122031",315746
2003992,"PROSPER WEALTH WRAP FEE PROGRAM","PROPER WEALTH","801-132980",336499
1998930,"INVESTMENT MANAGEMENT SERVICES","MORGAN STANLEY","801-70103",149777
1998930,"PRIVATE ADVISOR NETWORK","WELLS FARGO ADVISORS","801-57434",11025
2003668,"DELEGADO AM DISCRETIONARY WRAP UP","BANCOLOMBIA CAPITAL ADVISERS LLC","801-123719",317663
2003668,"NON-DISCRETIONARY WRAP UP","BANCOLOMBIA CAPITAL ADVISERS LLC","801-123719",317663
2003668,"SMA","BANCOLOMBIA CAPITAL ADVISERS LLC","801-123719",317663
2003668,"MODEL PORTFOLIOS","BANCOLOMBIA CAPITAL ADVISERS LLC","801-123719",317663
2002762,"MULTI-ASSET CLASS SOLUTIONS PROGRAM","CITIGROUP GLOBAL MARKETS INC.","801-3387",7059
2002762,"DYNAMIC ALLOCATION PORTFOLIOS - UMA PROGRAM","CITIGROUP GLOBAL MARKETS INC.","801-3387",7059
2002762,"CITI PORTFOLIO MANAGER PROGRAM","CITIGROUP GLOBAL MARKETS INC.","801-3387",7059
2002762,"CITI ADVISOR PROGRAM","CITIGROUP GLOBAL MARKETS INC.","801-3387",7059
2002762,"ADVISORY PORTFOLIOS PROGRAM","CITIGROUP GLOBAL MARKETS INC.","801-3387",7059
2002762,"CITI WEALTH BUILDER PROGRAM","CITIGROUP GLOBAL MARKETS INC.","801-3387",7059
1998504,"WEALTH BOUTIQUE WRAP FEE PROGRAM","THE WEALTH BOUTIQUE","801-129886",317291
2003889,"MUTUAL ADVISORS, LLC WRAP PROGRAM","MUTUAL ADVISORS, LLC","801-78089",167658
2003496,"PORTFOLIO ADVISOR","ADVICE AND PLANNING SERVICES","801-63550",20472
2003496,"TIAA PERSONAL PORTFOLIO","ADVICE AND PLANNING SERVICES","801-63550",20472
2004569,"UGMA WRAP FEE PROGRAM","W&S ADVISORY SERVICES, LLC","801-132082",334683
2004569,"UBS MANAGED ACCOUNTS CONSULTING (""MAC"")","UBS FINANCIAL SERVICES INC.","801-7163",8174
2004569,"W&S WEALTH SOLUTIONS","W&S BROKERAGE SERVICES, INC.","801-113946",8099
2004569,"LINCOLN INVESTMENT PLANNING CAAMS SELECT PROGRAM","LINCOLN INVESTMENT","801-14059",519
2004599,"FINANCIAL ADVISORS PROGRAM","SECURITIES AMERICA ADVISORS, INC.","801-45628",110518
2004599,"FOCUSED WEALTH MANAGEMENT, INC. WRAP FEE PROGRAM","CHARLES SCHWAB","",
