"FilingID","Other Products and Services","Business Name"
1990411,"IN ITS CAPACITIES AS BROKER-DEALER, FCM, AND INSURANCE AGENCY, THE ADVISER MAY PROVIDE ADVISORY CLIENTS WITH SECURITIES BROKERAGE SERVICES, INVESTMENT BANKING SERVICES, SBL, FUTURES/COMMODITIES TRADING SERVICES AND VARIABLE/FIXED & LIFE INSURANCE PRODUCTS.",""
1989819,"TRADE EXECUTION AS PART OF THE ADVISORY SERVICES.  NO EXTRA FEE CHARGED SINCE IT IS PART OF THE COMPLETE PACKAGE ""INVESTMENT ADVICE"".",""
1990487,"IMPLEMENTATION OF COMMISSIONABLE SECURITIES RECOMMENDATIONS ,IMPLEMENTATION OF INSURANCE AND TAX SERVICES","INDIVIDUAL NAME AS REGISTERED REPRESENTATIVE OF LEVEL FOUR FINANCIAL, LLC"
1992573,"EMPLOYER SPONSORED RETIREMENT PLAN CONSULTING",""
1992476,"BROKERAGE SERVICES, INSURANCE PRODUCTS, AND INVESTMENT CONSULTING SERVICES TO INSTITUTIONAL CLIENTS  TRADE SETTLEMENT AND SECURITIES CLEARANCE, AND CORRESPONDENT CLEARING SERVICES; PRIME BROKERAGE SERVICES; AND SECURITIES LENDING.","WELLS FARGO ADVISORS"
1989615,"ACCOUNTING AND TAX RETURN PREPARATION SERVICES",""
1990158,"ITE MANAGEMENT LP SERVES AS THE ADMINISTRATOR TO RAILCAR HOLDINGS PAS II, LLC (""PAS II""), RAIL CONNECTION II CA A LP, AND RAIL CONNECTION II A LLC AND PROVIDES OR COORDINATES LEGAL, ACCOUNTING, TAX & OTHER PROFESSIONAL SERVICES.",""
1986986,"DEBT MANAGEMENT SOFTWARE, TRAINING AND SUPPORT FOR CPAS, MORTGAGE PROFESSIONALS AND FINANCIAL ADVISORS.","DEBTTOOLZ4ADVISORS"
1989838,"TAX PREPARATION  AND CROSS BORDER FINANCIAL PLANNING",""
1991657,"INDIVIDUAL PORTFOLIO MGMT, MODEL PORTFOLIO MGMT, THIRD PARTY MGMT, FINANCIAL PLANNING, RETIREMENT PLANNING, PENSION CONSULTING","N/A"
1991647,"WE OFFER FAMILY OFFICE SERVICES OVERSEEING CLIENT'S ASSETS, BUSINESSES, DEVELOP TAX STRATEGIES, PHILANTHROPY GOALS, ESTATE PLANNING, & CREATING CONSOLIDATED REPORTS. WE SERVE AS GP/MANAGER OF SPVS. AS OF 2024, WE HAVE A REG INSURANCE AGENT.",""
1991662,"INSURANCE PRODUCTS",""
1990353,"WE ARE A DUAL REGISTRANT AND OFFER CLIENTS THE ABILITY TO HAVE A SEPARATE BROKERAGE ACCOUNT AND SUBSCRIBE TO BROKERAGE SERVICES OFFERED BY THE FIRM.",""
1987550,"COMMISSIONABLE INSURANCE PRODUCTS","OXFORD ADVISORY GROUP, LLC"
1987553,"FLOURISH FINANCIAL LLC FACILITATES CASH MANAGEMENT SOLUTIONS FOR OUR CLIENTS. OUR AFFILIATE, FOCUS RISK SOLUTIONS, LLC, ASSISTS OUR CLIENTS WITH REGULATED INSURANCE SALES ACTIVITY.",""
1986743,"INSURANCE PRODUCTS",""
1988126,"INSURANCE PRODUCTS TAX PREPARATION","FAMILY LEGACY TAX SOLUTIONS, LLC"
1988155,"MICHAEL MCCRACKEN IS ALSO LICENSED TO SELL, FOR SALES COMMISSIONS, INSURANCE PRODUCTS.",""
1966356,"INSURANCE PRODUCTS (LIFE AND HEALTH LICENSED) REGISTERED REPRESENTATIVE","GARY FRONTERIA PERSHE KAPLAN STERLING INVESTMENTS - BROKER-DEALER"
1989981,"COMPREHENSIVE FINANCIAL PLANNING AND CONSULTING SERVICES THAT MAY INVOLVE NON-INVESTMENT RELATED MATTERS.",""
1988877,"SAAMCO PROVIDES ACCOUNTING AND ADMINISTRATIVE SERVICES TO ITS INVESTMENT ADVISORY CLIENTS. SAAMCO ALSO PROVIDES SUCH SERVICES TO CERTAIN PORTFOLIOS OF VALIC COMPANY I THAT ARE NOT INVESTMENT ADVISORY CLIENTS.",""
1984612,"BROKER DEALER PRODUCTS THROUGH OUR AFFILIATED BROKER/DEALER. SEE ITEM 7A","LAFISE SECURITIES"
1937015,"INSURANCE SALES BILL PAY",""
1992896,"OTHER SERVICES INCLUDE MARKETING ACTIVITIES FOR THE FUNDS SUCH AS DEAL SOURCING, BRAND AWARENESS BUILDING, SEMINARS AND INDUSTRY EVENTS PARTICIPATION, BUSINESS OPPORTUNITIES RESEARCH AND U.S. REGULATORY COMPLIANCE ACTIVITIES.",""
1988267,"INSURANCE PRODUCTS. ACCOUNTING AND TAX PREPARATION.","WHALEN & ASSOCIATES INSURANCE. THE WHALEN GROUP, INC."
1991654,"INVESTMENT ADVISOR REPRESENTATIVES OF THE FIRM ARE ALSO LICENSED INSURANCE AGENTS",""
1991650,"BUSINESS VALUATION SERVICES AND TAX SERVICES","PATTON & ASSOCIATES"
1991667,"RECONCILIATION SERVICES, ACCOUNT AGGREGATION, BILLING SERVICES, PERFORMANCE CALCULATIONS, ANALYTICS AND REPORTING",""
1925682,"INCOME TAX AND ACCOUNTING SERVICES","LUCK & COMPANY CPA PLLC"
1989584,"MUTUAL FUNDS, VARIABLE ANNUITIES, 529 PLANS, 401(K) AND OTHER EMPLOYER SPONSORED RETIREMENT PLANS","PFS INVESTMENTS INC."
1990494,"SIMON QUICK ADVISORS, LLC PROVIDES FOR A FEE ADMINISTRATIVE AND BILL-PAYING SERVICES AND/OR TAX PLANNING AND COMPLIANCE SERVICES TO SOME CLIENTS THAT HAVE A NEED AND DESIRE FOR SAID SERVICES.",""
1989530,"INSURANCE PRODUCTS AND SERVICES","RYAN C. REDFERN"
1993945,"INSURANCE PRODUCTS","INDIVIDUAL CAPACITY"
1993952,"INSURANCE PRODUCTS AND SERVICES","NICHOLAS CHIRICOSTA"
1993562,"COMMISSIONABLE INSURANCE PRODUCTS","OXFORD ADVISORY GROUP, LLC"
1990266,"BROKERAGE AND CUSTODY SERVICES AND INSURANCE PRODUCTS.",""
1988786,"IMPLEMENTATION OF INSURANCE SALES","INSURANCE SALES ARE IMPLEMENTED THROUGH THE INDIVIDUAL, CHRISTOPHER PRIEN"
1993387,"IMPLEMENTATION OF INSURANCE SALES AND COMMISSIONABLE SECURITIES","INSURANCE SALES IMPLEMENTED THROUGH THE INDIVIDUAL AND COMMISSIONABLE SECURITIES THROUGH PKS"
1993093,"ADVISORS ASSOCIATED WITH ALLIANCE PRIVATE WEALTH SELL FIXED INSURANCE FOR COMMISSION COMPENSATION.",""
1993984,"CERTAIN REPRESENTATIVES WILL SELL FIXED INSURANCE OR FIXED ANNUITY PRODUCTS AS LICENSED INSURANCE AGENTS.",""
1993982,"DAVENPORT OFFERS FINANCIAL SERVICES THAT INCLUDE ASSET MANAGEMENT, INSURANCE PRODUCTS, FIXED INCOME, MARKET COMMENTARY, INSTITUTIONAL SALES, CORPORATE AND PUBLIC FINANCE, AND PERSONAL WEALTH MANAGEMENT.","DAVENPORT FINANCIAL ADVISORS"
1988317,"REGISTRANT ALSO PROVIDES ADMINISTRATIVE SERVICES TO CERTAIN ADVISORY CLIENTS.",""
1993479,"IMPLEMENTATION OF INSURANCE SALES","INDIVIDUAL CAPACITY"
1994144,"FINANCIAL PLANNING AND CONSULTING",""
1994146,"IMPLEMENTATION OF INSURANCE SALES","INDIVIDUAL CAPACITY"
1994132,"INSURANCE AND INVESTMENT PRODUCTS",""
1994112,"SECURITIES PRODUCTS (MUTUAL FUNDS, STOCKS, BONDS, REIT'S, VARIABLE ANNUITIES) AND INSURANCE PRODUCTS (LIFE, DISABILITY, LONG-TERM CARE, FIXED ANNUITIES, INDEXED ANNUITIES). TRUST SERVICES THROUGH AGREEMENT WITH NATIONAL ADVISORS TRUST COMPANY","COMMUNITYAMERICA TRUST SERVICES"
1992984,"SELL INSURANCE PRODUCT AND PERSONAL TAX RETURN PREPARATION.",""
1980134,"FINANCIAL PLANNING. VENDOR SEARCH. EMPLOYEE EDUCATION SERVICES.",""
1994160,"FINANCIAL PLANNING.",""
1994190,"WE PROVIDE TAX PREPARATION, TAX PLANNING AND ACCOUNTING SERVICES.","DAVE B. STRALEY, CPA DBA 3RD CREEK ACCOUNTING"
1994193,"INSURANCE PRODUCTS AND SECURITIES SOLD BY INVESTMENT ADVISOR REPRESENTATIVES.",""
1993669,"THE FIRM'S REPRESENTATIVES ARE INSURANCE AGENTS OF USAA LIFE INSURANCE CO(LIFECO) AND AFFILIATES. AS INSURANCE AGENTS OF LIFECO AND AFFILIATES, THEY MAY OFFER FIXED ANNUITIES & LIFE INSURANCE.THE FIRM DOES NOT ITSELF OFFER INSURANCE OR ANNUITY PRODUCTS.",""
1994230,"INSURANCE PRODUCTS, ANNUITIES, BROKERAGE PRODUCTS",""
1994157,"BUSINESS VALUATION; TAX PLANNING; ESTATE PLANNING; FINANCIAL PLANNING AND CONSULTING SERVICES, INCLUDING COMPENSATION, LEGACY PLANNING, FAMILY DYNAMICS, AND DISPUTE RESOLUTION.",""
1985970,"THE SALE AND SERVICE OF LIFE, HEALTH, DISABILITY, AND LONG-TERM CARE INSURANCE.  PRODUCTS ARE PLACED THROUGH NUMEROUS INSURANCE COMPANIES NOT RELATED OR AFFILIATED WITH BERMAN MCALEER.",""
1986181,"KEEL POINT, LLC FURNISHES ADVICE TO CLIENTS ON MATTERS NOT INVOLVING SECURITIES, SUCH AS FINANCIAL PLANNING MATTERS, AND ESTATE PLANNING (ADVICE THAT IS NEITHER LEGAL NOR TAX PREPARATORY IN NATURE).","N/A"
1994196,"INSURANCE PRODUCTS, BOOKKEEPING SERVICES, TRUSTEE SERVICES",""
1986979,"INSURANCE","RAI WEALTH"
1986996,"BROKER DEALER BUSINESS INCLUDING BUT NOT LIMITED TO STOCKS, BONDS, MUTUAL FUNDS, EXCHANGE TRADES FUNDS/NOTES, VARIABLE ANNUITIES, REITS, BDC, OPTIONS.",""
1987014,"ANNUITIES AND LIFE INSURANCE",""
1987040,"FINANCIAL COACHING SERVICES","CONNECTIVE COACHING LLC"
1987065,"THE FIRM IS ALSO A REGISTERED BROKER DEALER, AND IN THIS CAPACITY WILL SELL PRODUCTS AND MAY EARN A COMMISSION OR MARKUP. IN ITS CAPACITY AS AN INSURANCE AGENCY THE FIRM WILL ALSO OFFER INSURANCE PRODUCTS.",""
1987082,"WE OFFER COMMISSION BASED PRODUCTS THROUGH OUR AFFILIATED BROKER DEALER FIRM.",""
1987105,"BROKER DEALER BUSINESS INCLUDING BUT NOT LIMITED TO STOCKS, BONDS, MUTUAL FUNDS, EXCHANGE TRADES FUNDS/NOTES, VARIABLE ANNUITIES, REITS, BDC, OPTIONS.",""
1987050,"ON MAY 16, 2014 FINRA GRANTED BCI SECURITIES MEMBERSHIP TO OPERATE AS A SECURITIES BROKER DEALER. HOWEVER, BCI SECURITIES, INC. STARTED COMMERCIAL OPERATIONS IN MARCH 2016. BCI SECURITIES COMMENCED INVESTMENT ADVISORY ACTIVITIES IN AUGUST 23, 2017.",""
1993074,"THROUGH AN INDEPENDENT CONTRACTOR, HEIKE LAW OFFICES LLC, GVA CLIENTS MAY ENTER INTO CERTAIN LEGAL SERVICES AGREEMENTS. CLIENTS MAY ENTER INTO AN AGREEMENT WITH INDEPENDANT CONTRACTOR NORTHPOINT ACCOUNTING & TAX TO RECEIVE ACCOUNTING AND TAX SERVICES.",""
1975862,"LIFE INSURANCE, AUTO INSURANCE, PROPERTY AND CASUALTY INSURANCE.",""
1993199,"THE FIRM IS ALSO A REGISTERED BROKER DEALER, AND IN THIS CAPACITY WILL SELL PRODUCTS AND MAY EARN A COMMISSION OR MARKUP. IN ITS CAPACITY AS AN INSURANCE AGENCY THE FIRM WILL ALSO OFFER INSURANCE PRODUCTS.",""
1990305,"GENERAL CONSULTING FROM TIME TO TIME THAT IS NOT RELATED TO DIRECT INVESTMENT ADVICE.",""
1987294,"INSURANCE PRODUCTS","PRODUCTS ARE SOLD UNDER THE SEPARATE INDIVIDUAL CAPACITIES OF CERTAIN INSURANCE A LICENSED PERSONS."
1986849,"TAX PREPARATION",""
1987367,"RECOMMENDATION OF INSURANCE PRODUCTS.","INDIVIDUAL CAPACITY."
1987417,"IMPLEMENTATION OF INSURANCE SALES.","IMPLEMENTATION OF INSURANCE SALES THROUGH THE INDIVIDUAL AND THREE SIXTY INSURANCE GROUP LLC"
1987456,"INSURANCE PRODUCTS",""
1987953,"THROUGH AN INDEPENDENT CONTRACTOR, HEIKE LAW OFFICES LLC, GVA CLIENTS MAY ENTER INTO CERTAIN LEGAL SERVICES AGREEMENTS. CLIENTS MAY ENTER INTO AN AGREEMENT WITH INDEPENDANT CONTRACTOR NORTHPOINT ACCOUNTING & TAX TO RECEIVE ACCOUNTING AND TAX SERVICES.",""
1988025,"COMMISSION BASED INVESTMENTS",""
1988034,"INSURANCE PRODUCTS/SERVICES",""
1986975,"TAX PREPARATION",""
1986825,"UPTIQ FACILITATES CREDIT SOLUTIONS FOR OUR CLIENTS. OUR AFFILIATE, FOCUS RISK SOLUTIONS, ASSISTS OUR CLIENTS WITH REGULATED INSURANCE SALES ACTIVITY - DUE TO SPACE CONSTRAINTS HERE PLEASE REFER TO SCHEDULE D - MISCELLANEOUS FOR MORE INFORMATION.",""
1985917,"ANNUITIES AND LIFE INSURANCE",""
1978896,"LIFE INSURANCE","NA"
1987062,"WE OFFER COMMISSION BASED PRODUCTS THROUGH OUR AFFILIATED BROKER DEALER FIRM.",""
1980486,"INSURANCE PRODUCTS",""
1987547,"NONE",""
1988424,"BROKER DEALER AND MARKET MAKER.",""
1988663,"FIXED INSURANCE PRODUCTS",""
1988665,"FINANCIAL PLANNING AND REPRESENTATIVES MAY ALSO SELL INSURANCE PRODUCTS TO CLIENTS FOR COMMISSIONS. MAY ALSO BE REGISTERED REPRESENTATIVES OF A BROKER DEALER.",""
1988695,"RECOMMENDATION OF INSURANCE PRODUCTS AND COMMISSIONABLE SECURITIES","ASTRA INSURANCE SERVICES LLC"
1988592,"NONE",""
1988711,"IMPLEMENTATIONS OF COMMISSIONABLE INSURANCE AND COMMISSIONABLE SECURITIES TRANSACTIONS","INSURANCE SALES ARE IMPLEMENTED THROUGH THE INDIVIDUAL AND COMMISSIONABLE SECURITIES THROUGH PKS"
1987971,"NONE",""
1988047,"ASSIST CLIENTS IN PURCHASING AND SELLING SECURITIES PRODUCTS.",""
1988010,"WE OFFER COMMISSION BASED PRODUCTS THROUGH OUR AFFILIATED BROKER DEALER FIRM.",""
1986550,"INSURANCE PRODUCTS SOLD BY INVESTMENT ADVISOR REPRESENTATIVES.",""
1987778,"THE KICK-START PROGRAM IS ACTUALLY ADVICE AS WE DO NOT HAVE SUPPORT MATERIALS FOR IT.  THE KICK-START PROGRAM IS $500 AND IS A 12 STEP PROGRAM THAT IS SELF DIRECTED BY THE CLIENT.  WE ARE ALSO AVAILABLE TO ANSWER ANY QUESTIONS OR GIVE ADVICE AT ANY TIME.",""
1988257,"WE PROVIDE AN INVOICING AND PAYMENT COLLECTION SERVICE FOR A NUMBER OF INDEPENDENT RESEARCH PROVIDERS FOR A SMALL PERCENTAGE FEE.",""
1986545,"REAL ESTATE RELATED SERVICES SUCH AS PROPERTY MANAGEMENT; ASSET MANAGEMENT;DEVELOPMENT;CONSTRUCTION MANAGEMENT;LEASING.",""
1987164,"SOME OF IARS SELL INSURANCE PRODUCTS","CREEKMUR INC"
1987131,"MICHAEL MCCRACKEN IS ALSO LICENSED TO SELL, FOR SALES COMMISSIONS, INSURANCE PRODUCTS.",""
1980585,"N/A - NO OTHER PRODUCTS OR SERVICES SOLD OUTSIDE OF INVESTMENT ADVISORY SERVICES.","N/A"
1987283,"FIXED INSURANCE AND ANNUITY PRODUCTS","B.A. SCHROCK FINANCIAL GROUP"
1987314,"IMPLEMENTATION OF INSURANCE SALES AND COMMISSIONABLE SECURITIES.","INSURANCE SALES IMPLEMENTED THROUGH INDIVIDUAL AND COMMISSIONABLE SECURITIES THROUGH PROCYON RISK, LLC."
1987331,"INSURANCE PRODUCTS SUCH AS UNREGISTERED ANNUITIES, LIFE, DISABILITY, AND LONG-TERM CARE COVERAGE; ACCOUNTING; AND TAX RETURN PREPARATION SERVICES THROUGH VARIOUS AFFILIATED OR RELATED ENTITIES (SEE ITEM 7).",""
1987336,"WE PROVIDE MANY FAMILY OFFICE SERVICES TO OUR HIGH NET WORTH CLIENTS RELATED TO ESTATE PLANNING, INVESTMENT ALLOCATION, REPORTING, TAX PLANNING, AND ADMINISTRATION.  A FULL MENU OF SERVICES IS AVAILABLE UPON REQUEST.",""
1987337,"DUE TO CHARACTER LIMIT PLEASE SEE NOTE 1-IN SCHEDULE D-MISCELLANEOUS.",""
1988272,"ESTATE PLANNING, TAX PREP, FINANCIAL PLANNING",""
1987595,"TAX AND ACCOUNTING SERVICES","SECHREST & BLOOM, LLC"
1987706,"ADMINISTRATIVE SERVICES FOR FACILITATION OF STRUCTURED SETTLEMENT PAYMENTS TO PURCHASER","PH SERVICING, LLC."
1988352,"WE PROVIDE TAX PREPARATION AND FINANCIAL COACHING SERVICES TO OUR CLIENTS.",""
1988275,"REGISTERED REPRESENTATIVE WITH AUSDAL FINANCIAL PARTNERS SELLING INVESTMENT RELATED PRODUCTS. INSURANCE SERVICES AND PRODUCTS THROUGH CPR FINANCIAL GROUP LLC  INSURANCE SERVICES AND PRODUCTS THROUGH CPR INVESTMENTS INC.","AUSDAL FINANCIAL PARTNERS CPR FINANCIAL GROUP LLC"
1989090,"APOGEM CAPITAL LLC SERVES AS ADMINISTRATIVE AGENT ON BEHALF OF LOAN SYNDICATES IN WHICH THE ADVISORY CLIENTS PARTICIPATE. APOGEM CAPITAL LLC ALSO PROVIDES SERVICES AS MANAGER TO CERTAIN PRIVATE INVESTMENT FUNDS.",""
1989573,"THE FIRM MAY RECOMMEND INSURANCE PRODUCTS AS A PART OF THE PLANNING PROCESS, IF SUITABLE. INSURANCE PRODUCTS SOLD THROUGH AFFILIATED ENTITY.","PCA INSURANCE CONSULTANTS, LLC"
1988783,"NONE",""
1989595,"THE REGISTRANT SERVES AS BOTH INVESTMENT ADVISER AND ADMINISTRATOR TO THE CAVANAL HILL FUNDS AND RECEIVES FEES FOR THESE SERVICES.",""
1980634,"RECOMMENDATIONS OF COMMISSIONABLE INVESTMENT AND INSURANCE PRODUCTS.","INDIVIDUALS MAY BE REGISTERED REPRESENTATIVES AND INSURANCE AGENTS IN THEIR INDIVIDUAL CAPACITY."
1989609,"TAX PREPARATION SERVICES",""
1989614,"MORTGAGE LOAN VALUATION, REAL ESTATE SERVICES AND DUE DILIGENCE","BESPOKE REAL ESTATE SERVICES, LLC AND STORI HOLDINGS, LLC"
1986963,"INSURANCE PRODUCTS",""
1988400,"BROKERAGE SERVICES; INSURANCE PRODUCTS AND INVESTMENT CONSULTING SERVICES TO INSTITUTIONAL CLIENTS",""
1988190,"CONCIERGE SERVICES, BOOKKEEPING & BILL-PAYING SERVICES, EMPLOYEE BENEFITS ADMINISTRATION, AND CORPORATE CONSULTING",""
1988445,"INSURANCE PRODUCTS TAX PREPARATION","FAMILY LEGACY TAX SOLUTIONS, LLC"
1986594,"SECURITIES PRODUCTS AS A REGISTERED BROKER DEALER AND INSURANCE PRODUCTS THROUGH AN AFFILIATED LICENSED INSURANCE AGENCY.",""
1988300,"IN ITS CAPACITIES AS BROKER-DEALER, FCM, AND INSURANCE AGENCY, THE ADVISER MAY PROVIDE ADVISORY CLIENTS WITH SECURITIES BROKERAGE SERVICES, INVESTMENT BANKING SERVICES, SBL, FUTURES/COMMODITIES TRADING SERVICES AND VARIABLE/FIXED & LIFE INSURANCE PRODUCTS.",""
1988462,"FINANCIAL WELLNESS TOOLS",""
1985419,"INSURANCE SERVICES; EMPLOYEE BENEFITS COUNSELING FOR FEDERAL EMPLOYEES",""
1986561,"THE ADVISER ALSO PROVIDES LIFE INSURANCE SERVICES TO ITS CLIENTS.","N/A"
1989688,"IMPLEMENTATION OF LIFE AND LONG-TERM CARE INSURANCE SALES","INDIVIDUAL CAPACITY"
1982840,"CONSULTATION/ADVISEMENT ON TRANSACTIONS/STRUCTURING PORTFOLIOS/RISK ANALYTICS UNDER GUGGENHEIM PARTNERS INVESTMENT MANAGEMENT, LLC.","NO OTHER BUSINESS NAME."
1989728,"PETER ZEULI IS A LICENSED INSURANCE BROKER.  HE ENGAGES IN THE SALE OF LIFE INSURANCE AND ANNUITIES FOR WHICH HE RECEIVES A COMMISSION AFTER THE SUCCESSFUL PLACEMENT OF SUCH POLICES AND/OR PRODUCTS.",""
1989773,"PROVIDE INSURANCE PRODUCTS",""
1989770,"ADVISORY AFFILIATES MAY SELL SECURITIES AND INSURANCE PRODUCTS AS AN OUTSIDE BUSINESS THROUGH A REGISTERED BROKER DEALER.",""
1989559,"RECOMMENDATION OF INSURANCE PRODUCTS","INDIVIDUAL CAPACITY"
1988515,"TAX PREPARATION AND PLANNING.","BURNEY TAX ADVISORS"
1988486,"COLUMBIA BENEFITS, LLC PROVIDES PENSION ADMINISTRATION RECORD KEEPING SERVICES FOR CLIENTS.",""
1993382,"RICHARD MOREY MAY ALSO OFFER INSURANCE SERVICES TO CLIENTS.  ADDITIONALLY, JEFF WARREN OFFERS PRIVATE REITS THROUGH HIS AFFILIATION AS A REGISTERED REPRESENTATIVE OF A BROKER/DEALER (CROWN CAPITAL).","INSURANCE SERVICES OFFERED UNDER SAME NAME."
1978817,"3 MEMBERS & 1 SENIOR STAFF FAMILY MEMBERS ACT INDIVIDUALLY AS FIDUCIARIES IN TRUSTS & ESTATES FOR APPLICANT'S ADVISORY CLIENTS.  SERVICES INCLUDE ESTATE ADMINISTRATION, BUSINESS COUNSEL & FINANCIAL ADMINISTRATION RENDERED FOR APPLICANT'S ADVISORY CLIENTS.",""
1986683,"1.)LJI IS ALSO LICENSED AS A MORTGAGE BROKER (WITH THE STATE OF INDIANA). WE RECEIVE FLAT-FEE COMPENSATION FOR THESE SERVICES WHICH ARE SEPARATE AND DISTINCT FROM OUR ADVISORY BUSINESS. 2.) LJI ALSO SELLS INSURANCE PRODUCTS.",""
1986759,"NMIS, AS A BROKER-DEALER, MAY ALSO PROVIDE BROKERAGE SERVICES TO ITS ADVISORY CLIENTS.",""
1986762,"INSURANCE PRODUCTS","IRON GATE GLOBAL INSURANCE LLC"
1985154,"BROKER-DEALER; INSURANCE, MARGIN LENDING",""
1986075,"INSURANCE",""
1990459,"IMPLEMENTATION OF COMMISSIONABLE SECURITIES RECOMMENDATIONS ,IMPLEMENTATION OF INSURANCE AND TAX SERVICES","INDIVIDUAL NAME AS REGISTERED REPRESENTATIVE OF LEVEL FOUR FINANCIAL, LLC"
1986982,"CERTAIN ADVISORY PERSONS ARE ALSO LICENSED AS INDEPENDENT INSURANCE PROFESSIONALS. AS AN INDEPENDENT INSURANCE PROFESSIONAL, THE ADVISORY PERSON WILL EARN COMMISSION-BASED COMPENSATION FOR SELLING INSURANCE PRODUCTS FROM AFFILIATED ENTITIES","INSURANCE PRODUCTS SOLD THROUGH SERVICE OF PARENT COMPANY, GREAT VALLEY ADVISOR GROUP, DBA GVA INSURANCE BROKERS (""GVAIB"")"
1980488,"IMPLEMENTATION OF INSURANCE SALES AND COMMISSIONABLE SECURITIES.","INSURANCE SALES ARE IMPLEMENTED THROUGH THE INDIVIDUAL AND COMMISSIONABLE SECURITIES THROUGH PRIVATE CLIENT SERVICES, LLC."
1986670,"WITH REGARD TO CERTAIN REAL ESTATE INVESTMENTS, CCP, EITHER DIRECTLY OR THROUGH A THIRD-PARTY PROPERTY MANAGER, MAY PROVIDE SERVICES IN CONNECTION WITH THE PROPERTY, WHICH MAY INCLUDE THE MANAGEMENT, OPERATION, SUPERVISION, AND MAINTENANCE OF THE PROPERTY.",""
1986852,"STRUCTURED ASSESSMENT METHOD REPORTS; DISCOUNTED INVESTMENT MANAGEMENT INSURANCE PREMIUMS THROUGH WTW'S FINEX TEAM; MIX CONFERENCES FOR ASSET MANAGERS. SEE TWIS' BROCHURE FOR DETAILS.",""
1980145,"THE FIRM MAY PROVIDE TAX SERVICES TO ADVISORY CLIENTS IN NEED OF SUCH SERVICES.",""
1991761,"UPTIQ FACILITATES CREDIT AND CASH MANAGEMENT SOLUTIONS FOR OUR CLIENTS. OUR AFFILIATE, FOCUS RISK SOLUTIONS, MAKES REFERRALS TO LICENSED INSURANCE BROKERS. DUE TO SPACE CONSTRAINTS, REFER TO SCHEDULE D - MISCELLANEOUS FOR MORE INFORMATION.",""
1990506,"PROPERTY MANAGEMENT SERVICES, RREEF MANAGES REAL PROPERTY CLIENT ASSETS.",""
1992630,"BUSINESS ADVISORY SERVICES. LIFE INSURANCE. FIXED ANNUITIES.",""
1992780,"TAX PLANNING, ACCOUNTING, BOOKKEEPING AND TAX PREPARATION SERVICES.","QCI TAX SAVINGS"
1992193,"PLACEMENT FEES AND INSURANCE COMMISSIONS","SUMMIT TRAIL SECURITIES, INDIVIDUAL CAPACITY"
1992695,"AS DESCRIBED IN ITEM 4 OF PART 2A OF OUR FORM ADV, WE PROVIDE CERTAIN ADMINISTRATIVE AND REPORTING SERVICES RELATING TO AN INVESTOR'S ALTERNATIVE INVESTMENTS PORTFOLIO.",""
1991640,"OTHER SERVICES INCLUDE MARKETING ACTIVITIES FOR THE FUNDS SUCH AS DEAL SOURCING, BRAND AWARENESS BUILDING, SEMINARS AND INDUSTRY EVENTS PARTICIPATION, BUSINESS OPPORTUNITIES RESEARCH AND U.S. REGULATORY COMPLIANCE ACTIVITIES.",""
1987329,"WE OFFER ADVICE ON AND ACCESS TO INSURANCE PRODUCTS.",""
1987362,"DUE TO CHARACTER LIMIT PLEASE SEE NOTE 1-IN SCHEDULE D-MISCELLANEOUS.",""
1987390,"IMPLEMENTATION OF INSURANCE SALES AND COMMISSIONABLE SECURITIES.","INSURANCE SALES ARE IMPLEMENTED THROUGH THE INDIVIDUAL AND COMMISSIONABLE SECURITIES THROUGH PURSHE KAPLAN STERLING INVESTMENTS"
1987393,"ASSIST CLIENTS IN PURCHASING AND SELLING SECURITIES PRODUCTS.",""
1987411,"OPCM MANAGES A HEDGE FUND FOR OUR CLIENTS AND INVESTORS. OPCM CAN USE THE FUND FOR CLIENTS AS PART OF THEIR OVERALL ASSET ALLOCATION STRATEGY.","OPCM ABSOLUTE RETURN, L.P."
1987422,"SCURITIES SOLD FOR COMMISSIONS THROUGH BROKER/DEALER AND INSURANCE PRODUCTS","LIBERTY WEALTH MANAGEMENT, INC."
1986516,"RECOMMENDATIONS OF COMMISSIONABLE INSURANCE PRODUCTS","INDIVIDUAL NAME/CAPACITY"
1987445,"N/A - NO OTHER PRODUCTS OR SERVICES SOLD OUTSIDE OF INVESTMENT ADVISORY SERVICES.","N/A"
1987949,"TFI PROVIDES OR SUBCONTRACTS TO OTHERS TO PROVIDE SVCS TO QUAL TUITION PRGMS ON BEHALF OF ST SPONSORS: RECKEEPING AND PROCESSING OF ACCOUNT OWNER TRANS REQS, UNIT VALUE CALCS,FEDERAL TAX PREP,PERF REPORTING.",""
1987952,"INSURANCE, PRIVATE REITS, 1031 EXCHANGES",""
1987489,"INSURANCE PRODUCTS AND SECURITIES SOLD BY INVESTMENT ADVISOR REPRESENTATIVES.",""
1928460,"DISTRIBUTION OF INVESTMENT FUNDS",""
1987913,"WE OFFER COMMISSION BASED PRODUCTS THROUGH OUR AFFILIATED BROKER DEALER FIRM.",""
1988030,"PROVIDES INSURANCE PRODUCTS AND SERVICES, INCLUDING GENERAL INSURANCE CONSULTING.","FORTRESS INSURANCE BROKERAGE, LLC"
1982808,"TERM & IUL LIFE INSURANCE.",""
