"FilingID","Accountant Name","Street 1","Street 2","City","State","Country","Postal Code","Registered PCAOB","PCAOB Number","PCAOB Inspection","Audit","Examination","Report","Unqualified Opinion"
1986793,"ANCHIN, BLOCK & ANCHIN LLP","3 TIMES SQUARE","24TH FLOOR","NEW YORK","NY","United States","10036","Y",168,"Y","Y","Y","N","Yes"
1989347,"ERNST & YOUNG, LLP","20O CLARENDON STREET","","BOSTON","MA","United States","02116","Y",42,"Y","Y","N","N","Not Yet Received"
1989347,"DELOITTE & TOUCHE","200 BERKELEY STREET","","BOSTON","MA","United States","02116","Y",34,"Y","Y","N","N","Not Yet Received"
1993276,"RSM USA LLP","44 MONTGOMERY ST #3900","","SAN FANCISCO","CA","United States","94104","Y",49,"Y","Y","N","N","Not Yet Received"
1990603,"PRICEWATERHOUSE COOPERS","3 EMBARCADERO","","SAN FRANCISCO","CA","United States","94111","Y",238,"Y","Y","N","N","Yes"
1993816,"MARCUM LLP","555 LONG WHARF DRIVE","12TH FLOOR","NEW HAVEN","CT","United States","06511","Y",688,"Y","N","N","Y","No"
1945290,"KPMG LLP","200 E RANDOLPH ST","#5500","CHICAGO","IL","United States","60601","Y",185,"Y","Y","Y","N","Yes"
1968785,"PRICEWATERHOUSECOOPERS LLP","300 MADISON AVENUE","24TH FLOOR","NEW YORK","NY","United States","10017","Y",238,"Y","Y","N","N","Yes"
1968785,"EISNERAMPER LLP","733 THIRD AVENUE","","NEW YORK","NY","United States","10017","Y",274,"Y","Y","N","N","Yes"
1968785,"PRICEWATERHOUSECOOPERS CAYMAN ISLANDS","18 FORUM LANE","","GRAND CAYMAN","","Cayman Islands","","Y",1266,"Y","Y","N","N","Yes"
1986835,"ROSEN KUSLANSKY, CPA, P.C.","7 PENN PLAZA","SUITE 1700","NEW YORK","NY","United States","10001","Y",3032,"Y","Y","N","N","Not Yet Received"
1986835,"EISNERAMPER LLP","733 THIRD AVENUE","","NEW YORK","NY","United States","10017","Y",274,"Y","Y","N","N","Not Yet Received"
1986773,"RSM US LLP","30 S. WACKER DRIVE","","CHICAGO","IL","United States","60606","Y",49,"Y","Y","N","N","Yes"
1979794,"ERNST & YOUNG LLP","312 WALNUT ST","SUITE 1900","CINCINNATI","OH","United States","45202","Y",42,"Y","Y","Y","N","Yes"
1985686,"BDO USA, P.C.","ONE BUSH STREET","","SAN FRANCISCO","CA","United States","94104","Y",243,"Y","Y","N","Y","Not Yet Received"
1986880,"DELOITTE & TOUCHE LLP","695 TOWN CENTER DRIVE","SUITE 1200","COSTA MESA","CA","United States","92626","Y",34,"Y","N","Y","N",""
1986880,"PRICEWATERHOUSECOOPERS LLP","601 SOUTH FIGUEROA STREET","","LOS ANGELES","CA","United States","90017","Y",238,"Y","Y","N","N","Yes"
1986899,"BDO USA, P.C.","ONE BUSH STREET","","SAN FRANCISCO","CA","United States","94104","Y",243,"Y","Y","N","Y","Not Yet Received"
1986903,"BDO USA, P.C.","ONE BUSH STREET","","SAN FRANCISCO","CA","United States","94104","Y",243,"Y","Y","N","Y","Not Yet Received"
1959898,"FORVIS MAZARS LLP","1155 AVENUE OF THE AMERICAS","STE 1200","NEW YORK","NY","United States","10036","Y",686,"Y","N","Y","Y","Not Yet Received"
1989508,"DELOITTE AND TOUCHE, LLP","115 FEDERAL STREET","","BOSTON","MA","United States","02110","Y",34,"Y","Y","N","N","Yes"
1989293,"ASHLAND PARTNERS & COMPANY LLP","3512 EXCEL DR. SUITE 103","","MEDFORD","OR","United States","97504","Y",3783,"Y","N","Y","N",""
1988315,"BDO USA, LLP","330 NORTH WABASH AVENUE","SUITE 3200","CHICAGO","IL","United States","60611","Y",243,"Y","Y","N","N","Yes"
1989600,"KPMG LLP","345 PARK AVENUE","","NEW YORK","NY","United States","10154","Y",185,"Y","Y","N","N","Yes"
1990154,"ASHLAND PARTNERS & COMPANY LLC","525 BIGHAM KNOLL, SUITE 200","","JACKSONVILLE","OR","United States","97530","Y",3783,"Y","N","Y","N",""
1990411,"PRICEWATERHOUSECOOPERS LLP","PRICEWATERHOUSECOOPERS CENTER","300 MADISON AVENUE","NEW YORK","NY","United States","10017","Y",238,"Y","N","Y","Y","No"
1989819,"KPMG LLP","02 GODREJ BUSINESS DISTRICT, FIRST FLOOR BLOCK A","PIROJSHANAGAR, VIKHROLI - WEST","MUMBAI","","India","400 079","Y",185,"Y","N","N","Y","Not Yet Received"
1989045,"BAKER NEWMAN & NOYES","280 FORE STREET","","PORTLAND","ME","United States","04101","Y",231,"Y","Y","Y","N","Not Yet Received"
1992536,"PRICEWATERHOUSECOOPERS LLP","125 HIGH STREET","","BOSTON","MA","United States","02110-1707","Y",238,"Y","Y","N","N","Yes"
1992573,"LUTZ & COMPANY, PC","13616 CALIFORNIA STREET","SUITE 300","OMAHA","NE","United States","68154-5336","Y",6473,"Y","N","Y","N",""
1992476,"KPMG LLP","10 SOUTH BROADWAY","SUITE 900","SAINT LOUIS","MO","United States","63102-1736","Y",185,"Y","N","Y","Y","Yes"
1992610,"PLANTE & MORAN, PLLC","634 FRONT AVENUE N.W., SUITE 300","","GRAND RAPIDS","MI","United States","49504","Y",166,"Y","N","Y","N",""
1989483,"HILL, BARTH & KING LLC","6603 SUMMIT DR.","","CANFIELD","OH","United States","44406","Y",2206,"Y","N","Y","N",""
1989434,"PLANTE & MORAN, PLLC","634 FRONT AVENUE","SUITE 400","GRAND RAPIDS","MI","United States","49504","Y",166,"Y","Y","Y","N","Yes"
1991647,"MCM CPAS & ADVISORS","2600 MEIDINGER TOWER","462 S 4TH STREET","LOUISVILLE","KY","United States","40202","Y",2276,"Y","N","Y","N",""
1989291,"ASHLAND PARTNERS & COMPANY LLP","3512 EXCEL DR","SUITE 103","MEDFORD","OR","United States","97504","Y",3783,"N","N","Y","N",""
1989291,"SANDLER & ASSOCIATES, P.C.","144 GOULD STREET","","NEEDHAM","MA","United States","02492","Y",3709,"Y","Y","N","N","Yes"
1991634,"ASHLAND PARTNERS & COMPANY LLP","3512 EXCEL DR","SUITE 103","MEDFORD","OR","United States","97504","Y",3783,"N","N","Y","N",""
1991634,"SANDLER & ASSOCIATES, P.C.","144 GOULD STREET","","NEEDHAM","MA","United States","02492","Y",3709,"Y","Y","N","N","Yes"
1990322,"EISNERAMPER LLP","733 THIRD AVENUE","","NEW YORK","NY","United States","10017","Y",274,"Y","N","N","N",""
1988234,"KPMG","P.O. BOX 493","SIX CRICKET SQUARE","GRAND CAYMAN","","Cayman Islands","KY1-1106","Y",1323,"Y","Y","N","N","Yes"
1987223,"BAKER TILLY US, LLP","790 N WATER STREET","SUITE 2000","MILWAUKEE","WI","United States","53202","Y",23,"Y","Y","Y","N","Not Yet Received"
1988094,"PRICEWATERHOUSECOOPERS LLP","PRICEWATERHOUSECOOPERS CENTER","300 MADISON AVENUE","NEW YORK","NY","United States","10017","Y",238,"Y","Y","Y","Y","Yes"
1978509,"GRASSI & CO., CPAS, P.C.","750 3RD AVE.","28TH FLOOR","NEW YORK","NY","United States","10017","Y",606,"Y","Y","N","N","Not Yet Received"
1988215,"DELOITTE & TOUCHE LLP","100 KIMBALL DRIVE","","PARSIPPANY","NJ","United States","07054","Y",34,"Y","Y","N","N","Yes"
1988234,"ERNST & YOUNG LLP","5 TIMES SQUARE","","NEW YORK CITY","NY","United States","10036","Y",42,"Y","Y","N","N","Yes"
1988234,"ERNST & YOUNG LTD","62 FORUM LANE","CAMANA BAY, P.O. BOX 510","GRAND CAYMAN","","Cayman Islands","KY1-1106","Y",42,"Y","Y","N","N","Yes"
1989981,"ADEPTUS PARTNERS, LLC","244 WEST 54TH STREET","9TH FLOOR","NEW YORK","NY","United States","10019","Y",3686,"N","N","Y","N",""
1989912,"MAYER HOFFMAN MCCANN P.C.","685 3RD AVENUE","","NEW YORK","NY","United States","10017","Y",199,"Y","N","Y","N",""
1989912,"KPMG LLC","345 PARK AVENUE","","NEW YORK","NY","United States","10154","Y",185,"Y","Y","N","N","Yes"
1990182,"MOSS ADAMS LLP","999 THIRD AVENUE, SUITE 2800","","SEATTLE","WA","United States","98104","Y",659,"Y","Y","N","N","Yes"
1990182,"PRICEWATERHOUSECOOPERS","18 FORUM LANE","","CAMANA BAY, GRAND CAYMAN","","Cayman Islands","","Y",1266,"Y","Y","N","N","Not Yet Received"
1991667,"PRICEWATERHOUSECOOPERS LLP","101 SEAPORT BLVD","","BOSTON","MA","United States","02210","Y",238,"Y","N","Y","Y","Yes"
1990266,"CROWE LLP","488 MADISON AVENUE","","NEW YORK","NY","United States","10022","Y",173,"Y","Y","Y","Y","No"
1989662,"COHEN AND COMPANY","1350 EUCLID AVENUE","","CLEVELAND","OH","United States","44115","Y",925,"Y","Y","N","N","Not Yet Received"
1990334,"ERNST & YOUNG LLP","18101 VON KARMAN AVE","SUITE 1700","IRVINE","CA","United States","92612","Y",42,"Y","Y","N","N","Yes"
1990334,"ERNST & YOUNG LLP","ONE RAFFLES QUAY","NORTH TOWER, LEVEL 18","SINGAPORE","","Singapore","048583","Y",1247,"Y","Y","N","N","Yes"
1990044,"PRICEWATERHOUSE COOPERS LLP","300 MADISON AVENUE","","NEW YORK","NY","United States","10017","Y",238,"Y","N","Y","Y","Not Yet Received"
1988317,"ERNST & YOUNG","HARCOURT CENTRE","HARCOURT STREET","DUBLIN","","Ireland","2","Y",1411,"Y","Y","N","N","Yes"
1989929,"ERNST & YOUNG","18101 VON KARMAN AVENUE","","IRVINE","CA","United States","92612","Y",42,"Y","Y","N","N","Yes"
1990494,"DANNIBLE & MCKEE, LLP","FINANCIAL PLAZA","221 S. WARREN ST.","SYRACUSE","NY","United States","13202-2687","Y",528,"Y","N","Y","N",""
1990494,"MEISEL TUTEUR & LEWIS","101 EISENHOWER PKWY","","ROSELAND","NJ","United States","07068","Y",3861,"Y","Y","N","N","Yes"
1993982,"CROWE LP","488 MADISON AVE., SUITE 1200","","NEW YORK","NY","United States","10022","Y",173,"Y","N","Y","N",""
1993982,"MEADOWS URQUHART ACREE & COOK LLP","1802 BAYBERRY COURT","SUITE 102","RICHMOND","VA","United States","23226","Y",3688,"Y","Y","N","N","Not Yet Received"
1988317,"GRANT THORNTON","GRANT THORNTON TOWER","171 N. CLARK STREET, SUITE 200","CHICAGO","IL","United States","60601-3370","Y",248,"Y","N","Y","N",""
1988317,"MAZARS","HARCOURT CENTRE","BLOCK 3 HARCOURT ROAD","DUBLIN 2","","Ireland","","N",,"","Y","N","N","Yes"
1988317,"ERNST & YOUNG","9F, 333 KEELUNG RD. SEC. 1","","TAIPEI","","Taiwan,  Republic of China","11012","Y",1443,"Y","Y","N","N","Yes"
1988317,"KPMG AUDIT SARL","39, AVENUE J.F. KENNEDY L-1855","","LUXEMBOURG","","Luxembourg","","Y",2831,"Y","Y","N","N","Yes"
1991739,"PRICEWATERHOUSECOOPERS","21/F, EDINBURGH TOWER, THE LANDMARK","15 QUEEN'S ROAD CENTRAL","HONG KONG","","Hong Kong","","Y",1389,"Y","Y","N","N","Yes"
1989493,"PRICEWATERHOUSECOOPERS","21/F, EDINBURGH TOWER, THE LANDMARK","15 QUEEN'S ROAD CENTRAL","HONG KONG","","Hong Kong","","Y",1389,"Y","Y","N","N","Yes"
1994000,"PLANTE & MORAN, PLLC","10 SOUTH RIVERSIDE PLAZA","9TH FLOOR","CHICAGO","IL","United States","60606","Y",166,"Y","N","Y","Y","No"
1993458,"GRANT THORNTON LLP","2001 MARKET STREET","SUITE 700","PHIADELPHIA","PA","United States","19103","Y",248,"Y","N","Y","N",""
1994144,"DEMARCO SCIACCOTTA WILKENS & DUNLEAVY, LLP","9501 W. 171ST STREET, H-103","","TINLEY PARK","IL","United States","60487","Y",5376,"Y","N","Y","N",""
1994090,"BPM","ONE CALIFORNIA ST., SUITE 2500","","SAN FRANCISCO","CA","United States","94111","Y",207,"Y","N","Y","N",""
1993454,"GRANT THORNTON LLP","2001 MARKET STREET","SUITE 700","PHILADELPHIA","PA","United States","19103-7080","Y",248,"Y","N","Y","N",""
1991893,"BAKER TILLY US, LLP","2500 DALLAS PARKWAY, SUITE 300","","PLANO","TX","United States","75093","Y",23,"Y","N","Y","N",""
1991893,"SPICER JEFFRIES LLP","5251 S. QUEBEC ST., SUITE 200","","GREENWOOD VILLAGE","CO","United States","80111","Y",349,"Y","Y","N","N","Yes"
1991893,"FRANK, RIMERMAN + CO, LLP","60 SOUTH MARKET STREET","SUITE 500","SAN JOSE","CA","United States","95113","Y",1596,"Y","Y","N","N","Yes"
1993171,"KPMG LLP","345 PARK AVENUE","","NEW YORK","NY","United States","10154","Y",185,"Y","Y","N","N","Yes"
1993796,"HILL, BARTH & KING LLC","100 PINEWOOD LANE","SUITE 201","WARRENDALE","PA","United States","15086","Y",2206,"Y","N","Y","N",""
1992984,"MYRON YANG CPA & ASSOCIATES, PLLC","38-08 UNION ST., #2A","","FLUSHING","NY","United States","11354","Y",6893,"Y","Y","N","N","Yes"
1994108,"KEITER, STEPHENS, HURST, GARY & SHREAVES, P.C.","4401 DOMINION BOULEVARD","","GLEN ALLEN","VA","United States","23060","Y",80,"Y","N","Y","N",""
1993749,"ERNST & YOUNG","BLOCK 1, HARCOURT CENTRE","HARCOURT STREET","DUBLIN 2","","Ireland","","Y",1411,"Y","Y","N","N","Yes"
1994190,"EIDE BAILLY LLP","US BANCORP CENTER, 800 NICOLLET MALL","STE. 1300","MINNEAPOLIS","MN","United States","55402","Y",286,"Y","N","Y","N",""
1975234,"BAKER TILLY US, LLP","205 N MICHIGAN AVENUE","28TH FLOOR","CHICAGO","IL","United States","60601-5927","Y",23,"Y","N","Y","N",""
1994264,"HILL, BARTH & KING, LLC","100 PINEWOOD LANE","SUITE 201","WARRENDALE","PA","United States","15086","Y",2206,"Y","N","Y","N",""
1990592,"ASHLAND PARTNERS & COMPANY LLP","3512 EXCEL DRIVE","UNIT 103","MEDFORD","OR","United States","98504","Y",3783,"Y","N","Y","N",""
1994196,"CITRIN COOPERMAN","30 BRAINTREE HILL OFFICE","PARK SUITE 300","BRAINTREE","MA","United States","02184","Y",2468,"Y","N","Y","N",""
1992243,"DEMARCO, SCIACCO HA, WILKENS & DUNLEAVY","9645 LINCOLNWAY LN","#241A","FRANKFORT","IL","United States","60423","Y",5376,"Y","Y","N","N","Yes"
1987179,"PRICEWATERHOUSECOOPERS, LLP","100 EAST PRATT STREET, SUITE 2600","","BALTIMORE","MD","United States","21202","Y",238,"Y","Y","N","N","Yes"
1993199,"CITRIN COOPERMAN & COMPANY, LLP","50 ROCKEFELLER PLAZA","","NEW YORK","NY","United States","10020","Y",2468,"Y","N","Y","N",""
1994053,"WOLF & COMPANY, P.C.","99 HIGH STREET","","BOSTON","MA","United States","02110-2320","Y",392,"Y","N","Y","N",""
1986181,"CROWE, LLP","225 W WACKER DRIVE","SUITE 2600","CHICAGO","IL","United States","60606","Y",137,"Y","N","Y","N",""
1990190,"KPMG","345 PARK AVENUE","","NEW YORK","NY","United States","10154","Y",185,"Y","N","Y","Y","Yes"
1987014,"DEMETRIUS BERKOWER LLC","155 WAYNE US RTE 46","","WAYNE","NJ","United States","07470","Y",5961,"Y","Y","N","Y","No"
1986792,"MOSS ADAMS LLP","14555 DALLAS PARKWAY","SUITE 300","DALLAS","TX","United States","75254","Y",659,"Y","N","Y","N",""
1987065,"CITRIN COOPERMAN & COMPANY LLP","50 ROCKEFELLER PLAZA","","NEW YORK","NY","United States","10020","Y",2468,"Y","N","Y","N",""
1987082,"CITRIN COOPERMAN & COMPANY LLP","50 ROCKEFELLER PLAZA","","NEW YORK","NY","United States","10020","Y",2468,"Y","N","Y","N",""
1972319,"DELOITTE & TOUCHE LLP","30 ROCKEFELLER PLAZA","","NEW YORK","NY","United States","10112","Y",34,"Y","Y","Y","N","Yes"
1990071,"ERNST & YOUNG, LLP","1001 LAKESIDE AVE","SUITE 1800","CLEVELAND","OH","United States","44114","Y",42,"Y","Y","N","N","Yes"
1977212,"ERNST & YOUNG LLP","725 SOUTH FIGUEROA ST","","LOS ANGELES","CA","United States","90017","Y",42,"Y","Y","N","Y","Not Yet Received"
1977212,"ERNST & YOUNG LTD.","62 FORUM LANE","CAMANA BAY","GEORGE TOWN, GRAND CAYMAN","","Cayman Islands","","Y",1655,"Y","Y","N","N","Not Yet Received"
1990162,"WEAVER AND TIDWELL, L.L.P.","4400 POST OAK PARKWAY","SUITE 1100","HOUSTON","TX","United States","77027","Y",410,"Y","N","Y","N",""
1987381,"DELOITTE & TOUCHE LP","695 TOWN CENTER DRIVE, SUITE 1000","","COSTA MESA","CA","United States","92626","Y",34,"Y","Y","N","N","Not Yet Received"
1987473,"ASSURANCE DIMENSIONS LLC","3111 N. UNIVERSITY DRIVE STE. 621","","CORAL SPRINGS","FL","United States","33065","Y",5036,"Y","N","Y","N",""
1975870,"KPMG","CENTURY YARD","CRICKET SQUARE","GEORGE TOWN","","Cayman Islands","","Y",1323,"Y","Y","N","N","Yes"
1975870,"KPMG ASSURANCE SERVICES","RUA DO PASSEIO, 38 - SETOR 2 - 17º ANDAR","ED. PASSEIO CORPORATE","RIO DE JANEIRO","","Brazil","","N",,"","Y","N","N","Yes"
1975870,"KPMG LLP","345 PARK AVENUE","","NEW YORK","NY","United States","10154-0102","Y",185,"Y","Y","N","N","Yes"
1988079,"EIDE BAILLY LLP","5 TRIAD CENTER, SUITE 750","","SALT LAKE CITY","UT","United States","84180-1128","Y",286,"Y","N","Y","Y","Yes"
1986825,"ERNST & YOUNG, LLP","4131 PARKALAKE AVENUE","SUITE 500","RALEIGH","NC","United States","27612-2389","Y",42,"Y","Y","Y","N","Not Yet Received"
1985917,"DEMETRIUS BERKOWER LLC","155 WAYNE US RTE 46","","WAYNE","NJ","United States","07470","Y",5961,"Y","Y","N","Y","No"
1987032,"ASHLAND PARTNERS","3512 EXCEL DR","SUITE 103","MEDFORD","OR","United States","97504","Y",3783,"N","N","Y","Y","Yes"
1987062,"CITRIN COOPERMAN & COMPANY LLP","50 ROCKEFELLER PLAZA","","NEW YORK","NY","United States","10020","Y",2468,"Y","N","Y","N",""
1987122,"PRICEWATERHOUSECOOPERS LLP","101 SEAPORT BLVD","","BOSTON","MA","United States","02210","Y",238,"Y","N","Y","Y","Not Yet Received"
1988543,"KPMG LLP","1601 MARKET STREET","","PHILADELPHIA","PA","United States","19103-7240","Y",185,"Y","Y","N","N","Yes"
1988424,"DELOITTE & TOUCHE LLP","30 ROCKEFELLER PLAZA","","NEW YORK","NY","United States","10112","Y",1046,"Y","N","Y","Y","Yes"
1982604,"PERELSON WEINER LLP","299 PARK AVENUE","","NEW YORK","NY","United States","10171","Y",588,"Y","N","Y","N",""
1988695,"ASHLAND PARTNERS & COMPANY, LLC","3512 EXCEL DRIVE","SUITE 103","MEDFORD","OR","United States","97504","Y",3783,"Y","N","Y","N",""
1988322,"BAKER TILLY US, LLP","66 HUDSON BOULEVARD E","SUITE 2200","NEW YORK","NY","United States","10001","Y",23,"Y","Y","Y","N","Not Yet Received"
1988694,"RSM US LLP","80 CITY SQUARE","","BOSTON","MA","United States","02129","Y",49,"Y","Y","N","N","Not Yet Received"
1988703,"DELOITTE & TOUCHE","695 TOWN CENTER DRIVE","","COSTA MESA","CA","United States","92626-7188","Y",34,"Y","Y","N","N","Yes"
1988047,"KPMG LLP","ONE FINANCIAL PLAZA","755 MAIN STREET","HARTFORD","CT","United States","06103","Y",185,"Y","N","Y","N",""
1986127,"SPICER JEFFRIES LLP","4601 DTC BOULEVARD","SUITE 700","DENVER","CO","United States","80237","Y",349,"Y","Y","N","N","Yes"
1988010,"CITRIN COOPERMAN & COMPANY LLP","50 ROCKEFELLER PLAZA","","NEW YORK","NY","United States","10020","Y",2468,"Y","N","Y","N",""
1987541,"LUTZ & COMPANY, PC","13616 CALIFORNIA STREET","SUITE 300","OMAHA","NE","United States","68154","N",,"","N","Y","N",""
1988205,"KPMG, LLP","350 N 5TH STREET","SUITE 500","MINNEAPOLIS","MN","United States","55401","Y",185,"Y","Y","N","N","Yes"
1987156,"ERNST & YOUNG LLP","LEVEL 18 ONE RAFFLES QUAY","","SINGAPORE","","Singapore","048583","Y",1247,"Y","Y","N","N","Yes"
1987156,"ERNST & YOUNG LTD","62 FORUM LN","","GEORGE TOWN","","Cayman Islands","","Y",1655,"Y","Y","N","N","Yes"
1987087,"SPICER JEFFRIES LLP","4601 DTC BLVD","SUITE 700","DENVER","CO","United States","80237","Y",349,"Y","Y","N","N","Yes"
1987336,"THE MP GROUP (FORMERLY MORIARTY & PRIMACK, P.C.)","1 MONARCH PL","STE 900","SPRINGFIELD","MA","United States","01144","N",,"","N","Y","N",""
1987336,"SANDLER & COMPANY, P.C.","50 CABOT ST","STE 204","NEEDHAM","MA","United States","02494","Y",3709,"Y","Y","N","N","Yes"
1987344,"COHNREZNICK LLP","1301 AVENUE OF THE AMERICAS","SEVENTH FLOOR","NEW YORK","NY","United States","10019-6032","Y",596,"Y","Y","N","N","Yes"
1988738,"COHNREZNICK LLP","1301 AVENUE OF THE AMERICAS","","NEW YORK","NY","United States","10019","Y",596,"Y","Y","N","N","Yes"
1988738,"EISNERAMPER LLP","733 THIRD AVENUE","","NEW YORK","NY","United States","10017","Y",274,"Y","N","Y","N",""
1988843,"ASHLAND PARTNERS & COMPANY LLP","3512 EXCEL DR","SUITE 103","MEDFORD","OR","United States","97504","Y",3783,"Y","N","Y","N",""
1985902,"DELOITTE & TOUCHE LLP","200 BERKELEY STREET","","BOSTON","MA","United States","02116","Y",34,"Y","N","Y","N",""
1988277,"ERNST & YOUNG LLP","62 FORUM LANE","SUITE 6401","GRAND CAYMAN","","Cayman Islands","KY1-1106","Y",1645,"Y","Y","N","N","Yes"
1987278,"ASHLAND PARTNERS & COMPANY LLP","3512 EXCEL DRIVE","SUITE 103","MEDFORD","OR","United States","97504","Y",3783,"N","N","Y","N",""
1988285,"KPMG LLP","100 NORTH TAMPA STREET","#1700","TAMPA","FL","United States","33602-5145","Y",185,"Y","N","Y","Y","Yes"
1983843,"EISNERAMPER","750 3RD AVE","","NEW YORK","NY","United States","10017","Y",274,"Y","Y","N","N","Not Yet Received"
1983843,"COHNREZNIK","1301 AVENUE OF THE AMERICAS","","NEW YORK","NY","United States","10019","Y",596,"Y","Y","N","N","Not Yet Received"
1988299,"KEITER, STEPHENS, HURST, GARY & SHREAVES, P.C.","4401 DOMINION BOULEVARD","","GLEN ALLEN","VA","United States","23060","Y",80,"Y","N","Y","N",""
1988302,"ERNST & YOUNG LLP","ONE MANHATTAN WEST, 395 9TH AVENUE","","NEW YORK","NY","United States","10001-8600","Y",42,"Y","Y","N","N","Yes"
1987463,"COHNREZNICK LLP","1301 AVENUE OF THE AMERICAS","10TH FLOOR","NEW YORK","NY","United States","10019","Y",596,"Y","Y","N","N","Yes"
1987706,"SC&H GROUP, LLC","910 RIDGEBROOK ROAD","","SPARKS","MD","United States","21152","Y",2297,"Y","Y","Y","N","Yes"
1988328,"PRICEWATERHOUSECOOPERS LLP","PRICEWATERHOUSECOOPERS CENTER","300 MADISON AVENUE","NEW YORK","NY","United States","10017","Y",238,"Y","Y","Y","Y","Yes"
1977805,"EISNERAMPER LLP","160 FEDERAL STREET","9TH FLOOR","BOSTON","MA","United States","02110-1700","Y",274,"Y","N","Y","N",""
1988352,"COHEN & CO.","342 N. WATER STREET","SUITE 830","MILWAUKEE","WI","United States","53202","Y",925,"Y","N","Y","N",""
1988355,"PRICEWATERHOUSECOOPERS","P.O BOX 258","STRATHVALE HOUSE, NORTH CHURCH STREET","GEORGETOWN","","Cayman Islands","KY1-1104","Y",1266,"Y","Y","N","N","Yes"
1989507,"PWC","125 HIGH STREET","","BOSTON","MA","United States","02110","Y",238,"Y","N","N","Y","Yes"
1989573,"C. DEWITT FOARD & COMPANY, PA, CPAS","817 EAST MOREHEAD STREET","SUITE 100","CHARLOTTE","NC","United States","28202","N",,"","N","Y","N",""
1989550,"BDO USA, LLP","600 THIRD AVE","","NEW YORK","NY","United States","10016","Y",243,"Y","Y","Y","N","Yes"
1989595,"ERNST & YOUNG","1700 ONE WILLIAMS CTR","","TULSA","OK","United States","74172-0172","Y",42,"Y","N","Y","Y","Yes"
1989595,"KPMG LLP","TWO NATIONWIDE PLAZA","","COLUMBUS","OH","United States","43215","Y",42,"Y","Y","N","N","Yes"
1989614,"BAKER TILLY US, LLP","18500 VON KARMAN AVE","10TH FLOOR","IRVINE","CA","United States","92612","Y",23,"Y","Y","Y","N","Yes"
1985807,"ERNST & YOUNG","155 NORTH WACKER DRIVE","","CHICAGO","IL","United States","60606","Y",42,"Y","Y","N","N","Yes"
1988399,"COHEN & CO.","1350 EUCLID AVE.","SUITE 800","CLEVELAND","OH","United States","44115","Y",925,"Y","N","Y","N",""
1988400,"KPMG LLP","10 SOUTH BROADWAY","SUITE 900","SAINT LOUIS","MO","United States","63102-1736","Y",185,"Y","N","Y","Y","Yes"
1988190,"LAPORTE CPAS & BUSINESS ADVISORS","111 VETERANS MEMORIAL BLVD","SUITE 600","METAIRIE","LA","United States","70005-4913","Y",601,"Y","Y","Y","N","Yes"
1986594,"ERNST & YOUNG LLP","801 GRAND AVENUE","SUITE 3000","DES MOINES","IA","United States","50309","N",,"","N","Y","Y","Yes"
1988300,"PRICEWATERHOUSECOOPERS LLP","PRICEWATERHOUSECOOPERS CENTER","300 MADISON AVENUE","NEW YORK","NY","United States","10017","Y",238,"Y","N","Y","Y","No"
1988462,"PLANTE & MORAN, PLLC","10 SOUTH RIVERSIDE PLAZA","9TH FLOOR","CHICAGO","IL","United States","60606","Y",166,"Y","N","Y","N",""
1988477,"ARMANINO, LLP","6 CITYPLACE DR","SUITE 900","ST LOUIS","MO","United States","63141","Y",32,"Y","N","Y","N",""
1988476,"DELOITTE IRELAND LLP","DELOITTE & TOUCHE HOUSE","29 EARLSFORT TERRACE","DUBLIN","","Ireland","D02 AY28","Y",1193,"Y","Y","N","N","Yes"
1988497,"ASHLAND PARTNERS & COMPANY LLP","3512 EXCEL DRIVE","SUITE 103","MEDFORD","OR","United States","97504","Y",3783,"N","N","Y","N",""
1989663,"ALDRIDGE, BORDEN & COMPANY, PC","74 COMMERCE STREET","","MONTGOMERY","AL","United States","36101","N",,"","N","Y","N",""
1989629,"ADEPTUS PARTNERS LLC","244 WEST 54TH STREET","9TH FLOOR","NEW YORK","NY","United States","10019","Y",3686,"Y","N","Y","N",""
1982840,"KPMG LLP","345 PARK AVENUE","","NEW YORK","NY","United States","10154","Y",185,"Y","Y","N","N","Yes"
1982840,"KPMG LLP","1 HARBOURMASTER PLACE","IFSC","DUBLIN 1","","Ireland","D01 F6F5","Y",1116,"Y","Y","N","N","Yes"
1982840,"KPMG LLP","SIX, CRICKET SQUARE","","GEORGE TOWN","","Cayman Islands","KY1-1106","Y",1323,"Y","Y","N","N","Yes"
1982840,"ERNST & YOUNG LLP","ONE MANHATTAN WEST","","NEW YORK","NY","United States","10001","Y",42,"Y","Y","N","N","Yes"
1982840,"ERNST & YOUNG LTD.","62 FORUM LANE","CAMANA BAY","GEORGE TOWN","","Cayman Islands","","Y",1655,"Y","Y","N","N","Yes"
1982840,"ERNST & YOUNG CHARTERED ACCOUNTANTS","HARCOURT CENTRE","HARCOURT STREET","DUBLIN","","Ireland","DUBLIN D2","Y",1411,"Y","Y","N","N","Yes"
1989693,"GALAXY ACCOUNTING SERVICES","15260 VENTURA BOULEVARD","SUITE 1200","SHERMAN OAKS","CA","United States","91403","N",,"","N","Y","N",""
1989722,"ERNST & YOUNG","1700 ONE WILLIAMS CENTER","","TULSA","OK","United States","74172-0172","Y",42,"Y","N","Y","Y","Yes"
