"FilingID","Reference ID","4A-3","Schedule","Full Legal Name","DE/FE/I","Entity in Which","Title or Status","Status Acquired","Ownership Code","Control Person","PR","OwnerID"
2002285,8815,"Y","A","Ferraro, Christopher","I","","PRESIDENT",06/2019,"NA","Y","N",7245408
2002285,8815,"Y","A","Kurz, Stephen, Janus","I","","HEAD, ASSET MANAGEMENT DIVISION, AND AUTHORIZED PERSON",01/2018,"NA","Y","N",5221449
2002285,8815,"","B","Novogratz, Michael, Edward","I","GALAXY GROUP INVESTMENTS LLC","MEMBER",12/2015,"D","Y","N",1942885
2002285,8815,"","B","GALAXY DIGITAL HOLDINGS LP","DE","GALAXY DIGITAL LP","LIMITED PARTNER",07/2018,"E","Y","N",
2002285,8815,"","B","GALAXY DIGITAL HOLDINGS LP","DE","GALAXY DIGITAL GP LLC","SOLE MEMBER",07/2018,"E","Y","N",
2002285,8815,"","B","GALAXY DIGITAL LP","FE","GALAXY VISION HILL GROUP LLC","SOLE MEMBER",05/2021,"E","Y","N",
2002285,8815,"","B","GALAXY GROUP INVESTMENTS LLC","DE","GALAXY DIGITAL INC.","SOLE MEMBER",11/2017,"E","Y","N",
2002285,8815,"","B","GALAXY DIGITAL INC.","DE","GALAXY DIGITAL HOLDINGS LP","GENERAL PARTNER",05/2025,"F","Y","Y",
2002285,8815,"","B","GALAXY DIGITAL GP LLC","FE","GALAXY DIGITAL LP","GENERAL PARTNER",11/2017,"F","Y","N",
2002285,8815,"","B","GALAXY GROUP INVESTMENTS LLC","DE","GALAXY DIGITAL HOLDINGS LP","LIMITED PARTNER",07/2018,"D","Y","N",
2002285,8815,"Y","A","GALAXY VISION HILL GROUP LLC","DE","","SOLE MEMBER",08/2018,"E","Y","N",
2002285,8815,"Y","A","Srivastava, Lagan","I","","CHIEF COMPLIANCE OFFICER",03/2023,"NA","Y","N",7677418
2002285,8815,"Y","A","PAQUETTE, ANTHONY, PHILIP","I","","CHIEF FINANCIAL OFFICER",01/2025,"NA","Y","N",3256164
2002581,10261,"","B","POWER SUSTAINABLE CAPITAL INC.","FE","POWER SUSTAINABLE MANAGER INC.","SHAREHOLDER",01/2019,"D","Y","N",
2002581,10261,"Y","A","HUM, Betty, May Jan","I","","CHIEF COMPLIANCE OFFICER",07/2022,"NA","Y","N",7529361
2002581,10261,"Y","A","POWER SUSTAINABLE INFRASTRUCTURE CREDIT, LLC","DE","","GENERAL PARTNER",11/2022,"E","Y","N",
2002581,10261,"Y","A","MURRAY, THOMAS, DECIO","I","","MANAGING PARTNER",07/2022,"NA","Y","N",3121700
2002581,10261,"","B","POWER CORPORATION OF CANADA","FE","POWER SUSTAINABLE CAPITAL INC.","SHAREHOLDER",12/2006,"E","Y","N",
2002581,10261,"","B","PANSOLO HOLDING INC.","FE","POWER CORPORATION OF CANADA","SHAREHOLDER",10/2015,"D","Y","N",
2002581,10261,"","B","THE DESMARAIS FAMILY RESIDUARY TRUST","FE","PANSOLO HOLDING INC.","SHAREHOLDER",10/2015,"E","Y","N",
2002581,10261,"","B","DESMARAIS, PAUL, GUY","I","THE DESMARAIS FAMILY RESIDUARY TRUST","TRUSTEE",10/2013,"F","Y","N",1498208
2002581,10261,"","B","DESMARAIS, ANDRE, ROGER","I","THE DESMARAIS FAMILY RESIDUARY TRUST","TRUSTEE",10/2013,"F","Y","N",6265184
2002581,10261,"","B","DESMARAIS, SOPHIE","I","THE DESMARAIS FAMILY RESIDUARY TRUST","TRUSTEE, NON-VOTING",03/2018,"F","N","N",6922224
2002581,10261,"","B","POWER SUSTAINABLE MANAGER INC.","FE","POWER SUSTAINABLE MANAGER US INC","SHAREHOLDER",01/2022,"E","Y","N",
2002581,10261,"","B","POWER SUSTAINABLE MANAGER US INC","DE","POWER SUSTAINABLE INFRASTRUCTURE CREDIT, LLC","SHAREHOLDER",07/2022,"E","Y","N",
2002581,10261,"Y","A","POWER SUSTAINABLE MANAGER US, INC.","DE","","SHAREHOLDER",05/2023,"E","Y","N",325145
2002581,10261,"","B","FLEMING, GREGORY, JAMES","I","THE DESMARAIS FAMILY RESIDUARY TRUST","TRUSTEE",02/2024,"F","Y","N",2338986
2002581,10261,"","B","DOER, GARY, ALBERT","I","THE DESMARAIS FAMILY RESIDUARY TRUST","TRUSTEE",05/2023,"F","Y","N",7761222
2002581,10261,"Y","A","Cristea, Delia","I","","SECRETARY",07/2022,"NA","Y","N",7366828
2002581,12416,"Y","A","HUM, Betty, May Jan","I","","CHIEF COMPLIANCE OFFICER",07/2022,"NA","Y","N",7529361
2002581,12416,"Y","A","AARES, MARTIN, (NMN)","I","","MANAGING PARTNER",05/2024,"NA","Y","N",4428875
2002581,12416,"Y","A","KHATCHERIAN PISANT, KARINE","I","","MANAGING PARTNER",05/2024,"NA","Y","N",5242091
2002581,12416,"Y","A","POWER SUSTAINABLE DECARBONIZATION, LLC","DE","","GENERAL PARTNER",11/2024,"E","Y","N",
2002581,12416,"","B","POWER SUSTAINABLE CAPITAL INC.","FE","POWER SUSTAINABLE MANAGER INC","SHAREHOLDER",01/2019,"D","Y","N",
2002581,12416,"","B","POWER CORPORATION OF CANADA","FE","POWER SUSTAINABLE CAPITAL INC.","SHAREHOLDER",12/2006,"E","Y","N",
2002581,12416,"","B","PANSOLO HOLDING INC.","FE","POWER CORPORATION OF CANADA","SHAREHOLDER",10/2015,"D","Y","N",
2002581,12416,"","B","THE DESMARAIS FAMILY RESIDUARY TRUST","FE","PANSOLO HOLDING INC.","SHAREHOLDER",10/2015,"E","Y","N",
2002581,12416,"","B","DESMARAIS, PAUL, GUY","I","THE DESMARAIS FAMILY RESIDUARY TRUST","TRUSTEE",10/2013,"F","Y","N",1498208
2002581,12416,"","B","DESMARAIS, ANDRE, ROGER","I","THE DESMARAIS FAMILY RESIDUARY TRUST","TRUSTEE",10/2013,"F","Y","N",6265184
2002581,12416,"","B","DESMARAIS, SOPHIE","I","THE DESMARAIS FAMILY RESIDUARY TRUST","TRUSTEE, NON-VOTING",03/2018,"F","N","N",6922224
2002581,12416,"","B","DOER, GARY, ALBERT","I","THE DESMARAIS FAMILY RESIDUARY TRUST","TRUSTEE",05/2023,"F","Y","N",7761222
2002581,12416,"","B","FLEMING, GREGORY, JAMES","I","THE DESMARAIS FAMILY RESIDUARY TRUST","TRUSTEE",02/2024,"F","Y","N",2338986
2002581,12416,"","B","POWER SUSTAINABLE MANAGER INC","FE","POWER SUSTAINABLE MANAGER US, INC.","SHAREHOLDER",07/2022,"E","Y","N",
2002581,12416,"","B","POWER SUSTAINABLE MANAGER US, INC.","DE","POWER SUSTAINABLE DECARBONIZATION, LLC","SHAREHOLDER",11/2024,"E","Y","N",325145
2002724,11065,"Y","A","SHANDELL, THOMAS, HICKEN","I","","HEAD OF US CLOS AND BROADLY SYNDICATED LOANS",08/2016,"NA","Y","N",1830278
2002724,11065,"Y","A","GEIS, COREY, SCOTT","I","","HEAD OF INVESTCORP CREDIT MANAGEMENT US",04/2025,"NA","Y","N",2609204
2002724,11065,"Y","A","SMITH, EDWARD, BUTTERWORTH","I","","GENERAL COUNSEL; CHIEF COMPLIANCE OFFICER",04/2021,"NA","Y","N",4990679
2002724,11065,"Y","A","IVC CREDIT MANAGEMENT FINANCING, LLC","DE","","MANAGING MEMBER",06/2023,"E","Y","N",
2002724,11065,"","B","IESIP INVESTMENTS SPC LTD","FE","SIPCO LTD.","SHAREHOLDER",12/2020,"C","Y","N",
2002724,11065,"","B","IESIP HOLDINGS LTD","FE","IESIP INVESTMENTS SPC LTD","SHAREHOLDER",12/2020,"E","Y","N",
2002724,11065,"","B","INVESTCORP INTERNATIONAL HOLDINGS INC.","DE","IVC CREDIT MANAGEMENT FINANCING, LLC","SHAREHOLDER",06/2023,"E","Y","N",
2002724,11065,"","B","INVESTCORP S.A.","FE","INVESTCORP INTERNATIONAL HOLDINGS INC.","SHAREHOLDER",08/2005,"E","Y","N",
2002724,11065,"","B","INVESTCORP HOLDINGS LTD.","FE","INVESTCORP S.A.","SHAREHOLDER",08/2005,"E","Y","N",
2002724,11065,"","B","CP HOLDINGS LTD.","FE","INVESTCORP HOLDINGS LTD.","SHAREHOLDER",08/2005,"E","Y","N",
2002724,11065,"","B","SIPCO LTD.","FE","CP HOLDINGS LTD.","SHAREHOLDER",08/2005,"E","Y","N",
2002724,11065,"","B","SIPCO HOLDINGS LIMITED","FE","IESIP HOLDINGS LTD","SHAREHOLDER",06/2023,"E","Y","N",
2002724,11065,"Y","A","TSIN, WALTER, P","I","","CHIEF FINANCIAL OFFICER",05/2024,"NA","Y","N",6000673
2002724,11066,"Y","A","MP CLOM HOLDINGS LLC","DE","","MANAGING MEMBER",03/2017,"E","Y","N",
2002724,11066,"Y","A","SHANDELL, THOMAS, HICKEN","I","","HEAD OF US CLOS AND BROADLY SYNDICATED LOANS",07/2017,"NA","Y","N",1830278
2002724,11066,"Y","A","GEIS, COREY, SCOTT","I","","HAED OF INVESTCORP CREDIT MANAGEMENT US",04/2025,"NA","Y","N",2609204
2002724,11066,"Y","A","SMITH, EDWARD, BUTTERWORTH","I","","GENERAL COUNSEL; CHIEF COMPLIANCE OFFICER",04/2021,"NA","Y","N",4990679
2002724,11066,"","B","MARBLE POINT CREDIT MANAGEMENT LLC","DE","MP CLOM HOLDINGS LLC","MANAGING MEMBER",11/2016,"F","Y","N",284749
2002724,11066,"","B","MPLF RETENTION I LTD.","FE","MP CLOM HOLDINGS LLC","MEMBER",12/2016,"E","Y","N",
2002724,11066,"","B","MARBLE POINT LOAN FINANCING LIMITED","FE","MPLF RETENTION I LTD.","SHAREHOLDER",03/2017,"E","Y","N",
2002724,11066,"Y","A","TSIN, WALTER, P","I","","CHIEF FINANCIAL OFFICER",05/2024,"NA","Y","N",6000673
2002724,11067,"Y","A","MP CLOM HOLDINGS LLC","DE","","MANAGING MEMBER",03/2017,"E","Y","N",
2002724,11067,"Y","A","SHANDELL, THOMAS, HICKEN","I","","HEAD OF US CLOS AND BROADLY SYNDICATED LOANS",07/2017,"NA","Y","N",1830278
2002724,11067,"Y","A","GEIS, COREY, SCOTT","I","","HEAD OF INVESTCORP CREDIT MANAGEMENT US",04/2025,"NA","Y","N",2609204
2002724,11067,"Y","A","SMITH, EDWARD, BUTTERWORTH","I","","GENERAL COUNSEL; CHIEF COMPLIANCE OFFICER",04/2021,"NA","Y","N",4990679
2002724,11067,"","B","MARBLE POINT CREDIT MANAGEMENT LLC","DE","MP CLOM HOLDINGS LLC","MANAGING MEMBER",11/2016,"F","Y","N",284749
2002724,11067,"","B","MPLF RETENTION I LTD.","FE","MP CLOM HOLDINGS LLC","MEMBER",12/2016,"E","Y","N",
2002724,11067,"","B","MARBLE POINT LOAN FINANCING LIMITED","FE","MPLF RETENTION I LTD.","SHAREHOLDER",03/2017,"E","Y","N",
2002724,11067,"Y","A","TSIN, WALTER, P","I","","CHIEF FINANCIAL OFFICER",05/2024,"NA","Y","N",6000673
2002723,8827,"N","A","EDEN, BRIAN, N/A","I","","DIRECTOR",05/2021,"NA","Y","N",6974908
2002723,8827,"N","A","OMNI BRIDGEWAY LIMITED","FE","","100% OWNER - AUSTRALIA PUBLIC COMPANY",03/2020,"E","Y","N",
2002723,8827,"N","A","Parsons, Thomas, Henry","I","","DIRECTOR",05/2021,"NA","Y","N",7374809
2002879,2492,"Y","A","COWAN, STEVEN, JONAS","I","","MANAGING DIRECTOR",04/2005,"NA","Y","N",4969504
2002879,2492,"Y","A","57 STARS LLC","DE","","MEMBER, 57 STARS INTERNATIONAL ADVISORS, LLC",04/2007,"E","Y","N",135202
2002879,2492,"Y","A","POHREN, EUGENE, VINCENT","I","","MANAGING DIRECTOR",04/2005,"NA","Y","N",4969505
2002879,2492,"Y","A","FENSTER, MITCHELL, DARRIN","I","","CHIEF FINANCIAL OFFICER AND ASSOCIATE COMPLIANCE OFFICER",12/2010,"NA","Y","N",5895426
2002879,2492,"Y","A","TOY, CHARLES, DAVID","I","","MANAGING DIRECTOR EMERITUS",06/2025,"NA","Y","N",5895428
2002879,2492,"Y","A","ONEILL, STEPHEN, HUMBERT","I","","MANAGING DIRECTOR",04/2005,"NA","Y","N",2943037
2002879,2492,"Y","A","57 STARS HOLDINGS LP","DE","","MEMBER",04/2005,"E","Y","N",
2002879,2492,"","B","COWAN, STEVEN, JONAS","I","57 STARS HOLDINGS LP","MEMBER",04/2005,"F","Y","N",4969504
2002879,2492,"","B","POHREN, EUGENE, VINCENT","I","57 STARS HOLDINGS LP","MEMBER",04/2005,"F","Y","N",4969505
2002879,2492,"","B","ONEILL, STEPHEN, HUMBERT","I","57 STARS HOLDINGS LP","MEMBER",04/2005,"F","Y","N",2943037
2002879,2492,"","B","57 STARS HOLDINGS LP","DE","57 STARS LLC","MEMBER",04/2005,"F","Y","N",
2002879,2492,"Y","A","Sullivan, Lindsey, Louise","I","","CHIEF COMPLIANCE OFFICER",06/2025,"NA","Y","N",7382091
2002879,2497,"Y","A","COWAN, STEVEN, JONAS","I","","MANAGING DIRECTOR",04/2005,"NA","Y","N",4969504
2002879,2497,"Y","A","57 STARS LLC","DE","","MEMBER, 57 STARS GLOBAL OPPORTUNITIES FUND 2 ADVISOR, LLC",05/2008,"E","Y","N",135202
2002879,2497,"Y","A","POHREN, EUGENE, VINCENT","I","","MANAGING DIRECTOR",04/2005,"NA","Y","N",4969505
2002879,2497,"Y","A","FENSTER, MITCHELL, DARRIN","I","","CHIEF FINANCIAL OFFICER AND ASSOCIATE COMPLIANCE OFFICER",12/2010,"NA","Y","N",5895426
2002879,2497,"Y","A","TOY, CHARLES, DAVID","I","","MANAGING DIRECTOR EMERITUS",06/2025,"NA","Y","N",5895428
2002879,2497,"Y","A","ONEILL, STEPHEN, HUMBERT","I","","MANAGING DIRECTOR",04/2005,"NA","Y","N",2943037
2002879,2497,"Y","A","57 STARS HOLDINGS LP","DE","","MEMBER",04/2005,"E","Y","N",
2002879,2497,"","B","COWAN, STEVEN, JONAS","I","57 STARS HOLDINGS LP","MEMBER",04/2005,"F","Y","N",4969504
2002879,2497,"","B","POHREN, EUGENE, VINCENT","I","57 STARS HOLDINGS LP","MEMBER",04/2005,"F","Y","N",4969505
2002879,2497,"","B","ONEILL, STEPHEN, HUMBERT","I","57 STARS HOLDINGS LP","MEMBER",04/2005,"F","Y","N",2943037
2002879,2497,"","B","57 STARS HOLDINGS LP","DE","57 STARS LLC","MEMBER",04/2005,"F","Y","N",
2002879,2497,"Y","A","Sullivan, Lindsey, Louise","I","","CHIEF COMPLIANCE OFFICER",06/2025,"NA","Y","N",7382091
2002879,2498,"Y","A","COWAN, STEVEN, JONAS","I","","MANAGING DIRECTOR",04/2005,"NA","Y","N",4969504
2002879,2498,"Y","A","57 STARS LLC","DE","","MEMBER, 57 STARS EMERGING EUROPE ADVISOR, LLC",03/2009,"E","Y","N",135202
2002879,2498,"Y","A","POHREN, EUGENE, VINCENT","I","","MANAGING DIRECTOR",04/2005,"NA","Y","N",4969505
2002879,2498,"Y","A","FENSTER, MITCHELL, DARRIN","I","","CHIEF FINANCIAL OFFICER AND ASSOCIATE COMPLIANCE OFFICER",12/2010,"NA","Y","N",5895426
2002879,2498,"Y","A","TOY, CHARLES, DAVID","I","","MANAGING DIRECTOR EMERITUS",06/2025,"NA","Y","N",5895428
2002879,2498,"Y","A","ONEILL, STEPHEN, HUMBERT","I","","MANAGING DIRECTOR",04/2005,"NA","Y","N",2943037
2002879,2498,"Y","A","57 STARS HOLDINGS LP","DE","","MEMBER",04/2005,"E","Y","N",
2002879,2498,"","B","COWAN, STEVEN, JONAS","I","57 STARS HOLDINGS LP","MEMBER",04/2005,"F","Y","N",4969504
2002879,2498,"","B","POHREN, EUGENE, VINCENT","I","57 STARS HOLDINGS LP","MEMBER",04/2005,"F","Y","N",4969505
2002879,2498,"","B","ONEILL, STEPHEN, HUMBERT","I","57 STARS HOLDINGS LP","MEMBER",04/2005,"F","Y","N",2943037
2002879,2498,"","B","57 STARS HOLDINGS LP","DE","57 STARS LLC","MEMBER",04/2005,"F","Y","N",
2002879,2498,"Y","A","Sullivan, Lindsey, Louise","I","","CHIEF COMPLIANCE OFFICER",06/2025,"NA","Y","N",7382091
2002533,1877,"N","A","PARAFESTAS, ANASTASIOS, NMN","I","","MANAGING MEMBER AND CEO",02/1995,"E","Y","N",5879630
2002533,1877,"N","A","HIBBARD, GEORGE, ELLIOT","I","","CHIEF COMPLIANCE OFFICER",09/2010,"NA","Y","N",4726702
2002533,2024,"N","A","PARAFESTAS, ANASTASIOS, NMN","I","","MANAGING MEMBER AND CEO",02/1995,"C","Y","N",5879630
2002533,2024,"N","A","CALABRESE, SILVESTRO, JOHN","I","","MEMBER",01/2002,"A","Y","N",5955216
2002533,2024,"N","A","MALLOY, MARY ELLEN, NMN","I","","MEMBER",02/1995,"A","N","N",5955284
2002533,2024,"N","A","HIBBARD, GEORGE, ELLIOT","I","","CHIEF COMPLIANCE OFFICER",09/2010,"NA","Y","N",4726702
2002533,2024,"N","A","WHEELER, MICHAEL, SCOTT","I","","TRUSTEE OF THE MICHAEL WHEELER LIVING TRUST DATED 4/20/2018",04/2018,"A","N","N",6039654
2002533,2024,"N","A","PROFESTA TRUST","DE","","MEMBER",01/2006,"C","Y","N",
2002533,2024,"N","A","MICHAEL WHEELER LIVING TRUST DATED 4/20/2018","DE","","MEMBER",04/2018,"A","N","N",
2002533,2024,"N","A","SILVERSTEIN, LAWRENCE, ISRAEL","I","","TRUSTEE OF PROFESTA TRUST",01/2006,"C","Y","N",5238284
2002533,2024,"N","A","YANNATOS, DIONYSIOS","I","","TRUSTEE OF PROFESTA TRUST",01/2006,"C","Y","N",1246552
2002533,2024,"N","A","PARAFESTAS, GEORGIA, NMN","I","","MEMBER",03/2007,"A","Y","N",7257654
2002533,2024,"N","A","PARAFESTAS, GEORGIA, NMN","I","","TRUSTEE OF PROFESTA TRUST",01/2006,"C","Y","N",7257654
2002533,2025,"N","A","PARAFESTAS, ANASTASIOS, NMN","I","","MANAGING MEMBER AND CEO",02/1995,"C","Y","N",5879630
2002533,2025,"N","A","POIRIER, MARC, DAVID","I","","MEMBER",05/2010,"A","Y","N",6039649
2002533,2025,"N","A","HIBBARD, GEORGE, ELLIOT","I","","CHIEF COMPLIANCE OFFICER",09/2010,"NA","Y","N",4726702
2002533,2025,"N","A","WHEELER, MICHAEL, SCOTT","I","","TRUSTEE OF THE MICHAEL WHEELER LIVING TRUST DATED 4/20/2018",04/2018,"A","N","N",6039654
2002533,2025,"N","A","CALABRESE, SILVESTRO, JOHN","I","","MEMBER",01/2002,"A","Y","N",5955216
2002533,2025,"N","A","MALLOY, MARY ELLEN, NMN","I","","MEMBER",02/1995,"A","N","N",5955284
2002533,2025,"N","A","PROFESTA TRUST","DE","","MEMBER",01/2006,"C","Y","N",
2002533,2025,"N","A","MICHAEL WHEELER LIVING TRUST DATED 4/20/2018","DE","","MEMBER",04/2018,"A","N","N",
2002533,2025,"N","A","SILVERSTEIN, LAWRENCE, ISRAEL","I","","TRUSTEE OF PROFESTA TRUST",01/2006,"C","Y","N",5238284
2002533,2025,"N","A","YANNATOS, DIONYSIOS","I","","TRUSTEE OF PROFESTA TRUST",01/2006,"C","Y","N",1246552
2002533,2025,"N","A","PARAFESTAS, GEORGIA, NMN","I","","TRUSTEE OF PROFESTA TRUST",01/2006,"C","Y","N",7257654
2002533,2026,"N","A","PARAFESTAS, ANASTASIOS, NMN","I","","MANAGING MEMBER AND CEO",02/1995,"C","Y","N",5879630
2002533,2026,"N","A","HIBBARD, GEORGE, ELLIOT","I","","CHIEF COMPLIANCE OFFICER",09/2010,"NA","Y","N",4726702
2002533,2026,"N","A","CALABRESE, SILVESTRO, JOHN","I","","MEMBER",01/2002,"A","Y","N",5955216
2002533,2026,"N","A","MALLOY, MARY ELLEN, NMN","I","","MEMBER",02/1995,"A","N","N",5955284
2002533,2026,"N","A","PROFESTA TRUST","DE","","MEMBER",01/2006,"C","Y","N",
2002533,2026,"N","A","MICHAEL WHEELER LIVING TRUST DATED 4/20/2018","DE","","MEMBER",04/2018,"NA","N","N",
2002533,2026,"N","A","WHEELER, MICHAEL, SCOTT","I","","TRUSTEE OF THE MICHAEL WHEELER LIVING TRUST DATED 04/20/2018",04/2018,"NA","N","N",6039654
2002533,2026,"N","A","SILVERSTEIN, LAWRENCE, ISRAEL","I","","TRUSTEE OF PROFESTA TRUST",01/2006,"C","Y","N",5238284
2002533,2026,"N","A","YANNATOS, DIONYSIOS","I","","TRUSTEE OF PROFESTA TRUST",01/2006,"C","Y","N",1246552
2002533,2026,"N","A","PARAFESTAS, GEORGIA, NMN","I","","TRUSTEE OF PROFESTA TRUST",01/2006,"C","Y","N",7257654
2002533,2027,"N","A","PARAFESTAS, ANASTASIOS, NMN","I","","MANAGING MEMBER AND CEO",02/1995,"E","Y","N",5879630
2002533,2027,"N","A","HIBBARD, GEORGE, ELLIOT","I","","CHIEF COMPLIANCE OFFICER",09/2010,"NA","Y","N",4726702
2002533,6005,"Y","A","PARAFESTAS, ANASTASIOS, NMN","I","","MANAGING MEMBER AND CEO",02/1995,"D","Y","N",5879630
2002533,6005,"Y","A","HIBBARD, GEORGE, ELLIOT","I","","CHIEF COMPLIANCE OFFICER",09/2010,"NA","Y","N",4726702
2002533,6005,"Y","A","MACINTOSH II LLC","DE","","MEMBER",03/1999,"C","Y","N",292596
2002533,6005,"Y","A","PROFESTA TRUST","DE","","MEMBER",01/2006,"C","Y","N",
2002533,6005,"","B","PARAFESTAS, ANASTASIOS, NMN","I","MACINTOSH II LLC","SOLE MEMBER OF MACINTOSH II LLC",03/1999,"C","Y","N",5879630
2002533,6005,"","B","PARAFESTAS, ANASTASIOS, NMN","I","MACINTOSH II LLC","ELECTED MANAGER OF MACINTOSH II LLC",03/1999,"F","Y","N",5879630
2002533,6005,"Y","A","SILVERSTEIN, LAWRENCE, ISRAEL","I","","TRUSTEE OF PROFESTA TRUST",01/2006,"C","Y","N",5238284
2002533,6005,"Y","A","YANNATOS, DIONYSIOS","I","","TRUSTEE OF PROFESTA TRUST",01/2006,"C","Y","N",1246552
2002533,6005,"Y","A","PARAFESTAS, GEORGIA, NMN","I","","TRUSTEE OF PROFESTA TRUST",01/2006,"C","Y","N",7257654
2002533,10312,"N","A","HIBBARD, GEORGE, ELLIOT","I","","CHIEF COMPLIANCE OFFICER",09/2010,"NA","Y","N",4726702
2002533,10312,"N","A","PARAFESTAS, ANASTASIOS, NMN","I","","MANAGING MEMBER AND CEO",02/1995,"E","Y","N",5879630
2002992,11712,"Y","A","HAGER, KAREN, NMN","I","","CHIEF COMPLIANCE OFFICER",05/2024,"NA","Y","N",4360272
2002992,11712,"Y","A","OSTROVER, DOUGLAS, IRVING","I","","CO-CHIEF EXECUTIVE OFFICER",05/2024,"NA","Y","N",1292770
2002992,11712,"Y","A","ZAHR, MARC, NMN","I","","CO-PRESIDENT",05/2024,"NA","Y","N",4979339
2002992,11712,"Y","A","LIPSCHULTZ, MARC, STEVEN","I","","CO-CHIEF EXECUTIVE OFFICER",05/2024,"NA","Y","N",5801354
2002992,11712,"Y","A","KIRSHENBAUM, ALAN, JAY","I","","CHIEF FINANCIAL OFFICER",05/2024,"NA","Y","N",4157107
2002992,11712,"Y","A","REDDY, NEENA, ANN","I","","CHIEF LEGAL OFFICER",05/2024,"NA","Y","N",4327592
2002992,11712,"Y","A","POLLAND, ANDREW, ROBERT","I","","CHIEF OPERATING OFFICER",05/2024,"NA","Y","N",5785787
2002992,11712,"Y","A","BLUE OWL REAL ESTATE HOLDINGS LP","DE","","MEMBER",05/2024,"E","Y","N",
2002992,11712,"","B","BLUE OWL CAPITAL GP LLC","DE","BLUE OWL REAL ESTATE HOLDINGS LP","GENERAL PARTNER",10/2021,"F","Y","N",
2002992,11712,"","B","BLUE OWL CAPITAL GP HOLDINGS LLC","DE","BLUE OWL CAPITAL GP LLC","MEMBER",11/2021,"E","Y","N",
2002992,11712,"","B","BLUE OWL CAPITAL INC.","DE","BLUE OWL CAPITAL GP HOLDINGS LLC","MEMBER",11/2021,"E","Y","Y",
2002992,11712,"","B","NBSH BLUE INVESTMENTS, LLC","DE","BLUE OWL CAPITAL HOLDINGS LP","LIMITED PARTNER",05/2021,"C","Y","N",
2002992,11712,"","B","BLUE OWL CAPITAL HOLDINGS LP","DE","BLUE OWL REAL ESTATE HOLDINGS LP","LIMITED PARTNER",10/2021,"E","Y","N",
2002992,11712,"","B","BLUE OWL CAPITAL GP LLC","DE","BLUE OWL CAPITAL HOLDINGS LP","GENERAL PARTNER",05/2021,"F","Y","N",
2002992,11712,"","B","NBSH ACQUISITION, LLC","DE","NBSH BLUE INVESTMENTS, LLC","MEMBER",05/2021,"F","Y","N",
2002992,12176,"Y","A","HAGER, KAREN, NMN","I","","CHIEF COMPLIANCE OFFICER",01/2025,"NA","Y","N",4360272
2002992,12176,"Y","A","OSTROVER, DOUGLAS, IRVING","I","","CO-CHIEF EXECUTIVE OFFICER",01/2025,"NA","Y","N",1292770
2002992,12176,"Y","A","ZAHR, MARC, NMN","I","","CO-PRESIDENT",01/2025,"NA","Y","N",4979339
2002992,12176,"Y","A","KIRSHENBAUM, ALAN, JAY","I","","CHIEF FINANCIAL OFFICER",01/2025,"NA","Y","N",4157107
2002992,12176,"Y","A","REDDY, NEENA, ANN","I","","CHIEF LEGAL OFFICER",01/2025,"NA","Y","N",4327592
2002992,12176,"Y","A","POLLAND, ANDREW, ROBERT","I","","CHIEF OPERATING OFFICER",01/2025,"NA","Y","N",5785787
2002992,12176,"Y","A","LIPSCHULTZ, MARC, STEVEN","I","","CO-CHIEF EXECUTIVE OFFICER",01/2025,"NA","Y","N",5801354
2002992,12176,"Y","A","BLUE OWL REAL ESTATE HOLDINGS LP","DE","","MEMBER",01/2025,"E","Y","N",
2002992,12176,"","B","NBSH ACQUISITION, LLC","DE","NBSH BLUE INVESTMENTS, LLC","MEMBER",05/2021,"F","Y","N",
2002992,12176,"","B","BLUE OWL CAPITAL GP LLC","DE","BLUE OWL REAL ESTATE HOLDINGS LP","GENERAL PARTNER",10/2021,"F","Y","N",
2002992,12176,"","B","BLUE OWL CAPITAL GP LLC","DE","BLUE OWL CAPITAL HOLDINGS LP","GENERAL PARTNER",05/2021,"F","Y","N",
2002992,12176,"","B","BLUE OWL CAPITAL INC.","DE","BLUE OWL CAPITAL GP HOLDINGS LLC","MEMBER",11/2021,"E","Y","Y",
2002992,12176,"","B","NBSH BLUE INVESTMENTS, LLC","DE","BLUE OWL CAPITAL HOLDINGS LP","LIMITED PARTNER",05/2021,"C","Y","N",
2002992,12176,"","B","BLUE OWL CAPITAL GP HOLDINGS LLC","DE","BLUE OWL CAPITAL GP LLC","MEMBER",11/2021,"E","Y","N",
2002992,12176,"","B","BLUE OWL CAPITAL HOLDINGS LP","DE","BLUE OWL REAL ESTATE HOLDINGS LP","LIMITED PARTNER",10/2021,"E","Y","N",
1998800,8121,"Y","A","LEWINSOHN, JONATHAN, NMN","I","","CO-FOUNDER, MANAGING MEMBER AND LIMITED PARTNER",11/2020,"NA","Y","N",4416638
1998800,8121,"Y","A","GILMARTIN, MATTHEW, GERARD","I","","CHIEF OPERATING OFFICER, CHIEF FINANCIAL OFFICER & HEAD OF OPERATIONS",11/2020,"NA","Y","N",4888957
1998800,8121,"Y","A","GOODWIN, SCOTT, KREITLER","I","","CO-FOUNDER, MANAGING MEMBER AND LIMITED PARTNER",11/2020,"NA","Y","N",4413720
1998800,8121,"Y","A","DIAMETER CAPITAL PARTNERS LP","DE","","SOLE MEMBER",11/2020,"E","Y","N",
1998800,8121,"","B","GOODWIN, SCOTT, KREITLER","I","DIAMETER CAPITAL PARTNERS GP LLC","MEMBER",11/2016,"D","Y","N",4413720
