FilingID,FormVersion,DateSubmitted,1A,1B1,1C-Legal,1C-Business,1C-New Name,1D,1E1,1F1-Street 1,1F1-Street 2,1F1-City,1F1-State,1F1-Country,1F1-Postal,1F1-Private,1F2-M-F,1F2-Other,1F2-Hours,1F3,1F4,1F5,1G-Street 1,1G-Street 2,1G-City,1G-State,1G-Country,1G-Postal,1G-Private,1I,1L,1M,1N,1O,1OAmount,1P,2B1,2B2,2B3,2B-Assets,3A,3A-Other,3B,3C-State,3C-Country,6A1,6A2,6A3,6A4,6A5,6A6,6A7,6A8,6A9,6A10,6A11,6A12,6A13,6A14,6A14-Other,6B1,6B2,6B3,7A1,7A2,7A3,7A4,7A5,7A6,7A7,7A8,7A9,7A10,7A11,7A12,7A13,7A14,7A15,7A16,7B,10A,11,11A1,11A2,11B1,11B2,11C1,11C2,11C3,11C4,11C5,11D1,11D2,11D3,11D4,11D5,11E1,11E2,11E3,11E4,11F,11G,11H1a,11H1b,11H1c,11H2,Execution Type,Signatory,Execution Date,Title
2005569,Oct-21,7/29/2025,"CAPITAL RETURNS MANAGEMENT, LLC","CAPITAL RETURNS MANAGEMENT, LLC",N,N,,802-117613,163104,,,,,,,Y,Monday - Friday,,8:30 AM - 5:00 PM,646-479-8556,212-898-0355,0,,,,,,,,N,Y,N,N,N,,254900JI128MWQAEC605,N,Y,N,81222808,Limited Liability Company,,DECEMBER,Delaware,United States,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,/S/ RONALD D. BOBMAN,7/29/2025,PRESIDENT
2002620,Oct-21,7/29/2025,CVP NLH ADVISORS LIMITED,CVP NLH ADVISORS LIMITED,N,N,,802-128823,327807,C/O MAPLES CORPORATE SERVICES LIMITED,309 UGLAND HOUSE,GRAND CAYMAN,,Cayman Islands,KY1-1104,N,Monday - Friday,,9:00 - 18:00,-8968,,0,,,,,,,,Y,N,Y,N,N,,,N,Y,N,0,Other (specify),CAYMAN ISLANDS EXEMPTED COMPANY,DECEMBER,,Cayman Islands,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Non-Resident,JEREMY A. HUFF,7/29/2025,DIRECTOR
1997435,Oct-21,7/30/2025,ORLANDO FUNERAL ADVISORS LLC,ORLANDO FUNERAL ADVISORS LLC,N,N,,802-134258,337214,"369 NORTH NEW YORK AVENUE, SUITE 300",,WINTER PARK,FL,United States,32789,N,Monday - Friday,,9AM-5PM,888-788-7526,,0,,,,,,,,N,N,N,N,N,,,N,Y,N,66570225,Limited Liability Company,,DECEMBER,Delaware,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,DAVID WALTZER,7/30/2025,MEMBER
2006759,Oct-21,7/30/2025,NORBURY PARTNERS LP,NORBURY PARTNERS LP,N,N,,802-131008,310042,1 LANDMARK SQUARE,6TH FLOOR,STAMFORD,CT,United States,06901,N,Monday - Friday,,9:00 AM- 5:00 PM,646-460-4601,,0,,,,,,,,Y,Y,N,N,N,,254900GE9UPIGECPOY42,,,,,Limited Partnership,,DECEMBER,Delaware,United States,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,FRANK JONES,7/30/2025,CHIEF COMPLIANCE OFFICER
2001811,Oct-21,7/8/2025,"10,000 DAYS CAPITAL MANAGEMENT LLC","10,000 DAYS CAPITAL MANAGEMENT LLC",N,N,,802-130299,330647,555 FIFTH AVENUE,"NINTH FLOOR, SUITE 900",NEW YORK,NY,United States,10017,N,Monday - Friday,,9AM TO 5PM,1 646 504 6550,,2,,,,,,,,Y,Y,N,N,N,,,N,Y,N,33605645,Limited Liability Company,,DECEMBER,Delaware,United States,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,CODY LYNN WILLARD,7/8/2025,MANAGING MEMBER
1999922,Oct-21,7/1/2025,BEECH TREE PE LLP,BEECH TREE PE LLP,N,N,,802-120104,311786,"FIRST FLOOR, SUITE 3, BUILDING TWO","THE COLONY, ALTRINCHAM ROAD","WILMSLOW, CHESHIRE",,United Kingdom,SK9 4LY,N,Monday - Friday,,5-Sep,+44 161 359 4316,,1,,,,,,,,Y,N,Y,N,N,,OC398997,N,Y,N,0,Limited Liability Partnership,,MARCH,,United Kingdom,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Non-Resident,ANDREA PALMER,6/30/2025,CHIEF COMPLIANCE OFFICER
2000189,Oct-21,7/1/2025,AXA INVESTMENT MANAGERS PARIS,AXA INVESTMENT MANAGERS PARIS,N,N,,802-119059,309494,TOUR MAJUNGA-LA DEFENSE 9,6 PLACE DE LA PYRAMIDE,PUTEAUX HAUT-DE-SEINE,,France,92800,N,Monday - Friday,,9:00 AM - 6:00 PM,33144455097,,0,,,,,,,,Y,N,Y,N,N,,969500S4JU30ML1J3P20,N,Y,N,0,Corporation,,DECEMBER,,France,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,Y,,Y,,Y,N,N,N,N,N,Y,,,,,,Y,N,N,N,N,N,N,N,Y,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Non-Resident,ENGUERRAN SIX,7/1/2025,CHIEF COMPLIANCE OFFICER
1999099,Oct-21,7/10/2025,KIRMANI PARTNERS LLC,KIRMANI PARTNERS,N,N,,802-133910,337612,3415 W LAKE MARY BLVD,NUM 950054,LAKE MARY,FL,United States,32746,N,Monday - Friday,,9:30-4P,407-483-2063,,0,,,,,,,,N,N,N,N,N,,,N,Y,N,0,Limited Liability Company,,DECEMBER,Florida,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,SHABEER KIRMANI,7/10/2025,MANGING MEMBER
1977797,Oct-21,7/3/2025,MEZZANINE CAPITAL PARTNERS GP LIMITED,MEZZANINE CAPITAL PARTNERS GP LIMITED,N,N,,802-107586,238790,AZTEC GROUP HOUSE,"IFC6, THE ESPLANADE",ST HELIER,,Jersey,JE4 0QH,N,Monday - Friday,,9:00 - 5:30,+44 (0) 1534 833000,+44 (0) 1534 833033,1,,,,,,,,Y,Y,Y,N,N,,,N,Y,N,0,Corporation,,DECEMBER,,Jersey,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,Y,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Non-Resident,ATHINA AGATHANGELOU,7/3/2025,FUND ADMINISTRATOR
1998812,Oct-21,7/1/2025,VANGUARD INVESTMENTS CANADA INC.,VANGUARD INVESTMENTS CANADA INC.,N,N,,802-107926,283519,22 ADELAIDE STREET WEST,SUITE 2500,"TORONTO, ONTARIO",,Canada,M5H 4E3,N,Monday - Friday,,8:30AM-5:00PM EST,416-263-7100,484-582-7034,0,,,,,,,,Y,Y,Y,N,N,,549300QF3ZHMNSZNGS90,,,,,Corporation,,DECEMBER,,Canada,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,,Y,Y,Y,Y,,Y,,Y,N,N,Y,Y,N,N,,,,,,Y,N,N,N,N,N,N,N,Y,N,Y,Y,N,Y,N,Y,N,N,Y,N,N,N,N,N,Y,N,Y,Non-Resident,ANGELA NIKOLAKAKOS,7/1/2025,CORPORATE SECRETARY AND HEAD OF LEGAL FOR CANADA
1991888,Oct-21,7/1/2025,BULLROCK MANAGEMENT LLC,BULLROCK MANAGEMENT LLC,N,N,,802-134076,336768,228 AVIATION AVENUE,,SOUTH BURLINGTON,VT,United States,05403,N,Monday - Friday,,9:00 AM - 5:00 PM,802 985 1460,,0,,,,,,,,Y,N,N,N,N,,,N,Y,N,14500000,Limited Liability Company,,DECEMBER,Delaware,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,SASHA CONROY,7/1/2025,GENERAL COUNSEL - CHIEF COMPLIANCE OFFICER
1991659,Oct-21,7/3/2025,SPRINTS PARTNERS LLP,SPRINTS PARTNERS LLP,N,N,,802-134104,334870,17 DUKE OF YORK STREET,,LONDON,,United Kingdom,SW1Y 6LB,N,Monday - Friday,,5-Sep,4.47802E+11,,1,,,,,,,,Y,Y,Y,N,N,,,N,Y,N,0,Limited Liability Partnership,,MARCH,,United Kingdom,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,Y,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Non-Resident,MARK HARRISON,7/3/2025,CHIEF FINANCIAL OFFICER
2001853,Oct-21,7/8/2025,"BCCM ADVISORS, LLC","BCCM ADVISORS, LLC",N,N,,802-112709,291942,5000 WEST 36TH STREET,SUITE 200,MINNEAPOLIS,MN,United States,55416,N,Monday - Friday,,8:00 A.M. TO 5:00 P.M.,612-200-1740,,1,,,,,,,,Y,Y,N,N,N,,2549001MH3Z6EPK9H737,N,Y,N,31485058,Limited Liability Company,,MARCH,Delaware,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,MICHAEL YEE,7/8/2025,CHIEF OPERATING OFFICER
1992519,Oct-21,7/8/2025,JANUS HENDERSON INVESTORS UK LIMITED,JANUS HENDERSON INVESTORS,N,Y,JANUS HENDERSON INVESTORS UK LIMITED,802-134127,336704,201 BISHOPSGATE,,LONDON,,United Kingdom,EC2M 3AE,N,Monday - Friday,,8:00 A.M. TO 5:00 P.M. GMT,+44 (0) 207 818 1818,+44 (0) 207 818 1819,1,,,,,,,,Y,Y,Y,N,N,,2138005A64T9BK11SV48,N,Y,N,0,Other (specify),PRIVATE LIMITED COMPANY,DECEMBER,,United Kingdom,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,,N,,N,Y,,Y,,N,N,N,N,N,N,N,,,,,,Y,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Non-Resident,ADAM NURSAW,7/8/2025,"IMC, GLOBAL HEAD ADVISORY & ESG"
2002081,Oct-21,7/8/2025,NSV MANAGEMENT LLC,NSV MANAGEMENT LLC,N,N,,802-76204,162486,500 W PUTNAM AVE SUITE 400,,GREENWICH,CT,United States,06830,N,Monday - Friday,,9:00-5:30,212-218-6348,646-844-9845,0,,,,,,,,Y,N,Y,N,N,,,Y,N,N,,Limited Liability Company,,DECEMBER,New York,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,BRENDA MAREX,7/8/2025,CHIEF COMPLIANCE OFFICER
2001729,Oct-21,7/8/2025,CAPITAL Q MANAGEMENT LLC,CAPITAL Q VENTURES INC.,N,N,,802-131937,305337,100 EAST FAITH TERRACE,SUITE 1016,MAITLAND,FL,United States,32751,N,Monday - Friday,,9AM-5PM,407-307-2277,,0,,,,,,,,Y,Y,N,N,N,,,N,Y,N,76296111,Corporation,,DECEMBER,Florida,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,Y,N,Y,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,BRUNO QUATRINI,7/8/2025,CCO/VICE PRESIDENT
2001408,Oct-21,7/1/2025,"SWAN & LEGEND ADVISORS, LLC",SWAN & LEGEND,N,N,,802-81149,175323,108 LOUDOUN ST. S.W.,,LEESBURG,VA,United States,20175,N,Monday - Friday,,8:00AM - 6:00PM,703-646-9445,,0,PO BOX 6266,,LEESBURG,VA,United States,20178,N,Y,N,N,N,N,,,Y,N,Y,156218688,Limited Liability Company,,DECEMBER,Delaware,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,SALLY CHANG,7/1/2025,SENIOR FUND CONTROLLER
2000375,Oct-21,7/1/2025,DAWN CAPITAL LLP,DAWN CAPITAL LLP,N,N,,802-117087,301880,ILONA ROSE HOUSE,MANETTE STREET,LONDON,,United Kingdom,W1D 4AL,N,Monday - Friday,,8 AM - 5 PM GMT,+44 (0) 7496874118,,0,,,,,,,,Y,Y,Y,N,N,,21380093TXOCPGRMUQ52,N,Y,N,0,Limited Liability Partnership,,MARCH,,United Kingdom,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,Y,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Non-Resident,ALEX GOODWAY,7/1/2025,CHIEF FINANCIAL OFFICER
1995312,Oct-21,7/1/2025,"LATTICE CAPITAL MANAGEMENT, LLC","LATTICE CAPITAL MANAGEMENT, LLC",N,N,,802-130136,320606,1151 WALKER RD.,#454,DOVER,DE,United States,19904,N,Monday - Friday,,9 AM - 5 PM,916-446-6244,,0,,,,,,,,N,Y,N,N,N,,,N,Y,N,117206776,Limited Liability Company,,DECEMBER,Delaware,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,REGAN BOZMAN,7/1/2025,MANAGER
2001952,Oct-21,7/9/2025,"IMBOLC, INC.",IMBOLC PARTNERS,N,N,,802-134133,337785,,,,,,,Y,Monday - Friday,,8 AM - 5 PM,978-394-2185,,0,,,,,,,,Y,N,N,N,N,,,Y,Y,N,35000000,Corporation,,DECEMBER,Massachusetts,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,MATTHEW E. CROZIER,7/3/2025,PRESIDENT
2002120,Oct-21,7/8/2025,GTIA LLP,GTIA LLP,N,N,,802-131072,331917,24 OLD BOND STREET,,LONDON,,United Kingdom,W1S 4AP,N,Monday - Friday,,9:00 - 18:00,9.05337E+11,,0,,,,,,,,N,Y,N,N,N,,,N,Y,N,0,Limited Liability Partnership,,DECEMBER,,United Kingdom,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Non-Resident,CEM GARIH,7/8/2025,PARTNER
2002199,Oct-21,7/11/2025,CV19 VENTURE MANAGER LLC,CV19 VENTURE MANAGER LLC,N,N,,802-134158,334023,437 MADISON AVENUE,SUITE 2001,NEW YORK,NY,United States,10022,N,Monday - Friday,,6-Aug,212-812-0210,,0,,,,,,,,N,Y,N,N,N,,,Y,N,N,,Limited Liability Company,,DECEMBER,Delaware,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,Y,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,JOE IRACI,7/10/2025,CCO
2003099,Oct-21,7/10/2025,"ARDLUSSA CAPITAL, LLC","ARDLUSSA CAPITAL, LLC",N,N,,802-134151,333346,311 ELM STREET,SUITE 540,CINCINNATI,OH,United States,45202,N,Monday - Friday,,9:00-5:00,513-593-5745,,0,,,,,,,,Y,N,N,N,N,,,N,Y,N,80395501,Limited Liability Company,,DECEMBER,Delaware,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,JEFFREY AEBISCHER,7/10/2025,MANAGING PARTNER
2003127,Oct-21,7/10/2025,DNX ANNEX JAPAN IV LLC,DNX VENTURES,N,N,,802-133784,336680,55E 3RD AVE,,SAN MATEO,CA,United States,94401,N,Monday - Friday,,9AM -5 PM-PST,858 449 4173,,0,,,,,,,,Y,N,Y,N,N,,,Y,Y,N,25000000,Limited Liability Company,,DECEMBER,California,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,VENTURE CAPITAL,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,MICHITAKA KITAMURA,7/10/2025,MANAGING PARTNER
2003736,Oct-21,7/15/2025,GROWTH CAPITAL PARTNERS LLP,GROWTH CAPITAL PARTNERS,N,N,,802-74930,160900,SMITHSON PLAZA,25 ST JAMES ST,LONDON,,United Kingdom,SW1A 1HA,N,Monday - Friday,,09.00 TO 17.30,44 207 024 9800,44 207 691 7878,0,,,,,,,,Y,N,Y,N,N,,,N,Y,N,546517152,Limited Liability Partnership,,MARCH,,United Kingdom,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Non-Resident,JOHN,7/15/2025,"PARTNER, CHIEF COMPLIANCE OFFICER AND COO"
2001424,Oct-21,7/9/2025,ALDARON PARTNERS LLC,ALDARON PARTNERS LLC,N,N,,802-132358,335318,615 FRONT STREET,,SAN FRANCISCO,CA,United States,94111,N,Monday - Friday,,8:00 AM - 5:00 PM,(415) 264-8013,,0,,,,,,,,Y,N,N,N,N,,,N,Y,N,50000000,Limited Liability Company,,DECEMBER,Delaware,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,RICHARD SURRATT,7/9/2025,COO
2002861,Oct-21,7/9/2025,MEDICI CAPITAL LLC,MEDICI CAPITAL LLC,N,N,,802-120916,308394,520 NEWPORT CENTER DRIVE,SUITE 620,NEWPORT BEACH,CA,United States,92660,N,Monday - Friday,,9 A.M. - 5 P.M.,(949) 706-1455,,0,,,,,,,,Y,Y,N,N,N,,,N,Y,N,82419172,Limited Liability Company,,DECEMBER,Delaware,United States,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,ROBERT KLEIN,7/9/2025,MANAGING MEMBER
2002555,Oct-21,7/9/2025,EIDOS PARTNERS S.R.L.,EIDOS PARTNERS S.R.L.,N,N,,802-123126,300906,"10, VIA PONTACCIO",,"MILAN, LOMBARDY",,Italy,20121,N,Monday - Friday,,8:00AM - 6:00PM,39 028597921,39 0285979222,0,,,,,,,,Y,N,N,N,N,,,,,,,Corporation,,MARCH,,Italy,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,CORPORATE FINANCE ADVISORY,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Non-Resident,RICCARDO BANCHETTI,7/8/2025,CHAIRMAN
2002013,Oct-21,7/11/2025,OPTIMAS CAPITAL MANAGEMENT PTE. LTD.,OPTIMAS CAPITAL MANAGEMENT PTE. LTD.,N,N,,802-127717,324625,138 MARKET ST,#13-04 CAPITAGREEN,SINGAPORE,,Singapore,048946,N,Monday - Friday,,9AM-6PM,65 6980 3828,,1,,,,,,,,Y,Y,Y,N,N,,5493005QK1GS9B0RO56,N,Y,N,0,Other (specify),SINGAPORE - PRIVATE COMPANY LIMITED BY SHARES,DECEMBER,,Singapore,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,Y,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Non-Resident,KIM CHONG TAN,7/11/2025,CHIEF EXECUTIVE OFFICER
2002012,Oct-21,7/11/2025,OPTIMAS CAPITAL LIMITED,OPTIMAS CAPITAL LIMITED,N,N,,802-114894,300686,"32/F, HENLEY BUILDING","5 QUEEN'S ROAD CENTRAL, CENTRAL",HONG KONG,,Hong Kong,0000,N,Monday - Friday,,9AM-6PM,+852 3589 6379,+852 3585 1750,1,,,,,,,,Y,Y,Y,N,N,,549300PCQ6CH74C20V63,N,Y,N,0,Other (specify),HONG KONG PRIVATE COMPANY LIMITED BY SHARES,DECEMBER,,Hong Kong,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,Y,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Non-Resident,LU HAOFENG,7/11/2025,CHIEF OPERATING OFFICER
2000192,Oct-21,7/11/2025,"MIRAE ASSET CAPITAL LIFE SCIENCE, INC.","MIRAE ASSET CAPITAL LIFE SCIENCE, INC.",N,N,,802-130051,330824,131 DARTMOUTH STREET,FLOOR 3,BOSTON,MA,United States,02116,N,Monday - Friday,,9:00 AM- 5:00 PM,650-407-8285,,0,,,,,,,,Y,Y,N,N,N,,,Y,Y,N,27921556,Corporation,,DECEMBER,Delaware,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,Y,,Y,,N,N,N,N,N,N,N,,,,,,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,JOON HYUK HEO,7/11/2025,CO-CEO
2001640,Oct-21,7/11/2025,"STORYHOUSE VENTURES, LLC","STORYHOUSE VENTURES, LLC",N,N,,802-134157,337386,,,,,,,Y,Monday - Friday,,9 AM TO 5 PM,(541) 647-3320,,0,,,,,,,,Y,N,N,N,N,,,Y,N,N,,Limited Liability Company,,DECEMBER,Delaware,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,/S/MILES BIRD,7/11/2025,MANAGING DIRECTOR
2000604,Oct-21,7/17/2025,PNT ASSET MANAGEMENT LLC,PNT ASSET MANAGEMENT LLC,N,N,,802-134178,337547,141 W. JACKSON BLVD.,STE 2270,CHICAGO,IL,United States,60604,N,Monday - Friday,,8:00 AM - 5:00 PM CENTRAL,312-341-7962,,0,,,,,,,,N,N,N,N,N,,,N,Y,N,28438753,Limited Liability Company,,DECEMBER,Illinois,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,CHUCK MCELVEEN,7/15/2025,CHIEF COMPLIANCE OFFICER
2003413,Oct-21,7/17/2025,IQ EQ FUND MANAGEMENT (IRELAND) LIMITED,IQ EQ FUND MANAGEMENT (IRELAND) LIMITED,N,N,,802-125770,171792,"76, SIR JOHN ROGERSON'S QUAY",,DUBLIN 2,,Ireland,D02 C9D0,N,Monday - Friday,,9AM-5:30PM,+353 1673 5480,,0,,,,,,,,Y,Y,Y,N,N,,635400HAZINIQWXBII49,N,Y,N,0,Corporation,,DECEMBER,,Ireland,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,Y,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Non-Resident,CAROL O'SULLIVAN,7/17/2025,CHIEF COMPLIANCE OFFICER
2004022,Oct-21,7/17/2025,BREGAL UNTERNEHMERKAPITAL IV GP FEEDER LIMITED,BREGAL UNTERNEHMERKAPITAL IV GP FEEDER LIMITED,N,N,,802-133820,336366,47 ESPLANADE,,"JERSEY, CHANNEL ISLANDS, ST HELIER",,Jersey,JE1 0BD,N,Monday - Friday,,9 AM - 6 PM,+44 1534 754500,,0,,,,,,,,N,N,N,N,N,,,N,Y,N,0,Other (specify),PRIVATE LIMITED LIABILITY COMPANY,DECEMBER,,Jersey,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,Y,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Non-Resident,ANDREAS FEITH,7/17/2025,GENERAL COUNSEL
2004023,Oct-21,7/17/2025,BREGAL UNTERNEHMERKAPITAL ESH GENERAL PARTNER S.À.R.L.,BREGAL UNTERNEHMERKAPITAL ESH GENERAL PARTNER S.À.R.L.,N,N,,802-133818,336365,"8, RUE LOU HEMMER",L - 1748,SENNINGERBERG,,Luxembourg,,N,Monday - Friday,,9 AM - 6 PM,+352 246 160 6396,,0,,,,,,,,N,Y,N,N,N,,,N,Y,N,0,Other (specify),PRIVATE LIMITED LIABILITY COMPANY,DECEMBER,,Luxembourg,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,Y,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Non-Resident,ANDREAS FEITH,7/17/2025,GENERAL COUNSEL
2005066,Oct-21,7/23/2025,EMERALD DEVELOPMENT MANAGERS LP,EMERALD DEVELOPMENT MANAGERS LP,N,N,,802-78331,168169,909 THIRD AVENUE,FLOOR 18,NEW YORK,NY,United States,10022-4745,N,Monday - Friday,,9:00 AM TO 5:30 PM,212-317-2250,,2,,,,,,,,Y,Y,N,N,N,,,N,N,Y,183931066,Limited Partnership,,DECEMBER,Delaware,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,Y,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,RICHARD BIRGLER,7/23/2025,CONTROLLER
