"FilingID","Individual Name","Firm or Organization Name","CRD Number","Effective Date","Termination Date","Street 1","Street 2","City","State","Country","Postal Code","Private Residence?","Description"
1998109,"","SENTINEL MANAGEMENT COMPANY",,01/01/2001,,"100 QUANNAPOWITT PKY","","WAKEFIELD","MA","United States","01880","N","PURSUANT TO A MANAGEMENT AGREEMENT (THE ""MANAGEMENT AGREEMENT"") BETWEEN SENTINEL PENSION ADVISORS INC., FOCUS AND SENTINEL MANAGEMENT COMPANY (THE ""MANAGEMENT COMPANY""), THE MANAGEMENT COMPANY HAS AGREED TO PROVIDE PERSONS TO SERVE AS OFFICERS AND LEADERS OF SENTINEL PENSION ADVISORS INC. WHO, IN SUCH CAPACITY, WILL BE RESPONSIBLE FOR THE MANAGEMENT, SUPERVISION AND OVERSIGHT OF SENTINEL PENSION ADVISORS INC.. THE MANAGEMENT COMPANY DOES NOT PROVIDE INVESTMENT ADVISORY SERVICES."
1998114,"","KNIGHTSBRIDGE ADVISERS LLC",111043,04/01/2008,,"122 SW FRANK PHILLIPS BLVD","","BARTLESVILLE","OK","United States","74003","N","MANAGEMENT"
1994978,"","KOHLBERG MANAGEMENT VIII, LLC",,03/28/2018,,"111 RADIO CIRCLE","","MOUNT KISCO","NY","United States","10549","N","KOHLBERG MANAGEMENT VIII, LLC IS THE GENERAL PARTNER OF A PRIVATE FUND THAT OWNS MORE THAN 25% OF THE ULTIMATE PARENT COMPANY OF THE FIRM."
1992245,"","THE CARROLL GROUP, INC.",146977,06/22/1993,,"","","","","","","Y","THE CARROLL GROUP, ACTS AS SOLE ADVISOR, MANAGES ALL CLIENTS/ACCOUNTS."
1992245,"CARROLL, JOSEPH, BARRY","",2444543,06/22/1993,,"","","","","","","Y","MR. CARROLL IS PRESIDENT AND SOLE ADVISOR, MANAGES ALL CLIENTS/ACCOUNTS."
1996831,"DAWSON, GUY, NEVILLE","",3122517,01/01/2008,,"C/O STRATTON HOUSE","5 STRATTON STREET","LONDON","","United Kingdom","W1J 8LA","N","DIRECTOR OF EGERTON CAPITAL LIMITED, CORPORATE MEMBER OF EGERTON CAPITAL (UK) LLP."
1996831,"Graf Von Schweinitz, Konstantin, Nikolaus","",7893520,12/01/2023,,"C/O STRATTON HOUSE","5 STRATTON STREET","LONDON","","United Kingdom","W1J 8LA","N","DIRECTOR OF EGERTON CAPITAL LIMITED, CORPORATE MEMBER OF EGERTON CAPITAL (UK) LLP."
1998552,"","KENNEDY LEWIS MANAGEMENT LP",290399,06/30/2022,,"225 LIBERTY STREET","SUITE 4210","NEW YORK","NY","United States","10281","N","KENNEDY LEWIS INVESTMENT MANAGEMENT LLC ( KLIM ) HAS 2 OF THE 5 BOARD SEATS OF SANCTUARY WEALTH GROUP, LLC WHICH OWNS 100% OF SANCTUARY ADVISORS LLC. KLIM WITH THESE 2 BOARDS SEATS HAS 40% OF THE VOTING RIGHTS."
1998177,"","EQUITABLE HOLDINGS, INC.",,05/09/2018,,"1345 AVENUE OF THE AMERICAS","","NEW YORK","NY","United States","10105","N","ALLIANCE CAPITAL MANAGEMENT LLC (""ACMLLC""), WHICH OWNS 100% OF THE INTEREST IN REGISTRANT, IS WHOLLY-OWNED BY ALLIANCEBERNSTEIN L.P. (""ABLP""). ALLIANCE BERNSTEIN CORPORATION (""ABC""), THE GENERAL PARTNER OF ABLP, IS AN INDIRECT WHOLLY-OWNED SUBSIDIARY OF EQUITABLE FINANCIAL SERVICES, LLC, WHICH IS AN INDIRECT WHOLLY-OWNED SUBSIDIARY OF EQUITABLE HOLDINGS, INC."
1995536,"JACKSON, JONATHAN, PAUL","",6471230,12/17/2014,,"35 BERKELEY SQUARE","2ND FLOOR","MAYFAIR, LONDON","","United Kingdom","W1J 5BF","N","J. PAUL JACKSON IS NOT PART OF THE ""DIRECT"" COMMON MEMBERSHIP OF ACCORD GROUP HOLDINGS LLC.  INSTEAD, MR. JACKSON'S INTEREST IN THE APPLICANT RESIDES IN THE AFFILIATED ENTITIES.  HOWEVER, MR. JACKSON HAS APPROVAL/DECISION-MAKING RIGHTS ON BEHALF OF ACCORD GROUP HOLDINGS.  J. PAUL JACKSON IS PART OF A NUMBER OF THE APPLICANT'S COMMITTEES, AND THE APPLICANT NEEDS HIS CONSENT ON A MAJOR DECISIONS GIVEN THAT HE HAS VOTING RIGHTS."
1995261,"LOEPKER, PATRICIA, MARY","",1386715,05/16/2022,,"1 N JEFFERSON  AVE","3RD FL","ST. LOUIS","IL","United States","63103","N","PRODUCT MANAGEMENT EXECUTIVE"
1995261,"MOORMAN, DANIEL, STEWART","",2340599,06/13/2022,,"1 N JEFFERSON AVE","7TH FL","ST. LOUIS","MO","United States","63103-2254","N","PRODUCT MANAGEMENT DIRECTOR"
1995370,"Reynolds, Matthew, Mark","",4077413,09/01/2021,,"9000 KEYSTONE CROSSING","SEVENTH FLOOR","INDIANAPOLIS","IN","United States","46240","N","PRESIDENT OF FINANCIAL SERVICES HOLDINGS"
1995370,"TITAK, JAMES, JOHN","",1008441,09/24/2019,,"9000 KEYSTONE CROSSING","SUITE 700","INDIANAPOLIS","IN","United States","46240","N","CHAIRMAN OF THE BOARD"
1995370,"","FINANCIAL SERVICES HOLDINGS, LLC",,09/24/2019,,"9000 KEYSTONE CROSSING","SUITE 700","INDIANAPOLIS","IN","United States","46240","N","SOLE OWNER OF THURSTON SPRINGER ADVISORS"
1995370,"PARKER, RICHARD, WILSON","",5497397,09/24/2019,,"9000 KEYSTONE CROSSING","SUITE 700","INDIANAPOLIS","IN","United States","46240","N","CEO, COO"
2000303,"Greenblatt, Jonathan, Adam","",8125295,06/01/2025,,"605 THIRD AVENUE","","NEW YORK","NY","United States","10158","N","JONATHAN GREENBLATT SERVES AS EX OFFICIO MEMBER OF THE JLENS BOARD OF DIRECTORS."
2000303,"Mutchnik, Nicole, Goldner","",8125299,06/01/2025,,"605 THIRD AVENUE","","NEW YORK","NY","United States","10158","N","NICOLE MUTCHNIK SERVES AS EX OFFICIO MEMBER OF THE JLENS BOARD OF DIRECTORS."
