"FilingID","Street 1","Street 2","City","State","Country","Postal Code","Private Residence","Telephone Number","Facsimile Number","Branch Number","Employees","BD","Bank","Insurance","Commodity","Municipal","Accounting","Law","Other"
1996692,"ARKAIM ADVISORS LTD","6TH FLOOR 2 LONDON WALL PLACE","LONDON","","United Kingdom","EC2Y 5AU","N","4402070420500","",,3,"N","N","N","N","N","N","N",""
1996692,"THINK INVESTMENTS EUROPE LLP","7TH FLOOR 50 BROADWAY","LONDON","","United Kingdom","SW1H 0BL","N","4402070420500","",,1,"N","N","N","N","N","N","N",""
1996692,"NURSERY ROAD CAPITAL MANAGEMENT LIMITED","7 BELL YARD","LONDON","","United Kingdom","WC2A 2JR","N","4402070420500","",,2,"N","N","N","N","N","N","N",""
1996692,"GNRI MANCO LIMITED","14 CURZON STREET","LONDON","","United Kingdom","W1J 5HN","N","4502070420500","",,1,"N","N","N","N","N","N","N",""
1996692,"GREENLAND CAPITAL MANAGEMENT UK LIMITED","C/O BUZZACOTT LLP, 130 WOOD STREET","LONDON","","United Kingdom","EC2V 6DL","N","4402070420500","",,2,"N","N","N","Y","N","N","N",""
1996692,"POLAR ASSET MANAGEMENT PARTNERS INC","117 PICCADILLY, SUITE 301","LONDON","","United Kingdom","W1J 7JU","N","416-367-4364","",,5,"N","N","N","Y","N","N","N",""
1996692,"ADF ASSET MANAGEMENT LLP","C/O WINDSOR HOUSE, STATION COURT STATION ROAD, GRE","CAMBRIDGE","","United Kingdom","CB22 5NE","N","4702070420500","",,2,"N","N","N","Y","N","N","N",""
1996692,"STERNLIGHT CAPITAL PARTNERS LLP","25 GREEN STREET","LONDON","","United Kingdom","W1K 7AX","N","4402070420500","",,1,"N","N","N","N","N","N","N",""
1996692,"S14 CAPITAL LLP","130 JERMYN STREET","LONDON","","United Kingdom","SW1Y 4UR","N","44 (0)20 7042","",,2,"N","N","N","N","N","N","N",""
1996692,"DELTROIT ASSET MANAGEMENT UK LLP","1ST FLOOR 50 PALL MALL","LONDON","","United Kingdom","SW1Y 5JH","N","4702070420500","",,12,"N","N","N","Y","N","N","N",""
1996692,"CISU CAPITAL PARTNERS LLP","1 KNIGHTSBRIDGE GREEN","LONDON","","United Kingdom","SW1X 7QA","N","4702070420500","",,2,"N","N","N","Y","N","N","N",""
1996692,"AQUATIC CAPITAL UK LLP","1 ANGEL COURT","LONDON","","United Kingdom","EC2R 7HJ","N","4702070420500","",,1,"N","N","N","N","N","N","N",""
1996692,"SELECT EQUITY GROUP UK LIMITED","22 PERCY STREET, 7TH AND 8TH FLOOR","LONDON","","United Kingdom","W1T 2BU","N","4702070420500","",,4,"N","N","N","N","N","N","N",""
1996692,"BLUE RIBAND GROUP LLC","27 GLOUCESTER STREET","LONDON","","United Kingdom","WC1N 3AX","N","4702070420500","",,1,"N","N","N","N","N","N","N",""
1996692,"ASVA INVESTMENT PARTNERS LLP","NEWTON HOUSE, 118 PICCADILLY","LONDON","","United Kingdom","W1J 7NW","N","4702070420500","",,3,"N","N","N","Y","N","N","N",""
1996692,"LIFE CYCLE INVESTMENT PARTNERS LIMITED","FLOOR 8 125 OLD BROAD ST","LONDON","","United Kingdom","EC2N 1AR","N","4702070420500","",,7,"N","N","N","Y","N","N","N",""
1996692,"NOVUM INVESTMENT MANAGEMENT LIMITED","20TH FLOOR, 125 OLD BROAD STREET","LONDON","","United Kingdom","EC2N 1AR","N","4702070420500","",,3,"N","N","N","N","N","N","N",""
1996692,"EBIT LTD","STERLING HOUSE, FULBOURNE ROAD","LONDON","","United Kingdom","E17 4EE","N","4702070420500","",,2,"N","N","N","N","N","N","N",""
1996692,"DHARMA ASSET MANAGEMENT LLP","71-75 SHELTON STREET, COVENT GARDEN","LONDON","","United Kingdom","WC2H 9JQ","N","4702070420500","",,2,"N","N","N","N","N","N","N",""
1996692,"LYNOTT PARTNERS LIMITED","78-79 PALL MALL","LONDON","","United Kingdom","SW1Y 5ES","N","4402070420500","",,3,"N","N","N","Y","N","N","N",""
1996692,"OC INVESTMENT MANAGEMENT LIMITED","21 COURTENAY GARDENS","UPMINSTER","","United Kingdom","RM14 1DH","N","4702070420500","",,1,"N","N","N","N","N","N","N",""
1999225,"1-2-1 OTEMACHI","CHIYODA-KU","TOKYO","","Japan","1008631","N","03-3285-1111","",,1,"N","N","N","N","N","N","N",""
1999472,"1532 NEXXUS BUILDING, CONNAUGHT STREET","","CENTRAL","","Hong Kong","","N","209-265-8990","",,5,"N","N","N","N","N","N","N","INVESTMENT-RELATED BUSINESS ACTIVITIES IN THIS OFFICE LOCATION ALSO INCLUDE THOSE OF ANOTHER REGISTERED INVESTMENT ADVISER, ETNA CAPITAL (SEC#: 801-130428)"
1999472,"2744 SAND HILL ROAD","","MENLO PARK","CA","United States","94025","N","209-265-8990","",,1,"N","N","N","N","N","N","N",""
1989841,"GRACE BUILDING, 1114 6TH AVENUE, 16TH FLOOR","","NEW YORK","NY","United States","10036","N","347-503-4769","",,30,"N","N","N","N","N","N","N",""
1989841,"SALVATORSTRAßE 3","","MUNICH","","Germany","80333","N","49 89 25549550","",,10,"N","N","N","N","N","N","N",""
1989841,"535 MISSION STREET, 23RD FLOOR","","SAN FRANCISCO","CA","United States","94105","N","+14154777212","",,14,"N","N","N","N","N","N","N",""
1989841,"PARIS FAUBOURG, 37-39 RUE DE SURÈNE","","PARIS","","France","75008","N","4402083960930","",,2,"N","N","N","N","N","N","N",""
1989841,"SUITE 2038, ONE MARINA BOULEVARD","LEVEL 20","SINGAPORE","","Singapore","018989","N","+44 (0) 208396","",,0,"N","N","N","N","N","N","N",""
1981966,"237 S DIXIE HWY","4TH FLOOR","CORAL GABLES","FL","United States","33133","N","(424) 610-7442","",,1,"N","N","N","N","N","N","N",""
1995267,"8 MARINA VIEW, ASIA SQUARE TOWER 1","LEVEL 32 - 06","SINGAPORE","","Singapore","049319","N","6567016000","",,13,"N","N","N","N","N","N","N",""
1995267,"1, RUE DE LA PAIX","","PARIS","","France","75002","N","+33 0188888030","330144958687",,30,"N","N","N","N","N","N","N",""
1995267,"SUITES 1301 - 1302, AIA CENTRAL","1 CONNAUGHT ROAD CENTRAL","CENTRAL","","Hong Kong","","N","+852 2143 7390","",,5,"N","N","N","N","N","N","N",""
1995267,"12. STOCKWERK, AN DER WELLE 5","","FRANKFURT","","Germany","603222","N","4906925497650","4906925497699",,12,"N","N","N","N","N","N","N",""
1995267,"SERRANO, 30-3°","","MADRID","","Spain","28001","N","+34 810808790","34913107201",,6,"N","N","N","N","N","N","N",""
1995267,"DAVID BAGARES GATA, 3","","STOCKHOLM","","Sweden","111 38","N","460854504150","460854504151",,5,"N","N","N","N","N","N","N",""
1995267,"32-36 BOULEVARD D'AVRANCHES","","LUXEMBOURG","","Luxembourg","L-1160","N","+352 20882140","",,0,"N","N","N","N","N","N","N",""
1995267,"CORSO GIACOMO MATTEOTTI 3","","MILANO","","Italy","20121","N","+390230457000","",,4,"N","N","N","N","N","N","N",""
1995267,"SPARK B (7TH FLOOR)","ALEJA SOLIDARNOSCI 171 ST.","WARSAW","","Poland","00-877","N","+48 22 2726540","+48 22 2726541",,4,"N","N","N","N","N","N","N",""
1995267,"PAULUS POTTERSTRAAT 20 II","","AMSTERDAM","","Netherlands","60322","N","31(0)203994060","",,1,"N","N","N","N","N","N","N",""
1995259,"SPARK B (7TH FLOOR)","ALEJA SOLIDARNOSCI 171 ST.","WARSAW","","Poland","00-877","N","222726540","+48 22 2726541",,4,"N","N","N","N","N","N","N",""
1995259,"32-36 BOULEVARD D'AVRANCHES","","LUXEMBOURG","","Luxembourg","L-1160","N","+352 20882140","",,0,"N","N","N","N","N","N","N",""
1992431,"HIVEMIND CAPITAL PARTNERS UK LLP","15 ST.HELEN'S PLACE","LONDON","","United Kingdom","EC3A 6DQ","N","+442030393201","",,3,"N","N","N","N","N","N","N",""
1992431,"LINIK FINANCE LIMITED","130 WOOD STREET","LONDON","","United Kingdom","EC2V 6DL","N","+442045993355","",,1,"N","N","N","N","N","N","N",""
1992431,"LIGHTHOUSE PARTNERS UK, LLC","1ST FLOOR, 48-49 PALL MALL","LONDON","","United Kingdom","SW1Y 5JG","N","+442033181420","",,1,"N","N","N","N","N","N","N",""
1992431,"TANGENCY CAPITAL SERVICES LTD","125 OLD BROAD STREET","LONDON","","United Kingdom","EC2N 1AR","N","+442030112603","",,2,"N","N","N","N","N","N","N",""
1992431,"WINSHORE CAPITAL PARTNERS (UK) LLP","130 JERMYN STREET","LONDON","","United Kingdom","SW1Y 4UR","N","+442030393201","",,1,"N","N","N","N","N","N","N",""
1992431,"ZAMS ASSET MANAGEMENT LIMITED","1ST FLOOR, 48-49 PALL MALL","LONDON","","United Kingdom","SW1Y 5JG","N","+44 20","",,1,"N","N","N","N","N","N","N",""
1992431,"VITTORIA AND PARTNERS LLP","157 ARCHBISHOP STREET","VALETTA","","Malta","VLT 1440","N","00442030393204","",,1,"N","N","N","N","N","N","N",""
1988542,"UNIT 1601, 16/F, INFINITUS PLAZA","199 DES VOEUX ROAD, CENTRAL","HONG KONG","","Hong Kong","","N","+852 2526 0238","+852 2526 0308",,3,"N","N","N","N","N","N","N","THERE IS NO INVESTMENT-RELATED BUSINESS ACTIVITIES BEING CONDUCTED FROM THIS OFFICE LOCATION."
1988542,"LEVEL 21, 25 BLIGH STREET","","SYDNEY","","Australia","NSW 2000","N","+61 28024 7800","+61 28024 7878",,3,"N","N","N","N","N","N","N","THERE IS NO INVESTMENT-RELATED BUSINESS ACTIVITIES BEING CONDUCTED FROM THIS OFFICE LOCATION."
1988542,"20 COLLYER QUAY, #21-03","","SINGAPORE","","Singapore","049319","N","+65 6438 0711","+65 6438 0721",,5,"N","N","N","N","N","N","N","THERE IS NO INVESTMENT-RELATED BUSINESS ACTIVITIES BEING CONDUCTED FROM THIS OFFICE LOCATION."
1988542,"12TH FLOOR, TWO PACIFIC PLACE","142 SUKHUMVIT ROAD, KLONGTOEY","BANGKOK","","Thailand","10110","N","+662 653 2155","+662 653 2158",,6,"N","N","N","N","N","N","N","THERE IS NO INVESTMENT-RELATED BUSINESS ACTIVITIES BEING CONDUCTED FROM THIS OFFICE LOCATION."
1988542,"1667-1668, BITEXCO FINANCIAL TOWER, 2 HAI TRIEU ST","BEN NGHE WARD, DISTRICT 1","HO CHI MINH","","Vietnam","","N","+84 88627 7315","+84 83827 7316",,3,"N","N","N","N","N","N","N","THERE IS NO INVESTMENT-RELATED BUSINESS ACTIVITIES BEING CONDUCTED FROM THIS OFFICE LOCATION."
1998029,"190 ELGIN AVENUE","","GEORGE TOWN","","Cayman Islands","KY1-9008","N","+852 3409 8888","",,0,"N","N","N","N","N","N","N",""
1993100,"12 MARINA VIEW, ASIA SQUARE TOWER 2","","SINGAPORE","","Singapore","018961","N","006563334750","",,3,"N","N","N","N","N","N","N",""
1999828,"2ND FLOOR","ONE COLMORE ROW","BIRMINGHAM","","United Kingdom","B3 2BJ","N","0121 312 4660","",,2,"N","N","N","N","N","N","N",""
1996565,"TAUNUSANLAGE 9-10","MARIENTURM","FRANKFURT AM MAIN","","Germany","60329","N","49 69 3650 698","",,11,"N","N","N","N","N","N","N",""
1996565,"5, RUE HEIENHAFF","","SENNINGERBERG","","Luxembourg","L-1736","N","352 28 38 4700","",,0,"N","N","N","N","N","N","N",""
1996565,"41, AVENUE GEORGE V","","PARIS","","France","75008","N","33 1 44 95 11","",,12,"N","N","N","N","N","N","N",""
1996565,"540 MADISON AVENUE","SUITE 29A","NEW YORK","NY","United States","10022","N","1 646 5687321","",,1,"N","N","N","N","N","N","N",""
1996424,"20 UNIVERSITY ROAD, 5TH FLOOR","OFFICE 13","CAMBRIDGE","MA","United States","02138","N","919-213-7138","",,4,"N","N","N","N","N","N","N",""
1996424,"1111 LAKE WASHINGTON BOULEVARD NORTH","SUITE 900","RENTON","WA","United States","98056","N","919-213-7138","",,4,"N","N","N","N","N","N","N",""
1995054,"13-15, AVENUE DE LA LIBERTÉ","","LUXEMBOURG","","Luxembourg","1931","N","+3522649792213","",,1,"N","N","N","N","N","N","N",""
1996207,"UTI TOWER, GN BLOCK, 4TH FLOOR","BKC","MUMBAI, MAHARASHTRA","","India","400051","N","91 02262646625","",,32,"N","N","N","N","N","N","N",""
1996207,"804-02, BRIGADE INTERNATIONAL FINANCIAL CENTER","BUILDING NO - 14A, BLOCK 14, ZONE 1","GIFT CITY, GANDHINAGAR","","India","382050","N","919167762303","",,2,"N","N","N","N","N","N","N",""
1998621,"ROOM 4602-4605, HKRI CENTER ONE","HKRI TAIKOO HUI, NO. 288, NO.1 SHIMEN ROAD","SHANGHAI","","China","200041","N","+862122034700","",,18,"N","N","N","N","N","N","N",""
1998621,"GROUND FLOOR","25 CANNON STREET","LONDON","","United Kingdom","EC4M 5TA","N","N/A","",,13,"N","N","N","N","N","N","N",""
1998621,"33 EDITH CAVELL STREET,","PORT LOUIS","MAURITIUS","","Mauritius","N/A","N","+230 405 2000","",,1,"N","N","N","N","N","N","N",""
1998621,"LEVEL 22, TWO PACIFIC PLACE","88 QUEENSWAY","ADMIRALTY","","Hong Kong","","N","852 2629 2800","",,5,"N","N","N","N","N","N","N",""
1998621,"16TH FLOOR, AVIGHNA HOUSE","PLOT NO.82, DR. ANNIE BESANT ROAD","MUMBAI","","India","400018","N","91 22 66554200","",,19,"N","N","N","N","N","N","N",""
1998621,"6TH FLOOR, TRI-SEVEN ROPPONGI","777 ROPPONGI, MINATO-KU","TOKYO","","Japan","106-0032","N","81 3 5770 3190","",,13,"N","N","N","N","N","N","N",""
1998621,"UNIT 901, 9TH FLOOR, TOWER B THE MILLENIA","1&2 MURPHY ROAD,","ULSOOR BANGALORE","","India","560008","N","91 80 67324300","",,8,"N","N","N","N","N","N","N",""
1998621,"SUITE 2T01-08, 29TH FLOOR, TOWER 2, CHINA CENTRAL","NO. 79 JIANGUO ROAD, CHAOYANG DISTRICT","BEIJING","","China","100025","N","86106598933","",,7,"N","N","N","N","N","N","N",""
1995167,"2 SOHO PLACE","","LONDON","","United Kingdom","W1D 3BG","N","+442070428080","",,16,"N","N","N","N","N","N","N","INVESTMENT ADVISORY SERVICES TO GROUP COMPANIES."
1996774,"201 S. NARCISSUS AVE","503","WEST PALM BEACH","FL","United States","33401","N","5046163313","",,1,"N","N","N","N","N","N","N",""
1986010,"","","","","","","Y","775-902-2099","",,13,"N","N","N","N","N","N","N",""
1998299,"NUEU MAINZER STRASSE 82","","FRANKFURT","","Germany","60311","N","00442075914208","",,3,"N","N","N","N","N","N","N",""
1998299,"GOOIMEER 5","1411 DD NAARDEN","AMSTERDAM","","Netherlands","1411 DD","N","+44 2075914200","",,2,"N","N","N","N","N","N","N",""
1998299,"AM KOSTTOR 2","","MUNCHEN","","Germany","80331","N","00442075914208","",,3,"N","N","N","N","N","N","N",""
1998299,"EMK CAPITAL MANAGEMENT LIMITED, SUITE 1 - THE VIEW","HARBOUR REACH, LA RUE DE CARTERET","ST. HELIER","","Jersey","JE2 HR","N","00441534668010","",,5,"N","N","N","N","N","N","N",""
1998299,"LEVEL 40, EMK CAPITAL (THE EXECUTIVE CENTER)","10 COLLYER QUAY","OCEAN FINANCIAL CENTRE","","Singapore","049315","N","+442075914200","",,3,"N","N","N","N","N","N","N",""
1998299,"85, RUE JOUFFROY D'ABBANS","","PARIS","","France","75017","N","00442075914208","",,2,"N","N","N","N","N","N","N",""
1998299,"VIA SANT'ANDREA 10A","","MILAN","","Italy","20121","N","00442075914208","",,1,"N","N","N","N","N","N","N",""
1998299,"TORRE EMPERADOR - PASEO DE LA CASTELLANA 259-D","","MADRID","","Spain","28046","N","00442075914208","",,3,"N","N","N","N","N","N","N",""
1997557,"106 WEST 56TH STREET","","NEW YORK","NY","United States","10019","N","212-476-7746","",,7,"N","N","N","N","N","N","N",""
1997557,"460 NORTH MAIN","","GLEN ELLYN","IL","United States","60137","N","312-859-0543","",,1,"N","N","N","N","N","N","N",""
1997557,"","","","","","","Y","630-707-4113","",,1,"N","N","N","N","N","N","N",""
1995327,"4 BENTINCK STREET","","LONDON","","United Kingdom","W1U2EF","N","442073994200","",,2,"N","N","N","N","N","N","N",""
1998682,"SECOND FLOOR, DOREY COURT","ELIZABETH AVENUE","ST PETER PORT","","Guernsey","GY1 2HT","N","00441481731750","",,3,"N","N","N","N","N","N","N",""
1995516,"326 MIRA LOMA AVE","","GLENDALE","CA","United States","91204","N","+37494381424","",,0,"N","N","N","N","N","N","N",""
1995516,"HERO HOUSE","56 SUNDUKYAN ST","YEREVAN","","Armenia","0028","N","+37494381424","",,1,"N","N","N","N","N","N","N",""
